	predicand		predicate	
				
be	humanoid	be	mythical	
be	humanoid	can	own	
				
be	giant	be	humanoid	
be	giant	be	large	
be	giant	be	strong	
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
