4	numeral	cuatro	88121	four
	adverb	incluso	88037	even
🐂	adjective	fuerte	87826	strong
🗺️←	adverb	allá	87797	there
🧑‍✈️	verb	probar	87704	to prove
🏢↙	noun	tierra	87621	land, ground
👧	noun	hermana	87607	sister
🥆	verb	disparar	87543	to shoot, to fire
1<sup>st</sup>	adjective	primer	87527	first
🏠←🚶	verb	arribar	87505	to dock
	verb	meter	87302	to insert; to pot
⬆️	adverb	arriba	87222	up
	verb	acercar	86900	to bring close
🧍🚪	verb	cerrar	86529	to close, to shut
🏞️	verb	viajar	86302	to travel, journey
🏁	noun	final	85448	an end
☎️	noun	teléfono	85167	telephone
🏙️	noun	luz	85155	light
🩸	noun	sangre	84836	blood
=	noun	igual	83970	equal; match
✊	noun	vuelta	83960	turn
🤔	verb	decidir	83874	to decide
👶	noun	bebé	83790	baby
∧	conjunction	e	83213	and [before a word that starts with 'i']
💌	verb	preparar	82737	to prepare
🕺	verb	bailar	82515	to dance
	verb	extrañar	82278	to miss
	adjective	posible	82132	possible
👹	noun	diablo	81898	devil
🛌	verb	tirar	81831	to throw, to toss
🥁	verb	sonar	80470	to ring; to sound
🚫	verb	vetar	80393	to veto
🧑‍✈️	noun	capitán	80254	captain
🦹🏻💰	verb	robar	80173	to rob
📝	noun	plan	79754	plan
🧑‍⚖️	noun	orden	79694	order
	adjective	final	79450	ultimate; final
📕	noun	libro	79291	book
	verb	suceder	79090	to succeed; to pass; to happen
<sub>🚶</sub>🚶🚶	noun	medio	78823	middle, center
👹	noun	demonio	78169	fiend; demon
💨	verb	largar	78141	to blow
🔥	verb	echar	77913	to pitch; to fire
🔊	adjective	duro	77762	hard
	adverb	exactamente	77622	exactly
⬇️	adverb	abajo	77402	down
	verb	abajar	77402	to lower
🏫	noun	escuela	77280	school
🐍	adjective	largo	77129	long
	adjective	fácil	76887	easy
→	adjective	correcto	76870	right
🗣️	noun	habla	76865	speech
👣	noun	modo	76847	way
🍔	noun	comida	76822	food
🌌	noun	cielo	76780	sky
	noun	culpa	76723	fault
<sub>🚶🚶</sub>🚶	adverb	atrás	76115	back
🖼️	noun	foto	75959	photo, photograph
🦶	noun	pie	75931	heel; foot
🤪	adjective	ido	75908	insane; gone
🛒	noun	negocio	75669	affair; shop; deal
	noun	muchacho	75568	boy, servant
🧑‍🤝‍🧑	noun	par	75507	pair
❓	noun	pregunta	75505	question
⬛	adjective	negro	75443	black
🍷	noun	vino	75371	wine
⏱️	noun	segundo	75322	second
⚔️	verb	atacar	75180	to attack, to come at
🏰	noun	fuerte	75087	fort; strength
	adjective	perdido	74998	lost
🏃	verb	correr	74968	to run, to jog
🐕	noun	perro	74731	dog
🪲	verb	molestar	74659	to plague; to disturb; to bug
🤪	adjective	idiota	74379	idiotic
🤪	noun	idiota	74379	jackass; mug; moron
⏭️	adjective	próximo	74269	near
⬜	adjective	blanco	74172	white
🤝	verb	prometer	74164	to promise
💵	noun	dólar	73668	dollar
🐘	adjective	mayor	73552	major; big
🧓	noun	mayor	73552	major
🦅	verb	volar	73220	to fly
💃	noun	puta	72841	tramp; slut; whore
👌	adjective	perfecto	72711	perfect
🔪	verb	faltar	72695	to lack; to cut; to miss
🧾	noun	lista	72643	list, roll
🤴	noun	amo	72433	master
🎞️	noun	película	72384	film
🦹🏻	verb	vender	72124	to sell
	adverb	probablemente	71963	probably
🚶	verb	andar	71593	to walk
🤓	adjective	raro	71578	strange or odd
🛏️	noun	habitación	71255	room
	adjective	diferente	71238	different
🤗	adjective	sentido	71081	heartfelt
	noun	sentido	71081	sense
✍️	verb	confiar	71066	to reassure
<sub>😴</sub><sup>💭</sup>	noun	sueño	70897	dream; sleep
🚦	noun	trata	70846	draft; traffic
🐁	adjective	joven	70835	small; young
🧒	noun	joven	70835	youth
	adjective	par	70365	even
<sub>😴</sub><sup>💭</sup>	verb	soñar	70351	to dream
🛣️	noun	calle	70307	street
👶	noun	niña	69906	baby; girl
	noun	paso	69801	aisle; pace; pitch
📍	noun	sitio	69699	place
	adverb	tampoco	69490	neither; either
✉️	noun	noticia	69380	tiding
	verb	equivocar	69193	to err
	verb	ocupar	69168	to occupy
📈	verb	subir	69117	to go up or come up
🤺	verb	forzar	68662	to thrust; to force
	adverb	simplemente	68319	just
🏢	noun	oficina	68299	office
🧍	adjective	humano	68284	human
❓	noun	asunto	67835	matter, issue
🛏️	noun	cama	67643	bed
	verb	resultar	67571	to result; to issue
	verb	romper	67320	to break
🤪	adjective	estúpido	67099	stupid
⛰️	noun	alto	66797	high
🖥️	verb	presentar	66536	to present, to submit
😌	adjective	tranquilo	66323	calm, peaceful, tranquil
	noun	agente	65960	agent
🐰	adjective	lindo	65929	pretty
6	numeral	seis	65572	six
🧑‍🎤	verb	divertir	65519	to entertain
🤴	verb	mandar	65412	to send
🗾	noun	país	64271	country
←🏃🏃	verb	escapar	64254	to escape, get out
	verb	aceptar	63678	to accept; to ok
🤵	noun	marido	63663	husband
➡️	noun	derecho	63548	right
🧍	verb	mantener	63466	to keep
	verb	bastar	63461	to suffice
🆓	adjective	libre	63327	free
	verb	lindar	63287	to abut
🏘️	noun	pueblo	63209	town, village
🕊️	noun	paz	63116	peace
	adverb	además	63105	besides; also; other
🤪	adjective	tonto	63012	stupid
👂	noun	oído	62992	hearing
4<sup>th</sup>	adjective	cuarto	62826	fourth
😐🔫😐	verb	asesinar	62514	to murder
🤴	adjective	real	62390	royal
🤔	noun	recuerdo	62387	memory
	verb	suponer	62228	to suppose
🪦	noun	dado	62160	die
	verb	sitiar	61957	to besiege
👰	noun	señorita	61881	young woman
🏋️	noun	fuerza	61872	force
⚙️	noun	cambio	61583	change, shift
🤫	noun	secreto	61440	a secret
🤬	verb	jurar	61311	to swear; to take an oath
💌	noun	carta	61196	letter
	pronoun	cuanto	60903	how much; as much
🧑‍🤝‍🧑	noun	amiga	60827	amigo, friend
🇺🇳	verb	juntar	60699	to combine, unite
🤼	verb	pelear	60606	to fight
🛌	noun	resto	60355	remainder
🧑‍🤝‍🧑	verb	poblar	60003	to people
🤴	noun	rey	59861	king
🔥	noun	fuego	59853	fire
🏞️	noun	viaje	59852	voyage, journey, trip
🤕	verb	penar	59604	to suffer
	adjective	basto	59526	rough, coarse
🙄	verb	dudar	59490	to doubt
	noun	médico	59276	physician
🏥	noun	hospital	59214	hospital
	noun	querido	59149	darling
	adjective	peor	59138	worse
	adverb	peor	59138	worst
🧑‍🎤	adjective	divertido	58800	funny; fun
🙇	verb	perdonar	58630	to pardon, excuse, forgive
	verb	notar	58607	to note
🤵	noun	caballero	58548	gentleman
🤯	adjective	increíble	58533	incredible, unbelievable
🪲	noun	error	58271	error; bug; slip
	verb	causar	58005	to cause
🪙	noun	cuarto	57910	fourth in a series
🧑‍🎓	verb	aprender	57781	to learn
🙇	noun	perdón	57034	pardon
👚	noun	ropa	56857	clothing; dress; wear
🎭	verb	cantar	56849	to sing
🤕	verb	dañar	56352	to damage; to harm; to wrong
💁‍♂️	verb	cargar	56325	to charge
⬛	noun	negro	56299	black
🪧	verb	firmar	56176	to sign
☕	noun	café	56125	coffee
💭	verb	imaginar	56125	to imagine
	verb	abogar	56048	to advocate
10	noun	diez	56022	ten
10	numeral	diez	56022	ten
🧑‍🤝‍🧑	noun	relación	55999	relation
	noun	falta	55752	a lack of
🤬	noun	maldito	55699	damn
😐🔫😠	adjective	asesino	55679	murderous
	verb	secretar	55531	to secrete
	verb	llenar	55128	to fill; to stuff; to meet
🔴	noun	grupo	55112	group
📅	verb	citar	55092	to cite
