adverb 	 on 	 4380
preposition 	 on 	 4380
conjunction 	 and 	 3230
adverb 	 and 	 3230
conjunction 	 þæt 	 2922
pronoun 	 þæt 	 2922
determiner 	 þæt 	 2922
conjunction 	 þa 	 2160
adverb 	 þa 	 2160
pronoun 	 sē 	 2160
determiner 	 sē 	 2160
pronoun 	 ic 	 2084
conjunction 	 ond 	 2049
pronoun 	 he 	 1939
particle 	 þe 	 1926
pronoun 	 þū 	 1926
conjunction 	 ne 	 1865
adverb 	 ne 	 1865
adverb 	 to 	 1819
preposition 	 to 	 1819
pronoun 	 hē 	 1641
pronoun 	 hīe 	 1641
pronoun 	 hit 	 1641
pronoun 	 se 	 1380
determiner 	 se 	 1380
conjunction 	 swa 	 1278
adverb 	 swa 	 1278
pronoun 	 swa 	 1278
pronoun 	 hē 	 1204
pronoun 	 hit 	 1204
preposition 	 mid 	 1184
pronoun 	 iċ 	 1171
verb 	 wesan 	 1147
verb 	 bēon 	 1147
pronoun 	 þu 	 1050
adverb 	 in 	 1026
preposition 	 in 	 1026
adverb 	 þær 	 893
conjunction 	 þonne 	 829
adverb 	 þonne 	 829
pronoun 	 sē 	 792
determiner 	 sē 	 792
noun 	 is 	 771
conjunction 	 nu 	 700
adverb 	 nu 	 700
preposition 	 of 	 682
noun 	 ofer 	 650
adverb 	 ofer 	 650
preposition 	 ofer 	 650
pronoun 	 hi 	 640
noun 	 god 	 634
adjective 	 god 	 634
preposition 	 þurh 	 612
conjunction 	 ær 	 507
preposition 	 ær 	 507
adjective 	 ær 	 507
noun 	 ac 	 474
conjunction 	 ac 	 474
pronoun 	 hēo 	 444
pronoun 	 hē 	 436
noun 	 for 	 433
verb 	 faran 	 433
preposition 	 for 	 433
pronoun 	 ic 	 422
verb 	 bið 	 414
pronoun 	 iċ 	 393
determiner 	 min 	 393
adjective 	 min 	 393
adverb 	 æfter 	 392
preposition 	 æfter 	 392
noun 	 æt 	 387
preposition 	 æt 	 387
verb 	 sculan 	 382
pronoun 	 wē 	 364
adverb 	 eac 	 364
