interjection 	 way 	 768867
noun 	 way 	 768867
preposition 	 down 	 761224
noun 	 down 	 761224
verb 	 down 	 761224
adverb 	 down 	 761224
adjective 	 down 	 761224
noun 	 make 	 745120
verb 	 make 	 745120
adverb 	 very 	 726857
adjective 	 very 	 726857
preposition 	 over 	 681599
noun 	 over 	 681599
interjection 	 over 	 681599
adverb 	 over 	 681599
verb 	 over 	 681599
adjective 	 over 	 681599
noun 	 little 	 665616
pronoun 	 little 	 665616
adverb 	 little 	 665616
adjective 	 little 	 665616
determiner 	 little 	 665616
verb 	 love 	 654135
noun 	 love 	 654135
determiner 	 said 	 632949
verb 	 said 	 632949
adjective 	 said 	 632949
noun 	 mean 	 626131
verb 	 mean 	 626131
adjective 	 mean 	 626131
preposition 	 off 	 623312
noun 	 off 	 623312
verb 	 off 	 623312
adverb 	 off 	 623312
adjective 	 off 	 623312
noun 	 am 	 619201
verb 	 be 	 619201
adverb 	 a.m. 	 619201
adjective 	 am 	 619201
pronoun 	 any 	 594507
adverb 	 any 	 594507
determiner 	 any 	 594507
numeral 	 two 	 594409
noun 	 two 	 594409
verb 	 thank 	 590296
noun 	 thank 	 590296
noun 	 even 	 576222
adverb 	 even 	 576222
verb 	 even 	 576222
adjective 	 even 	 576222
pronoun 	 much 	 569337
adverb 	 much 	 569337
adjective 	 much 	 569337
determiner 	 much 	 569337
verb 	 doing 	 568193
interjection 	 doing 	 568193
noun 	 doing 	 568193
interjection 	 sure 	 546535
adverb 	 sure 	 546535
adjective 	 sure 	 546535
verb 	 thing 	 535354
noun 	 thing 	 535354
pronoun 	 this 	 524478
determiner 	 this 	 524478
verb 	 help 	 518511
interjection 	 help 	 518511
noun 	 help 	 518511
noun 	 first 	 506597
adverb 	 first 	 506597
adjective 	 first 	 506597
preposition 	 into 	 499706
noun 	 still 	 495161
verb 	 still 	 495161
adverb 	 still 	 495161
adjective 	 still 	 495161
verb 	 sir 	 492042
noun 	 sir 	 492042
adjective 	 sir 	 492042
interjection 	 life 	 490450
noun 	 life 	 490450
verb 	 god 	 483327
interjection 	 god 	 483327
noun 	 god 	 483327
verb 	 day 	 478964
noun 	 day 	 478964
verb 	 work 	 470130
noun 	 work 	 470130
preposition 	 again 	 461474
adverb 	 again 	 461474
adverb 	 there 	 460207
determiner 	 their 	 460207
noun 	 won 	 450778
verb 	 won 	 450778
noun 	 stop 	 450397
verb 	 stop 	 450397
adjective 	 stop 	 450397
noun 	 maybe 	 449837
adverb 	 maybe 	 449837
adjective 	 maybe 	 449837
verb 	 call 	 447868
noun 	 call 	 447868
noun 	 wait 	 446912
verb 	 wait 	 446912
noun 	 other 	 446105
verb 	 other 	 446105
adverb 	 other 	 446105
adjective 	 other 	 446105
determiner 	 other 	 446105
verb 	 away 	 443108
interjection 	 away 	 443108
adverb 	 away 	 443108
adjective 	 aweigh 	 443108
noun 	 talk 	 442738
verb 	 talk 	 442738
conjunction 	 after 	 442323
preposition 	 after 	 442323
adverb 	 after 	 442323
adjective 	 after 	 442323
verb 	 night 	 435343
interjection 	 night 	 435343
noun 	 night 	 435343
verb 	 home 	 434860
adverb 	 home 	 434860
noun 	 home 	 434860
adjective 	 home 	 434860
interjection 	 uh 	 431647
noun 	 uh 	 431647
conjunction 	 than 	 431472
preposition 	 than 	 431472
adverb 	 than 	 431472
noun 	 put 	 427773
verb 	 put 	 427773
adverb 	 great 	 422753
interjection 	 great 	 422753
noun 	 great 	 422753
adjective 	 great 	 422753
noun 	 last 	 409312
verb 	 last 	 409312
adverb 	 last 	 409312
adjective 	 last 	 409312
determiner 	 last 	 409312
noun 	 new 	 391948
verb 	 new 	 391948
adverb 	 new 	 391948
adjective 	 new 	 391948
verb 	 things 	 387833
noun 	 thing 	 387833
noun 	 thing 	 387833
verb 	 long 	 386512
adverb 	 long 	 386512
noun 	 long 	 386512
adjective 	 long 	 386512
noun 	 keep 	 385887
verb 	 keep 	 385887
noun 	 money 	 370857
noun 	 doe 	 370612
verb 	 does 	 370612
verb 	 name 	 357006
noun 	 name 	 357006
verb 	 father 	 349150
noun 	 father 	 349150
verb 	 guy 	 344197
noun 	 guy 	 344197
verb 	 place 	 343632
noun 	 place 	 343632
verb 	 guys 	 337711
noun 	 guy 	 337711
noun 	 guy 	 337711
noun 	 old 	 337441
adjective 	 old 	 337441
verb 	 made 	 333708
noun 	 made 	 333708
noun 	 big 	 323322
phrase 	 big 	 323322
verb 	 big 	 323322
adverb 	 big 	 323322
adjective 	 big 	 323322
noun 	 nice 	 319252
interjection 	 nice 	 319252
verb 	 nice 	 319252
adverb 	 nice 	 319252
adjective 	 nice 	 319252
verb 	 girl 	 318851
noun 	 girl 	 318851
verb 	 hello 	 318629
interjection 	 hello 	 318629
noun 	 hello 	 318629
noun 	 done 	 313846
verb 	 do 	 313846
adjective 	 done 	 313846
noun 	 ok 	 312343
interjection 	 ok 	 312343
verb 	 ok 	 312343
adverb 	 ok 	 312343
adjective 	 ok 	 312343
verb 	 lot 	 312006
noun 	 lot 	 312006
noun 	 fine 	 311091
verb 	 fine 	 311091
adverb 	 fine 	 311091
adjective 	 fine 	 311091
verb 	 house 	 303903
noun 	 house 	 303903
noun 	 kind 	 300566
adjective 	 kind 	 300566
determiner 	 every 	 299844
noun 	 stay 	 297670
adverb 	 stay 	 297670
verb 	 stay 	 297670
adjective 	 stay 	 297670
noun 	 left 	 296563
verb 	 left 	 296563
adverb 	 left 	 296563
adjective 	 left 	 296563
verb 	 mother 	 296509
noun 	 mother 	 296509
noun 	 may 	 292266
verb 	 may 	 292266
verb 	 course 	 292055
adverb 	 course 	 292055
noun 	 course 	 292055
verb 	 dad 	 292023
noun 	 dad 	 292023
noun 	 listen 	 289148
verb 	 listen 	 289148
noun 	 bad 	 289092
verb 	 bid 	 289092
adverb 	 bad 	 289092
adjective 	 bad 	 289092
noun 	 came 	 288519
preposition 	 came 	 288519
verb 	 came 	 288519
noun 	 today 	 285406
adverb 	 today 	 285406
pronoun 	 another 	 282815
determiner 	 another 	 282815
noun 	 ask 	 278627
verb 	 ask 	 278627
pronoun 	 same 	 269288
interjection 	 same 	 269288
adverb 	 same 	 269288
adjective 	 same 	 269288
noun 	 kill 	 269104
verb 	 kill 	 269104
noun 	 show 	 266861
verb 	 show 	 266861
conjunction 	 else 	 265293
adverb 	 else 	 265293
adjective 	 else 	 265293
noun 	 found 	 260586
verb 	 found 	 260586
verb 	 care 	 259376
noun 	 care 	 259376
verb 	 son 	 258744
noun 	 son 	 258744
phrase 	 son 	 258744
noun 	 car 	 258312
noun 	 try 	 252652
verb 	 try 	 252652
adjective 	 try 	 252652
verb 	 woman 	 252064
noun 	 woman 	 252064
noun 	 dead 	 252020
verb 	 dead 	 252020
adverb 	 dead 	 252020
adjective 	 dead 	 252020
interjection 	 hi 	 250541
noun 	 hi 	 250541
adjective 	 hi 	 250541
pronoun 	 many 	 244689
adjective 	 many 	 244689
noun 	 many 	 244689
determiner 	 many 	 244689
verb 	 friend 	 243502
noun 	 friend 	 243502
verb 	 hell 	 240825
adverb 	 hell 	 240825
interjection 	 hell 	 240825
noun 	 hell 	 240825
verb 	 mom 	 237398
noun 	 mom 	 237398
adjective 	 mom 	 237398
verb 	 boy 	 237032
interjection 	 boy 	 237032
noun 	 boy 	 237032
noun 	 best 	 236388
verb 	 best 	 236388
adverb 	 best 	 236388
adjective 	 best 	 236388
pronoun 	 yourself 	 235719
interjection 	 morning 	 234014
noun 	 morning 	 234014
verb 	 saw 	 231266
interjection 	 saw 	 231266
noun 	 saw 	 231266
verb 	 job 	 230173
noun 	 job 	 230173
noun 	 real 	 226082
adverb 	 real 	 226082
adjective 	 real 	 226082
verb 	 baby 	 225931
noun 	 baby 	 225931
adjective 	 baby 	 225931
noun 	 family 	 225126
adjective 	 family 	 225126
verb 	 room 	 224802
adverb 	 room 	 224802
noun 	 room 	 224802
adjective 	 room 	 224802
noun 	 move 	 223103
verb 	 move 	 223103
noun 	 live 	 221967
adverb 	 live 	 221967
verb 	 live 	 221967
adjective 	 live 	 221967
noun 	 seen 	 219818
verb 	 seen 	 219818
noun 	 miss 	 215889
verb 	 miss 	 215889
pronoun 	 most 	 215572
noun 	 most 	 215572
adverb 	 most 	 215572
determiner 	 most 	 215572
verb 	 shit 	 211315
interjection 	 shit 	 211315
noun 	 shit 	 211315
adjective 	 shit 	 211315
conjunction 	 once 	 209308
adverb 	 once 	 209308
verb 	 brother 	 207590
interjection 	 brother 	 207590
noun 	 brother 	 207590
verb 	 head 	 206988
noun 	 head 	 206988
adjective 	 head 	 206988
noun 	 ready 	 206516
verb 	 ready 	 206516
adjective 	 ready 	 206516
verb 	 happy 	 205956
noun 	 happy 	 205956
adjective 	 happy 	 205956
interjection 	 huh 	 205097
noun 	 hold 	 204882
verb 	 hold 	 204882
adjective 	 hold 	 204882
pronoun 	 such 	 204165
noun 	 such 	 204165
determiner 	 such 	 204165
noun 	 men 	 202903
verb 	 haven 	 202280
noun 	 haven 	 202280
noun 	 idea 	 201867
adverb 	 also 	 198668
noun 	 pretty 	 198155
verb 	 pretty 	 198155
adverb 	 pretty 	 198155
adjective 	 pretty 	 198155
conjunction 	 since 	 197795
preposition 	 since 	 197795
adverb 	 since 	 197795
noun 	 tomorrow 	 196855
adverb 	 tomorrow 	 196855
verb 	 start 	 196605
noun 	 start 	 196605
verb 	 use 	 196453
noun 	 use 	 196453
verb 	 door 	 196315
noun 	 door 	 196315
verb 	 bite 	 195828
noun 	 bit 	 195828
adjective 	 bit 	 195828
verb 	 matter 	 193243
noun 	 matter 	 193243
interjection 	 bring 	 193182
verb 	 bring 	 193182
noun 	 meet 	 192793
verb 	 meet 	 192793
adjective 	 meet 	 192793
noun 	 tonight 	 191971
adverb 	 tonight 	 191971
noun 	 run 	 191100
verb 	 run 	 191100
adjective 	 run 	 191100
pronoun 	 everyone 	 188384
verb 	 school 	 187749
noun 	 school 	 187749
preposition 	 gone 	 187208
verb 	 gon 	 187208
verb 	 go 	 187208
adjective 	 gone 	 187208
noun 	 hard 	 186967
adverb 	 hard 	 186967
adjective 	 hard 	 186967
pronoun 	 myself 	 186764
noun 	 play 	 184286
verb 	 play 	 184286
noun 	 problem 	 182547
adjective 	 problem 	 182547
verb 	 end 	 182462
noun 	 end 	 182462
verb 	 friends 	 179615
noun 	 friend 	 179615
noun 	 friend 	 179615
noun 	 fucking 	 179076
adverb 	 fucking 	 179076
verb 	 fucking 	 179076
adjective 	 fucking 	 179076
adverb 	 ago 	 178965
adjective 	 ago 	 178965
pronoun 	 few 	 178499
determiner 	 few 	 178499
noun 	 ah 	 177708
pronoun 	 ah 	 177708
interjection 	 ah 	 177708
particle 	 ah 	 177708
verb 	 ah 	 177708
adverb 	 ah 	 177708
adjective 	 ah 	 177708
verb 	 phone 	 176725
noun 	 phone 	 176725
noun 	 hope 	 175762
verb 	 hope 	 175762
verb 	 lost 	 175315
adjective 	 lost 	 175315
noun 	 excuse 	 174536
verb 	 excuse 	 174536
verb 	 face 	 174197
noun 	 face 	 174197
preposition 	 um 	 172992
noun 	 um 	 172992
interjection 	 um 	 172992
particle 	 um 	 172992
verb 	 um 	 172992
noun 	 dye 	 171043
verb 	 dye 	 171043
verb 	 police 	 169874
noun 	 police 	 169874
verb 	 heart 	 169205
noun 	 heart 	 169205
verb 	 wants 	 168781
noun 	 want 	 168781
noun 	 true 	 167457
verb 	 true 	 167457
adverb 	 true 	 167457
adjective 	 true 	 167457
adverb 	 soon 	 165829
adjective 	 soon 	 165829
verb 	 case 	 164274
noun 	 case 	 164274
adjective 	 case 	 164274
interjection 	 later 	 164215
adverb 	 later 	 164215
adjective 	 later 	 164215
verb 	 hand 	 161068
noun 	 hand 	 161068
phrase 	 hand 	 161068
verb 	 doctor 	 157732
noun 	 doctor 	 157732
noun 	 sit 	 156455
verb 	 sit 	 156455
adverb 	 late 	 151455
noun 	 late 	 151455
adjective 	 late 	 151455
verb 	 forget 	 150563
verb 	 young 	 150389
noun 	 young 	 150389
adjective 	 young 	 150389
verb 	 kid 	 149070
noun 	 kid 	 149070
noun 	 pay 	 148904
verb 	 pay 	 148904
adjective 	 pay 	 148904
verb 	 water 	 148734
noun 	 water 	 148734
noun 	 death 	 148273
preposition 	 under 	 146610
adverb 	 under 	 146610
adjective 	 under 	 146610
verb 	 stuff 	 146452
noun 	 stuff 	 146452
verb 	 minute 	 146345
noun 	 minute 	 146345
adjective 	 minute 	 146345
verb 	 part 	 146235
adverb 	 part 	 146235
noun 	 part 	 146235
adjective 	 part 	 146235
verb 	 person 	 146077
noun 	 person 	 146077
pronoun 	 everybody 	 145732
noun 	 drink 	 145213
verb 	 drink 	 145213
verb 	 gave 	 145057
noun 	 change 	 144892
verb 	 change 	 144892
adverb 	 happen 	 143940
verb 	 happen 	 143940
numeral 	 five 	 142320
noun 	 five 	 142320
noun 	 hit 	 140417
pronoun 	 hit 	 140417
verb 	 hit 	 140417
adjective 	 hit 	 140417
verb 	 far 	 140214
noun 	 far 	 140214
adverb 	 far 	 140214
adjective 	 far 	 140214
pronoun 	 its 	 137968
noun 	 it 	 137968
determiner 	 its 	 137968
verb 	 hands 	 137651
noun 	 hand 	 137651
verb 	 times 	 137085
preposition 	 times 	 137085
noun 	 time 	 137085
verb 	 check 	 136543
noun 	 check 	 136543
adjective 	 check 	 136543
verb 	 minutes 	 136080
noun 	 minute 	 136080
verb 	 music 	 135996
noun 	 music 	 135996
noun 	 somebody 	 134216
pronoun 	 somebody 	 134216
verb 	 mine 	 133717
determiner 	 mine 	 133717
noun 	 mine 	 133717
pronoun 	 mine 	 133717
verb 	 deal 	 133692
noun 	 deal 	 133692
adjective 	 deal 	 133692
adverb 	 different 	 133204
noun 	 different 	 133204
adjective 	 different 	 133204
verb 	 point 	 132432
noun 	 point 	 132432
verb 	 body 	 130763
noun 	 body 	 130763
noun 	 dear 	 130092
interjection 	 dear 	 130092
verb 	 dear 	 130092
adverb 	 dear 	 130092
adjective 	 dear 	 130092
noun 	 chance 	 129266
verb 	 chance 	 129266
adverb 	 chance 	 129266
adjective 	 chance 	 129266
noun 	 close 	 129070
verb 	 close 	 129070
adjective 	 close 	 129070
verb 	 party 	 128048
noun 	 party 	 128048
adjective 	 party 	 128048
noun 	 comes 	 127771
verb 	 comes 	 127771
verb 	 word 	 127723
interjection 	 word 	 127723
noun 	 word 	 127723
noun 	 hurt 	 126494
verb 	 hurt 	 126494
adjective 	 hurt 	 126494
verb 	 story 	 126405
noun 	 story 	 126405
noun 	 set 	 125954
verb 	 set 	 125954
adjective 	 set 	 125954
verb 	 wish 	 125807
noun 	 wish 	 125807
noun 	 quite 	 125453
interjection 	 quite 	 125453
adverb 	 quite 	 125453
adjective 	 important 	 125420
verb 	 girls 	 125375
noun 	 girl 	 125375
verb 	 husband 	 124638
noun 	 husband 	 124638
verb 	 fire 	 124092
noun 	 fire 	 124092
adjective 	 fire 	 124092
verb 	 rest 	 123303
noun 	 rest 	 123303
noun 	 moment 	 123055
noun 	 read 	 122095
verb 	 [[:en:#etymology_1 	 122095
noun 	 stand 	 121869
verb 	 stand 	 121869
noun 	 cut 	 121215
interjection 	 cut 	 121215
verb 	 cut 	 121215
adjective 	 cut 	 121215
verb 	 sister 	 120634
noun 	 sister 	 120634
noun 	 speak 	 120116
verb 	 speak 	 120116
verb 	 child 	 119840
noun 	 child 	 119840
verb 	 side 	 119739
adverb 	 side 	 119739
noun 	 side 	 119739
adjective 	 side 	 119739
noun 	 woman 	 118187
noun 	 go 	 116477
verb 	 goes 	 116477
verb 	 blood 	 116384
noun 	 blood 	 116384
noun 	 lady 	 114711
adverb 	 anymore 	 114428
noun 	 almost 	 114152
adverb 	 almost 	 114152
verb 	 war 	 112177
noun 	 war 	 112177
noun 	 break 	 111719
verb 	 break 	 111719
noun 	 walk 	 110976
verb 	 walk 	 110976
pronoun 	 yours 	 110936
noun 	 able 	 110547
verb 	 able 	 110547
adjective 	 able 	 110547
verb 	 reason 	 110475
noun 	 reason 	 110475
verb 	 trouble 	 110339
noun 	 trouble 	 110339
noun 	 met 	 110143
verb 	 met 	 110143
noun 	 city 	 109884
noun 	 town 	 109619
noun 	 mr 	 109232
adjective 	 mr 	 109232
preposition 	 half 	 107665
noun 	 half 	 107665
interjection 	 half 	 107665
verb 	 half 	 107665
adverb 	 half 	 107665
adjective 	 half 	 107665
preposition 	 by 	 107546
interjection 	 bye 	 107546
noun 	 bee 	 107546
verb 	 free 	 107167
noun 	 free 	 107167
adverb 	 free 	 107167
adjective 	 free 	 107167
noun 	 s 	 107111
verb 	 welcome 	 107033
interjection 	 welcome 	 107033
noun 	 welcome 	 107033
adjective 	 welcome 	 107033
verb 	 couple 	 106808
determiner 	 couple 	 106808
noun 	 couple 	 106808
adjective 	 couple 	 106808
pronoun 	 either 	 105767
conjunction 	 either 	 105767
adverb 	 either 	 105767
determiner 	 either 	 105767
verb 	 honey 	 104949
noun 	 honey 	 104949
adjective 	 honey 	 104949
verb 	 power 	 104938
noun 	 power 	 104938
adjective 	 power 	 104938
noun 	 wow 	 104619
interjection 	 wow 	 104619
verb 	 wow 	 104619
verb 	 bed 	 104451
noun 	 bed 	 104451
verb 	 front 	 104372
noun 	 front 	 104372
adjective 	 front 	 104372
verb 	 cool 	 104224
noun 	 cool 	 104224
adjective 	 cool 	 104224
noun 	 send 	 103037
verb 	 send 	 103037
verb 	 gun 	 102393
noun 	 gun 	 102393
verb 	 line 	 102053
noun 	 line 	 102053
verb 	 teem 	 101875
noun 	 team 	 101875
verb 	 news 	 101557
noun 	 news 	 101557
verb 	 captain 	 100750
noun 	 captain 	 100750
noun 	 save 	 100595
conjunction 	 save 	 100595
preposition 	 save 	 100595
verb 	 save 	 100595
noun 	 full 	 100468
verb 	 full 	 100468
adverb 	 full 	 100468
adjective 	 full 	 100468
verb 	 hate 	 100170
noun 	 hate 	 100170
verb 	 lord 	 99419
interjection 	 lord 	 99419
noun 	 lord 	 99419
verb 	 dog 	 98545
noun 	 dog 	 98545
preposition 	 outside 	 98145
adverb 	 outside 	 98145
noun 	 outside 	 98145
adjective 	 outside 	 98145
verb 	 light 	 97870
adverb 	 light 	 97870
noun 	 light 	 97870
adjective 	 light 	 97870
verb 	 order 	 97797
noun 	 order 	 97797
noun 	 hot 	 97339
verb 	 hot 	 97339
adjective 	 hot 	 97339
verb 	 clear 	 96753
noun 	 clear 	 96753
adverb 	 clear 	 96753
adjective 	 clear 	 96753
numeral 	 six 	 96585
noun 	 six 	 96585
verb 	 pick 	 95296
noun 	 pick 	 95296
noun 	 em 	 95146
pronoun 	 em 	 95146
interjection 	 em 	 95146
adjective 	 em 	 95146
determiner 	 em 	 95146
interjection 	 fact 	 94924
noun 	 fact 	 94924
verb 	 black 	 94187
noun 	 black 	 94187
adjective 	 black 	 94187
verb 	 boss 	 93897
noun 	 boss 	 93897
adjective 	 boss 	 93897
