displease	3rd singular	𐌳𐍂𐍉𐌱𐌾𐌰𐌹drobjai	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌹drobidēdi	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌳𐌰𐌿drobjaidau	
displease	1st dual	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐍅𐌰drobjaiwa	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰drobidēdeiwa	—	
displease	2nd dual	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐍄𐍃drobjaits	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃drobidēdeits	—	
displease	1st plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌼𐌰drobjaima	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰drobidēdeima	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿drobjaindau	
displease	2nd plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌸drobjaiþ	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌸drobidēdeiþ	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿drobjaindau	
displease	3rd plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌰drobjaina	𐌳𐍂𐍉𐌱𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰drobidēdeina	𐌳𐍂𐍉𐌱𐌾𐌰𐌹𐌽𐌳𐌰𐌿drobjaindau	
displease	imperative				
displease	2nd singular	𐌳𐍂𐍉𐌱𐌴𐌹drobei			
displease	3rd singular	𐌳𐍂𐍉𐌱𐌾𐌰𐌳𐌰𐌿drobjadau			
displease	2nd dual	𐌳𐍂𐍉𐌱𐌾𐌰𐍄𐍃drobjats			
displease	2nd plural	𐌳𐍂𐍉𐌱𐌴𐌹𐌸drobeiþ			
displease	3rd plural	𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳𐌰𐌿drobjandau			
displease		present	past		
displease	participles	𐌳𐍂𐍉𐌱𐌾𐌰𐌽𐌳𐍃drobjands	𐌳𐍂𐍉𐌱𐌹𐌸𐍃drobiþs		
eat	class 5 strong, irregular	class 5 strong, irregular	class 5 strong, irregular	class 5 strong, irregular	
eat	infinitive	𐌹𐍄𐌰𐌽itan	𐌹𐍄𐌰𐌽itan	𐌹𐍄𐌰𐌽itan	
eat	indicative	present	past	present passive	
eat	1st singular	𐌹𐍄𐌰ita	𐌴𐍄ēt	𐌹𐍄𐌰𐌳𐌰itada	
eat	2nd singular	𐌹𐍄𐌹𐍃itis	𐌴𐍃𐍄ēst	𐌹𐍄𐌰𐌶𐌰itaza	
eat	3rd singular	𐌹𐍄𐌹𐌸itiþ	𐌴𐍄ēt	𐌹𐍄𐌰𐌳𐌰itada	
eat	1st dual	𐌹𐍄𐍉𐍃itōs	𐌴𐍄𐌿ētu	—	
eat	2nd dual	𐌹𐍄𐌰𐍄𐍃itats	𐌴𐍄𐌿𐍄𐍃ētuts	—	
eat	1st plural	𐌹𐍄𐌰𐌼itam	𐌴𐍄𐌿𐌼ētum	𐌹𐍄𐌰𐌽𐌳𐌰itanda	
eat	2nd plural	𐌹𐍄𐌹𐌸itiþ	𐌴𐍄𐌿𐌸ētuþ	𐌹𐍄𐌰𐌽𐌳𐌰itanda	
eat	3rd plural	𐌹𐍄𐌰𐌽𐌳itand	𐌴𐍄𐌿𐌽ētun	𐌹𐍄𐌰𐌽𐌳𐌰itanda	
eat	subjunctive	present	past	present passive	
eat	1st singular	𐌹𐍄𐌰𐌿itau	𐌴𐍄𐌾𐌰𐌿ētjau	𐌹𐍄𐌰𐌹𐌳𐌰𐌿itaidau	
eat	2nd singular	𐌹𐍄𐌰𐌹𐍃itais	𐌴𐍄𐌴𐌹𐍃ēteis	𐌹𐍄𐌰𐌹𐌶𐌰𐌿itaizau	
eat	3rd singular	𐌹𐍄𐌰𐌹itai	𐌴𐍄𐌹ēti	𐌹𐍄𐌰𐌹𐌳𐌰𐌿itaidau	
eat	1st dual	𐌹𐍄𐌰𐌹𐍅𐌰itaiwa	𐌴𐍄𐌴𐌹𐍅𐌰ēteiwa	—	
eat	2nd dual	𐌹𐍄𐌰𐌹𐍄𐍃itaits	𐌴𐍄𐌴𐌹𐍄𐍃ēteits	—	
eat	1st plural	𐌹𐍄𐌰𐌹𐌼𐌰itaima	𐌴𐍄𐌴𐌹𐌼𐌰ēteima	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿itaindau	
eat	2nd plural	𐌹𐍄𐌰𐌹𐌸itaiþ	𐌴𐍄𐌴𐌹𐌸ēteiþ	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿itaindau	
eat	3rd plural	𐌹𐍄𐌰𐌹𐌽𐌰itaina	𐌴𐍄𐌴𐌹𐌽𐌰ēteina	𐌹𐍄𐌰𐌹𐌽𐌳𐌰𐌿itaindau	
eat	imperative				
eat	2nd singular	𐌹𐍄it			
eat	3rd singular	𐌹𐍄𐌰𐌳𐌰𐌿itadau			
eat	2nd dual	𐌹𐍄𐌰𐍄𐍃itats			
eat	2nd plural	𐌹𐍄𐌹𐌸itiþ			
eat	3rd plural	𐌹𐍄𐌰𐌽𐌳𐌰𐌿itandau			
eat		present	past		
eat	participles	𐌹𐍄𐌰𐌽𐌳𐍃itands	𐌹𐍄𐌰𐌽𐍃itans		
endure	class 1 strong	class 1 strong	class 1 strong	class 1 strong	
endure	infinitive	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽gabeidan	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽gabeidan	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽gabeidan	
endure	indicative	present	past	present passive	
endure	1st singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰gabeida	𐌲𐌰𐌱𐌰𐌹𐌸gabaiþ	—	
endure	2nd singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐍃gabeidis	𐌲𐌰𐌱𐌰𐌹𐍃𐍄gabaist	—	
endure	3rd singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸gabeidiþ	𐌲𐌰𐌱𐌰𐌹𐌸gabaiþ	—	
endure	1st dual	𐌲𐌰𐌱𐌴𐌹𐌳𐍉𐍃gabeidōs	𐌲𐌰𐌱𐌹𐌳𐌿gabidu	—	
endure	2nd dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐍄𐍃gabeidats	𐌲𐌰𐌱𐌹𐌳𐌿𐍄𐍃gabiduts	—	
endure	1st plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌼gabeidam	𐌲𐌰𐌱𐌹𐌳𐌿𐌼gabidum	—	
endure	2nd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸gabeidiþ	𐌲𐌰𐌱𐌹𐌳𐌿𐌸gabiduþ	—	
endure	3rd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳gabeidand	𐌲𐌰𐌱𐌹𐌳𐌿𐌽gabidun	—	
endure	subjunctive	present	past	present passive	
endure	1st singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌿gabeidau	𐌲𐌰𐌱𐌹𐌳𐌾𐌰𐌿gabidjau	—	
endure	2nd singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍃gabeidais	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍃gabideis	—	
endure	3rd singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹gabeidai	𐌲𐌰𐌱𐌹𐌳𐌹gabidi	—	
endure	1st dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍅𐌰gabeidaiwa	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍅𐌰gabideiwa	—	
endure	2nd dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐍄𐍃gabeidaits	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐍄𐍃gabideits	—	
endure	1st plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌼𐌰gabeidaima	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌼𐌰gabideima	—	
endure	2nd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌸gabeidaiþ	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌸gabideiþ	—	
endure	3rd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌹𐌽𐌰gabeidaina	𐌲𐌰𐌱𐌹𐌳𐌴𐌹𐌽𐌰gabideina	—	
endure	imperative				
endure	2nd singular	𐌲𐌰𐌱𐌴𐌹𐌳gabeid			
endure	3rd singular	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌳𐌰𐌿gabeidadau			
endure	2nd dual	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐍄𐍃gabeidats			
endure	2nd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌹𐌸gabeidiþ			
endure	3rd plural	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐌰𐌿gabeidandau			
endure		present	past		
endure	participles	𐌲𐌰𐌱𐌴𐌹𐌳𐌰𐌽𐌳𐍃gabeidands	𐌲𐌰𐌱𐌹𐌳𐌰𐌽𐍃gabidans		
fall	class 2 strong	class 2 strong	class 2 strong	class 2 strong	
fall	infinitive	𐌳𐍂𐌹𐌿𐍃𐌰𐌽driusan	𐌳𐍂𐌹𐌿𐍃𐌰𐌽driusan	𐌳𐍂𐌹𐌿𐍃𐌰𐌽driusan	
fall	indicative	present	past	present passive	
fall	1st singular	𐌳𐍂𐌹𐌿𐍃𐌰driusa	𐌳𐍂𐌰𐌿𐍃draus	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰driusada	
fall	2nd singular	𐌳𐍂𐌹𐌿𐍃𐌹𐍃driusis	𐌳𐍂𐌰𐌿𐍃𐍄draust	𐌳𐍂𐌹𐌿𐍃𐌰𐌶𐌰driusaza	
fall	3rd singular	𐌳𐍂𐌹𐌿𐍃𐌹𐌸driusiþ	𐌳𐍂𐌰𐌿𐍃draus	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰driusada	
fall	1st dual	𐌳𐍂𐌹𐌿𐍃𐍉𐍃driusōs	𐌳𐍂𐌿𐍃𐌿drusu	—	
fall	2nd dual	𐌳𐍂𐌹𐌿𐍃𐌰𐍄𐍃driusats	𐌳𐍂𐌿𐍃𐌿𐍄𐍃drusuts	—	
fall	1st plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌼driusam	𐌳𐍂𐌿𐍃𐌿𐌼drusum	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰driusanda	
fall	2nd plural	𐌳𐍂𐌹𐌿𐍃𐌹𐌸driusiþ	𐌳𐍂𐌿𐍃𐌿𐌸drusuþ	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰driusanda	
fall	3rd plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳driusand	𐌳𐍂𐌿𐍃𐌿𐌽drusun	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰driusanda	
fall	subjunctive	present	past	present passive	
fall	1st singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌿driusau	𐌳𐍂𐌿𐍃𐌾𐌰𐌿drusjau	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌳𐌰𐌿driusaidau	
fall	2nd singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍃driusais	𐌳𐍂𐌿𐍃𐌴𐌹𐍃druseis	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌶𐌰𐌿driusaizau	
fall	3rd singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌹driusai	𐌳𐍂𐌿𐍃𐌹drusi	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌳𐌰𐌿driusaidau	
fall	1st dual	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍅𐌰driusaiwa	𐌳𐍂𐌿𐍃𐌴𐌹𐍅𐌰druseiwa	—	
fall	2nd dual	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐍄𐍃driusaits	𐌳𐍂𐌿𐍃𐌴𐌹𐍄𐍃druseits	—	
fall	1st plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌼𐌰driusaima	𐌳𐍂𐌿𐍃𐌴𐌹𐌼𐌰druseima	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿driusaindau	
fall	2nd plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌸driusaiþ	𐌳𐍂𐌿𐍃𐌴𐌹𐌸druseiþ	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿driusaindau	
fall	3rd plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌰driusaina	𐌳𐍂𐌿𐍃𐌴𐌹𐌽𐌰druseina	𐌳𐍂𐌹𐌿𐍃𐌰𐌹𐌽𐌳𐌰𐌿driusaindau	
fall	imperative				
fall	2nd singular	𐌳𐍂𐌹𐌿𐍃drius			
fall	3rd singular	𐌳𐍂𐌹𐌿𐍃𐌰𐌳𐌰𐌿driusadau			
fall	2nd dual	𐌳𐍂𐌹𐌿𐍃𐌰𐍄𐍃driusats			
fall	2nd plural	𐌳𐍂𐌹𐌿𐍃𐌹𐌸driusiþ			
fall	3rd plural	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐌰𐌿driusandau			
fall		present	past		
fall	participles	𐌳𐍂𐌹𐌿𐍃𐌰𐌽𐌳𐍃driusands	𐌳𐍂𐌿𐍃𐌰𐌽𐍃drusans		
hear	class 1 weak	class 1 weak	class 1 weak	class 1 weak	
hear	infinitive	𐌷𐌰𐌿𐍃𐌾𐌰𐌽hausjan	𐌷𐌰𐌿𐍃𐌾𐌰𐌽hausjan	𐌷𐌰𐌿𐍃𐌾𐌰𐌽hausjan	
hear	indicative	present	past	present passive	
hear	1st singular	𐌷𐌰𐌿𐍃𐌾𐌰hausja	𐌷𐌰𐌿𐍃𐌹𐌳𐌰hausida	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰hausjada	
hear	2nd singular	𐌷𐌰𐌿𐍃𐌴𐌹𐍃hauseis	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐍃hausidēs	𐌷𐌰𐌿𐍃𐌾𐌰𐌶𐌰hausjaza	
hear	3rd singular	𐌷𐌰𐌿𐍃𐌴𐌹𐌸hauseiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌰hausida	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰hausjada	
hear	1st dual	𐌷𐌰𐌿𐍃𐌾𐍉𐍃hausjōs	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿hausidēdu	—	
hear	2nd dual	𐌷𐌰𐌿𐍃𐌾𐌰𐍄𐍃hausjats	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐍄𐍃hausidēduts	—	
hear	1st plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌼hausjam	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌼hausidēdum	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰hausjanda	
hear	2nd plural	𐌷𐌰𐌿𐍃𐌴𐌹𐌸hauseiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌸hausidēduþ	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰hausjanda	
hear	3rd plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳hausjand	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌿𐌽hausidēdun	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰hausjanda	
hear	subjunctive	present	past	present passive	
hear	1st singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌿hausjau	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌾𐌰𐌿hausidēdjau	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌳𐌰𐌿hausjaidau	
hear	2nd singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍃hausjais	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍃hausidēdeis	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌶𐌰𐌿hausjaizau	
hear	3rd singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌹hausjai	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌹hausidēdi	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌳𐌰𐌿hausjaidau	
hear	1st dual	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍅𐌰hausjaiwa	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰hausidēdeiwa	—	
hear	2nd dual	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐍄𐍃hausjaits	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃hausidēdeits	—	
hear	1st plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌼𐌰hausjaima	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰hausidēdeima	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿hausjaindau	
hear	2nd plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌸hausjaiþ	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌸hausidēdeiþ	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿hausjaindau	
hear	3rd plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌰hausjaina	𐌷𐌰𐌿𐍃𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰hausidēdeina	𐌷𐌰𐌿𐍃𐌾𐌰𐌹𐌽𐌳𐌰𐌿hausjaindau	
hear	imperative				
hear	2nd singular	𐌷𐌰𐌿𐍃𐌴𐌹hausei			
hear	3rd singular	𐌷𐌰𐌿𐍃𐌾𐌰𐌳𐌰𐌿hausjadau			
hear	2nd dual	𐌷𐌰𐌿𐍃𐌾𐌰𐍄𐍃hausjats			
hear	2nd plural	𐌷𐌰𐌿𐍃𐌴𐌹𐌸hauseiþ			
hear	3rd plural	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐌰𐌿hausjandau			
hear		present	past		
hear	participles	𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍃hausjands	𐌷𐌰𐌿𐍃𐌹𐌸𐍃hausiþs		
rest	class 3 weak	class 3 weak	class 3 weak	class 3 weak	
rest	infinitive	𐍈𐌴𐌹𐌻𐌰𐌽ƕeilān	𐍈𐌴𐌹𐌻𐌰𐌽ƕeilān	𐍈𐌴𐌹𐌻𐌰𐌽ƕeilān	
rest	indicative	present	past	present passive	
rest	1st singular	𐍈𐌴𐌹𐌻𐌰ƕeila	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰ƕeilaida	𐍈𐌴𐌹𐌻𐌰𐌳𐌰ƕeilāda	
rest	2nd singular	𐍈𐌴𐌹𐌻𐌰𐌹𐍃ƕeilais	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐍃ƕeilaidēs	𐍈𐌴𐌹𐌻𐌰𐌶𐌰ƕeilāza	
rest	3rd singular	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕeilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰ƕeilaida	𐍈𐌴𐌹𐌻𐌰𐌳𐌰ƕeilāda	
rest	1st dual	𐍈𐌴𐌹𐌻𐍉𐍃ƕeilōs	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿ƕeilaidēdu	—	
rest	2nd dual	𐍈𐌴𐌹𐌻𐌰𐍄𐍃ƕeilāts	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐍄𐍃ƕeilaidēduts	—	
rest	1st plural	𐍈𐌴𐌹𐌻𐌰𐌼ƕeilām	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌼ƕeilaidēdum	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕeilānda	
rest	2nd plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕeilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌸ƕeilaidēduþ	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕeilānda	
rest	3rd plural	𐍈𐌴𐌹𐌻𐌰𐌽𐌳ƕeilānd	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌿𐌽ƕeilaidēdun	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰ƕeilānda	
rest	subjunctive	present	past	present passive	
rest	1st singular	𐍈𐌴𐌹𐌻𐌰𐌿ƕeilau	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌾𐌰𐌿ƕeilaidēdjau	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰𐌿ƕeilaidau	
rest	2nd singular	𐍈𐌴𐌹𐌻𐌰𐌹𐍃ƕeilais	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍃ƕeilaidēdeis	𐍈𐌴𐌹𐌻𐌰𐌹𐌶𐌰𐌿ƕeilaizau	
rest	3rd singular	𐍈𐌴𐌹𐌻𐌰𐌹ƕeilai	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌹ƕeilaidēdi	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌰𐌿ƕeilaidau	
rest	1st dual	𐍈𐌴𐌹𐌻𐌰𐌹𐍅𐌰ƕeilaiwa	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍅𐌰ƕeilaidēdeiwa	—	
rest	2nd dual	𐍈𐌴𐌹𐌻𐌰𐌹𐍄𐍃ƕeilaits	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐍄𐍃ƕeilaidēdeits	—	
rest	1st plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌼𐌰ƕeilaima	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌼𐌰ƕeilaidēdeima	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕeilaindau	
rest	2nd plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕeilaiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌸ƕeilaidēdeiþ	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕeilaindau	
rest	3rd plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌰ƕeilaina	𐍈𐌴𐌹𐌻𐌰𐌹𐌳𐌴𐌳𐌴𐌹𐌽𐌰ƕeilaidēdeina	𐍈𐌴𐌹𐌻𐌰𐌹𐌽𐌳𐌰𐌿ƕeilaindau	
rest	imperative				
rest	2nd singular	𐍈𐌴𐌹𐌻𐌰𐌹ƕeilai			
rest	3rd singular	𐍈𐌴𐌹𐌻𐌰𐌳𐌰𐌿ƕeilādau			
rest	2nd dual	𐍈𐌴𐌹𐌻𐌰𐍄𐍃ƕeilāts			
rest	2nd plural	𐍈𐌴𐌹𐌻𐌰𐌹𐌸ƕeilaiþ			
rest	3rd plural	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐌰𐌿ƕeilāndau			
rest		present	past		
rest	participles	𐍈𐌴𐌹𐌻𐌰𐌽𐌳𐍃ƕeilānds	𐍈𐌴𐌹𐌻𐌰𐌹𐌸𐍃ƕeilaiþs		
see	class 5 strong	class 5 strong	class 5 strong	class 5 strong	
see	infinitive	𐍃𐌰𐌹𐍈𐌰𐌽saiƕan	𐍃𐌰𐌹𐍈𐌰𐌽saiƕan	𐍃𐌰𐌹𐍈𐌰𐌽saiƕan	
see	indicative	present	past	present passive	
see	1st singular	𐍃𐌰𐌹𐍈𐌰saiƕa	𐍃𐌰𐍈saƕ	𐍃𐌰𐌹𐍈𐌰𐌳𐌰saiƕada	
see	2nd singular	𐍃𐌰𐌹𐍈𐌹𐍃saiƕis	𐍃𐌰𐍈𐍄saƕt	𐍃𐌰𐌹𐍈𐌰𐌶𐌰saiƕaza	
see	3rd singular	𐍃𐌰𐌹𐍈𐌹𐌸saiƕiþ	𐍃𐌰𐍈saƕ	𐍃𐌰𐌹𐍈𐌰𐌳𐌰saiƕada	
see	1st dual	𐍃𐌰𐌹𐍈𐍉𐍃saiƕōs	𐍃𐌴𐍈𐌿sēƕu	—	
see	2nd dual	𐍃𐌰𐌹𐍈𐌰𐍄𐍃saiƕats	𐍃𐌴𐍈𐌿𐍄𐍃sēƕuts	—	
see	1st plural	𐍃𐌰𐌹𐍈𐌰𐌼saiƕam	𐍃𐌴𐍈𐌿𐌼sēƕum	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰saiƕanda	
see	2nd plural	𐍃𐌰𐌹𐍈𐌹𐌸saiƕiþ	𐍃𐌴𐍈𐌿𐌸sēƕuþ	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰saiƕanda	
see	3rd plural	𐍃𐌰𐌹𐍈𐌰𐌽𐌳saiƕand	𐍃𐌴𐍈𐌿𐌽sēƕun	𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰saiƕanda	
see	subjunctive	present	past	present passive	
see	1st singular	𐍃𐌰𐌹𐍈𐌰𐌿saiƕau	𐍃𐌴𐍈𐌾𐌰𐌿sēƕjau	𐍃𐌰𐌹𐍈𐌰𐌹𐌳𐌰𐌿saiƕaidau	
see	2nd singular	𐍃𐌰𐌹𐍈𐌰𐌹𐍃saiƕais	𐍃𐌴𐍈𐌴𐌹𐍃sēƕeis	𐍃𐌰𐌹𐍈𐌰𐌹𐌶𐌰𐌿saiƕaizau	
see	3rd singular	𐍃𐌰𐌹𐍈𐌰𐌹saiƕai	𐍃𐌴𐍈𐌹sēƕi	𐍃𐌰𐌹𐍈𐌰𐌹𐌳𐌰𐌿saiƕaidau	
see	1st dual	𐍃𐌰𐌹𐍈𐌰𐌹𐍅𐌰saiƕaiwa	𐍃𐌴𐍈𐌴𐌹𐍅𐌰sēƕeiwa	—	
see	2nd dual	𐍃𐌰𐌹𐍈𐌰𐌹𐍄𐍃saiƕaits	𐍃𐌴𐍈𐌴𐌹𐍄𐍃sēƕeits	—	
see	1st plural	𐍃𐌰𐌹𐍈𐌰𐌹𐌼𐌰saiƕaima	𐍃𐌴𐍈𐌴𐌹𐌼𐌰sēƕeima	𐍃𐌰𐌹𐍈𐌰𐌹𐌽𐌳𐌰𐌿saiƕaindau	
see	2nd plural	𐍃𐌰𐌹𐍈𐌰𐌹𐌸saiƕaiþ	𐍃𐌴𐍈𐌴𐌹𐌸sēƕeiþ	𐍃𐌰𐌹𐍈𐌰𐌹𐌽𐌳𐌰𐌿saiƕaindau	
see	3rd plural	𐍃𐌰𐌹𐍈𐌰𐌹𐌽𐌰saiƕaina	𐍃𐌴𐍈𐌴𐌹𐌽𐌰sēƕeina	𐍃𐌰𐌹𐍈𐌰𐌹𐌽𐌳𐌰𐌿saiƕaindau	
see	imperative				
