climb	indicative	preterite	escalé	escalaste	escaló	escalamos	escalasteis	escalaron
climb	indicative	future	escalaré	escalarás	escalará	escalaremos	escalaréis	escalarán
climb	indicative	conditional	escalaría	escalarías	escalaría	escalaríamos	escalaríais	escalarían
climb								
climb	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
climb	subjunctive	present	escale	escalestúescalésvos2	escale	escalemos	escaléis	escalen
climb	subjunctive	imperfect(ra)	escalara	escalaras	escalara	escaláramos	escalarais	escalaran
climb	subjunctive	imperfect(se)	escalase	escalases	escalase	escalásemos	escalaseis	escalasen
climb	subjunctive	future1	escalare	escalares	escalare	escaláremos	escalareis	escalaren
climb								
climb	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
climb	imperative	affirmative		escalatúescalávos	escale	escalemos	escalad	escalen
climb	imperative	negative		no escales	no escale	no escalemos	no escaléis	no escalen
climb	imperative							
climb	imperative							
climb	imperative							
direct	infinitive	infinitive	infinitive	guiar	guiar	guiar	guiar	guiar
direct	gerund	gerund	gerund	guiando	guiando	guiando	guiando	guiando
direct	past participle	past participle			masculine	masculine	feminine	feminine
direct	past participle	past participle	singular	singular	guiado	guiado	guiada	guiada
direct	past participle	past participle	plural	plural	guiados	guiados	guiadas	guiadas
direct			singular	singular	singular	plural	plural	plural
direct			1st person	2nd person	3rd person	1st person	2nd person	3rd person
direct	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
direct	indicative	present	guío	guíastúguiasvos	guía	guiamos	guiais	guían
direct	indicative	imperfect	guiaba	guiabas	guiaba	guiábamos	guiabais	guiaban
direct	indicative	preterite	guie	guiaste	guio	guiamos	guiasteis	guiaron
direct	indicative	future	guiaré	guiarás	guiará	guiaremos	guiaréis	guiarán
direct	indicative	conditional	guiaría	guiarías	guiaría	guiaríamos	guiaríais	guiarían
direct								
direct	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
direct	subjunctive	present	guíe	guíestúguiesvos2	guíe	guiemos	guieis	guíen
direct	subjunctive	imperfect(ra)	guiara	guiaras	guiara	guiáramos	guiarais	guiaran
direct	subjunctive	imperfect(se)	guiase	guiases	guiase	guiásemos	guiaseis	guiasen
direct	subjunctive	future1	guiare	guiares	guiare	guiáremos	guiareis	guiaren
direct								
direct	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
direct	imperative	affirmative		guíatúguiavos	guíe	guiemos	guiad	guíen
direct	imperative	negative		no guíes	no guíe	no guiemos	no guieis	no guíen
direct	imperative							
direct	imperative							
direct	imperative							
displease	infinitive	infinitive	infinitive	desazonar	desazonar	desazonar	desazonar	desazonar
displease	gerund	gerund	gerund	desazonando	desazonando	desazonando	desazonando	desazonando
displease	past participle	past participle			masculine	masculine	feminine	feminine
displease	past participle	past participle	singular	singular	desazonado	desazonado	desazonada	desazonada
displease	past participle	past participle	plural	plural	desazonados	desazonados	desazonadas	desazonadas
displease			singular	singular	singular	plural	plural	plural
displease			1st person	2nd person	3rd person	1st person	2nd person	3rd person
displease	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
displease	indicative	present	desazono	desazonastúdesazonásvos	desazona	desazonamos	desazonáis	desazonan
displease	indicative	imperfect	desazonaba	desazonabas	desazonaba	desazonábamos	desazonabais	desazonaban
displease	indicative	preterite	desazoné	desazonaste	desazonó	desazonamos	desazonasteis	desazonaron
displease	indicative	future	desazonaré	desazonarás	desazonará	desazonaremos	desazonaréis	desazonarán
displease	indicative	conditional	desazonaría	desazonarías	desazonaría	desazonaríamos	desazonaríais	desazonarían
displease								
displease	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
displease	subjunctive	present	desazone	desazonestúdesazonésvos2	desazone	desazonemos	desazonéis	desazonen
displease	subjunctive	imperfect(ra)	desazonara	desazonaras	desazonara	desazonáramos	desazonarais	desazonaran
displease	subjunctive	imperfect(se)	desazonase	desazonases	desazonase	desazonásemos	desazonaseis	desazonasen
displease	subjunctive	future1	desazonare	desazonares	desazonare	desazonáremos	desazonareis	desazonaren
displease								
displease	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
displease	imperative	affirmative		desazonatúdesazonávos	desazone	desazonemos	desazonad	desazonen
displease	imperative	negative		no desazones	no desazone	no desazonemos	no desazonéis	no desazonen
displease	imperative							
displease	imperative							
displease	imperative							
eat	infinitive	infinitive	infinitive	comer	comer	comer	comer	comer
eat	gerund	gerund	gerund	comiendo	comiendo	comiendo	comiendo	comiendo
eat	past participle	past participle			masculine	masculine	feminine	feminine
eat	past participle	past participle	singular	singular	comido	comido	comida	comida
eat	past participle	past participle	plural	plural	comidos	comidos	comidas	comidas
eat			singular	singular	singular	plural	plural	plural
eat			1st person	2nd person	3rd person	1st person	2nd person	3rd person
eat	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
eat	indicative	present	como	comestúcomésvos	come	comemos	coméis	comen
eat	indicative	imperfect	comía	comías	comía	comíamos	comíais	comían
eat	indicative	preterite	comí	comiste	comió	comimos	comisteis	comieron
eat	indicative	future	comeré	comerás	comerá	comeremos	comeréis	comerán
eat	indicative	conditional	comería	comerías	comería	comeríamos	comeríais	comerían
eat								
eat	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
eat	subjunctive	present	coma	comastúcomásvos2	coma	comamos	comáis	coman
eat	subjunctive	imperfect(ra)	comiera	comieras	comiera	comiéramos	comierais	comieran
eat	subjunctive	imperfect(se)	comiese	comieses	comiese	comiésemos	comieseis	comiesen
eat	subjunctive	future1	comiere	comieres	comiere	comiéremos	comiereis	comieren
eat								
eat	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
eat	imperative	affirmative		cometúcomévos	coma	comamos	comed	coman
eat	imperative	negative		no comas	no coma	no comamos	no comáis	no coman
eat	imperative							
eat	imperative							
eat	imperative							
endure	infinitive	infinitive	infinitive	tolerar	tolerar	tolerar	tolerar	tolerar
endure	gerund	gerund	gerund	tolerando	tolerando	tolerando	tolerando	tolerando
endure	past participle	past participle			masculine	masculine	feminine	feminine
endure	past participle	past participle	singular	singular	tolerado	tolerado	tolerada	tolerada
endure	past participle	past participle	plural	plural	tolerados	tolerados	toleradas	toleradas
endure			singular	singular	singular	plural	plural	plural
endure			1st person	2nd person	3rd person	1st person	2nd person	3rd person
endure	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
endure	indicative	present	tolero	tolerastútolerásvos	tolera	toleramos	toleráis	toleran
endure	indicative	imperfect	toleraba	tolerabas	toleraba	tolerábamos	tolerabais	toleraban
endure	indicative	preterite	toleré	toleraste	toleró	toleramos	tolerasteis	toleraron
endure	indicative	future	toleraré	tolerarás	tolerará	toleraremos	toleraréis	tolerarán
endure	indicative	conditional	toleraría	tolerarías	toleraría	toleraríamos	toleraríais	tolerarían
endure								
endure	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
endure	subjunctive	present	tolere	tolerestútolerésvos2	tolere	toleremos	toleréis	toleren
endure	subjunctive	imperfect(ra)	tolerara	toleraras	tolerara	toleráramos	tolerarais	toleraran
endure	subjunctive	imperfect(se)	tolerase	tolerases	tolerase	tolerásemos	toleraseis	tolerasen
endure	subjunctive	future1	tolerare	tolerares	tolerare	toleráremos	tolerareis	toleraren
endure								
endure	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
endure	imperative	affirmative		toleratútolerávos	tolere	toleremos	tolerad	toleren
endure	imperative	negative		no toleres	no tolere	no toleremos	no toleréis	no toleren
endure	imperative							
endure	imperative							
endure	imperative							
fall	infinitive	infinitive	infinitive	caer	caer	caer	caer	caer
fall	gerund	gerund	gerund	cayendo	cayendo	cayendo	cayendo	cayendo
fall	past participle	past participle			masculine	masculine	feminine	feminine
fall	past participle	past participle	singular	singular	caído	caído	caída	caída
fall	past participle	past participle	plural	plural	caídos	caídos	caídas	caídas
fall			singular	singular	singular	plural	plural	plural
fall			1st person	2nd person	3rd person	1st person	2nd person	3rd person
fall	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
fall	indicative	present	caigo	caestúcaésvos	cae	caemos	caéis	caen
fall	indicative	imperfect	caía	caías	caía	caíamos	caíais	caían
fall	indicative	preterite	caí	caíste	cayó	caímos	caísteis	cayeron
fall	indicative	future	caeré	caerás	caerá	caeremos	caeréis	caerán
fall	indicative	conditional	caería	caerías	caería	caeríamos	caeríais	caerían
fall								
fall	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
fall	subjunctive	present	caiga	caigastúcaigásvos2	caiga	caigamos	caigáis	caigan
fall	subjunctive	imperfect(ra)	cayera	cayeras	cayera	cayéramos	cayerais	cayeran
fall	subjunctive	imperfect(se)	cayese	cayeses	cayese	cayésemos	cayeseis	cayesen
fall	subjunctive	future1	cayere	cayeres	cayere	cayéremos	cayereis	cayeren
fall								
fall	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
fall	imperative	affirmative		caetúcaévos	caiga	caigamos	caed	caigan
fall	imperative	negative		no caigas	no caiga	no caigamos	no caigáis	no caigan
fall	imperative							
fall	imperative							
fall	imperative							
fly	infinitive	infinitive	infinitive	volar	volar	volar	volar	volar
fly	gerund	gerund	gerund	volando	volando	volando	volando	volando
fly	past participle	past participle			masculine	masculine	feminine	feminine
fly	past participle	past participle	singular	singular	volado	volado	volada	volada
fly	past participle	past participle	plural	plural	volados	volados	voladas	voladas
fly			singular	singular	singular	plural	plural	plural
fly			1st person	2nd person	3rd person	1st person	2nd person	3rd person
fly	indicative		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
fly	indicative	present	vuelo	vuelastúvolásvos	vuela	volamos	voláis	vuelan
fly	indicative	imperfect	volaba	volabas	volaba	volábamos	volabais	volaban
fly	indicative	preterite	volé	volaste	voló	volamos	volasteis	volaron
fly	indicative	future	volaré	volarás	volará	volaremos	volaréis	volarán
fly	indicative	conditional	volaría	volarías	volaría	volaríamos	volaríais	volarían
fly								
fly	subjunctive		yo	túvos	él/ella/ellousted	nosotrosnosotras	vosotrosvosotras	ellos/ellasustedes
fly	subjunctive	present	vuele	vuelestúvolésvos2	vuele	volemos	voléis	vuelen
fly	subjunctive	imperfect(ra)	volara	volaras	volara	voláramos	volarais	volaran
fly	subjunctive	imperfect(se)	volase	volases	volase	volásemos	volaseis	volasen
fly	subjunctive	future1	volare	volares	volare	voláremos	volareis	volaren
fly								
fly	imperative		—	túvos	usted	nosotrosnosotras	vosotrosvosotras	ustedes
fly	imperative	affirmative		vuelatúvolávos	vuele	volemos	volad	vuelen
fly	imperative	negative		no vueles	no vuele	no volemos	no voléis	no vuelen
fly	imperative							
fly	imperative							
fly	imperative							
