#					present	future	imperative	past	past	past	infinitive	
#verb	conjugation		person	plurality				masculine	feminine	"neuter	"		
be	irregular		active-participle		су́щий			бы́вший	бы́вший	бы́вший	бы́ть	
be	irregular		passive-participle								бы́ть	
be	irregular		adverbial-participle		бу́дучи			бы́в	бы́в	бы́в	бы́ть	
be	irregular		1	singular	есть	бу́ду		бы́л	была́	бы́ло	бы́ть	
be	irregular		2	singular	есть	бу́дешь	бу́дь	бы́л	была́	бы́ло	бы́ть	
be	irregular		3	singular	есть	бу́дет		бы́л	была́	бы́ло	бы́ть	
be	irregular		1	plural	есть	бу́дем		бы́ли	бы́ли	бы́ли	бы́ть	
be	irregular		2	plural	есть	бу́дете	бу́дьте	бы́ли	бы́ли	бы́ли	бы́ть	
be	irregular		3	plural	есть	бу́дут		бы́ли	бы́ли	бы́ли	бы́ть	
see	irregular		active-participle		ви́дящий			ви́девший			ви́деть	
see	irregular		passive-participle		ви́димый			ви́денный			ви́деть	
see	irregular		adverbial-participle		ви́дя			ви́дев			ви́деть	
see	irregular		1	singular	ви́жу			ви́дел	ви́дела	ви́дело	ви́деть	
see	irregular		2	singular	ви́дишь			ви́дел	ви́дела	ви́дело	ви́деть	
see	irregular		3	singular	ви́дит			ви́дел	ви́дела	ви́дело	ви́деть	
see	irregular		1	plural	ви́дим			ви́дели	ви́дели	ви́дели	ви́деть	
see	irregular		2	plural	ви́дите			ви́дели	ви́дели	ви́дели	ви́деть	
see	irregular		3	plural	ви́дят			ви́дели	ви́дели	ви́дели	ви́деть	
give	irregular		active-participle		даю́щий			дава́вший			дава́ть	
give	irregular		passive-participle		дава́емый						дава́ть	
give	irregular		adverbial-participle		дава́я			дава́в			дава́ть	
give	irregular		1	singular	даю́	дава́ть		дава́л	дава́ла	дава́ло	дава́ть	
give	irregular		2	singular	даёшь	дава́ть	дава́й	дава́л	дава́ла	дава́ло	дава́ть	
give	irregular		3	singular	даёт	дава́ть		дава́л	дава́ла	дава́ло	дава́ть	
give	irregular		1	plural	даём	дава́ть		дава́ли	дава́ли	дава́ли	дава́ть	
give	irregular		2	plural	даёте	дава́ть	дава́йте	дава́ли	дава́ли	дава́ли	дава́ть	
give	irregular		3	plural	даю́т	дава́ть		дава́ли	дава́ли	дава́ли	дава́ть	
give	irregular		active-participle					да́вший	да́вший	да́вший	да́ть	perfective
give	irregular		passive-participle					да́нный	да́нный	да́нный	да́ть	perfective
give	irregular		adverbial-participle					да́в	да́в	да́в	да́ть	perfective
give	irregular		1	singular		да́м		да́л	дала́	да́ло	да́ть	perfective
give	irregular		2	singular		да́шь	да́й	да́л	дала́	да́ло	да́ть	perfective
give	irregular		3	singular		да́ст		да́л	дала́	да́ло	да́ть	perfective
give	irregular		1	plural		дади́м		да́ли	да́ли	да́ли	да́ть	perfective
give	irregular		2	plural		дади́те	да́йте	да́ли	да́ли	да́ли	да́ть	perfective
give	irregular		3	plural		даду́т		да́ли	да́ли	да́ли	да́ть	perfective
eat	irregular		active-participle		едя́щий			е́вший			е́сть	
eat	irregular		passive-participle		едо́мый			е́денный			е́сть	
eat	irregular		adverbial-participle		едя́			е́в			е́сть	
eat	irregular		1	singular	е́м	е́сть		е́л	е́ла	е́ло	е́сть	
eat	irregular		2	singular	е́шь	е́сть	е́шь	е́л	е́ла	е́ло	е́сть	
eat	irregular		3	singular	е́ст	е́сть		е́л	е́ла	е́ло	е́сть	
eat	irregular		1	plural	еди́м	е́сть		е́ли	е́ли	е́ли	е́сть	
eat	irregular		2	plural	еди́те	е́сть	е́шьте	е́ли	е́ли	е́ли	е́сть	
eat	irregular		3	plural	едя́т	е́сть		е́ли	е́ли	е́ли	е́сть	
live	irregular		active-participle		живу́щий			жи́вший	жи́вший	жи́вший	жить	
live	irregular		passive-participle								жить	
live	irregular		adverbial-participle		живя́			жи́в	жи́в	жи́в	жить	
live	irregular		1	singular	живу́	жи́ть		жи́л	жила́	жи́ло	жить	
live	irregular		2	singular	живёшь	жи́ть	живи́	жи́л	жила́	жи́ло	жить	
live	irregular		3	singular	живёт	жи́ть		жи́л	жила́	жи́ло	жить	
live	irregular		1	plural	живём	жи́ть		жи́ли	жи́ли	жи́ли	жить	
live	irregular		2	plural	живёте	жи́ть	живи́те	жи́ли	жи́ли	жи́ли	жить	
live	irregular		3	plural	живу́т	жи́ть		жи́ли	жи́ли	жи́ли	жить	
call	irregular		active-participle		зову́щий			зва́вший	зва́вший	зва́вший	зва́ть	
call	irregular		passive-participle					зва́нный	зва́нный	зва́нный	зва́ть	
call	irregular		adverbial-participle		зовя́			зва́в	зва́в	зва́в	зва́ть	
call	irregular		1	singular	зову́	зва́ть		зва́л	звала́	зва́ло	зва́ть	
call	irregular		2	singular	зовёшь	зва́ть	зови́	зва́л	звала́	зва́ло	зва́ть	
call	irregular		3	singular	зовёт	зва́ть		зва́л	звала́	зва́ло	зва́ть	
call	irregular		1	plural	зовём	зва́ть		зва́ли	зва́ли	зва́ли	зва́ть	
call	irregular		2	plural	зовёте	зва́ть	зови́те	зва́ли	зва́ли	зва́ли	зва́ть	
call	irregular		3	plural	зову́т	зва́ть		зва́ли	зва́ли	зва́ли	зва́ть	
go	irregular		active-participle		иду́щий			ше́дший	ше́дший	ше́дший	идти́	
go	irregular		passive-participle								идти́	
go	irregular		adverbial-participle		идя́			ше́дши	ше́дши	ше́дши	идти́	
go	irregular		1	singular	иду́	идти́		шёл	шла́	шло́	идти́	
go	irregular		2	singular	идёшь	идти́	иди́	шёл	шла́	шло́	идти́	
go	irregular		3	singular	идёт	идти́		шёл	шла́	шло́	идти́	
go	irregular		1	plural	идём	идти́		шли́	шли́	шли́	идти́	
go	irregular		2	plural	идёте	идти́	иди́те	шли́	шли́	шли́	идти́	
