resemble	conditional	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
resemble	present	rassomiglierèi	rassomiglierésti	rassomiglierèbbe, rassomiglierébbe	rassomiglierémmo	rassomiglieréste	rassomiglierèbbero, rassomiglierébbero
resemble	subjunctive	che io	che tu	che lui/che lei, che esso/che essa	che noi	che voi	che loro, che essi/che esse
resemble	present	rassomìgli	rassomìgli	rassomìgli	rassomigliàmo	rassomigliàte	rassomìglino
resemble	imperfect	rassomigliàssi	rassomigliàssi	rassomigliàsse	rassomigliàssimo	rassomigliàste	rassomigliàssero
resemble	imperative	—	tu	lei	noi	voi	loro
resemble	imperative		rassomìglia	rassomìgli	rassomigliàmo	rassomigliàte	rassomìglino
resemble	negative imperative		non rassomigliàre	non rassomìgli	non rassomigliàmo	non rassomigliàte	non rassomìglino
rest	infinitive	riposàre					
rest	auxiliary verb	auxiliary verb	avére1, èssere2	gerund	gerund	riposàndo	riposàndo
rest	present participle	present participle	riposànte	past participle	past participle	riposàto	riposàto
rest	person	singular	singular	singular	plural	plural	plural
rest	person	first	second	third	first	second	third
rest	indicative	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
rest	present	ripòso	ripòsi	ripòsa	riposiàmo	riposàte	ripòsano
rest	imperfect	riposàvo	riposàvi	riposàva	riposavàmo	riposavàte	riposàvano
rest	past historic	riposài	riposàsti	riposò	riposàmmo	riposàste	riposàrono
rest	future	riposerò	riposerài	riposerà	riposerémo	riposeréte	riposerànno
rest	conditional	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
rest	present	riposerèi	riposerésti	riposerèbbe, riposerébbe	riposerémmo	riposeréste	riposerèbbero, riposerébbero
rest	subjunctive	che io	che tu	che lui/che lei, che esso/che essa	che noi	che voi	che loro, che essi/che esse
rest	present	ripòsi	ripòsi	ripòsi	riposiàmo	riposiàte	ripòsino
rest	imperfect	riposàssi	riposàssi	riposàsse	riposàssimo	riposàste	riposàssero
rest	imperative	—	tu	lei	noi	voi	loro
rest	imperative		ripòsa	ripòsi	riposiàmo	riposàte	ripòsino
rest	negative imperative		non riposàre	non ripòsi	non riposiàmo	non riposàte	non ripòsino
rest	infinitive	riposàre					
rest	auxiliary verb	auxiliary verb	avére	gerund	gerund	riposàndo	riposàndo
rest	present participle	present participle	riposànte	past participle	past participle	riposàto	riposàto
rest	person	singular	singular	singular	plural	plural	plural
rest	person	first	second	third	first	second	third
rest	indicative	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
rest	present	ripòso	ripòsi	ripòsa	riposiàmo	riposàte	ripòsano
rest	imperfect	riposàvo	riposàvi	riposàva	riposavàmo	riposavàte	riposàvano
rest	past historic	riposài	riposàsti	riposò	riposàmmo	riposàste	riposàrono
rest	future	riposerò	riposerài	riposerà	riposerémo	riposeréte	riposerànno
rest	conditional	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
rest	present	riposerèi	riposerésti	riposerèbbe, riposerébbe	riposerémmo	riposeréste	riposerèbbero, riposerébbero
rest	subjunctive	che io	che tu	che lui/che lei, che esso/che essa	che noi	che voi	che loro, che essi/che esse
rest	present	ripòsi	ripòsi	ripòsi	riposiàmo	riposiàte	ripòsino
rest	imperfect	riposàssi	riposàssi	riposàsse	riposàssimo	riposàste	riposàssero
rest	imperative	—	tu	lei	noi	voi	loro
rest	imperative		ripòsa	ripòsi	riposiàmo	riposàte	ripòsino
rest	negative imperative		non riposàre	non ripòsi	non riposiàmo	non riposàte	non ripòsino
see	infinitive	vedére					
see	auxiliary verb	auxiliary verb	avére	gerund	gerund	vedèndo	vedèndo
see	present participle	present participle	vedènte, veggènte	past participle	past participle	vìsto, vedùto1	vìsto, vedùto1
see	person	singular	singular	singular	plural	plural	plural
see	person	first	second	third	first	second	third
see	indicative	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
see	present	védo	védi	véde	vediàmo	vedéte	védono
see	imperfect	vedévo	vedévi	vedéva	vedevàmo	vedevàte	vedévano
see	past historic	vìdi	vedésti	vìde	vedémmo	vedéste	vìdero
see	future	vedrò	vedrài	vedrà	vedrémo	vedréte	vedrànno
see	conditional	io	tu	lui/lei, esso/essa	noi	voi	loro, essi/esse
see	present	vedrèi	vedrésti	vedrèbbe, vedrébbe	vedrémmo	vedréste	vedrèbbero, vedrébbero
see	subjunctive	che io	che tu	che lui/che lei, che esso/che essa	che noi	che voi	che loro, che essi/che esse
see	present	véda	véda	véda	vediàmo	vediàte	védano
see	imperfect	vedéssi	vedéssi	vedésse	vedéssimo	vedéste	vedéssero
see	imperative	—	tu	lei	noi	voi	loro
see	imperative		védi	véda	vediàmo	vedéte	védano
see	negative imperative		non vedére	non véda	non vediàmo	non vedéte	non védano
