rest	indicative	present	simple	repose	ʁə.poz	reposes	ʁə.poz	repose	ʁə.poz	reposons	ʁə.po.zɔ̃	reposez	ʁə.po.ze	reposent	ʁə.poz
rest	indicative	past	imperfective	reposais	ʁə.po.zɛ	reposais	ʁə.po.zɛ	reposait	ʁə.po.zɛ	reposions	ʁə.po.zjɔ̃	reposiez	ʁə.po.zje	reposaient	ʁə.po.zɛ
rest	indicative	past	perfective	reposai	ʁə.po.ze	reposas	ʁə.po.za	reposa	ʁə.po.za	reposâmes	ʁə.po.zam	reposâtes	ʁə.po.zat	reposèrent	ʁə.po.zɛʁ
rest	indicative	future	simple	reposerai	ʁə.poz.ʁe	reposeras	ʁə.poz.ʁa	reposera	ʁə.poz.ʁa	reposerons	ʁə.poz.ʁɔ̃	reposerez	ʁə.poz.ʁe	reposeront	ʁə.poz.ʁɔ̃
rest	conditional			reposerais	ʁə.poz.ʁɛ	reposerais	ʁə.poz.ʁɛ	reposerait	ʁə.poz.ʁɛ	reposerions	ʁə.po.zə.ʁjɔ̃	reposeriez	ʁə.po.zə.ʁje	reposeraient	ʁə.poz.ʁɛ
rest	subjunctive	present	simple	repose	ʁə.poz	reposes	ʁə.poz	repose	ʁə.poz	reposions	ʁə.po.zjɔ̃	reposiez	ʁə.po.zje	reposent	ʁə.poz
rest	subjunctive	past	imperfective	reposasse	ʁə.po.zas	reposasses	ʁə.po.zas	reposât	ʁə.po.za	reposassions	ʁə.po.za.sjɔ̃	reposassiez	ʁə.po.za.sje	reposassent	ʁə.po.zas
rest	imperative			—		repose	ʁə.poz	—		reposons	ʁə.po.zɔ̃	reposez	ʁə.po.ze	—	
see	indicative	present	simple	vois	vwa	vois	vwa	voit	vwa	voyons	vwa.jɔ̃	voyez	vwa.je	voient	vwa
see	indicative	past	imperfective	voyais	vwa.jɛ	voyais	vwa.jɛ	voyait	vwa.jɛ	voyions	vwaj.jɔ̃	voyiez	vwaj.je	voyaient	vwa.jɛ
see	indicative	past	perfective	vis	vi	vis	vi	vit	vi	vîmes	vim	vîtes	vit	virent	viʁ
see	indicative	future	simple	verrai	vɛ.ʁe | ve.ʁe	verras	vɛ.ʁa | ve.ʁa	verra	vɛ.ʁa | ve.ʁa	verrons	vɛ.ʁɔ̃ | ve.ʁɔ̃	verrez	vɛ.ʁe | ve.ʁe	verront	vɛ.ʁɔ̃ | ve.ʁɔ̃
see	conditional			verrais	vɛ.ʁɛ | ve.ʁɛ	verrais	vɛ.ʁɛ | ve.ʁɛ	verrait	vɛ.ʁɛ | ve.ʁɛ	verrions	vɛ.ʁjɔ̃ | ve.ʁjɔ̃	verriez	vɛ.ʁje | ve.ʁje	verraient	vɛ.ʁɛ | ve.ʁɛ
see	subjunctive	present	simple	voie	vwa	voies	vwa	voie	vwa	voyions	vwaj.jɔ̃	voyiez	vwaj.je	voient	vwa
see	subjunctive	past	imperfective	visse	vis	visses	vis	vît	vi	vissions	vi.sjɔ̃	vissiez	vi.sje	vissent	vis
see	imperative			—		vois	vwa	—		voyons	vwa.jɔ̃	voyez	vwa.je	—	
show	indicative	present	simple	montre	mɔ̃tʁ	montres	mɔ̃tʁ	montre	mɔ̃tʁ	montrons	mɔ̃.tʁɔ̃	montrez	mɔ̃.tʁe	montrent	mɔ̃tʁ
show	indicative	past	imperfective	montrais	mɔ̃.tʁɛ	montrais	mɔ̃.tʁɛ	montrait	mɔ̃.tʁɛ	montrions	mɔ̃.tʁi.jɔ̃	montriez	mɔ̃.tʁi.je	montraient	mɔ̃.tʁɛ
show	indicative	past	perfective	montrai	mɔ̃.tʁe	montras	mɔ̃.tʁa	montra	mɔ̃.tʁa	montrâmes	mɔ̃.tʁam	montrâtes	mɔ̃.tʁat	montrèrent	mɔ̃.tʁɛʁ
show	indicative	future	simple	montrerai	mɔ̃.tʁə.ʁe	montreras	mɔ̃.tʁə.ʁa	montrera	mɔ̃.tʁə.ʁa	montrerons	mɔ̃.tʁə.ʁɔ̃	montrerez	mɔ̃.tʁə.ʁe	montreront	mɔ̃.tʁə.ʁɔ̃
show	conditional			montrerais	mɔ̃.tʁə.ʁɛ	montrerais	mɔ̃.tʁə.ʁɛ	montrerait	mɔ̃.tʁə.ʁɛ	montrerions	mɔ̃.tʁə.ʁjɔ̃	montreriez	mɔ̃.tʁə.ʁje	montreraient	mɔ̃.tʁə.ʁɛ
show	subjunctive	present	simple	montre	mɔ̃tʁ	montres	mɔ̃tʁ	montre	mɔ̃tʁ	montrions	mɔ̃.tʁi.jɔ̃	montriez	mɔ̃.tʁi.je	montrent	mɔ̃tʁ
show	subjunctive	past	imperfective	montrasse	mɔ̃.tʁas	montrasses	mɔ̃.tʁas	montrât	mɔ̃.tʁa	montrassions	mɔ̃.tʁa.sjɔ̃	montrassiez	mɔ̃.tʁa.sje	montrassent	mɔ̃.tʁas
show	imperative			—		montre	mɔ̃tʁ	—		montrons	mɔ̃.tʁɔ̃	montrez	mɔ̃.tʁe	—	
startle	indicative	present	simple	surprends	syʁ.pʁɑ̃	surprends	syʁ.pʁɑ̃	surprend	syʁ.pʁɑ̃	surprenons	syʁ.pʁə.nɔ̃	surprenez	syʁ.pʁə.ne	surprennent	syʁ.pʁɛn
startle	indicative	past	imperfective	surprenais	syʁ.pʁə.nɛ	surprenais	syʁ.pʁə.nɛ	surprenait	syʁ.pʁə.nɛ	surprenions	syʁ.pʁə.njɔ̃	surpreniez	syʁ.pʁə.nje	surprenaient	syʁ.pʁə.nɛ
startle	indicative	past	perfective	surpris	syʁ.pʁi	surpris	syʁ.pʁi	surprit	syʁ.pʁi	surprîmes	syʁ.pʁim	surprîtes	syʁ.pʁit	surprirent	syʁ.pʁiʁ
startle	indicative	future	simple	surprendrai	syʁ.pʁɑ̃.dʁe	surprendras	syʁ.pʁɑ̃.dʁa	surprendra	syʁ.pʁɑ̃.dʁa	surprendrons	syʁ.pʁɑ̃.dʁɔ̃	surprendrez	syʁ.pʁɑ̃.dʁe	surprendront	syʁ.pʁɑ̃.dʁɔ̃
startle	conditional			surprendrais	syʁ.pʁɑ̃.dʁɛ	surprendrais	syʁ.pʁɑ̃.dʁɛ	surprendrait	syʁ.pʁɑ̃.dʁɛ	surprendrions	syʁ.pʁɑ̃.dʁi.jɔ̃	surprendriez	syʁ.pʁɑ̃.dʁi.je	surprendraient	syʁ.pʁɑ̃.dʁɛ
startle	subjunctive	present	simple	surprenne	syʁ.pʁɛn	surprennes	syʁ.pʁɛn	surprenne	syʁ.pʁɛn	surprenions	syʁ.pʁə.njɔ̃	surpreniez	syʁ.pʁə.nje	surprennent	syʁ.pʁɛn
startle	subjunctive	past	imperfective	surprisse	syʁ.pʁis	surprisses	syʁ.pʁis	surprît	syʁ.pʁi	surprissions	syʁ.pʁi.sjɔ̃	surprissiez	syʁ.pʁi.sje	surprissent	syʁ.pʁis
startle	imperative			—		surprends	syʁ.pʁɑ̃	—		surprenons	syʁ.pʁə.nɔ̃	surprenez	syʁ.pʁə.ne	—	
swim	indicative	present	simple	nage	naʒ	nages	naʒ	nage	naʒ	nageons	na.ʒɔ̃	nagez	na.ʒe	nagent	naʒ
swim	indicative	past	imperfective	nageais	na.ʒɛ	nageais	na.ʒɛ	nageait	na.ʒɛ	nagions	na.ʒjɔ̃	nagiez	na.ʒje	nageaient	na.ʒɛ
swim	indicative	past	perfective	nageai	na.ʒe	nageas	na.ʒa	nagea	na.ʒa	nageâmes	na.ʒam	nageâtes	na.ʒat	nagèrent	na.ʒɛʁ
swim	indicative	future	simple	nagerai	naʒ.ʁe	nageras	naʒ.ʁa	nagera	naʒ.ʁa	nagerons	naʒ.ʁɔ̃	nagerez	naʒ.ʁe	nageront	naʒ.ʁɔ̃
swim	conditional			nagerais	naʒ.ʁɛ	nagerais	naʒ.ʁɛ	nagerait	naʒ.ʁɛ	nagerions	na.ʒə.ʁjɔ̃	nageriez	na.ʒə.ʁje	nageraient	naʒ.ʁɛ
swim	subjunctive	present	simple	nage	naʒ	nages	naʒ	nage	naʒ	nagions	na.ʒjɔ̃	nagiez	na.ʒje	nagent	naʒ
swim	subjunctive	past	imperfective	nageasse	na.ʒas	nageasses	na.ʒas	nageât	na.ʒa	nageassions	na.ʒa.sjɔ̃	nageassiez	na.ʒa.sje	nageassent	na.ʒas
swim	imperative			—		nage	naʒ	—		nageons	na.ʒɔ̃	nagez	na.ʒe	—	
walk	indicative	present	simple	marche	maʁʃ	marches	maʁʃ	marche	maʁʃ	marchons	maʁ.ʃɔ̃	marchez	maʁ.ʃe	marchent	maʁʃ
walk	indicative	past	imperfective	marchais	maʁ.ʃɛ	marchais	maʁ.ʃɛ	marchait	maʁ.ʃɛ	marchions	maʁ.ʃjɔ̃	marchiez	maʁ.ʃje	marchaient	maʁ.ʃɛ
walk	indicative	past	perfective	marchai	maʁ.ʃe	marchas	maʁ.ʃa	marcha	maʁ.ʃa	marchâmes	maʁ.ʃam	marchâtes	maʁ.ʃat	marchèrent	maʁ.ʃɛʁ
walk	indicative	future	simple	marcherai	maʁ.ʃə.ʁe	marcheras	maʁ.ʃə.ʁa	marchera	maʁ.ʃə.ʁa	marcherons	maʁ.ʃə.ʁɔ̃	marcherez	maʁ.ʃə.ʁe	marcheront	maʁ.ʃə.ʁɔ̃
walk	conditional			marcherais	maʁ.ʃə.ʁɛ	marcherais	maʁ.ʃə.ʁɛ	marcherait	maʁ.ʃə.ʁɛ	marcherions	maʁ.ʃə.ʁjɔ̃	marcheriez	maʁ.ʃə.ʁje	marcheraient	maʁ.ʃə.ʁɛ
walk	subjunctive	present	simple	marche	maʁʃ	marches	maʁʃ	marche	maʁʃ	marchions	maʁ.ʃjɔ̃	marchiez	maʁ.ʃje	marchent	maʁʃ
walk	subjunctive	past	imperfective	marchasse	maʁ.ʃas	marchasses	maʁ.ʃas	marchât	maʁ.ʃa	marchassions	maʁ.ʃa.sjɔ̃	marchassiez	maʁ.ʃa.sje	marchassent	maʁ.ʃas
walk	imperative			—		marche	maʁʃ	—		marchons	maʁ.ʃɔ̃	marchez	maʁ.ʃe	—	
warm	indicative	present	simple	chauffe	ʃof	chauffes	ʃof	chauffe	ʃof	chauffons	ʃo.fɔ̃	chauffez	ʃo.fe	chauffent	ʃof
warm	indicative	past	imperfective	chauffais	ʃo.fɛ	chauffais	ʃo.fɛ	chauffait	ʃo.fɛ	chauffions	ʃo.fjɔ̃	chauffiez	ʃo.fje	chauffaient	ʃo.fɛ
warm	indicative	past	perfective	chauffai	ʃo.fe	chauffas	ʃo.fa	chauffa	ʃo.fa	chauffâmes	ʃo.fam	chauffâtes	ʃo.fat	chauffèrent	ʃo.fɛʁ
warm	indicative	future	simple	chaufferai	ʃo.fʁe	chaufferas	ʃo.fʁa	chauffera	ʃo.fʁa	chaufferons	ʃo.fʁɔ̃	chaufferez	ʃo.fʁe	chaufferont	ʃo.fʁɔ̃
warm	conditional			chaufferais	ʃo.fʁɛ	chaufferais	ʃo.fʁɛ	chaufferait	ʃo.fʁɛ	chaufferions	ʃo.fə.ʁjɔ̃	chaufferiez	ʃo.fə.ʁje	chaufferaient	ʃo.fʁɛ
warm	subjunctive	present	simple	chauffe	ʃof	chauffes	ʃof	chauffe	ʃof	chauffions	ʃo.fjɔ̃	chauffiez	ʃo.fje	chauffent	ʃof
warm	subjunctive	past	imperfective	chauffasse	ʃo.fas	chauffasses	ʃo.fas	chauffât	ʃo.fa	chauffassions	ʃo.fa.sjɔ̃	chauffassiez	ʃo.fa.sje	chauffassent	ʃo.fas
warm	imperative			—		chauffe	ʃof	—		chauffons	ʃo.fɔ̃	chauffez	ʃo.fe	—	
watch	indicative	present	simple	regarde	ʁə.ɡaʁd	regardes	ʁə.ɡaʁd	regarde	ʁə.ɡaʁd	regardons	ʁə.ɡaʁ.dɔ̃	regardez	ʁə.ɡaʁ.de	regardent	ʁə.ɡaʁd
watch	indicative	past	imperfective	regardais	ʁə.ɡaʁ.dɛ	regardais	ʁə.ɡaʁ.dɛ	regardait	ʁə.ɡaʁ.dɛ	regardions	ʁə.ɡaʁ.djɔ̃	regardiez	ʁə.ɡaʁ.dje	regardaient	ʁə.ɡaʁ.dɛ
watch	indicative	past	perfective	regardai	ʁə.ɡaʁ.de	regardas	ʁə.ɡaʁ.da	regarda	ʁə.ɡaʁ.da	regardâmes	ʁə.ɡaʁ.dam	regardâtes	ʁə.ɡaʁ.dat	regardèrent	ʁə.ɡaʁ.dɛʁ
watch	indicative	future	simple	regarderai	ʁə.ɡaʁ.də.ʁe	regarderas	ʁə.ɡaʁ.də.ʁa	regardera	ʁə.ɡaʁ.də.ʁa	regarderons	ʁə.ɡaʁ.də.ʁɔ̃	regarderez	ʁə.ɡaʁ.də.ʁe	regarderont	ʁə.ɡaʁ.də.ʁɔ̃
watch	conditional			regarderais	ʁə.ɡaʁ.də.ʁɛ	regarderais	ʁə.ɡaʁ.də.ʁɛ	regarderait	ʁə.ɡaʁ.də.ʁɛ	regarderions	ʁə.ɡaʁ.də.ʁjɔ̃	regarderiez	ʁə.ɡaʁ.də.ʁje	regarderaient	ʁə.ɡaʁ.də.ʁɛ
watch	subjunctive	present	simple	regarde	ʁə.ɡaʁd	regardes	ʁə.ɡaʁd	regarde	ʁə.ɡaʁd	regardions	ʁə.ɡaʁ.djɔ̃	regardiez	ʁə.ɡaʁ.dje	regardent	ʁə.ɡaʁd
watch	subjunctive	past	imperfective	regardasse	ʁə.ɡaʁ.das	regardasses	ʁə.ɡaʁ.das	regardât	ʁə.ɡaʁ.da	regardassions	ʁə.ɡaʁ.da.sjɔ̃	regardassiez	ʁə.ɡaʁ.da.sje	regardassent	ʁə.ɡaʁ.das
watch	imperative			—		regarde	ʁə.ɡaʁd	—		regardons	ʁə.ɡaʁ.dɔ̃	regardez	ʁə.ɡaʁ.de	—	
work	indicative	present	simple	travaille	tʁa.vaj	travailles	tʁa.vaj	travaille	tʁa.vaj	travaillons	tʁa.va.jɔ̃	travaillez	tʁa.va.je	travaillent	tʁa.vaj
work	indicative	past	imperfective	travaillais	tʁa.va.jɛ	travaillais	tʁa.va.jɛ	travaillait	tʁa.va.jɛ	travaillions	tʁa.vaj.jɔ̃	travailliez	tʁa.vaj.je	travaillaient	tʁa.va.jɛ
work	indicative	past	perfective	travaillai	tʁa.va.je	travaillas	tʁa.va.ja	travailla	tʁa.va.ja	travaillâmes	tʁa.va.jam	travaillâtes	tʁa.va.jat	travaillèrent	tʁa.va.jɛʁ
work	indicative	future	simple	travaillerai	tʁa.vaj.ʁe	travailleras	tʁa.vaj.ʁa	travaillera	tʁa.vaj.ʁa	travaillerons	tʁa.vaj.ʁɔ̃	travaillerez	tʁa.vaj.ʁe	travailleront	tʁa.vaj.ʁɔ̃
work	conditional			travaillerais	tʁa.vaj.ʁɛ	travaillerais	tʁa.vaj.ʁɛ	travaillerait	tʁa.vaj.ʁɛ	travaillerions	tʁa.va.jə.ʁjɔ̃	travailleriez	tʁa.va.jə.ʁje	travailleraient	tʁa.vaj.ʁɛ
work	subjunctive	present	simple	travaille	tʁa.vaj	travailles	tʁa.vaj	travaille	tʁa.vaj	travaillions	tʁa.vaj.jɔ̃	travailliez	tʁa.vaj.je	travaillent	tʁa.vaj
work	subjunctive	past	imperfective	travaillasse	tʁa.va.jas	travaillasses	tʁa.va.jas	travaillât	tʁa.va.ja	travaillassions	tʁa.va.ja.sjɔ̃	travaillassiez	tʁa.va.ja.sje	travaillassent	tʁa.va.jas
work	imperative			—		travaille	tʁa.vaj	—		travaillons	tʁa.va.jɔ̃	travaillez	tʁa.va.je	—	
have	indicative	present	simple	ai	e	as	a	a	a	avons	a.vɔ̃	avez	a.ve	ont	ɔ̃
have	indicative	past	imperfective	avais	a.vɛ	avais	a.vɛ	avait	a.vɛ	avions	a.vjɔ̃	aviez	a.vje	avaient	a.vɛ
have	indicative	past	perfective	eus	y	eus	y	eut	y	eûmes	ym	eûtes	yt	eurent	yʁ
have	indicative	future	simple	aurai	ɔ.ʁe | o.ʁe	auras	ɔ.ʁa | o.ʁa	aura	ɔ.ʁa | o.ʁa	aurons	ɔ.ʁɔ̃ | o.ʁɔ̃	aurez	ɔ.ʁe | o.ʁe	auront	ɔ.ʁɔ̃ | o.ʁɔ̃
have	conditional			aurais	ɔ.ʁɛ | o.ʁɛ	aurais	ɔ.ʁɛ | o.ʁɛ	aurait	ɔ.ʁɛ | o.ʁɛ	aurions	ɔ.ʁjɔ̃ | o.ʁjɔ̃	auriez	ɔ.ʁje | o.ʁje	auraient	ɔ.ʁɛ | o.ʁɛ
have	subjunctive	present	simple	aie	ɛ	aies	ɛ	ait	ɛ	ayons	ɛ.jɔ̃ | e.jɔ̃	ayez	ɛ.je | e.je	aient	ɛ
have	subjunctive	past	imperfective	eusse	ys	eusses	ys	eût	y	eussions	y.sjɔ̃	eussiez	y.sje	eussent	ys
have	imperative			—		aie	ɛ	—		ayons	ɛ.jɔ̃ | e.jɔ̃	ayez	ɛ.je | e.je	—	
be	indicative	present	simple	suis	sɥi	es	ɛ	est	ɛ	sommes	sɔm	êtes	ɛt	sont	sɔ̃
be	indicative	past	imperfective	étais	e.tɛ	étais	e.tɛ	était	e.tɛ	étions	e.tjɔ̃	étiez	e.tje	étaient	e.tɛ
be	indicative	past	perfective	fus	fy	fus	fy	fut	fy	fûmes	fym	fûtes	fyt	furent	fyʁ
be	indicative	future	simple	serai	sə.ʁe	seras	sə.ʁa	sera	sə.ʁa	serons	sə.ʁɔ̃	serez	sə.ʁe	seront	sə.ʁɔ̃
be	conditional			serais	sə.ʁɛ	serais	sə.ʁɛ	serait	sə.ʁɛ	serions	sə.ʁjɔ̃	seriez	sə.ʁje	seraient	sə.ʁɛ
be	subjunctive	present	simple	sois	swa	sois	swa	soit	swa	soyons	swa.jɔ̃	soyez	swa.je	soient	swa
be	subjunctive	past	imperfective	fusse	fys	fusses	fys	fût	fy	fussions	fy.sjɔ̃	fussiez	fy.sje	fussent	fys
be	imperative			—		sois	swa	—		soyons	swa.jɔ̃	soyez	swa.je	—	
go	indicative	present	simple	vais	vɛ	vas	va	va	va	allons	a.lɔ̃	allez	a.le	vont	vɔ̃
go	indicative	past	imperfective	allais	a.lɛ	allais	a.lɛ	allait	a.lɛ	allions	a.ljɔ̃	alliez	a.lje	allaient	a.lɛ
go	indicative	past	perfective	allai	ale	allas	ala	alla	ala	allâmes	alam	allâtes	alat	allèrent	alɛʁ
go	indicative	future	simple	irai	i.ʁe	iras	i.ʁa	ira	i.ʁa	irons	i.ʁɔ̃	irez	i.ʁe	iront	i.ʁɔ̃
go	conditional			irais	i.ʁɛ	irais	i.ʁɛ	irait	i.ʁɛ	irions	i.ʁjɔ̃	iriez	i.ʁje	iraient	i.ʁɛ
go	subjunctive	present	simple	aille	aj	ailles	aj	aille	aj	allions	a.ljɔ̃	alliez	a.lje	aillent	aj
go	subjunctive	past	imperfective	allasse	alas	allasses	alas	allât	ala	allassions	ala.sjɔ̃	allassiez	ala.sje	allassent	alas
go	imperative			—		va	va	—		allons	a.lɔ̃	allez	a.le	—	
speak	indicative	present	simple	parle	paʁl	parles	paʁl	parle	paʁl	parlons	paʁ.lɔ̃	parlez	paʁ.le	parlent	paʁl
speak	indicative	past	imperfective	parlais	paʁ.lɛ	parlais	paʁ.lɛ	parlait	paʁ.lɛ	parlions	paʁ.ljɔ̃	parliez	paʁ.lje	parlaient	paʁ.lɛ
speak	indicative	past	perfective	parlai	paʁ.le	parlas	paʁ.la	parla	paʁ.la	parlâmes	paʁ.lam	parlâtes	paʁ.lat	parlèrent	paʁ.lɛʁ
speak	indicative	future	simple	parlerai	paʁ.lə.ʁe	parleras	paʁ.lə.ʁa	parlera	paʁ.lə.ʁa	parlerons	paʁ.lə.ʁɔ̃	parlerez	paʁ.lə.ʁe	parleront	paʁ.lə.ʁɔ̃
speak	conditional			parlerais	paʁ.lə.ʁɛ	parlerais	paʁ.lə.ʁɛ	parlerait	paʁ.lə.ʁɛ	parlerions	paʁ.lə.ʁjɔ̃	parleriez	paʁ.lə.ʁje	parleraient	paʁ.lə.ʁɛ
speak	subjunctive	present	simple	parle	paʁl2	parles	paʁl	parle	paʁl	parlions	paʁ.ljɔ̃	parliez	paʁ.lje	parlent	paʁl
speak	subjunctive	past	imperfective	parlasse	paʁ.las	parlasses	paʁ.las	parlât	paʁ.la	parlassions	paʁ.la.sjɔ̃	parlassiez	paʁ.la.sje	parlassent	paʁ.las
speak	imperative			—		parle	paʁl	—		parlons	paʁ.lɔ̃	parlez	paʁ.le	—	
choose	indicative	present	simple	choisis	ʃwa.zi	choisis	ʃwa.zi	choisit	ʃwa.zi	choisissons	ʃwa.zi.sɔ̃	choisissez	ʃwa.zi.se	choisissent	ʃwa.zis
choose	indicative	past	imperfective	choisissais	ʃwa.zi.sɛ	choisissais	ʃwa.zi.sɛ	choisissait	ʃwa.zi.sɛ	choisissions	ʃwa.zi.sjɔ̃	choisissiez	ʃwa.zi.sje	choisissaient	ʃwa.zi.sɛ
choose	indicative	past	perfective	choisis	ʃwa.zi	choisis	ʃwa.zi	choisit	ʃwa.zi	choisîmes	ʃwa.zim	choisîtes	ʃwa.zit	choisirent	ʃwa.ziʁ
choose	indicative	future	simple	choisirai	ʃwa.zi.ʁe	choisiras	ʃwa.zi.ʁa	choisira	ʃwa.zi.ʁa	choisirons	ʃwa.zi.ʁɔ̃	choisirez	ʃwa.zi.ʁe	choisiront	ʃwa.zi.ʁɔ̃
choose	conditional			choisirais	ʃwa.zi.ʁɛ	choisirais	ʃwa.zi.ʁɛ	choisirait	ʃwa.zi.ʁɛ	choisirions	ʃwa.zi.ʁjɔ̃	choisiriez	ʃwa.zi.ʁje	choisiraient	ʃwa.zi.ʁɛ
choose	subjunctive	present	simple	choisisse	ʃwa.zis	choisisses	ʃwa.zis	choisisse	ʃwa.zis	choisissions	ʃwa.zi.sjɔ̃	choisissiez	ʃwa.zi.sje	choisissent	ʃwa.zis
choose	subjunctive	past	imperfective	choisisse	ʃwa.zis	choisisses	ʃwa.zis	choisît	ʃwa.zi	choisissions	ʃwa.zi.sjɔ̃	choisissiez	ʃwa.zi.sje	choisissent	ʃwa.zis
choose	imperative			—		choisis	ʃwa.zi	—		choisissons	ʃwa.zi.sɔ̃	choisissez	ʃwa.zi.se	—	
loose	indicative	present	simple	perds	pɛʁ	perds	pɛʁ	perd	pɛʁ	perdons	pɛʁ.dɔ̃	perdez	pɛʁ.de	perdent	pɛʁd
loose	indicative	past	imperfective	perdais	pɛʁ.dɛ	perdais	pɛʁ.dɛ	perdait	pɛʁ.dɛ	perdions	pɛʁ.djɔ̃	perdiez	pɛʁ.dje	perdaient	pɛʁ.dɛ
loose	indicative	past	perfective	perdis	pɛʁ.di	perdis	pɛʁ.di	perdit	pɛʁ.di	perdîmes	pɛʁ.dim	perdîtes	pɛʁ.dit	perdirent	pɛʁ.diʁ
loose	indicative	future	simple	perdrai	pɛʁ.dʁe	perdras	pɛʁ.dʁa	perdra	pɛʁ.dʁa	perdrons	pɛʁ.dʁɔ̃	perdrez	pɛʁ.dʁe	perdront	pɛʁ.dʁɔ̃
loose	conditional			perdrais	pɛʁ.dʁɛ	perdrais	pɛʁ.dʁɛ	perdrait	pɛʁ.dʁɛ	perdrions	pɛʁ.dʁi.jɔ̃	perdriez	pɛʁ.dʁi.je	perdraient	pɛʁ.dʁɛ
loose	subjunctive	present	simple	perde	pɛʁd	perdes	pɛʁd	perde	pɛʁd	perdions	pɛʁ.djɔ̃	perdiez	pɛʁ.dje	perdent	pɛʁd
loose	subjunctive	past	imperfective	perdisse	pɛʁ.dis	perdisses	pɛʁ.dis	perdît	pɛʁ.di	perdissions	pɛʁ.di.sjɔ̃	perdissiez	pɛʁ.di.sje	perdissent	pɛʁ.dis
loose	imperative			—		perds	pɛʁ	—		perdons	pɛʁ.dɔ̃	perdez	pɛʁ.de	—	
receive	indicative	present	simple	reçois	ʁə.swa	reçois	ʁə.swa	reçoit	ʁə.swa	recevons	ʁə.s(ə).vɔ̃	recevez	ʁə.s(ə).ve	reçoivent	ʁə.swav
receive	indicative	past	imperfective	recevais	ʁə.s(ə).vɛ	recevais	ʁə.s(ə).vɛ	recevait	ʁə.s(ə).vɛ	recevions	ʁə.sə.vjɔ̃	receviez	ʁə.sə.vje	recevaient	ʁə.s(ə).vɛ
receive	indicative	past	perfective	reçus	ʁə.sy	reçus	ʁə.sy	reçut	ʁə.sy	reçûmes	ʁə.sym	reçûtes	ʁə.syt	reçurent	ʁə.syʁ
receive	indicative	future	simple	recevrai	ʁə.sə.vʁe	recevras	ʁə.sə.vʁa	recevra	ʁə.sə.vʁa	recevrons	ʁə.sə.vʁɔ̃	recevrez	ʁə.sə.vʁe	recevront	ʁə.sə.vʁɔ̃
receive	conditional			recevrais	ʁə.sə.vʁɛ	recevrais	ʁə.sə.vʁɛ	recevrait	ʁə.sə.vʁɛ	recevrions	ʁə.sə.vʁi.jɔ̃	recevriez	ʁə.sə.vʁi.je	recevraient	ʁə.sə.vʁɛ
receive	subjunctive	present	simple	reçoive	ʁə.swav	reçoives	ʁə.swav	reçoive	ʁə.swav	recevions	ʁə.sə.vjɔ̃	receviez	ʁə.sə.vje	reçoivent	ʁə.swav
receive	subjunctive	past	imperfective	reçusse	ʁə.sys	reçusses	ʁə.sys	reçût	ʁə.sy	reçussions	ʁə.sy.sjɔ̃	reçussiez	ʁə.sy.sje	reçussent	ʁə.sys
receive	imperative			—		reçois	ʁə.swa	—		recevons	ʁə.s(ə).vɔ̃	recevez	ʁə.s(ə).ve	—	
crawl	indicative	present	simple	rampe	/ʁɑ̃p/	rampes	/ʁɑ̃p/	rampe	/ʁɑ̃p/	rampons	/ʁɑ̃.pɔ̃/	rampez	/ʁɑ̃.pe/	rampent	/ʁɑ̃p/
crawl	indicative	past	imperfective	rampais	/ʁɑ̃.pɛ/	rampais	/ʁɑ̃.pɛ/	rampait	/ʁɑ̃.pɛ/	rampions	/ʁɑ̃.pjɔ̃/	rampiez	/ʁɑ̃.pje/	rampaient	/ʁɑ̃.pɛ/
crawl	indicative	past	perfective	rampai	/ʁɑ̃.pe/	rampas	/ʁɑ̃.pa/	rampa	/ʁɑ̃.pa/	rampâmes	/ʁɑ̃.pam/	rampâtes	/ʁɑ̃.pat/	rampèrent	/ʁɑ̃.pɛʁ/
crawl	indicative	future	simple	ramperai	/ʁɑ̃.pʁe/	ramperas	/ʁɑ̃.pʁa/	rampera	/ʁɑ̃.pʁa/	ramperons	/ʁɑ̃.pʁɔ̃/	ramperez	/ʁɑ̃.pʁe/	ramperont	/ʁɑ̃.pʁɔ̃/
crawl	conditional			ramperais	/ʁɑ̃.pʁɛ/ 	ramperais	/ʁɑ̃.pʁɛ/ 	ramperait	/ʁɑ̃.pʁɛ/ 	ramperions	/ʁɑ̃.pə.ʁjɔ̃/ 	ramperiez	/ʁɑ̃.pə.ʁje/ 	ramperaient	/ʁɑ̃.pʁɛ/ 
crawl	subjunctive	present	simple	rampe	/ʁɑ̃p/	rampes	/ʁɑ̃p/	rampe	/ʁɑ̃p/	rampions	/ʁɑ̃.pjɔ̃/	rampiez	/ʁɑ̃.pje/	rampent	/ʁɑ̃p/
crawl	subjunctive	past	imperfective	rampasse	/ʁɑ̃.pas/ 	rampasses	/ʁɑ̃.pas/ 	rampât	/ʁɑ̃.pa/ 	rampassions	/ʁɑ̃.pa.sjɔ̃/ 	rampassiez	/ʁɑ̃.pa.sje/ 	rampassent	/ʁɑ̃.pas/ 
crawl	imperative			—		rampe	/ʁɑ̃p/ 	—		rampe	/ʁɑ̃p/ 	rampez	/ʁɑ̃.pe/ 	—	
flow	indicative	present	simple	coule	/kul/	coules	/kul/	coule	/kul/	coulons	/ku.lɔ̃/	coulez	/ku.le/	coulent	/kul/
