bug	comitative	zomorrorekin	zomorroarekin	zomorroekin
bug	causative	zomorrorengatik	zomorroarengatik	zomorroengatik
bug	benefactive	zomorrorentzat	zomorroarentzat	zomorroentzat
bug	instrumental	zomorroz	zomorroaz	zomorroez
bug	inessive	zomorrorengan	zomorroarengan	zomorroengan
bug	locative	—	—	—
bug	allative	zomorrorengana	zomorroarengana	zomorroengana
bug	terminative	zomorrorenganaino	zomorroarenganaino	zomorroenganaino
bug	directive	zomorrorenganantz	zomorroarenganantz	zomorroenganantz
bug	destinative	zomorrorenganako	zomorroarenganako	zomorroenganako
bug	ablative	zomorrorengandik	zomorroarengandik	zomorroengandik
bug	partitive	zomorrorik	—	—
bug	prolative	zomorrotzat	—	—
clothing		indefinite	singular	plural
clothing	absolutive	jantzi	jantzia	jantziak
clothing	ergative	jantzik	jantziak	jantziek
clothing	dative	jantziri	jantziari	jantziei
clothing	genitive	jantziren	jantziaren	jantzien
clothing	comitative	jantzirekin	jantziarekin	jantziekin
clothing	causative	jantzirengatik	jantziarengatik	jantziengatik
clothing	benefactive	jantzirentzat	jantziarentzat	jantzientzat
clothing	instrumental	jantziz	jantziaz	jantziez
clothing	inessive	jantzitan	jantzian	jantzietan
clothing	locative	jantzitako	jantziko	jantzietako
clothing	allative	jantzitara	jantzira	jantzietara
clothing	terminative	jantzitaraino	jantziraino	jantzietaraino
clothing	directive	jantzitarantz	jantzirantz	jantzietarantz
clothing	destinative	jantzitarako	jantzirako	jantzietarako
clothing	ablative	jantzitatik	jantzitik	jantzietatik
clothing	partitive	jantzirik	—	—
clothing	prolative	jantzitzat	—	—
clothing		indefinite	singular	plural
clothing	absolutive	jantzi	jantzia	jantziak
clothing	ergative	jantzik	jantziak	jantziek
clothing	dative	jantziri	jantziari	jantziei
clothing	genitive	jantziren	jantziaren	jantzien
clothing	comitative	jantzirekin	jantziarekin	jantziekin
clothing	causative	jantzirengatik	jantziarengatik	jantziengatik
clothing	benefactive	jantzirentzat	jantziarentzat	jantzientzat
clothing	instrumental	jantziz	jantziaz	jantziez
clothing	inessive	jantzitan	jantzian	jantzietan
clothing	locative	jantzitako	jantziko	jantzietako
clothing	allative	jantzitara	jantzira	jantzietara
clothing	terminative	jantzitaraino	jantziraino	jantzietaraino
clothing	directive	jantzitarantz	jantzirantz	jantzietarantz
clothing	destinative	jantzitarako	jantzirako	jantzietarako
clothing	ablative	jantzitatik	jantzitik	jantzietatik
clothing	partitive	jantzirik	—	—
clothing	prolative	jantzitzat	—	—
daughter		indefinite	singular	plural
daughter	absolutive	alaba	alaba	alabak
daughter	ergative	alabak	alabak	alabek
daughter	dative	alabari	alabari	alabei
daughter	genitive	alabaren	alabaren	alaben
daughter	comitative	alabarekin	alabarekin	alabekin
daughter	causative	alabarengatik	alabarengatik	alabengatik
daughter	benefactive	alabarentzat	alabarentzat	alabentzat
daughter	instrumental	alabaz	alabaz	alabez
daughter	inessive	alabarengan	alabarengan	alabengan
daughter	locative	—	—	—
daughter	allative	alabarengana	alabarengana	alabengana
daughter	terminative	alabarenganaino	alabarenganaino	alabenganaino
daughter	directive	alabarenganantz	alabarenganantz	alabenganantz
daughter	destinative	alabarenganako	alabarenganako	alabenganako
daughter	ablative	alabarengandik	alabarengandik	alabengandik
daughter	partitive	alabarik	—	—
daughter	prolative	alabatzat	—	—
dog		indefinite	singular	plural
dog	absolutive	txakur	txakurra	txakurrak
dog	ergative	txakurrek	txakurrak	txakurrek
dog	dative	txakurri	txakurrari	txakurrei
dog	genitive	txakurren	txakurraren	txakurren
dog	comitative	txakurrekin	txakurrarekin	txakurrekin
dog	causative	txakurrengatik	txakurrarengatik	txakurrengatik
dog	benefactive	txakurrentzat	txakurrarentzat	txakurrentzat
dog	instrumental	txakurrez	txakurraz	txakurrez
dog	inessive	txakurrengan	txakurrarengan	txakurrengan
dog	locative	—	—	—
dog	allative	txakurrengana	txakurrarengana	txakurrengana
dog	terminative	txakurrenganaino	txakurrarenganaino	txakurrenganaino
dog	directive	txakurrenganantz	txakurrarenganantz	txakurrenganantz
dog	destinative	txakurrenganako	txakurrarenganako	txakurrenganako
dog	ablative	txakurrengandik	txakurrarengandik	txakurrengandik
dog	partitive	txakurrik	—	—
dog	prolative	txakurtzat	—	—
enemy		indefinite	singular	plural
enemy	absolutive	janari	janaria	janariak
enemy	ergative	janarik	janariak	janariek
enemy	dative	janariri	janariari	janariei
enemy	genitive	janariren	janariaren	janarien
enemy	comitative	janarirekin	janariarekin	janariekin
enemy	causative	janarirengatik	janariarengatik	janariengatik
enemy	benefactive	janarirentzat	janariarentzat	janarientzat
enemy	instrumental	janariz	janariaz	janariez
enemy	inessive	janaritan	janarian	janarietan
enemy	locative	janaritako	janariko	janarietako
enemy	allative	janaritara	janarira	janarietara
enemy	terminative	janaritaraino	janariraino	janarietaraino
enemy	directive	janaritarantz	janarirantz	janarietarantz
enemy	destinative	janaritarako	janarirako	janarietarako
enemy	ablative	janaritatik	janaritik	janarietatik
enemy	partitive	janaririk	—	—
enemy	prolative	janaritzat	—	—
enemy		indefinite	singular	plural
enemy	absolutive	janari	janaria	janariak
enemy	ergative	janarik	janariak	janariek
enemy	dative	janariri	janariari	janariei
enemy	genitive	janariren	janariaren	janarien
enemy	comitative	janarirekin	janariarekin	janariekin
enemy	causative	janarirengatik	janariarengatik	janariengatik
enemy	benefactive	janarirentzat	janariarentzat	janarientzat
enemy	instrumental	janariz	janariaz	janariez
enemy	inessive	janaritan	janarian	janarietan
enemy	locative	janaritako	janariko	janarietako
enemy	allative	janaritara	janarira	janarietara
enemy	terminative	janaritaraino	janariraino	janarietaraino
enemy	directive	janaritarantz	janarirantz	janarietarantz
enemy	destinative	janaritarako	janarirako	janarietarako
enemy	ablative	janaritatik	janaritik	janarietatik
enemy	partitive	janaririk	—	—
enemy	prolative	janaritzat	—	—
fire		indefinite	singular	plural
fire	absolutive	su	sua	suak
fire	ergative	suk	suak	suek
fire	dative	suri	suari	suei
fire	genitive	suren	suaren	suen
fire	comitative	surekin	suarekin	suekin
fire	causative	surengatik	suarengatik	suengatik
fire	benefactive	surentzat	suarentzat	suentzat
fire	instrumental	suz	suaz	suez
fire	inessive	sutan	suan	suetan
fire	locative	sutako	suko	suetako
fire	allative	sutara	sura	suetara
fire	terminative	sutaraino	suraino	suetaraino
fire	directive	sutarantz	surantz	suetarantz
fire	destinative	sutarako	surako	suetarako
fire	ablative	sutatik	sutik	suetatik
fire	partitive	surik	—	—
fire	prolative	sutzat	—	—
food		indefinite	singular	plural
food	absolutive	janari	janaria	janariak
food	ergative	janarik	janariak	janariek
food	dative	janariri	janariari	janariei
food	genitive	janariren	janariaren	janarien
food	comitative	janarirekin	janariarekin	janariekin
food	causative	janarirengatik	janariarengatik	janariengatik
food	benefactive	janarirentzat	janariarentzat	janarientzat
food	instrumental	janariz	janariaz	janariez
food	inessive	janaritan	janarian	janarietan
food	locative	janaritako	janariko	janarietako
food	allative	janaritara	janarira	janarietara
food	terminative	janaritaraino	janariraino	janarietaraino
food	directive	janaritarantz	janarirantz	janarietarantz
food	destinative	janaritarako	janarirako	janarietarako
food	ablative	janaritatik	janaritik	janarietatik
food	partitive	janaririk	—	—
food	prolative	janaritzat	—	—
food		indefinite	singular	plural
food	absolutive	janari	janaria	janariak
food	ergative	janarik	janariak	janariek
food	dative	janariri	janariari	janariei
food	genitive	janariren	janariaren	janarien
food	comitative	janarirekin	janariarekin	janariekin
food	causative	janarirengatik	janariarengatik	janariengatik
food	benefactive	janarirentzat	janariarentzat	janarientzat
food	instrumental	janariz	janariaz	janariez
food	inessive	janaritan	janarian	janarietan
food	locative	janaritako	janariko	janarietako
food	allative	janaritara	janarira	janarietara
food	terminative	janaritaraino	janariraino	janarietaraino
food	directive	janaritarantz	janarirantz	janarietarantz
food	destinative	janaritarako	janarirako	janarietarako
food	ablative	janaritatik	janaritik	janarietatik
food	partitive	janaririk	—	—
food	prolative	janaritzat	—	—
horse		indefinite	singular	plural
horse	absolutive	zaldi	zaldia	zaldiak
horse	ergative	zaldik	zaldiak	zaldiek
horse	dative	zaldiri	zaldiari	zaldiei
horse	genitive	zaldiren	zaldiaren	zaldien
horse	comitative	zaldirekin	zaldiarekin	zaldiekin
horse	causative	zaldirengatik	zaldiarengatik	zaldiengatik
horse	benefactive	zaldirentzat	zaldiarentzat	zaldientzat
horse	instrumental	zaldiz	zaldiaz	zaldiez
horse	inessive	zaldirengan	zaldiarengan	zaldiengan
horse	locative	—	—	—
horse	allative	zaldirengana	zaldiarengana	zaldiengana
horse	terminative	zaldirenganaino	zaldiarenganaino	zaldienganaino
horse	directive	zaldirenganantz	zaldiarenganantz	zaldienganantz
horse	destinative	zaldirenganako	zaldiarenganako	zaldienganako
horse	ablative	zaldirengandik	zaldiarengandik	zaldiengandik
horse	partitive	zaldirik	—	—
horse	prolative	zalditzat	—	—
house		indefinite	singular	plural
house	absolutive	etxe	etxea	etxeak
house	ergative	etxek	etxeak	etxeek
house	dative	etxeri	etxeari	etxeei
house	genitive	etxeren	etxearen	etxeen
house	comitative	etxerekin	etxearekin	etxeekin
house	causative	etxerengatik	etxearengatik	etxeengatik
house	benefactive	etxerentzat	etxearentzat	etxeentzat
house	instrumental	etxez	etxeaz	etxeez
house	inessive	etxetan	etxean	etxeetan
house	locative	etxetako	etxeko	etxeetako
house	allative	etxetara	etxera	etxeetara
house	terminative	etxetaraino	etxeraino	etxeetaraino
house	directive	etxetarantz	etxerantz	etxeetarantz
house	destinative	etxetarako	etxerako	etxeetarako
house	ablative	etxetatik	etxetik	etxeetatik
house	partitive	etxerik	—	—
house	prolative	etxetzat	—	—
livestock		indefinite	singular	plural
livestock	absolutive	abere	aberea	abereak
livestock	ergative	aberek	abereak	abereek
livestock	dative	abereri	abereari	abereei
livestock	genitive	abereren	aberearen	abereen
livestock	comitative	abererekin	aberearekin	abereekin
livestock	causative	abererengatik	aberearengatik	abereengatik
livestock	benefactive	abererentzat	aberearentzat	abereentzat
livestock	instrumental	aberez	abereaz	abereez
livestock	inessive	abererengan	aberearengan	abereengan
livestock	locative	—	—	—
livestock	allative	abererengana	aberearengana	abereengana
livestock	terminative	abererenganaino	aberearenganaino	abereenganaino
livestock	directive	abererenganantz	aberearenganantz	abereenganantz
livestock	destinative	abererenganako	aberearenganako	abereenganako
livestock	ablative	abererengandik	aberearengandik	abereengandik
livestock	partitive	abererik	—	—
livestock	prolative	aberetzat	—	—
livestock		indefinite	singular	plural
livestock	absolutive	abere	aberea	abereak
livestock	ergative	aberek	abereak	abereek
livestock	dative	abereri	abereari	abereei
livestock	genitive	abereren	aberearen	abereen
livestock	comitative	abererekin	aberearekin	abereekin
livestock	causative	abererengatik	aberearengatik	abereengatik
livestock	benefactive	abererentzat	aberearentzat	abereentzat
livestock	instrumental	aberez	abereaz	abereez
livestock	inessive	abererengan	aberearengan	abereengan
livestock	locative	—	—	—
livestock	allative	abererengana	aberearengana	abereengana
livestock	terminative	abererenganaino	aberearenganaino	abereenganaino
livestock	directive	abererenganantz	aberearenganantz	abereenganantz
livestock	destinative	abererenganako	aberearenganako	abereenganako
livestock	ablative	abererengandik	aberearengandik	abereengandik
livestock	partitive	abererik	—	—
livestock	prolative	aberetzat	—	—
love		indefinite	singular	plural
love	absolutive	amodio	amodioa	amodioak
love	ergative	amodiok	amodioak	amodioek
love	dative	amodiori	amodioari	amodioei
love	genitive	amodioren	amodioaren	amodioen
love	comitative	amodiorekin	amodioarekin	amodioekin
love	causative	amodiorengatik	amodioarengatik	amodioengatik
love	benefactive	amodiorentzat	amodioarentzat	amodioentzat
love	instrumental	amodioz	amodioaz	amodioez
love	inessive	amodiotan	amodioan	amodioetan
love	locative	amodiotako	amodioko	amodioetako
love	allative	amodiotara	amodiora	amodioetara
love	terminative	amodiotaraino	amodioraino	amodioetaraino
love	directive	amodiotarantz	amodiorantz	amodioetarantz
love	destinative	amodiotarako	amodiorako	amodioetarako
love	ablative	amodiotatik	amodiotik	amodioetatik
love	partitive	amodiorik	—	—
love	prolative	amodiotzat	—	—
love		indefinite	singular	plural
love	absolutive	amodio	amodioa	amodioak
love	ergative	amodiok	amodioak	amodioek
love	dative	amodiori	amodioari	amodioei
love	genitive	amodioren	amodioaren	amodioen
love	comitative	amodiorekin	amodioarekin	amodioekin
love	causative	amodiorengatik	amodioarengatik	amodioengatik
love	benefactive	amodiorentzat	amodioarentzat	amodioentzat
love	instrumental	amodioz	amodioaz	amodioez
love	inessive	amodiotan	amodioan	amodioetan
love	locative	amodiotako	amodioko	amodioetako
love	allative	amodiotara	amodiora	amodioetara
love	terminative	amodiotaraino	amodioraino	amodioetaraino
love	directive	amodiotarantz	amodiorantz	amodioetarantz
love	destinative	amodiotarako	amodiorako	amodioetarako
love	ablative	amodiotatik	amodiotik	amodioetatik
love	partitive	amodiorik	—	—
love	prolative	amodiotzat	—	—
idea		indefinite	singular	plural
idea	absolutive	gogo	gogoa	gogoak
idea	ergative	gogok	gogoak	gogoek
idea	dative	gogori	gogoari	gogoei
idea	genitive	gogoren	gogoaren	gogoen
idea	comitative	gogorekin	gogoarekin	gogoekin
idea	causative	gogorengatik	gogoarengatik	gogoengatik
idea	benefactive	gogorentzat	gogoarentzat	gogoentzat
idea	instrumental	gogoz	gogoaz	gogoez
idea	inessive	gogotan	gogoan	gogoetan
idea	locative	gogotako	gogoko	gogoetako
idea	allative	gogotara	gogora	gogoetara
idea	terminative	gogotaraino	gogoraino	gogoetaraino
idea	directive	gogotarantz	gogorantz	gogoetarantz
idea	destinative	gogotarako	gogorako	gogoetarako
idea	ablative	gogotatik	gogotik	gogoetatik
idea	partitive	gogorik	—	—
idea	prolative	gogotzat	—	—
man		indefinite	singular	plural
man	absolutive	gizon	gizona	gizonak
man	ergative	gizonek	gizonak	gizonek
man	dative	gizoni	gizonari	gizonei
man	genitive	gizonen	gizonaren	gizonen
man	comitative	gizonekin	gizonarekin	gizonekin
man	causative	gizonengatik	gizonarengatik	gizonengatik
man	benefactive	gizonentzat	gizonarentzat	gizonentzat
man	instrumental	gizonez	gizonaz	gizonez
man	inessive	gizonengan	gizonarengan	gizonengan
man	locative	—	—	—
man	allative	gizonengana	gizonarengana	gizonengana
man	terminative	gizonenganaino	gizonarenganaino	gizonenganaino
man	directive	gizonenganantz	gizonarenganantz	gizonenganantz
man	destinative	gizonenganako	gizonarenganako	gizonenganako
man	ablative	gizonengandik	gizonarengandik	gizonengandik
man	partitive	gizonik	—	—
man	prolative	gizontzat	—	—
money		indefinite	singular	plural
money	absolutive	diru	dirua	diruak
money	ergative	diruk	diruak	diruek
money	dative	diruri	diruari	diruei
money	genitive	diruren	diruaren	diruen
money	comitative	dirurekin	diruarekin	diruekin
money	causative	dirurengatik	diruarengatik	diruengatik
money	benefactive	dirurentzat	diruarentzat	diruentzat
money	instrumental	diruz	diruaz	diruez
money	inessive	dirutan	diruan	diruetan
money	locative	dirutako	diruko	diruetako
money	allative	dirutara	dirura	diruetara
money	terminative	dirutaraino	diruraino	diruetaraino
money	directive	dirutarantz	dirurantz	diruetarantz
money	destinative	dirutarako	dirurako	diruetarako
money	ablative	dirutatik	dirutik	diruetatik
money	partitive	dirurik	—	—
money	prolative	dirutzat	—	—
money		indefinite	singular	plural
money	absolutive	diru	dirua	diruak
money	ergative	diruk	diruak	diruek
money	dative	diruri	diruari	diruei
money	genitive	diruren	diruaren	diruen
money	comitative	dirurekin	diruarekin	diruekin
money	causative	dirurengatik	diruarengatik	diruengatik
money	benefactive	dirurentzat	diruarentzat	diruentzat
money	instrumental	diruz	diruaz	diruez
money	inessive	dirutan	diruan	diruetan
money	locative	dirutako	diruko	diruetako
money	allative	dirutara	dirura	diruetara
money	terminative	dirutaraino	diruraino	diruetaraino
money	directive	dirutarantz	dirurantz	diruetarantz
money	destinative	dirutarako	dirurako	diruetarako
money	ablative	dirutatik	dirutik	diruetatik
money	partitive	dirurik	—	—
money	prolative	dirutzat	—	—
name		indefinite	singular	plural
name	absolutive	izen	izena	izenak
name	ergative	izenek	izenak	izenek
name	dative	izeni	izenari	izenei
name	genitive	izenen	izenaren	izenen
name	comitative	izenekin	izenarekin	izenekin
name	causative	izenengatik	izenarengatik	izenengatik
name	benefactive	izenentzat	izenarentzat	izenentzat
name	instrumental	izenez	izenaz	izenez
name	inessive	izenetan	izenean	izenetan
name	locative	izenetako	izeneko	izenetako
name	allative	izenetara	izenera	izenetara
name	terminative	izenetaraino	izeneraino	izenetaraino
name	directive	izenetarantz	izenerantz	izenetarantz
name	destinative	izenetarako	izenerako	izenetarako
name	ablative	izenetatik	izenetik	izenetatik
name	partitive	izenik	—	—
name	prolative	izentzat	—	—
name		indefinite	singular	plural
name	absolutive	izen	izena	izenak
name	ergative	izenek	izenak	izenek
name	dative	izeni	izenari	izenei
name	genitive	izenen	izenaren	izenen
name	comitative	izenekin	izenarekin	izenekin
name	causative	izenengatik	izenarengatik	izenengatik
name	benefactive	izenentzat	izenarentzat	izenentzat
name	instrumental	izenez	izenaz	izenez
name	inessive	izenetan	izenean	izenetan
name	locative	izenetako	izeneko	izenetako
name	allative	izenetara	izenera	izenetara
name	terminative	izenetaraino	izeneraino	izenetaraino
name	directive	izenetarantz	izenerantz	izenetarantz
name	destinative	izenetarako	izenerako	izenetarako
name	ablative	izenetatik	izenetik	izenetatik
name	partitive	izenik	—	—
name	prolative	izentzat	—	—
rock		indefinite	singular	plural
rock	absolutive	harri	harria	harriak
rock	ergative	harrik	harriak	harriek
rock	dative	harriri	harriari	harriei
rock	genitive	harriren	harriaren	harrien
rock	comitative	harrirekin	harriarekin	harriekin
rock	causative	harrirengatik	harriarengatik	harriengatik
rock	benefactive	harrirentzat	harriarentzat	harrientzat
rock	instrumental	harriz	harriaz	harriez
rock	inessive	harritan	harrian	harrietan
rock	locative	harritako	harriko	harrietako
rock	allative	harritara	harrira	harrietara
rock	terminative	harritaraino	harriraino	harrietaraino
rock	directive	harritarantz	harrirantz	harrietarantz
rock	destinative	harritarako	harrirako	harrietarako
rock	ablative	harritatik	harritik	harrietatik
rock	partitive	harririk	—	—
rock	prolative	harritzat	—	—
rock		indefinite	singular	plural
rock	absolutive	harri	harria	harriak
rock	ergative	harrik	harriak	harriek
rock	dative	harriri	harriari	harriei
rock	genitive	harriren	harriaren	harrien
rock	comitative	harrirekin	harriarekin	harriekin
rock	causative	harrirengatik	harriarengatik	harriengatik
rock	benefactive	harrirentzat	harriarentzat	harrientzat
rock	instrumental	harriz	harriaz	harriez
rock	inessive	harritan	harrian	harrietan
rock	locative	harritako	harriko	harrietako
rock	allative	harritara	harrira	harrietara
rock	terminative	harritaraino	harriraino	harrietaraino
rock	directive	harritarantz	harrirantz	harrietarantz
rock	destinative	harritarako	harrirako	harrietarako
rock	ablative	harritatik	harritik	harrietatik
rock	partitive	harririk	—	—
rock	prolative	harritzat	—	—
rock		indefinite	singular	plural
rock	absolutive	harri	harria	harriak
rock	ergative	harrik	harriak	harriek
rock	dative	harriri	harriari	harriei
rock	genitive	harriren	harriaren	harrien
rock	comitative	harrirekin	harriarekin	harriekin
rock	causative	harrirengatik	harriarengatik	harriengatik
rock	benefactive	harrirentzat	harriarentzat	harrientzat
rock	instrumental	harriz	harriaz	harriez
rock	inessive	harritan	harrian	harrietan
rock	locative	harritako	harriko	harrietako
rock	allative	harritara	harrira	harrietara
rock	terminative	harritaraino	harriraino	harrietaraino
rock	directive	harritarantz	harrirantz	harrietarantz
rock	destinative	harritarako	harrirako	harrietarako
rock	ablative	harritatik	harritik	harrietatik
rock	partitive	harririk	—	—
rock	prolative	harritzat	—	—
rock		indefinite	singular	plural
rock	absolutive	harri	harria	harriak
rock	ergative	harrik	harriak	harriek
rock	dative	harriri	harriari	harriei
rock	genitive	harriren	harriaren	harrien
rock	comitative	harrirekin	harriarekin	harriekin
rock	causative	harrirengatik	harriarengatik	harriengatik
rock	benefactive	harrirentzat	harriarentzat	harrientzat
rock	instrumental	harriz	harriaz	harriez
rock	inessive	harritan	harrian	harrietan
rock	locative	harritako	harriko	harrietako
rock	allative	harritara	harrira	harrietara
rock	terminative	harritaraino	harriraino	harrietaraino
rock	directive	harritarantz	harrirantz	harrietarantz
rock	destinative	harritarako	harrirako	harrietarako
rock	ablative	harritatik	harritik	harrietatik
rock	partitive	harririk	—	—
rock	prolative	harritzat	—	—
rope		indefinite	singular	plural
rope	absolutive	soka	soka	sokak
rope	ergative	sokak	sokak	sokek
rope	dative	sokari	sokari	sokei
rope	genitive	sokaren	sokaren	soken
rope	comitative	sokarekin	sokarekin	sokekin
rope	causative	sokarengatik	sokarengatik	sokengatik
rope	benefactive	sokarentzat	sokarentzat	sokentzat
rope	instrumental	sokaz	sokaz	sokez
rope	inessive	sokatan	sokan	soketan
rope	locative	sokatako	sokako	soketako
rope	allative	sokatara	sokara	soketara
