dictionary	noun	Wörterbuch
dictionary	noun	Diktionär
dictionary	noun	Dictionnaire
free	adjective	frei
free	adjective	ungebunden
free	adjective	frei
free	adjective	ungebunden
free	adjective	frei
free	adjective	frei
free	adjective	unbesetzt
free	adjective	frei
free	adjective	ungebunden
free	adjective	frei
free	adjective	frei
free	adverb	gratis
free	adverb	umsonst
free	verb	befreien
free	verb	freisetzen
free	noun	Freistoss
thesaurus	noun	Thesaurus
thesaurus	noun	Begriffswörterbuch
thesaurus	noun	Sachgruppenwörterbuch
encyclopedia	noun	Enzyklopädie
encyclopedia	noun	Lexikon
encyclopedia	noun	Konversationslexikon
portmanteau	noun	Koffer
word	noun	Wort
word	noun	Wort
word	noun	Ehrenwort
word	noun	Wort
pound	noun	Pfund
pound	noun	Pfund
pound	noun	Zwinger
pound	noun	Tierheim
pound	noun	Verwahrstelle
gdp	noun	BIP
rain cats and dogs	verb	Bindfäden regnen
rain cats and dogs	verb	in Strömen regnen
rain cats and dogs	verb	aus allen Kannen gießen
rain cats and dogs	verb	aus allen Kannen schütten
rain cats and dogs	verb	es schüttet wie aus Eimern
pond	noun	Teich
pond	noun	Weiher
nonsense	noun	Blödsinn
nonsense	noun	Nonsens
nonsense	noun	Quatsch
nonsense	noun	Unsinn
nonsense	noun	Tüddelkram
nonsense	noun	Nonsens
nonsense	noun	Unsinn
nonsense	interjection	papperlapapp
pie	noun	Torte
pie	verb	torten
crow	noun	Krähe
crow	noun	Krähenvogel
crow	noun	Brecheisen
crow	noun	Nageleisen
crow	noun	Brechstange
crow	noun	Kuhfuß
crow	noun	Hebeleisen
crow	noun	Krähen
crow	verb	krähen
crow	verb	jauchzen
crow	verb	juchzen
crow	verb	jubeln
crow	verb	jubilieren
crow	verb	frohlocken
crow	verb	johlen
crow	verb	krähen
crow	verb	herauskrähen
crow	verb	jubilieren
crow	verb	jubeln
crow	verb	protzen
crow	verb	triumphieren
raven	noun	Rabe
raven	noun	Kolkrabe
raven	adjective	rabenschwarz
raven	noun	Beute
elephant	noun	Elefant
elephant	noun	Elefantenbulle
