be-inherently	broad transcription	broad transcription	broad transcription	broad transcription	
be-inherently	first conjugation	first conjugation	first conjugation	first conjugation	
be-inherently	nominal forms	nominal forms	nominal forms	nominal forms	
be-inherently	infinitive	ašanna			
be-inherently	infinitive	asánna			
be-inherently	participle	ašanz			
be-inherently	participle	asánt͡s			
be-inherently	noun	ašātar			
be-inherently	noun	asáːdr̩			
be-inherently	supine	ēšuan			
be-inherently	supine	ɛ́ːswn̩			
be-inherently	active	present	aorist	imperative	
be-inherently	1.sg	ēšmi	ēšun	ašallu	
be-inherently	1.sg	ɛ́ːsmi	ɛ́ːsɔn	asallu	
be-inherently	2.sg	ēšši	ēšt	ēš	
be-inherently	2.sg	ɛ́ːssi	ɛ́ːst	ɛ́ːs	
be-inherently	3.sg	ēšzi	ēšt	ēšdu	
be-inherently	3.sg	ɛ́ːst͡si	ɛ́ːst	ɛ́ːstu	
be-inherently	1.pl	ašueni	ēšuen	ašueni	
be-inherently	1.pl	aswɛ́ni	ɛ́ːswɛn	aswɛ́ni	
be-inherently	2.pl	ašteni	ēšten	ēšten	
be-inherently	2.pl	astɛ́ni	ɛ́ːstɛn	ɛ́ːstɛn	
be-inherently	3.pl	ašanzi	ēšer	ašandu	
be-inherently	3.pl	asánt͡si	ɛ́ːsɛr	asántu	
be-inherently	}	}	}	}	}
be-inherently	cuneiform script	cuneiform script	cuneiform script	cuneiform script	
be-inherently	first conjugation	first conjugation	first conjugation	first conjugation	
be-inherently	nominal forms	nominal forms	nominal forms	nominal forms	
be-inherently	infinitive	𒀀𒊭𒀭𒈾			
be-inherently	infinitive	a-ša-an-na			
be-inherently	participle	𒀀𒊭𒀭𒍝			
be-inherently	participle	a-ša-an-za			
be-inherently	noun	𒀀𒊭𒀜𒅈			
be-inherently	noun	a-ša-at-ar			
be-inherently	supine	𒂊𒋗𒉿𒀭			
be-inherently	supine	e-šu-wa-an			
be-inherently	active	present	aorist	imperative	
be-inherently	1.sg	𒂊𒌍𒈪	𒂊𒋗𒌦	𒀀𒊭𒀠𒇻	
be-inherently	1.sg	e-eš-mi	e-šu-un	a-ša-al-lu	
be-inherently	2.sg	𒂊𒌍𒅆	𒂊𒌍𒋫	𒂊𒌍	
be-inherently	2.sg	e-eš-ši	e-eš-ta	e-eš	
be-inherently	3.sg	𒂊𒌍𒍣	𒂊𒌍𒋫	𒂊𒌍𒁺	
be-inherently	3.sg	e-eš-zi	e-eš-ta	e-eš-du	
be-inherently	1.pl	𒀀𒋗𒂊𒉌	𒂊𒋗𒂗	𒀀𒋗𒂊𒉌	
be-inherently	1.pl	a-šu-e-ni	e-šu-en	a-šu-e-ni	
be-inherently	2.pl	𒀸𒋼𒉌	𒂊𒌍𒋼𒂗	𒂊𒌍𒋼𒂗	
be-inherently	2.pl	aš-te-ni	e-eš-te-en	e-eš-te-en	
be-inherently	3.pl	𒀀𒊭𒀭𒍣	𒂊𒊺𒅕	𒀀𒊭𒀭𒁺	
be-inherently	3.pl	a-ša-an-zi	e-še-er	a-ša-an-du	
be-inherently					
be-momentarily	broad transcription	broad transcription	broad transcription	broad transcription	
be-momentarily	first conjugation	first conjugation	first conjugation	first conjugation	
be-momentarily	nominal forms	nominal forms	nominal forms	nominal forms	
be-momentarily	infinitive	ašanna			
be-momentarily	infinitive	asánna			
be-momentarily	participle	ašanz			
be-momentarily	participle	asánt͡s			
be-momentarily	noun	ašātar			
be-momentarily	noun	asáːdr̩			
be-momentarily	supine	ēšuan			
be-momentarily	supine	ɛ́ːswn̩			
be-momentarily	active	present	aorist	imperative	
be-momentarily	1.sg	ēšmi	ēšun	ašallu	
be-momentarily	1.sg	ɛ́ːsmi	ɛ́ːsɔn	asallu	
be-momentarily	2.sg	ēšši	ēšt	ēš	
be-momentarily	2.sg	ɛ́ːssi	ɛ́ːst	ɛ́ːs	
be-momentarily	3.sg	ēšzi	ēšt	ēšdu	
be-momentarily	3.sg	ɛ́ːst͡si	ɛ́ːst	ɛ́ːstu	
be-momentarily	1.pl	ašueni	ēšuen	ašueni	
be-momentarily	1.pl	aswɛ́ni	ɛ́ːswɛn	aswɛ́ni	
be-momentarily	2.pl	ašteni	ēšten	ēšten	
be-momentarily	2.pl	astɛ́ni	ɛ́ːstɛn	ɛ́ːstɛn	
be-momentarily	3.pl	ašanzi	ēšer	ašandu	
be-momentarily	3.pl	asánt͡si	ɛ́ːsɛr	asántu	
be-momentarily	}	}	}	}	}
be-momentarily	cuneiform script	cuneiform script	cuneiform script	cuneiform script	
be-momentarily	first conjugation	first conjugation	first conjugation	first conjugation	
be-momentarily	nominal forms	nominal forms	nominal forms	nominal forms	
be-momentarily	infinitive	𒀀𒊭𒀭𒈾			
be-momentarily	infinitive	a-ša-an-na			
be-momentarily	participle	𒀀𒊭𒀭𒍝			
be-momentarily	participle	a-ša-an-za			
be-momentarily	noun	𒀀𒊭𒀜𒅈			
be-momentarily	noun	a-ša-at-ar			
be-momentarily	supine	𒂊𒋗𒉿𒀭			
be-momentarily	supine	e-šu-wa-an			
be-momentarily	active	present	aorist	imperative	
be-momentarily	1.sg	𒂊𒌍𒈪	𒂊𒋗𒌦	𒀀𒊭𒀠𒇻	
be-momentarily	1.sg	e-eš-mi	e-šu-un	a-ša-al-lu	
be-momentarily	2.sg	𒂊𒌍𒅆	𒂊𒌍𒋫	𒂊𒌍	
be-momentarily	2.sg	e-eš-ši	e-eš-ta	e-eš	
be-momentarily	3.sg	𒂊𒌍𒍣	𒂊𒌍𒋫	𒂊𒌍𒁺	
be-momentarily	3.sg	e-eš-zi	e-eš-ta	e-eš-du	
be-momentarily	1.pl	𒀀𒋗𒂊𒉌	𒂊𒋗𒂗	𒀀𒋗𒂊𒉌	
be-momentarily	1.pl	a-šu-e-ni	e-šu-en	a-šu-e-ni	
be-momentarily	2.pl	𒀸𒋼𒉌	𒂊𒌍𒋼𒂗	𒂊𒌍𒋼𒂗	
be-momentarily	2.pl	aš-te-ni	e-eš-te-en	e-eš-te-en	
be-momentarily	3.pl	𒀀𒊭𒀭𒍣	𒂊𒊺𒅕	𒀀𒊭𒀭𒁺	
be-momentarily	3.pl	a-ša-an-zi	e-še-er	a-ša-an-du	
be-momentarily					
cool	phonemic transcription (ipa)	phonemic transcription (ipa)	phonemic transcription (ipa)	phonemic transcription (ipa)	
cool	first conjugation ai-stem¹	first conjugation ai-stem¹	first conjugation ai-stem¹	first conjugation ai-stem¹	
cool	nominal forms	nominal forms	nominal forms	nominal forms	
cool	infinitive	igāwanzi			
cool	infinitive	ikáːwant͡si			
cool	participle	igānz			
cool	participle	ikáːnt͡s			
cool	noun	igāwar			
cool	noun	ikáːwr̩			
cool	supine	igāwan			
cool	supine	ikáːwn̩			
cool	active	present	aorist	imperative	
cool	1.sg	igāmi	igānun	igāllu	
cool	1.sg	ikáːmi	ikáːnɔn	ikáːllu	
cool	2.sg	igāsi	igāiš²	igāi	
cool	2.sg	ikáːsi	ikáːi̯s	ikáːi̯	
cool	3.sg	igāizzi	igāit	igāiddu	
cool	3.sg	ikáːi̯t͡si	ikáːi̯t	ikáːi̯tu	
cool	1.pl	igāweni	igāwen	igāweni	
cool	1.pl	ikáːwɛni	ikáːwɛn	ikáːwɛni	
cool	2.pl	igātteni	igātten	igāitten	
cool	2.pl	ikáːtani	ikáːtɛn	ikáːi̯tɛn	
cool	3.pl	igānzi	igāer	igāndu	
cool	3.pl	ikáːnt͡si	ikáːer	ikáːntu	
cool	middle	present	aorist	imperative	
cool	1.sg	igāḫḫari	igāḫḫat	igāḫḫaru	
cool	1.sg	ikáːχari	ikáːχad	ikáːχaru	
cool	2.sg	igāttari	igāttat	igāḫḫut	
cool	2.sg	ikáːtari	ikáːtad	ikáːχɔd	
cool	3.sg	igāri, igāittari	igāittat	igāru, igāittaru	
cool	3.sg	ikáːri, ikáːi̯tari	ikáːi̯tad	ikáːru, ikáːi̯taru	
cool	1.pl	igāwasta	igāwastat	igāwastat	
cool	1.pl	ikáːwasta	ikáːwastad	ikáːwastad	
cool	2.pl	igāttuma	igāttumat	igāttumat	
cool	2.pl	ikáːtuma	ikáːtumad	ikáːtumad	
cool	3.pl	igāntari	igāntat	igāntaru	
cool	3.pl	ikáːntari	ikáːntad	ikáːntaru	
cool	1. In older texts the /-áːi̯/ forms were likely pronounced as /-áːɛ/.2. Also attested as igāeš.	1. In older texts the /-áːi̯/ forms were likely pronounced as /-áːɛ/.2. Also attested as igāeš.	1. In older texts the /-áːi̯/ forms were likely pronounced as /-áːɛ/.2. Also attested as igāeš.	1. In older texts the /-áːi̯/ forms were likely pronounced as /-áːɛ/.2. Also attested as igāeš.	1. In older texts the /-áːi̯/ forms were likely pronounced as /-áːɛ/.2. Also attested as igāeš.
cool	cuneiform script	cuneiform script	cuneiform script	cuneiform script	
cool	first conjugation ai-stem	first conjugation ai-stem	first conjugation ai-stem	first conjugation ai-stem	
cool	nominal forms	nominal forms	nominal forms	nominal forms	
cool	infinitive	𒄿𒂵𒀀𒌋𒉿𒀭𒍣			
cool	infinitive	i-ga-a-u-wa-an-zi			
cool	participle	𒄿𒂵𒀀𒀭𒍝			
cool	participle	i-ga-a-an-za			
cool	noun	𒄿𒂵𒀀𒌋𒉿𒅈			
cool	noun	i-ga-a-u-wa-ar			
cool	supine	𒄿𒂵𒀀𒌋𒉿𒀭			
cool	supine	i-ga-a-u-wa-an			
cool	active	present	aorist	imperative	
cool	1.sg	𒄿𒂵𒀀𒈪	𒄿𒂵𒀀𒀭𒌦	𒄿𒂵𒀀𒀠𒇻	
cool	1.sg	i-ga-a-mi	i-ga-a-an-un	i-ga-a-al-lu	
cool	2.sg	𒄿𒂵𒀀𒅆	𒄿𒂵𒀀𒅖	𒄿𒂵𒀀𒄿	
cool	2.sg	i-ga-a-ši	i-ga-a-iš	i-ga-a-i	
cool	3.sg	𒄿𒂵𒀀𒄑𒍣	𒄿𒂵𒀀𒀉	𒄿𒂵𒀀𒀉𒁺	
cool	3.sg	i-ga-a-iz-zi	i-ga-a-it	i-ga-a-id-du	
cool	1.pl	𒄿𒂵𒀀𒌑𒂊𒉌	𒄿𒂵𒀀𒌑𒂗	𒄿𒂵𒀀𒌑𒂊𒉌	
cool	1.pl	i-ga-a-ú-e-ni	i-ga-a-ú-en	i-ga-a-ú-e-ni	
cool	2.pl	𒄿𒂵𒀜𒋼𒉌	𒄿𒂵𒀜𒋼𒂗	𒄿𒂵𒀀𒀜𒋼𒂗	
cool	2.pl	i-ga-a-at-te-ni	i-ga-a-at-te-en	i-ga-a-at-te-en	
cool	3.pl	𒄿𒂵𒀀𒀭𒍣	𒄿𒂵𒀀𒅕	𒄿𒂵𒀀𒀭𒁺	
cool	3.pl	i-ga-a-an-zi	i-ga-a-er	i-ga-a-an-du	
cool	middle	present	aorist	imperative	
cool	1.sg	𒄿𒂵𒀀𒄴𒄩𒊑	𒄿𒂵𒀀𒄴𒄩𒀜	𒄿𒂵𒄴𒄩𒊒	
cool	1.sg	i-ga-a-aḫ-ḫa-ri	i-ga-a-aḫ-ḫa-at	i-ga-a-aḫ-ḫa-ru	
cool	2.sg	𒄿𒂵𒀀𒀜𒋫𒊑	𒄿𒂵𒀀𒀜𒋫𒀜	𒄿𒂵𒀀𒄴𒄷𒌓	
cool	2.sg	i-ga-a-at-ta-ri	i-ga-a-at-ta-at	i-ga-a-aḫ-ḫu-ut	
cool	3.sg	𒄿𒂵𒀀𒊑, 𒄿𒂵𒀀𒀉𒋫𒊑	𒄿𒂵𒀀𒀉𒋫𒀜	𒄿𒂵𒀀𒊒, 𒄿𒂵𒀀𒀉𒋫𒊒	
cool	3.sg	i-ga-a-ri, i-ga-a-it-ta-ri	i-ga-a-it-ta-at	i-ga-a-ru, i-ga-a-it-ta-ru	
cool	1.pl	𒄿𒂵𒀀𒌋𒉿𒀸𒋫	𒄿𒂵𒀀𒌋𒉿𒀸𒋫𒀜	𒄿𒂵𒀀𒌋𒉿𒀸𒋫𒀜	
cool	1.pl	i-ga-a-a-u-wa-aš-ta	i-ga-a-a-u-wa-aš-ta-at	i-ga-a-u-wa-aš-ta-at	
cool	2.pl	𒄿𒂵𒀜𒁺𒈠	𒄿𒂵𒀀𒀜𒁺𒈠𒀜	𒄿𒂵𒀀𒀜𒌅𒈠𒀜	
