animal	neuter	animate
attention	neuter	inanimate
bird	feminine	animate
boat	feminine	inanimate
book	feminine	inanimate
book	feminine	inanimate
brother	masculine	animate
bug	feminine	animate
clothing	feminine	inanimate
daughter	feminine	animate
dog	feminine	animate
door	feminine	inanimate
drum	masculine	inanimate
enemy	masculine	animate
fire	masculine	inanimate
food	feminine	inanimate
gift	masculine	inanimate
glass	neuter	inanimate
guard	masculine	animate
horse	feminine	animate
house	masculine	inanimate
livestock	masculine	inanimate
love	feminine	inanimate
idea	feminine	inanimate
man	masculine	animate
money	feminine	inanimate
monster	neuter	animate
name	neuter	inanimate
rock	masculine	inanimate
rope	masculine	inanimate
size	feminine	inanimate
son	masculine	animate
sound	masculine	inanimate
warmth	neuter	inanimate
water	feminine	inanimate
way	masculine	inanimate
wind	masculine	inanimate
window	neuter	inanimate
woman	feminine	animate
work	feminine	inanimate
job	feminine	inanimate
bathhouse	feminine	inanimate
line	feminine	inanimate
movie	masculine	inanimate
writer	masculine	animate
hero	masculine	animate
comment	masculine	inanimate
building	neuter	inanimate
place	neuter	inanimate
sea	neuter	inanimate
bone	feminine	inanimate
mouse	feminine	animate
