verb 	 incluir 	 7513 	 to feature; to include 	 to include, to enclose, to contain 	 include; embed; feature
verb 	 anotar 	 7512 	 to annotate 	 to annotate 	 note; annotate; book; document; mark; score; write; take down
noun 	 eva 	 7509 	  	  	 
noun 	 ronda 	 7503 	 loop; patrol; round 	 an iteration, a round 	 round; patrol; loop
verb 	 trasladar 	 7501 	 to move 	 to move 	 move; render; convey; transfer; relocate; transmute; translate
adjective 	 religioso 	 7499 	 religious 	 religious 	 religious
noun 	 vendedor 	 7492 	 salesman 	 salesman 	 seller; salesman; salesperson; vendor
adjective 	 temporal 	 7491 	 temporary 	 temporary 	 temporal; temporary
noun 	 temporal 	 7491 	 storm 	 storm 	 storm; temporal; temporary; temporal bone; tempest
noun 	 ánimo 	 7490 	 morale; mood 	 soul, spirit, mood 	 mood; morale
noun 	 petición 	 7484 	 request 	 request 	 entreaty; petition; request; interplea
noun 	 imperio 	 7480 	 empire 	 empire 	 empire
noun 	 pluma 	 7457 	 feather 	 feather 	 feather; effeminacy; fountain pen; ballpoint pen; quill; sugar
noun 	 tirado 	 7456 	  	  	 
adjective 	 horario 	 7456 	  	 hourly 	 
noun 	 pozo 	 7455 	 well 	 well 	 well; kitty; manhole; liftshaft; shaft
adjective 	 corredor 	 7452 	  	 running 	 
verb 	 intercambiar 	 7452 	 to interchange, to exchange 	 to interchange, to exchange 	 switch; bandy; swap; trade in; trade; exchange; interchange
verb 	 educar 	 7445 	 to school 	 to educate, instruct 	 school; educate
verb 	 sobrar 	 7443 	 to remain 	 to be superfluous; to be left over or extra 	 remain
noun 	 raíz 	 7434 	 stem; root; zero 	 root; root vegetable 	 root; race; stem; zero
noun 	 ceremonia 	 7429 	 ceremony 	 ceremony 	 ceremony; pageant
verb 	 mear 	 7413 	 to piss 	 to piss, to pee 	 drizzle; piss
verb 	 pilar 	 7394 	 to pound 	 to pound 	 pound
verb 	 tapar 	 7391 	 to cover 	 to cover 	 shill; plug; foul; close
verb 	 ensayar 	 7385 	 to rehearse 	  	 try out; rehearse
noun 	 vaquero 	 7383 	 cowboy 	 cowboy 	 herdsman; cowherd; cowboy
noun 	 secretario 	 7382 	 secretary 	 secretary 	 clerk; secretary
noun 	 cueva 	 7381 	 cave 	 cave 	 cave; nest
verb 	 comportar 	 7378 	 to act 	 to involve 	 act
noun 	 mínimo 	 7374 	 minimum 	 minimum 	 minimum; modicum; banana
adjective 	 explosivo 	 7368 	 explosive 	 explosive 	 explosive
noun 	 reto 	 7361 	 challenge 	 challenge 	 challenge; dare; reprimand
noun 	 escándalo 	 7355 	 scandal 	 scandal 	 fuss; scandal; meltdown
noun 	 mago 	 7354 	 magician, sorcerer 	 magician, sorcerer 	 wiccan; sorcerer; magician; mage; wizard
noun 	 pulmón 	 7353 	  	 lung 	 
verb 	 reaccionar 	 7351 	 to react 	 to react 	 flinch; react
verb 	 recorrer 	 7350 	 to tour 	 to tour 	 walk through; traverse; tour; run through
noun 	 capa 	 7341 	 cloak, cape 	 cloak, cape 	 layer; stratum; coating; gown; sheet; blanket; mask; cloak
noun 	 símbolo 	 7336 	 symbol 	 symbol 	 sign; symbol; avatar; token
noun 	 matemático 	 7333 	 mathematician 	 mathematician 	 mathematician
adjective 	 antecedente 	 7331 	 precedent 	 precedent 	 antecedent; prioritized
noun 	 antecedente 	 7331 	 precedent 	 precedent 	 antecedent; background
noun 	 alumno 	 7328 	 pupil; student 	 pupil, student, learner 	 alumnus; pupil; student
noun 	 guitarra 	 7327 	 guitar 	 guitar 	 guitarist; guitar
verb 	 madurar 	 7320 	 to mature 	 to mature 	 ripe; grow up; season; ripen; come of age
noun 	 paraíso 	 7295 	 heaven 	 paradise 	 heaven
noun 	 tigre 	 7287 	 tiger 	 tiger 	 tiger; jaguar
noun 	 unidad 	 7286 	 unity; unit 	  	 unit; unity; oneness
verb 	 dividir 	 7286 	 to divide 	 to divide 	 share; divide; split
noun 	 cole 	 7273 	  	 school 	 
noun 	 capítulo 	 7265 	 chapter 	 chapter 	 episode; chapter; head
noun 	 pasa 	 7259 	 raisin 	 raisin 	 raisin
verb 	 entusiasmar 	 7258 	 to thrill 	 to excite 	 pump up; enthuse; thrill
noun 	 progreso 	 7248 	 advancement; advance; progress 	 progress, headway, advancement 	 advance; advancement; progress
noun 	 despertar 	 7238 	 awakening 	 awakening 	 sunrise; awakening
verb 	 follar 	 7238 	 to bone; to screw; to fuck 	 to fuck, to screw, to schag 	 screw; get off; hook up; fuck; bone
noun 	 texto 	 7237 	 text 	 text 	 english; textbook; text message; text
adverb 	 sinceramente 	 7231 	 sincerely 	 sincerely, honestly 	 in earnest; sincerely
adjective 	 enfadado 	 7225 	 cross; upset; angry 	  	 upset; angry; cross; mad
verb 	 vagar 	 7217 	 to while 	 to roam, to wander 	 roam; while; wander; loiter; rove; mill
noun 	 béisbol 	 7211 	 baseball 	 baseball 	 baseball
noun 	 gota 	 7211 	 dash; drop 	 a drop or small amount of 	 goutte; dash; bead; drop; gout; morsel
noun 	 hada 	 7208 	 fairy 	 fairy 	 fairy
noun 	 ensayo 	 7205 	 essay, paper 	 essay, paper 	 essay; assay; trial; rehearsal; attempt; try
noun 	 horario 	 7203 	 timetable; schedule 	 timetable, schedule 	 schedule; timetable
noun 	 campana 	 7202 	 bell 	 bell 	 fume hood; bell; canopy; extractor hood; hood; cloche
adjective 	 nazi 	 7201 	 nazi 	 Nazi 	 nazi
noun 	 nazi 	 7201 	 nazi 	 Nazi 	 nazi
noun 	 pagaré 	 7198 	 iou 	 promissory note, IOU 	 iou; promissory note
noun 	 escape 	 7195 	 leak 	 leak 	 overflow; escape; exhaust pipe; exhaust
noun 	 costumbre 	 7193 	 habit 	 habit 	 practice; habit; custom; convention
adjective 	 vencido 	 7193 	 defeated, beaten 	 defeated, beaten 	 worsted; expired; defeated
adverb 	 lentamente 	 7190 	 slowly 	 slowly 	 slowly
verb 	 arar 	 7188 	 to plough 	 to plough 	 ear; till; plough
noun 	 pinta 	 7183 	 pint 	 look, appearance 	 pint
noun 	 miércoles 	 7173 	 wednesday 	 Wednesday 	 wednesday
interjection 	 miércoles 	 7173 	 shoot 	 Shoot! 	 shoot
verb 	 sacrificar 	 7166 	 to sacrifice 	 to sacrifice 	 destroy; sacrifice; immolate
adjective 	 super 	 7164 	  	 intensifier very, mega 	 
noun 	 arroz 	 7162 	 rice 	 rice 	 rice
verb 	 recetar 	 7160 	 to prescribe 	  	 prescribe
noun 	 solitario 	 7149 	 solitaire 	 solitaire 	 patience; solitary; loner; solo
verb 	 sonreír 	 7149 	 to grin; to smile 	  	 grin; smile
noun 	 gimnasio 	 7146 	 gymnasium 	 gymnasium 	 gym; gymnasium
noun 	 pirata 	 7146 	 pirate 	 pirate 	 pirate
adjective 	 pleno 	 7145 	 full 	 full 	 absolute
noun 	 estrategia 	 7143 	 strategy 	 strategy 	 strategy; ploy
verb 	 descuidar 	 7143 	 to neglect 	 to relieve from care 	 neglect
numeral 	 quince 	 7137 	 fifteen 	 cardinal numbers fifteen 	 fifteen
noun 	 escudo 	 7126 	 shield 	 shield 	 buckler; escudo; coat of arms; escutcheon; shield; écu
adjective 	 breve 	 7123 	 brief, short 	 brief, short 	 concise; brief
noun 	 garaje 	 7120 	 garage 	 garage 	 garage
adjective 	 atacado 	 7118 	  	 affronted 	 
adjective 	 capital 	 7117 	 capital 	 pena capital.|He was sentenced to the death penalty 	 capital
noun 	 capital 	 7117 	 fund; principal; capital 	  	 fund; capital; capital city; principal
noun 	 tocado 	 7113 	 headdress 	 headdress 	 headdress
verb 	 dejame 	 7112 	  	  	 
noun 	 vendido 	 7108 	  	 sellout 	 
noun 	 candidato 	 7102 	 candidate 	 candidate 	 candidate
adjective 	 delgado 	 7098 	 thin; fine 	 thin, skinny 	 thin; fine; lank; elongate; slim; skinny; lean
verb 	 retar 	 7096 	 to defy, challenge 	 to defy, challenge 	 scold; challenge; dare; rebuke
verb 	 beneficiar 	 7091 	 to benefit 	 to benefit 	 benefit; leverage
noun 	 as 	 7082 	 as 	 an ace 	 ace; as
verb 	 autorizar 	 7079 	 to authorize 	 to authorize 	 authorize; sanction
adjective 	 infantil 	 7076 	 childish 	 childish 	 babyish; silly; childlike; childish
noun 	 aniversario 	 7071 	 anniversary 	 anniversary 	 anniversary
noun 	 carácter 	 7069 	 character 	 character 	 letter; backbone; trait; character; disposition
verb 	 asumir 	 7061 	 to assume 	 to assume, take on 	 assume; take over
verb 	 detectar 	 7061 	 to detect 	 to detect 	 spot; detect
noun 	 secretaria 	 7058 	 receptionist; secretary 	  	 receptionist; secretary
adjective 	 rebelde 	 7056 	 rebellious 	 rebellious 	 maverick; rebellious
noun 	 rebelde 	 7056 	 rebel 	 rebel 	 maverick; rebel; renegade
verb 	 cascar 	 7052 	 to wank; to crack 	 to crack, to split 	 wank; crack
adjective 	 razonable 	 7038 	 reasonable 	 reasonable 	 rational; reasonable; fair; sensible
noun 	 casco 	 7038 	 helmet 	 helmet 	 vessel; hoof; potsherd; shard; hood; helmet; hard hat
noun 	 resistencia 	 7037 	 resistance 	 resistance 	 endurance; resistor; drag; stamina; resistance
verb 	 pensarlo 	 7037 	  	  	 
verb 	 expresar 	 7032 	 to express 	 to express 	 phrase; convey; express
adjective 	 divino 	 7032 	 divine 	 divine 	 godlike; divine
adjective 	 pegado 	 7031 	 stuck 	 cleaving 	 stuck
noun 	 tragedia 	 7021 	 tragedy 	 tragedy, catastrophe 	 tragedy
verb 	 interrogar 	 7014 	 to interrogate 	 to interrogate 	 quiz; interrogate; interview; question
verb 	 alfombrar 	 7010 	 to carpet 	  	 carpet
noun 	 medicamento 	 7008 	 medication; medicine 	 medicine, medicament 	 medication; medicine
noun 	 guión 	 7006 	  	  	 
verb 	 herrar 	 6997 	 to horseshoe; to shoe 	 to horseshoe, to shoe a horse 	 horseshoe; shoe
adjective 	 básico 	 6993 	 basic 	 basic 	 basic
noun 	 construcción 	 6990 	 construction 	 construction 	 building; construction; construct
adjective 	 gris 	 6988 	 gray 	 grey, gray 	 gray
noun 	 productor 	 6983 	 producer 	 producer 	 producer
noun 	 rumbo 	 6977 	 course 	 course 	 tack; course; bearing
noun 	 oración 	 6976 	 sentence 	 sentence 	 orison; boon; prayer; sentence
noun 	 gorda 	 6975 	  	  	 
verb 	 verificar 	 6975 	 to check 	 to verify, check 	 check; verify
verb 	 sellar 	 6973 	 to stamp 	 to stamp 	 size; seal
noun 	 sonar 	 6967 	  	  	 
noun 	 auxilio 	 6967 	 help 	 aid, help 	 help; aid; relief
noun 	 rifle 	 6963 	 rifle; gun 	  	 gun; rifle
noun 	 perdedor 	 6961 	 loser 	 loser 	 rolling stone; loser
noun 	 aldea 	 6960 	 village 	 village 	 thorp; village; hamlet; outpost
noun 	 grano 	 6952 	 grain 	 grain 	 scab; grain; grit; kernel; grist; spot; corn
noun 	 testimonio 	 6950 	 testimony 	 testimony 	 testimony; witness
verb 	 murar 	 6945 	 to wall 	 to surround with a wall 	 wall
adjective 	 ansioso 	 6934 	 anxious 	 anxious 	 agog; anxious
verb 	 fugar 	 6924 	 to escape 	 to escape 	 abscond
noun 	 generación 	 6922 	 generation 	 generation 	 generation; age
noun 	 crítico 	 6920 	 critic 	 critic 	 reviewer; critic
adjective 	 doloroso 	 6915 	 painful 	 painful 	 painful; dolorous
noun 	 solar 	 6911 	 tenement; plot 	 house , noble lineage 	 tenement; plot
adjective 	 solar 	 6911 	 solar 	  	 solar
noun 	 existencia 	 6906 	 being 	 existence 	 existence; being
noun 	 rueda 	 6896 	 wheel 	 wheel 	 tyre; wheel
adverb 	 profundamente 	 6888 	 profoundly 	 profoundly, deeply 	 profoundly
noun 	 mayo 	 6885 	  	 May 	 
noun 	 clima 	 6885 	 weather climate, weather 	 weather climate, weather 	 climate; environment; atmosphere
interjection 	 tocado 	 6884 	  	 touché 	 
noun 	 gafa 	 6876 	  	 grapple 	 
verb 	 discúlpame 	 6873 	  	  	 
noun 	 trozo 	 6862 	 piece 	 piece 	 chunk; piece; swatch; snippet; part
verb 	 trozar 	 6862 	  	  	 
adjective 	 callado 	 6862 	 quiet 	 quiet, silent 	 closemouthed; quiet
noun 	 voluntario 	 6861 	 volunteer 	 volunteer 	 volunteer
noun 	 conclusión 	 6853 	 conclusion, end 	 conclusion, end 	 conclusion; completion; bottom line; close
adjective 	 borde 	 6844 	 boorish 	 bastard 	 boorish
noun 	 moneda 	 6844 	 coin 	 coin 	 coin; currency
noun 	 impacto 	 6844 	 impact 	 impact, brunt 	 impact
verb 	 consumir 	 6843 	 to consume 	 to consume 	 consume
noun 	 piedad 	 6841 	 mercy; pity 	 pity, mercy 	 mercy; clemency; piety; pity
noun 	 estupidez 	 6840 	 stupidity 	 stupidity 	 stupidity; nonsense
adjective 	 sorprendente 	 6838 	 surprising 	 surprising 	 surprising; astounding; astonishing; amazing; startling
verb 	 producir 	 6830 	 to produce 	 to produce 	 work; manufacture; turn out; output; generate; father; make; produce; give rise to
noun 	 receta 	 6825 	 prescription 	 prescription 	 prescription; receipt; recipe
noun 	 cojón 	 6818 	 nut; ball 	 testicle, ball 	 nut; bollock; ball; testicle
interjection 	 cojones 	 6818 	 bollocks 	 bloody hell!; bollocks! 	 bollocks
noun 	 poema 	 6812 	 poem 	  	 poem
verb 	 almorzar 	 6806 	 to lunch 	 to eat lunch 	 lunch
adjective 	 fatal 	 6806 	 fatal; lousy 	 terrible, very bad 	 lousy; fatal
noun 	 pato 	 6803 	 drake; duck 	 duck, drake 	 drake; duck
adjective 	 sumo 	 6800 	 paramount; utmost 	 highest, greatest, superlative 	 utmost; paramount
adjective 	 construido 	 6796 	  	 constructed 	 
noun 	 demanda 	 6790 	 demand 	 demand 	 demand; request; claim
adverb 	 oficialmente 	 6788 	 officially 	 officially 	 officially
noun 	 francesa 	 6784 	 frenchwoman 	  	 frenchwoman
adjective 	 internacional 	 6779 	 international 	 international 	 international
adjective 	 aliado 	 6777 	 allied 	 allied 	 allied
verb 	 aliar 	 6777 	  	 to ally, unite 	 
noun 	 idioma 	 6773 	 language 	 language 	 language; vernacular; idiom
noun 	 expresión 	 6764 	 expression 	 expression 	 phrase; expression; countenance; utterance
noun 	 pastor 	 6762 	 shepherd 	 shepherd 	 shepherd; pastor; herdsman; parson
verb 	 brindar 	 6762 	 to toast 	 to offer, provide 	 toast
adjective 	 protegido 	 6749 	 protected 	 protected 	 protected; sheltered
verb 	 presionar 	 6739 	 to urge; to pressure; to press 	  	 urge; pressure; dragoon; press
noun 	 clásico 	 6738 	 classic 	 A sports rivalry match, especially in association football 	 local derby; classic
noun 	 gerente 	 6736 	 manager 	 manager 	 manager
noun 	 pico 	 6723 	 beak 	 beak 	 peck; bill; beak; spout; spike; summit; pinnacle; pick; pickaxe; dick; nib; peak; breadstick
noun 	 multitud 	 6721 	 multitude 	 multitude 	 army; flock; raft; swarm; multitude; throng; crowd
verb 	 dominar 	 6718 	 to dominate 	 to dominate 	 master; contain; score off; dominate; overpower
adjective 	 ciudadano 	 6715 	  	  	 
noun 	 ciudadano 	 6715 	 citizen; national 	  	 citizen; national
adjective 	 vital 	 6698 	 brisk; vital 	  	 brisk; vital
verb 	 aguardar 	 6696 	 to wait 	 to wait 	 abide; wait
adjective 	 tímido 	 6695 	 bashful; coy; timid 	 shy, timid, bashful, diffident 	 diffident; skittish; awkward; timid; bashful; timorous; shy; coy
noun 	 absurdo 	 6693 	 absurdity; absurd 	 something that is absurd or ridiculous 	 absurdity; absurd
verb 	 elevar 	 6690 	 to elevate 	 to elevate 	 involve; heighten; elevate; uphold; uplift; loft
noun 	 jersey 	 6689 	 sweater; jersey 	 sweater, pullover 	 sweater; jersey
verb 	 díselo 	 6679 	  	  	 
noun 	 heroína 	 6674 	 heroine 	 heroine 	 heroin; heroine
verb 	 progresar 	 6670 	 to evolve 	  	 evolve
verb 	 suplicar 	 6647 	 to beseech; to beg 	 to beg; to supplicate 	 entreat; beseech; supplicate; beg
adjective 	 significado 	 6645 	  	 well-known 	 
noun 	 significado 	 6645 	 meaning 	 meaning 	 meaning; sense; significance; import
noun 	 preocupación 	 6640 	 worry 	 worry 	 concern; worry; issue; trepidation
adjective 	 fascinante 	 6628 	 fascinating 	 fascinating 	 riveting; intriguing; fascinating; breathtaking
noun 	 factura 	 6625 	 bill 	  	 danish pastry; invoice; bill; workmanship
verb 	 facturar 	 6625 	 to bill 	 to bill 	 check; check in; invoice
verb 	 dorar 	 6620 	 to gild 	 to gild 	 brown; gild
verb 	 cavar 	 6617 	 to dig 	 to excavate, dig 	 dig; burrow; delve
adjective 	 alegre 	 6610 	 joyful, cheerful 	 joyful, cheerful 	 jovial; gay; bright; jaunty; joyful; happy; merry; zippy; blithe; beautiful
verb 	 encajar 	 6608 	 to sit; to house 	  	 shoehorn; make sense; sit; tuck; house
noun 	 caridad 	 6606 	 charity 	 charity 	 charity; alms
noun 	 cima 	 6605 	 top 	 top 	 height; summit; apex; top; peak
verb 	 cimar 	 6605 	  	 to crop; to cut shorter 	 
noun 	 frecuencia 	 6602 	 frequency 	 frequency 	 frequency
noun 	 hierro 	 6600 	 iron 	 iron 	 iron
verb 	 estimar 	 6595 	 to esteem 	 to esteem 	 assess; estimate; approximate; ballpark; reckon
noun 	 caramelo 	 6587 	 candy 	 candy 	 candy; sweet; caramel; hard candy; toffee
adjective 	 florido 	 6584 	 flowery, ornate 	 flowery, ornate 	 colorful; flowery
preposition 	 x 	 6577 	  	  	 
adjective 	 viudo 	 6575 	 widowed 	 widowed 	 widowed
noun 	 profesora 	 6567 	 professor; teacher 	 profesor,  teacher 	 teacher; professor
noun 	 presentación 	 6566 	 presentation 	 presentation 	 presentation; introduction
adjective 	 extraterrestre 	 6563 	 extraterrestrial 	 extraterrestrial 	 extraterrestrial; alien
noun 	 extraterrestre 	 6563 	 extraterrestrial 	 extraterrestrial 	 extraterrestrial; alien
verb 	 sumir 	 6561 	  	 to submerge 	 
noun 	 préstamo 	 6552 	 loan 	 loan 	 loan; loanword
noun 	 asesina 	 6547 	 slayer; assassin; murderer 	  	 slayer; assassin; murderess; murderer; killer
verb 	 nuclear 	 6543 	  	 to join up; to unite 	 
noun 	 columna 	 6542 	 stud; column; rank 	 A column; a circular support 	 rank; stud; column; file
verb 	 tallar 	 6532 	 to sculpt 	 to sculpt 	 work; grave; carve; whittle; sever; cleave; cut; scrub
noun 	 fase 	 6523 	 phase 	 phase 	 stage; phase
noun 	 patrulla 	 6522 	 patrol 	 patrol 	 patrol car; patrol; police car; cruiser
noun 	 colección 	 6521 	 collection 	 collection 	 collection; assortment
adjective 	 continuo 	 6521 	 continuous; ongoing; continued 	 continuous, continual, continuing, constant, steady, sustained 	 continued; ongoing; solid; continuous
verb 	 evitarlo 	 6520 	  	  	 
noun 	 lujo 	 6520 	 luxury 	 luxury, extravagance 	 luxury
noun 	 acero 	 6505 	 steel 	 steel 	 steel
noun 	 ensalada 	 6497 	 salad 	 salad 	 salad
noun 	 mascota 	 6494 	 pet 	 pet 	 mascot; pet
adjective 	 mecánico 	 6493 	 mechanical 	 mechanical 	 mechanical
noun 	 caos 	 6492 	 chaos 	 chaos 	 chaos
verb 	 reparar 	 6492 	 to repair 	 to repair 	 notice; fix; mend; repair
noun 	 corona 	 6490 	 crown 	 crown 	 sprocket; króna; krone; corona; gear wheel; pate; crown
noun 	 barba 	 6486 	 beard 	 beard 	 beard; barb
adjective 	 alienígena 	 6486 	 extraterrestrial; alien 	 alien, extraterrestrial 	 extraterrestrial; alien
adjective 	 cantante 	 6483 	  	 who sings, singing 	 
noun 	 representante 	 6483 	 representative 	 representative 	 fiduciary; advocate; steward; representative; manager; deputy
adjective 	 coartado 	 6482 	  	  	 
verb 	 coartar 	 6482 	 to limit, restrict 	 to limit, restrict 	 cramp; inhibit
noun 	 coartada 	 6482 	 alibi 	 alibi 	 alibi
noun 	 influencia 	 6477 	 influence, clout 	 influence, clout 	 ascendancy; leverage; influence; sway; clout
noun 	 galaxia 	 6474 	 galaxy 	 galaxy 	 galaxy
noun 	 túnel 	 6473 	 tunnel 	 tunnel 	 tunnel
verb 	 describir 	 6473 	 to describe 	 to describe 	 describe; portray; define; depict
noun 	 terror 	 6469 	 terror 	  	 terror
noun 	 re 	 6467 	  	 re 	 
adjective 	 firmado 	 6466 	  	 signed 	 
verb 	 llévame 	 6465 	  	  	 
noun 	 psiquiatra 	 6461 	 psychiatrist 	 psychiatrist 	 psychiatrist
noun 	 estructura 	 6459 	 structure 	 structure 	 layout; frame; skeleton; structure
verb 	 estructurar 	 6459 	 to structure 	 to structure 	 pattern; structure
verb 	 empeorar 	 6459 	 to suffer 	 to worsen, to make worse, to exacerbate 	 aggravate; worsen; confound; impair; suffer
verb 	 mojar 	 6458 	 to moisten 	 to moisten 	 dip; moisten; wet; score
verb 	 inspirar 	 6454 	 to inspire 	 to inspire 	 inspire; inhale
verb 	 acelerar 	 6453 	 to gas 	 to accelerate 	 hit the gas; hasten; rev; gas; expedite; speed up; accelerate
noun 	 materia 	 6451 	 matter 	 matter 	 content; matter; subject
adjective 	 recto 	 6449 	 straight 	 straight 	 straight; right; upright
adjective 	 macho 	 6444 	 male 	 male 	 macho; male; masculine
noun 	 macho 	 6444 	 male 	 male 	 hart; macho man; pussyman; macho; male; blond; tom; buck; bloke; cock
verb 	 conceder 	 6430 	 to grant; to allow 	 to grant, to concede, to admit, to bestow 	 allow; concede; bestow; grant; accord
interjection 	 ánimo 	 6421 	 cheer up 	 courage!, cheer up!, keep your head up! good luck!, chin up! 	 cheer up
noun 	 camiseta 	 6416 	 jersey 	 T-shirt 	 t-shirt; jersey
adjective 	 adolescente 	 6415 	 adolescent 	 adolescent 	 adolescent
adjective 	 guay 	 6412 	 cool 	 cool  cool, terrific 	 cool
interjection 	 guay 	 6412 	 alas 	 cool, terrific 	 alas
adverb 	 guay 	 6412 	  	 cool, terrific 	 
adjective 	 llegado 	 6412 	  	  	 
noun 	 llegada 	 6412 	 arrival 	 arrival 	 approach; arrival
adjective 	 confuso 	 6411 	 confused 	 confused 	 confused; blurry; confusing
noun 	 advertencia 	 6410 	 warning 	 warning 	 caution; warning; caveat
verb 	 arañar 	 6409 	 to claw; to scratch 	  	 scratch; claw
adjective 	 quemado 	 6402 	 burnt 	 burnt 	 scorched; burnt
adverb 	 fatal 	 6399 	  	 very badly, terribly 	 
adjective 	 comunista 	 6399 	 communist 	 communist, Communist 	 communist; communistic
noun 	 comunista 	 6399 	 communist 	 communist, Communist 	 communist
noun 	 diseño 	 6398 	 design 	 design 	 pattern; design; layout
noun 	 globo 	 6390 	 world 	 balloon 	 world; balloon; globe; hot-air balloon
noun 	 confesión 	 6389 	 confession 	 confession 	 admission; confession
noun 	 postre 	 6380 	 dessert 	 dessert; sweet 	 dessert
verb 	 postrar 	 6380 	  	  	 
noun 	 urgencia 	 6377 	 urgency 	 urgency 	 urgency; emergency
interjection 	 caramba 	 6363 	 blimey; gosh; bother 	 gee, gosh, shucks, blimey, darn 	 gosh; gosh freaking darnit; good grief; blimey; bother
noun 	 aparato 	 6361 	 set 	 apparatus, device, tool, instrument, appliance 	 apparatus; appliance; tract; pageantry; gizmo; set; contrivance
noun 	 instrumento 	 6360 	 instrument 	 instrument 	 implement; tool; appliance; instrument; handle
noun 	 monstruo 	 6359 	 fiend; monster 	  	 fiend; juggernaut; monster
verb 	 envenenar 	 6354 	 to poison 	 to poison 	 poison; bane; lace
noun 	 medalla 	 6350 	 medal 	 medal 	 medal; badge
noun 	 mezcla 	 6349 	 mash; mixture; blend 	 mixture, mix, mixing, combination, admixture, medley 	 mash; mix; mixture; mashup; admixture; blend
noun 	 rob 	 6345 	  	 fruit syrup 	 
adjective 	 intenso 	 6340 	 intense; deep 	 intense, strong 	 deep; intense
noun 	 residencia 	 6339 	 residence 	 residence 	 habitation; abode; dwelling; residence
adjective 	 considerado 	 6338 	 considerate 	 considerate, thoughtful 	 considerate
noun 	 autoridad 	 6329 	 authority 	  	 authority
noun 	 secuestro 	 6322 	 kidnapping 	 kidnapping 	 kidnapping; piracy; kidnap; abduction
noun 	 fuga 	 6315 	 escape 	 escape, flight 	 fugue; escape; jailbreak
numeral 	 cincuenta 	 6310 	 fifty 	 cardinal numbers fifty 	 fifty
noun 	 giro 	 6306 	 turn, spin 	 turn, spin 	 plot twist; gyre; spin; revolution; turn
adjective 	 investigador 	 6303 	  	 researching, investigating 	 
noun 	 explosivo 	 6300 	 explosive 	 explosive 	 explosive; bomb
noun 	 químico 	 6296 	 chemist 	 chemist 	 chemist
noun 	 jugo 	 6292 	 juice 	 juice 	 liquor; juice
noun 	 tradición 	 6291 	 tradition 	 tradition 	 lore; tradition
adjective 	 reverendo 	 6291 	  	 reverend, revered 	 
noun 	 oxígeno 	 6284 	 oxygen 	 oxygen 	 oxygen
noun 	 once 	 6283 	 elevenses 	 elevenses, snack 	 elevenses
numeral 	 once 	 6283 	 eleven 	 cardinal numbers eleven 	 eleven
verb 	 adoptar 	 6279 	 to adopt 	 to adopt 	 adopt
noun 	 we 	 6271 	  	 dude, guy, buddy 	 
adjective 	 inconsciente 	 6255 	 unconscious 	 unconscious 	 oblivious; insensate; unconscious; unaware
noun 	 técnico 	 6255 	 face 	 technician 	 face; technician; baby face
adjective 	 específico 	 6253 	 specific 	 specific 	 concrete; specific; peculiar
adjective 	 músico 	 6244 	  	 musical 	 
noun 	 músico 	 6244 	 musician 	 musician 	 musician
noun 	 liga 	 6240 	 league 	 league 	 elastic band; garter; birdlime; league; mistletoe
adjective 	 fijo 	 6240 	 fixed 	 fixed 	 steady; keen
adjective 	 porno 	 6227 	  	  	 
noun 	 porno 	 6227 	 porno; porn 	  	 porn; porno
interjection 	 aguas 	 6223 	 be careful 	 be careful! 	 be careful
noun 	 circo 	 6220 	 circus 	 circus 	 cwm; circus
noun 	 olvido 	 6212 	 oblivion 	 oblivion 	 forgetfulness; oblivion
noun 	 septiembre 	 6197 	  	 September 	 
noun 	 mediodía 	 6196 	 noon 	 noon, midday 	 noon
noun 	 cabina 	 6196 	 cabin 	 cabin 	 cage; booth; cab; cockpit; cabin
noun 	 misil 	 6191 	 missile 	 missile 	 missile
adjective 	 leal 	 6188 	 faithful; loyal 	 adhering to the rules of propriety, fair, honest, loyal, true 	 loyal; faithful; staunch
noun 	 aplauso 	 6187 	 applause 	  	 applause
verb 	 morder 	 6181 	 to bite 	 to bite, to nip 	 bite; run down
noun 	 cabra 	 6175 	 girl 	 female goat 	 girl; goat; doe
verb 	 advertir 	 6173 	 direct=1 to warn 	 direct=1 to warn 	 caution; notice; warn
adjective 	 habitual 	 6168 	 usual 	 habitual 	 usual; habitual
noun 	 propuesta 	 6167 	 proposal 	 proposal 	 tender; suggestion; proposition; proposal
verb 	 cuñar 	 6163 	  	  	 
pronoun 	 cuyo 	 6161 	 whom 	  	 whom
noun 	 síntoma 	 6159 	 symptom 	 symptom 	 symptom
verb 	 transformar 	 6159 	 to turn 	 to transform 	 transform; turn
noun 	 elefante 	 6157 	 elephant 	 elephant 	 elephant
adjective 	 romance 	 6150 	 romance 	 Romance 	 romance
verb 	 romanzar 	 6150 	  	  	 
noun 	 romance 	 6150 	 novel; romance 	 romance, love affair 	 romance; love affair; novel
verb 	 concentrar 	 6146 	 to concentrate 	 to concentrate 	 concentrate
noun 	 revés 	 6145 	 back 	 back, reverse side 	 converse; back; backhand
noun 	 web 	 6144 	 web 	 web 	 website
noun 	 araña 	 6143 	 spider 	 spider 	 spider
noun 	 activo 	 6141 	 asset; top 	 Any property or material right of an enterprise or individual 	 top; pitcher; asset
adjective 	 infeliz 	 6138 	 unhappy 	 unhappy 	 unhappy; infelicitous; hapless
verb 	 suspender 	 6138 	 to suspend 	 to suspend 	 fail; adjourn; flunk; abandon; suspend; pause
