particle 	 い 	 562128
particle 	 の 	 528682
noun 	 の 	 528682
particle 	 は 	 454150
interjection 	 は 	 454150
particle 	 て 	 435936
particle 	 た 	 412308
phrase 	 た 	 412308
particle 	 に 	 400494
noun 	 に 	 400494
numeral 	 に 	 400494
particle 	 な 	 387456
interjection 	 な 	 387456
particle 	 を 	 354736
verb 	 る 	 339479
verb 	 だ 	 329627
particle 	 が 	 304201
particle 	 で 	 271809
verb 	 で 	 271809
adverb 	 で 	 271809
particle 	 し 	 252746
noun 	 し 	 252746
pronoun 	 し 	 252746
particle 	 か 	 177003
particle 	 と 	 168462
noun 	 と 	 168462
particle 	 も 	 143094
noun 	 も 	 143094
particle 	 ん 	 135029
verb 	 す 	 132461
noun 	 す 	 132461
particle 	 よ 	 130575
noun 	 よ 	 130575
pronoun 	 よ 	 130575
noun 	 ま 	 92194
noun 	 私 	 82967
pronoun 	 私 	 82967
verb 	 く 	 80816
interjection 	 何 	 76935
pronoun 	 何 	 76935
particle 	 わ 	 68888
noun 	 わ 	 68888
particle 	 から 	 68312
noun 	 から 	 68312
verb 	 あ 	 60859
noun 	 あ 	 60859
interjection 	 あ 	 60859
pronoun 	 あ 	 60859
particle 	 ね 	 56704
noun 	 ね 	 56704
interjection 	 ね 	 56704
verb 	 する 	 54126
pronoun 	 彼 	 53454
particle 	 さ 	 52641
pronoun 	 さ 	 52641
noun 	 ろ 	 50908
adjective 	 そう 	 46126
interjection 	 そう 	 46126
verb 	 そう 	 46126
noun 	 そう 	 46126
adverb 	 そう 	 46126
noun 	 お 	 42361
interjection 	 お 	 42361
interjection 	 どう 	 42338
adverb 	 どう 	 42338
noun 	 君 	 41605
pronoun 	 君 	 41605
noun 	 せ 	 40335
adverb 	 せ 	 40335
noun 	 言 	 39937
pronoun 	 俺 	 38583
particle 	 や 	 38289
noun 	 や 	 38289
adjective 	 や 	 38289
noun 	 り 	 34389
noun 	 行 	 33434
pronoun 	 ここ 	 27715
noun 	 人 	 26994
pronoun 	 人 	 26994
noun 	 知 	 26928
particle 	 ば 	 26411
pronoun 	 誰 	 26180
noun 	 見 	 25395
particle 	 って 	 25300
interjection 	 って 	 25300
noun 	 話 	 24173
particle 	 つ 	 23687
noun 	 つ 	 23687
particle 	 ぞ 	 23066
verb 	 来 	 19688
noun 	 僕 	 19452
pronoun 	 僕 	 19452
noun 	 しょ 	 19242
verb 	 でき 	 19106
particle 	 だけ 	 19103
noun 	 者 	 18932
noun 	 わか 	 18316
noun 	 今 	 18255
adverb 	 今 	 18255
noun 	 たち 	 16613
verb 	 出 	 15627
noun 	 出 	 15627
particle 	 まで 	 15275
particle 	 どこ 	 15194
pronoun 	 どこ 	 15194
adverb 	 どこ 	 15194
noun 	 死 	 14939
particle 	 へ 	 14786
noun 	 へ 	 14786
noun 	 時 	 14578
interjection 	 ああ 	 13932
adverb 	 ああ 	 13932
