climb	indicative	perfective	past	subira	subiras	subira	subíramos	subíreis	subiram
climb	indicative		future	subirei	subirás	subirá	subiremos	subireis	subirão
climb	conditional			subiria	subirias	subiria	subiríamos	subiríeis	subiriam
climb	subjunctive	simple	present	suba	subas	suba	subamos	subais	subam
climb	subjunctive	imperfective	past	subisse	subisses	subisse	subíssemos	subísseis	subissem
climb	subjunctive	simple	future	subir	subires	subir	subirmos	subirdes	subirem
climb	imperative	affirmative			sobe	suba	subamos	subi	subam
climb	imperative	negative			não subas	não suba	não subamos	não subais	não subam
crawl	infinitive	personal		rastejar	rastejares	rastejar	rastejarmos	rastejardes	rastejarem
crawl	participle	masculine	past	rastejado	rastejado	rastejado	rastejados	rastejados	rastejados
crawl	participle	feminine	past	rastejada	rastejada	rastejada	rastejadas	rastejadas	rastejadas
crawl	indicative	simple	present	rastejo	rastejas	rasteja	rastejamos	rastejais	rastejam
crawl	indicative	imperfective	past	rastejava	rastejavas	rastejava	rastejávamos	rastejáveis	rastejavam
crawl	indicative	perfective	present	rastejei	rastejaste	rastejou	rastejamos1, rastejámos2	rastejastes	rastejaram
crawl	indicative	perfective	past	rastejara	rastejaras	rastejara	rastejáramos	rastejáreis	rastejaram
crawl	indicative		future	rastejarei	rastejarás	rastejará	rastejaremos	rastejareis	rastejarão
crawl	conditional			rastejaria	rastejarias	rastejaria	rastejaríamos	rastejaríeis	rastejariam
crawl	subjunctive	simple	present	rasteje	rastejes	rasteje	rastejemos	rastejeis	rastejem
crawl	subjunctive	imperfective	past	rastejasse	rastejasses	rastejasse	rastejássemos	rastejásseis	rastejassem
crawl	subjunctive	simple	future	rastejar	rastejares	rastejar	rastejarmos	rastejardes	rastejarem
crawl	imperative	affirmative			rasteja	rasteje	rastejemos	rastejai	rastejem
crawl	imperative	negative			não rastejes	não rasteje	não rastejemos	não rastejeis	não rastejem
cool	infinitive	personal		esfriar	esfriares	esfriar	esfriarmos	esfriardes	esfriarem
cool	participle	masculine	past	esfriado	esfriado	esfriado	esfriados	esfriados	esfriados
cool	participle	feminine	past	esfriada	esfriada	esfriada	esfriadas	esfriadas	esfriadas
cool	indicative	simple	present	esfrio	esfrias	esfria	esfriamos	esfriais	esfriam
cool	indicative	imperfective	past	esfriava	esfriavas	esfriava	esfriávamos	esfriáveis	esfriavam
cool	indicative	perfective	present	esfriei	esfriaste	esfriou	esfriamos1, esfriámos2	esfriastes	esfriaram
cool	indicative	perfective	past	esfriara	esfriaras	esfriara	esfriáramos	esfriáreis	esfriaram
cool	indicative		future	esfriarei	esfriarás	esfriará	esfriaremos	esfriareis	esfriarão
cool	conditional			esfriaria	esfriarias	esfriaria	esfriaríamos	esfriaríeis	esfriariam
cool	subjunctive	simple	present	esfrie	esfries	esfrie	esfriemos	esfrieis	esfriem
cool	subjunctive	imperfective	past	esfriasse	esfriasses	esfriasse	esfriássemos	esfriásseis	esfriassem
cool	subjunctive	simple	future	esfriar	esfriares	esfriar	esfriarmos	esfriardes	esfriarem
cool	imperative	affirmative			esfria	esfrie	esfriemos	esfriai	esfriem
cool	imperative	negative			não esfries	não esfrie	não esfriemos	não esfrieis	não esfriem
direct	infinitive	personal		dirigir	dirigires	dirigir	dirigirmos	dirigirdes	dirigirem
direct	participle	masculine	past	dirigido	dirigido	dirigido	dirigidos	dirigidos	dirigidos
direct	participle	feminine	past	dirigida	dirigida	dirigida	dirigidas	dirigidas	dirigidas
direct	indicative	simple	present	dirijo	diriges	dirige	dirigimos	dirigis	dirigem
direct	indicative	imperfective	past	dirigia	dirigias	dirigia	dirigíamos	dirigíeis	dirigiam
direct	indicative	perfective	present	dirigi	dirigiste	dirigiu	dirigimos	dirigistes	dirigiram
direct	indicative	perfective	past	dirigira	dirigiras	dirigira	dirigíramos	dirigíreis	dirigiram
direct	indicative		future	dirigirei	dirigirás	dirigirá	dirigiremos	dirigireis	dirigirão
direct	conditional			dirigiria	dirigirias	dirigiria	dirigiríamos	dirigiríeis	dirigiriam
direct	subjunctive	simple	present	dirija	dirijas	dirija	dirijamos	dirijais	dirijam
direct	subjunctive	imperfective	past	dirigisse	dirigisses	dirigisse	dirigíssemos	dirigísseis	dirigissem
direct	subjunctive	simple	future	dirigir	dirigires	dirigir	dirigirmos	dirigirdes	dirigirem
direct	imperative	affirmative			dirige	dirija	dirijamos	dirigi	dirijam
direct	imperative	negative			não dirijas	não dirija	não dirijamos	não dirijais	não dirijam
displease	infinitive	personal		perturbar	perturbares	perturbar	perturbarmos	perturbardes	perturbarem
displease	participle	masculine	past	perturbado	perturbado	perturbado	perturbados	perturbados	perturbados
displease	participle	feminine	past	perturbada	perturbada	perturbada	perturbadas	perturbadas	perturbadas
displease	indicative	simple	present	perturbo	perturbas	perturba	perturbamos	perturbais	perturbam
displease	indicative	imperfective	past	perturbava	perturbavas	perturbava	perturbávamos	perturbáveis	perturbavam
displease	indicative	perfective	present	perturbei	perturbaste	perturbou	perturbamos1, perturbámos2	perturbastes	perturbaram
displease	indicative	perfective	past	perturbara	perturbaras	perturbara	perturbáramos	perturbáreis	perturbaram
displease	indicative		future	perturbarei	perturbarás	perturbará	perturbaremos	perturbareis	perturbarão
displease	conditional			perturbaria	perturbarias	perturbaria	perturbaríamos	perturbaríeis	perturbariam
displease	subjunctive	simple	present	perturbe	perturbes	perturbe	perturbemos	perturbeis	perturbem
displease	subjunctive	imperfective	past	perturbasse	perturbasses	perturbasse	perturbássemos	perturbásseis	perturbassem
displease	subjunctive	simple	future	perturbar	perturbares	perturbar	perturbarmos	perturbardes	perturbarem
displease	imperative	affirmative			perturba	perturbe	perturbemos	perturbai	perturbem
displease	imperative	negative			não perturbes	não perturbe	não perturbemos	não perturbeis	não perturbem
eat	infinitive	personal		comer	comeres	comer	comermos	comerdes	comerem
eat	participle	masculine	past	comido	comido	comido	comidos	comidos	comidos
eat	participle	feminine	past	comida	comida	comida	comidas	comidas	comidas
eat	indicative	simple	present	como	comes	come	comemos	comeis	comem
eat	indicative	imperfective	past	comia	comias	comia	comíamos	comíeis	comiam
eat	indicative	perfective	present	comi	comeste	comeu	comemos	comestes	comeram
eat	indicative	perfective	past	comera	comeras	comera	comêramos	comêreis	comeram
eat	indicative		future	comerei	comerás	comerá	comeremos	comereis	comerão
eat	conditional			comeria	comerias	comeria	comeríamos	comeríeis	comeriam
eat	subjunctive	simple	present	coma	comas	coma	comamos	comais	comam
eat	subjunctive	imperfective	past	comesse	comesses	comesse	comêssemos	comêsseis	comessem
eat	subjunctive	simple	future	comer	comeres	comer	comermos	comerdes	comerem
eat	imperative	affirmative			come	coma	comamos	comei	comam
eat	imperative	negative			não comas	não coma	não comamos	não comais	não comam
endure	infinitive	personal		aguentar	aguentares	aguentar	aguentarmos	aguentardes	aguentarem
endure	participle	masculine	past	aguentado	aguentado	aguentado	aguentados	aguentados	aguentados
endure	participle	feminine	past	aguentada	aguentada	aguentada	aguentadas	aguentadas	aguentadas
endure	indicative	simple	present	aguento	aguentas	aguenta	aguentamos	aguentais	aguentam
endure	indicative	imperfective	past	aguentava	aguentavas	aguentava	aguentávamos	aguentáveis	aguentavam
endure	indicative	perfective	present	aguentei	aguentaste	aguentou	aguentamos1, aguentámos2	aguentastes	aguentaram
endure	indicative	perfective	past	aguentara	aguentaras	aguentara	aguentáramos	aguentáreis	aguentaram
endure	indicative		future	aguentarei	aguentarás	aguentará	aguentaremos	aguentareis	aguentarão
endure	conditional			aguentaria	aguentarias	aguentaria	aguentaríamos	aguentaríeis	aguentariam
endure	subjunctive	simple	present	aguente	aguentes	aguente	aguentemos	aguenteis	aguentem
endure	subjunctive	imperfective	past	aguentasse	aguentasses	aguentasse	aguentássemos	aguentásseis	aguentassem
endure	subjunctive	simple	future	aguentar	aguentares	aguentar	aguentarmos	aguentardes	aguentarem
endure	imperative	affirmative			aguenta	aguente	aguentemos	aguentai	aguentem
endure	imperative	negative			não aguentes	não aguente	não aguentemos	não aguenteis	não aguentem
fall	infinitive	personal		cair	caíres	cair	cairmos	cairdes	caírem
fall	participle	masculine	past	caído	caído	caído	caídos	caídos	caídos
fall	participle	feminine	past	caída	caída	caída	caídas	caídas	caídas
fall	indicative	simple	present	caio	cais	cai	caímos	caís	caem
fall	indicative	imperfective	past	caía	caías	caía	caíamos	caíeis	caíam
fall	indicative	perfective	present	caí	caíste	caiu	caímos	caístes	caíram
fall	indicative	perfective	past	caíra	caíras	caíra	caíramos	caíreis	caíram
fall	indicative		future	cairei	cairás	cairá	cairemos	caireis	cairão
fall	conditional			cairia	cairias	cairia	cairíamos	cairíeis	cairiam
fall	subjunctive	simple	present	caia	caias	caia	caiamos	caiais	caiam
fall	subjunctive	imperfective	past	caísse	caísses	caísse	caíssemos	caísseis	caíssem
fall	subjunctive	simple	future	cair	caíres	cair	cairmos	cairdes	caírem
fall	imperative	affirmative			cai	caia	caiamos	caí	caiam
fall	imperative	negative			não caias	não caia	não caiamos	não caiais	não caiam
fly	infinitive	personal		voar	voares	voar	voarmos	voardes	voarem
fly	participle	masculine	past	voado	voado	voado	voados	voados	voados
fly	participle	feminine	past	voada	voada	voada	voadas	voadas	voadas
fly	indicative	simple	present	voo, vôo1	voas	voa	voamos	voais	voam
fly	indicative	imperfective	past	voava	voavas	voava	voávamos	voáveis	voavam
fly	indicative	perfective	present	voei	voaste	voou	voamos2, voámos3	voastes	voaram
fly	indicative	perfective	past	voara	voaras	voara	voáramos	voáreis	voaram
fly	indicative		future	voarei	voarás	voará	voaremos	voareis	voarão
fly	conditional			voaria	voarias	voaria	voaríamos	voaríeis	voariam
fly	subjunctive	simple	present	voe	voes	voe	voemos	voeis	voem
fly	subjunctive	imperfective	past	voasse	voasses	voasse	voássemos	voásseis	voassem
fly	subjunctive	simple	future	voar	voares	voar	voarmos	voardes	voarem
fly	imperative	affirmative			voa	voe	voemos	voai	voem
fly	imperative	negative			não voes	não voe	não voemos	não voeis	não voem
flow	infinitive	personal		fluir	fluíres	fluir	fluirmos	fluirdes	fluírem
flow	participle	masculine	past	fluído	fluído	fluído	fluídos	fluídos	fluídos
flow	participle	feminine	past	fluída	fluída	fluída	fluídas	fluídas	fluídas
flow	indicative	simple	present	fluo	fluis	flui	fluímos	fluís	fluem
flow	indicative	imperfective	past	fluía	fluías	fluía	fluíamos	fluíeis	fluíam
flow	indicative	perfective	present	fluí	fluíste	fluiu	fluímos	fluístes	fluíram
flow	indicative	perfective	past	fluíra	fluíras	fluíra	fluíramos	fluíreis	fluíram
flow	indicative		future	fluirei	fluirás	fluirá	fluiremos	fluireis	fluirão
flow	conditional			fluiria	fluirias	fluiria	fluiríamos	fluiríeis	fluiriam
flow	subjunctive	simple	present	flua	fluas	flua	fluamos	fluais	fluam
flow	subjunctive	imperfective	past	fluísse	fluísses	fluísse	fluíssemos	fluísseis	fluíssem
flow	subjunctive	simple	future	fluir	fluíres	fluir	fluirmos	fluirdes	fluírem
flow	imperative	affirmative			flui	flua	fluamos	fluí	fluam
flow	imperative	negative			não fluas	não flua	não fluamos	não fluais	não fluam
hear	infinitive	personal		ouvir	ouvires	ouvir	ouvirmos	ouvirdes	ouvirem
hear	participle	masculine	past	ouvido	ouvido	ouvido	ouvidos	ouvidos	ouvidos
hear	participle	feminine	past	ouvida	ouvida	ouvida	ouvidas	ouvidas	ouvidas
hear	indicative	simple	present	ouço, oiço	ouves	ouve	ouvimos	ouvis	ouvem
hear	indicative	imperfective	past	ouvia	ouvias	ouvia	ouvíamos	ouvíeis	ouviam
hear	indicative	perfective	present	ouvi	ouviste	ouviu	ouvimos	ouvistes	ouviram
hear	indicative	perfective	past	ouvira	ouviras	ouvira	ouvíramos	ouvíreis	ouviram
hear	indicative		future	ouvirei	ouvirás	ouvirá	ouviremos	ouvireis	ouvirão
hear	conditional			ouviria	ouvirias	ouviria	ouviríamos	ouviríeis	ouviriam
hear	subjunctive	simple	present	ouça, oiça	ouças, oiças	ouça, oiça	ouçamos, oiçamos	ouçais, oiçais	ouçam, oiçam
hear	subjunctive	imperfective	past	ouvisse	ouvisses	ouvisse	ouvíssemos	ouvísseis	ouvissem
hear	subjunctive	simple	future	ouvir	ouvires	ouvir	ouvirmos	ouvirdes	ouvirem
hear	imperative	affirmative			ouve	ouça, oiça	ouçamos, oiçamos	ouvi	ouçam, oiçam
hear	imperative	negative			não ouças, não oiças	não ouça, não oiça	não ouçamos, não oiçamos	não ouçais, não oiçais	não ouçam, não oiçam
occupy	infinitive	personal		ocupar	ocupares	ocupar	ocuparmos	ocupardes	ocuparem
occupy	participle	masculine	past	ocupado	ocupado	ocupado	ocupados	ocupados	ocupados
occupy	participle	feminine	past	ocupada	ocupada	ocupada	ocupadas	ocupadas	ocupadas
occupy	indicative	simple	present	ocupo	ocupas	ocupa	ocupamos	ocupais	ocupam
occupy	indicative	imperfective	past	ocupava	ocupavas	ocupava	ocupávamos	ocupáveis	ocupavam
occupy	indicative	perfective	present	ocupei	ocupaste	ocupou	ocupamos1, ocupámos2	ocupastes	ocuparam
occupy	indicative	perfective	past	ocupara	ocuparas	ocupara	ocupáramos	ocupáreis	ocuparam
occupy	indicative		future	ocuparei	ocuparás	ocupará	ocuparemos	ocupareis	ocuparão
occupy	conditional			ocuparia	ocuparias	ocuparia	ocuparíamos	ocuparíeis	ocupariam
occupy	subjunctive	simple	present	ocupe	ocupes	ocupe	ocupemos	ocupeis	ocupem
occupy	subjunctive	imperfective	past	ocupasse	ocupasses	ocupasse	ocupássemos	ocupásseis	ocupassem
occupy	subjunctive	simple	future	ocupar	ocupares	ocupar	ocuparmos	ocupardes	ocuparem
occupy	imperative	affirmative			ocupa	ocupe	ocupemos	ocupai	ocupem
occupy	imperative	negative			não ocupes	não ocupe	não ocupemos	não ocupeis	não ocupem
resemble	infinitive	personal		semelhar	semelhares	semelhar	semelharmos	semelhardes	semelharem
resemble	participle	masculine	past	semelhado	semelhado	semelhado	semelhados	semelhados	semelhados
resemble	participle	feminine	past	semelhada	semelhada	semelhada	semelhadas	semelhadas	semelhadas
resemble	indicative	simple	present	semelho	semelhas	semelha	semelhamos	semelhais	semelham
resemble	indicative	imperfective	past	semelhava	semelhavas	semelhava	semelhávamos	semelháveis	semelhavam
resemble	indicative	perfective	present	semelhei	semelhaste	semelhou	semelhamos1, semelhámos2	semelhastes	semelharam
resemble	indicative	perfective	past	semelhara	semelharas	semelhara	semelháramos	semelháreis	semelharam
resemble	indicative		future	semelharei	semelharás	semelhará	semelharemos	semelhareis	semelharão
resemble	conditional			semelharia	semelharias	semelharia	semelharíamos	semelharíeis	semelhariam
resemble	subjunctive	simple	present	semelhe	semelhes	semelhe	semelhemos	semelheis	semelhem
resemble	subjunctive	imperfective	past	semelhasse	semelhasses	semelhasse	semelhássemos	semelhásseis	semelhassem
resemble	subjunctive	simple	future	semelhar	semelhares	semelhar	semelharmos	semelhardes	semelharem
resemble	imperative	affirmative			semelha	semelhe	semelhemos	semelhai	semelhem
resemble	imperative	negative			não semelhes	não semelhe	não semelhemos	não semelheis	não semelhem
rest	infinitive	personal		repousar	repousares	repousar	repousarmos	repousardes	repousarem
rest	participle	masculine	past	repousado	repousado	repousado	repousados	repousados	repousados
rest	participle	feminine	past	repousada	repousada	repousada	repousadas	repousadas	repousadas
rest	indicative	simple	present	repouso	repousas	repousa	repousamos	repousais	repousam
rest	indicative	imperfective	past	repousava	repousavas	repousava	repousávamos	repousáveis	repousavam
rest	indicative	perfective	present	repousei	repousaste	repousou	repousamos1, repousámos2	repousastes	repousaram
rest	indicative	perfective	past	repousara	repousaras	repousara	repousáramos	repousáreis	repousaram
rest	indicative		future	repousarei	repousarás	repousará	repousaremos	repousareis	repousarão
rest	conditional			repousaria	repousarias	repousaria	repousaríamos	repousaríeis	repousariam
rest	subjunctive	simple	present	repouse	repouses	repouse	repousemos	repouseis	repousem
rest	subjunctive	imperfective	past	repousasse	repousasses	repousasse	repousássemos	repousásseis	repousassem
rest	subjunctive	simple	future	repousar	repousares	repousar	repousarmos	repousardes	repousarem
rest	imperative	affirmative			repousa	repouse	repousemos	repousai	repousem
rest	imperative	negative			não repouses	não repouse	não repousemos	não repouseis	não repousem
see	infinitive	personal		ver	veres	ver	vermos	verdes	verem
see	participle	masculine	past	visto	visto	visto	vistos	vistos	vistos
see	participle	feminine	past	vista	vista	vista	vistas	vistas	vistas
see	indicative	simple	present	vejo	vês	vê	vemos	vedes	veem, vêem1
see	indicative	imperfective	past	via	vias	via	víamos	víeis	viam
see	indicative	perfective	present	vi	viste	viu	vimos	vistes	viram
see	indicative	perfective	past	vira	viras	vira	víramos	víreis	viram
see	indicative		future	verei	verás	verá	veremos	vereis	verão
see	conditional			veria	verias	veria	veríamos	veríeis	veriam
see	subjunctive	simple	present	veja	vejas	veja	vejamos	vejais	vejam
see	subjunctive	imperfective	past	visse	visses	visse	víssemos	vísseis	vissem
see	subjunctive	simple	future	vir	vires	vir	virmos	virdes	virem
see	imperative	affirmative			vê	veja	vejamos	vede	vejam
see	imperative	negative			não vejas	não veja	não vejamos	não vejais	não vejam
show	infinitive	personal		mostrar	mostrares	mostrar	mostrarmos	mostrardes	mostrarem
show	participle	masculine	past	mostrado	mostrado	mostrado	mostrados	mostrados	mostrados
show	participle	feminine	past	mostrada	mostrada	mostrada	mostradas	mostradas	mostradas
show	indicative	simple	present	mostro	mostras	mostra	mostramos	mostrais	mostram
show	indicative	imperfective	past	mostrava	mostravas	mostrava	mostrávamos	mostráveis	mostravam
show	indicative	perfective	present	mostrei	mostraste	mostrou	mostramos1, mostrámos2	mostrastes	mostraram
show	indicative	perfective	past	mostrara	mostraras	mostrara	mostráramos	mostráreis	mostraram
show	indicative		future	mostrarei	mostrarás	mostrará	mostraremos	mostrareis	mostrarão
show	conditional			mostraria	mostrarias	mostraria	mostraríamos	mostraríeis	mostrariam
show	subjunctive	simple	present	mostre	mostres	mostre	mostremos	mostreis	mostrem
show	subjunctive	imperfective	past	mostrasse	mostrasses	mostrasse	mostrássemos	mostrásseis	mostrassem
show	subjunctive	simple	future	mostrar	mostrares	mostrar	mostrarmos	mostrardes	mostrarem
show	imperative	affirmative			mostra	mostre	mostremos	mostrai	mostrem
show	imperative	negative			não mostres	não mostre	não mostremos	não mostreis	não mostrem
startle	infinitive	personal		assustar	assustares	assustar	assustarmos	assustardes	assustarem
startle	participle	masculine	past	assustado	assustado	assustado	assustados	assustados	assustados
startle	participle	feminine	past	assustada	assustada	assustada	assustadas	assustadas	assustadas
startle	indicative	simple	present	assusto	assustas	assusta	assustamos	assustais	assustam
startle	indicative	imperfective	past	assustava	assustavas	assustava	assustávamos	assustáveis	assustavam
startle	indicative	perfective	present	assustei	assustaste	assustou	assustamos1, assustámos2	assustastes	assustaram
startle	indicative	perfective	past	assustara	assustaras	assustara	assustáramos	assustáreis	assustaram
startle	indicative		future	assustarei	assustarás	assustará	assustaremos	assustareis	assustarão
startle	conditional			assustaria	assustarias	assustaria	assustaríamos	assustaríeis	assustariam
startle	subjunctive	simple	present	assuste	assustes	assuste	assustemos	assusteis	assustem
startle	subjunctive	imperfective	past	assustasse	assustasses	assustasse	assustássemos	assustásseis	assustassem
startle	subjunctive	simple	future	assustar	assustares	assustar	assustarmos	assustardes	assustarem
startle	imperative	affirmative			assusta	assuste	assustemos	assustai	assustem
startle	imperative	negative			não assustes	não assuste	não assustemos	não assusteis	não assustem
swim	infinitive	personal		nadar	nadares	nadar	nadarmos	nadardes	nadarem
swim	participle	masculine	past	nadado	nadado	nadado	nadados	nadados	nadados
swim	participle	feminine	past	nadada	nadada	nadada	nadadas	nadadas	nadadas
swim	indicative	simple	present	nado	nadas	nada	nadamos	nadais	nadam
swim	indicative	imperfective	past	nadava	nadavas	nadava	nadávamos	nadáveis	nadavam
swim	indicative	perfective	present	nadei	nadaste	nadou	nadamos1, nadámos2	nadastes	nadaram
swim	indicative	perfective	past	nadara	nadaras	nadara	nadáramos	nadáreis	nadaram
swim	indicative		future	nadarei	nadarás	nadará	nadaremos	nadareis	nadarão
swim	conditional			nadaria	nadarias	nadaria	nadaríamos	nadaríeis	nadariam
swim	subjunctive	simple	present	nade	nades	nade	nademos	nadeis	nadem
swim	subjunctive	imperfective	past	nadasse	nadasses	nadasse	nadássemos	nadásseis	nadassem
swim	subjunctive	simple	future	nadar	nadares	nadar	nadarmos	nadardes	nadarem
swim	imperative	affirmative			nada	nade	nademos	nadai	nadem
swim	imperative	negative			não nades	não nade	não nademos	não nadeis	não nadem
walk	infinitive	personal		andar	andares	andar	andarmos	andardes	andarem
walk	participle	masculine	past	andado	andado	andado	andados	andados	andados
walk	participle	feminine	past	andada	andada	andada	andadas	andadas	andadas
walk	indicative	simple	present	ando	andas	anda	andamos	andais	andam
walk	indicative	imperfective	past	andava	andavas	andava	andávamos	andáveis	andavam
walk	indicative	perfective	present	andei	andaste	andou	andamos1, andámos2	andastes	andaram
walk	indicative	perfective	past	andara	andaras	andara	andáramos	andáreis	andaram
walk	indicative		future	andarei	andarás	andará	andaremos	andareis	andarão
walk	conditional			andaria	andarias	andaria	andaríamos	andaríeis	andariam
walk	subjunctive	simple	present	ande	andes	ande	andemos	andeis	andem
walk	subjunctive	imperfective	past	andasse	andasses	andasse	andássemos	andásseis	andassem
walk	subjunctive	simple	future	andar	andares	andar	andarmos	andardes	andarem
walk	imperative	affirmative			anda	ande	andemos	andai	andem
walk	imperative	negative			não andes	não ande	não andemos	não andeis	não andem
warm	infinitive	personal		aquecer	aqueceres	aquecer	aquecermos	aquecerdes	aquecerem
warm	participle	masculine	past	aquecido	aquecido	aquecido	aquecidos	aquecidos	aquecidos
warm	participle	feminine	past	aquecida	aquecida	aquecida	aquecidas	aquecidas	aquecidas
warm	indicative	simple	present	aqueço	aqueces	aquece	aquecemos	aqueceis	aquecem
warm	indicative	imperfective	past	aquecia	aquecias	aquecia	aquecíamos	aquecíeis	aqueciam
warm	indicative	perfective	present	aqueci	aqueceste	aqueceu	aquecemos	aquecestes	aqueceram
warm	indicative	perfective	past	aquecera	aqueceras	aquecera	aquecêramos	aquecêreis	aqueceram
warm	indicative		future	aquecerei	aquecerás	aquecerá	aqueceremos	aquecereis	aquecerão
warm	conditional			aqueceria	aquecerias	aqueceria	aqueceríamos	aqueceríeis	aqueceriam
warm	subjunctive	simple	present	aqueça	aqueças	aqueça	aqueçamos	aqueçais	aqueçam
warm	subjunctive	imperfective	past	aquecesse	aquecesses	aquecesse	aquecêssemos	aquecêsseis	aquecessem
warm	subjunctive	simple	future	aquecer	aqueceres	aquecer	aquecermos	aquecerdes	aquecerem
warm	imperative	affirmative			aquece	aqueça	aqueçamos	aquecei	aqueçam
warm	imperative	negative			não aqueças	não aqueça	não aqueçamos	não aqueçais	não aqueçam
watch	infinitive	personal		ver	veres	ver	vermos	verdes	verem
watch	participle	masculine	past	visto	visto	visto	vistos	vistos	vistos
watch	participle	feminine	past	vista	vista	vista	vistas	vistas	vistas
