go	indicative	passive	future	aorist	ībor 	īberis, ībere 	ībitur 	ībimur 	ībiminī 	ībuntur 	#	irregular						
go	subjunctive	active 	present	aorist	eam 	eās 	eat 	eāmus 	eātis 	eant	#	irregular						
go	subjunctive	active 	past	imperfective	īrem 	īrēs 	īret 	īrēmus 	īrētis 	īrent	#	irregular						
go	subjunctive	active 	present	perfective	ierim 	ierīs 	ierit 	ierīmus 	ierītis 	ierint	#	irregular						
go	subjunctive	active 	past	perfective	īssem 	īssēs 	īsset 	īssēmus 	īssētis 	īssent	#	irregular						
go	subjunctive	passive 	present	aorist	ear 	eāris, eāre 	eātur 	eāmur 	eāminī 	eantur	#	irregular						
go	subjunctive	passive 	past	imperfective	īrer 	īrēris, īrēre 	īrētur 	īrēmur 	īrēminī 	īrentur 	#	irregular						
go	imperative	active	present		—	ī 	—	—	īte 	—	#	irregular						
go	imperative	active	future		—	ītō 	ītō 	—	ītōte 	euntō	#	irregular						
go	imperative	passive	present		—	īre 	—	—	īminī 	—	#	irregular						
go	imperative	passive	future		—	ītor 	ītor 	—	—	euntor 	#	irregular						
carry	indicative	active 	present	aorist	ferō 	fers 	fert 	ferimus 	fertis 	ferunt	#	irregular	# 1: archaic					
carry	indicative	active 	past	imperfective	ferēbam 	ferēbās 	ferēbat 	ferēbāmus 	ferēbātis 	ferēbant	#	irregular	# 1: archaic					
carry	indicative	active 	future	aorist	feram 	ferēs 	feret 	ferēmus 	ferētis 	ferent	#	irregular	# 1: archaic					
carry	indicative	active 	present	perfective	tulī, tetulī¹ 	tulistī, tetulistī¹ 	tulit, tetulit¹ 	tulimus, tetulimus¹ 	tulistis, tetulistis¹ 	tulērunt, tulēre, tetulērunt, tetulēre¹	#	irregular	# 1: archaic					
carry	indicative	active 	past	perfective	tuleram, tetuleram¹	tulerās, tetulerās¹ 	tulerat, tetulerat¹ 	tulerāmus, tetulerāmus¹ 	tulerātis, tetulerātis¹ 	tulerant, tetulerant¹	#	irregular	# 1: archaic					
carry	indicative	active 	future	perfective	tulerō, tetulerō¹	tuleris, tetuleris¹ 	tulerit, tetulerit¹ 	tulerimus, tetulerimus¹ 	tuleritis, tetuleritis¹ 	tulerint, tetulerint¹	#	irregular	# 1: archaic					
carry	indicative	passive	present	aorist	feror 	ferris, ferre 	fertur 	ferimur 	feriminī 	feruntur	#	irregular	# 1: archaic					
carry	indicative	passive	past	imperfective	ferēbar 	ferēbāris, ferēbāre 	ferēbātur 	ferēbāmur 	ferēbāminī 	ferēbantur	#	irregular	# 1: archaic					
carry	indicative	passive	future	aorist	ferar 	ferēris, ferēre 	ferētur 	ferēmur 	ferēminī 	ferentur	#	irregular	# 1: archaic					
carry	subjunctive	active 	present	aorist	feram 	ferās 	ferat 	ferāmus 	ferātis 	ferant	#	irregular	# 1: archaic					
carry	subjunctive	active 	past	imperfective	ferrem 	ferrēs 	ferret 	ferrēmus 	ferrētis 	ferrent	#	irregular	# 1: archaic					
carry	subjunctive	active 	present	perfective	tulerim, tetulerim¹ 	tulerīs, tetulerīs¹ 	tulerit, tetulerit¹ 	tulerīmus, tetulerīmus¹ 	tulerītis, tetulerītis¹ 	tulerint, tetulerint¹	#	irregular	# 1: archaic					
carry	subjunctive	active 	past	perfective	tulissem, tetulissem¹ 	tulissēs, tetulissēs¹ 	tulisset, tetulisset¹ 	tulissēmus, tetulissēmus¹ 	tulissētis, tetulissētis¹ 	tulissent, tetulissent¹	#	irregular	# 1: archaic					
carry	subjunctive	passive 	present	aorist	ferar 	ferāris, ferāre 	ferātur 	ferāmur 	ferāminī 	ferantur	#	irregular	# 1: archaic					
carry	subjunctive	passive 	past	imperfective	ferrer 	ferrēris, ferrēre 	ferrētur 	ferrēmur 	ferrēminī 	ferrentur	#	irregular	# 1: archaic					
carry	imperative	active	present		—	fer 	—	—	ferte 	—	#	irregular						
carry	imperative	active	future		—	fertō 	fertō 	—	fertōte 	feruntō	#	irregular						
carry	imperative	passive	present		—	ferre 	—	—	feriminī 	—	#	irregular						
carry	imperative	passive	future		—	fertor 	fertor 	—	—	feruntor	#	irregular						
become	indicative	active	present	aorist	fīō 	fīs 	fit 	fīmus 	fītis 	fīunt	#	irregular						
become	indicative	active	past	imperfective	fīēbam 	fīēbās 	fīēbat 	fīēbāmus 	fīēbātis 	fīēbant	#	irregular						
become	indicative	active	future	aorist	fīam 	fīēs 	fīet 	fīēmus 	fīētis 	fīent	#	irregular						
become	subjunctive	active 	present	aorist	fīam 	fīās 	fīat 	fīāmus 	fīātis 	fīant	#	irregular						
become	subjunctive	active 	past	imperfective	fierem 	fierēs 	fieret 	fierēmus 	fierētis 	fierent	#	irregular						
become	imperative	active 	present 	aorist	—	fī 	—	—	fīte 	—	#	irregular						
become	imperative	active 	future 	aorist	—	fītō 	fītō 	—	fītōte 	fīuntō	#	irregular						
eat	indicative	active 	present	aorist	edō 	edis, ēs 	edit, ēst 	edimus 	editis, ēstis 	edunt	#	irregular						
eat	indicative	active 	past	imperfective	edēbam 	edēbās 	edēbat 	edēbāmus 	edēbātis 	edēbant	#	irregular						
eat	indicative	active 	future	aorist	edam 	edēs 	edet 	edēmus 	edētis 	edent	#	irregular						
eat	indicative	active 	present	perfective	ēdī 	ēdistī 	ēdit 	ēdimus 	ēdistis 	ēdērunt, ēdēre	#	irregular						
eat	indicative	active 	past	perfective	ēderam 	ēderās 	ēderat 	ēderāmus 	ēderātis 	ēderant	#	irregular						
eat	indicative	active 	future	perfective	ēderō 	ēderis 	ēderit 	ēderimus 	ēderitis 	ēderint	#	irregular						
eat	indicative	passive	present	aorist	edor 	ederis, edere 	editur, ēstur 	edimur 	ediminī 	eduntur	#	irregular						
eat	indicative	passive	past	imperfective	edēbar 	edēbāris, edēbāre 	edēbātur 	edēbāmur 	edēbāminī 	edēbantur	#	irregular						
eat	indicative	passive	future	aorist	edar 	edēris, edēre 	edētur 	edēmur 	edēminī 	edentur	#	irregular						
eat	subjunctive	active 	present	aorist	edam, edim 	edās, edīs 	edat, edit 	edāmus, edīmus 	edātis, edītis 	edant, edint	#	irregular						
eat	subjunctive	active 	past	imperfective	ederem, ēssem 	ederēs, ēssēs 	ederet, ēsset 	ederēmus, ēssēmus 	ederētis, ēssētis 	ederent, ēssent	#	irregular						
eat	subjunctive	active 	present	perfective	ēderim 	ēderīs 	ēderit 	ēderīmus 	ēderītis 	ēderint	#	irregular						
eat	subjunctive	active 	past	perfective	ēdissem 	ēdissēs 	ēdisset 	ēdissēmus 	ēdissētis 	ēdissent	#	irregular						
eat	subjunctive	passive 	present	aorist	edar 	edāris, edāre 	edātur 	edāmur 	edāminī 	edantur	#	irregular						
eat	subjunctive	passive 	past	imperfective	ederer 	ederēris, ederēre 	ederētur 	ederēmur 	ederēminī 	ederentur	#	irregular						
eat	imperative	active	present		—	ede, ēs 	—	—	edite, ēste 	—	#	irregular						
eat	imperative	active	future		—	editō, ēstō 	editō, ēstō 	—	editōte, ēstōte 	eduntō	#	irregular						
eat	imperative	passive	present		—	edere 	—	—	ediminī 	—	#	irregular						
eat	imperative	passive	future		—	editor 	editor 	—	—	eduntor	#	irregular						
love	indicative	active 	present	aorist	amō 	amās 	amat 	amāmus 	amātis 	amant	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	active 	past	imperfective	amābam 	amābās 	amābat 	amābāmus 	amābātis 	amābant	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	active 	future	aorist	amābō 	amābis 	amābit 	amābimus 	amābitis 	amābunt	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	active 	present	perfective	amāvī 	amāvistī, amāstī² 	amāvit, amāt² 	amāvimus, amāmus² 	amāvistis, amāstis² 	amāvērunt, amāvēre, amārunt²	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	active 	past	perfective	amāveram, amāram² 	amāverās, amārās² 	amāverat, amārat² 	amāverāmus, amārāmus² 	amāverātis, amārātis² 	amāverant, amārant²	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	active 	future	perfective	amāverō, amārō² 	amāveris, amāris² 	amāverit, amārit² 	amāverimus, amārimus² 	amāveritis, amāritis² 	amāverint, amārint²	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	passive	present	aorist	amor 	amāris, amāre 	amātur 	amāmur 	amāminī 	amantur	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	passive	past	imperfective	amābar 	amābāris, amābāre 	amābātur 	amābāmur 	amābāminī 	amābantur	#	1st conjugation	1:archaic, 2:poetic					
love	indicative	passive	future	aorist	amābor 	amāberis, amābere 	amābitur 	amābimur 	amābiminī 	amābuntur	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	active 	present	aorist	amem 	amēs 	amet 	amēmus 	amētis 	ament	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	active 	past	imperfective	amārem 	amārēs 	amāret 	amārēmus 	amārētis 	amārent	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	active 	present	perfective	amāverim, amārim² 	amāverīs, amārīs² 	amāverit, amārit² 	amāverīmus, amārīmus² 	amāverītis, amārītis² 	amāverint, amārint²	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	active 	past	perfective	amāvissem, amāssem² 	amāvissēs, amāssēs² 	amāvisset, amāsset² 	amāvissēmus, amāssēmus² 	amāvissētis, amāssētis² 	amāvissent, amāssent²	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	passive 	present	aorist	amer 	amēris, amēre 	amētur 	amēmur 	amēminī 	amentur	#	1st conjugation	1:archaic, 2:poetic					
love	subjunctive	passive 	past	imperfective	amārer 	amārēris, amārēre 	amārētur 	amārēmur 	amārēminī 	amārentur	#	1st conjugation	1:archaic, 2:poetic					
love	imperative	active	present		—	amā 	—	—	amāte 	—	#	1st conjugation	1:archaic, 2:poetic					
love	imperative	active	future		—	amātō 	amātō 	—	amātōte 	amantō	#	1st conjugation	1:archaic, 2:poetic					
love	imperative	passive	present		—	amāre 	—	—	amāminī 	—	#	1st conjugation	1:archaic, 2:poetic					
love	imperative	passive	future		—	amātor 	amātor 	—	—	amantor	#	1st conjugation	1:archaic, 2:poetic					
advise	indicative	active 	present	aorist	moneō 	monēs 	monet 	monēmus 	monētis 	monent	#	2nd conjugation						
advise	indicative	active 	past	imperfective	monēbam 	monēbās 	monēbat 	monēbāmus 	monēbātis 	monēbant	#	2nd conjugation						
advise	indicative	active 	future	aorist	monēbō 	monēbis 	monēbit 	monēbimus 	monēbitis 	monēbunt	#	2nd conjugation						
advise	indicative	active 	present	perfective	monuī 	monuistī 	monuit 	monuimus 	monuistis 	monuērunt, monuēre	#	2nd conjugation						
advise	indicative	active 	past	perfective	monueram 	monuerās 	monuerat 	monuerāmus 	monuerātis 	monuerant	#	2nd conjugation						
advise	indicative	active 	future	perfective	monuerō 	monueris 	monuerit 	monuerimus 	monueritis 	monuerint	#	2nd conjugation						
advise	indicative	passive	present	aorist	moneor 	monēris, monēre 	monētur 	monēmur 	monēminī 	monentur	#	2nd conjugation						
advise	indicative	passive	past	imperfective	monēbar 	monēbāris, monēbāre 	monēbātur 	monēbāmur 	monēbāminī 	monēbantur	#	2nd conjugation						
advise	indicative	passive	future	aorist	monēbor 	monēberis, monēbere 	monēbitur 	monēbimur 	monēbiminī 	monēbuntur	#	2nd conjugation						
advise	subjunctive	active 	present	aorist	moneam 	moneās 	moneat 	moneāmus 	moneātis 	moneant	#	2nd conjugation						
advise	subjunctive	active 	past	imperfective	monērem 	monērēs 	monēret 	monērēmus 	monērētis 	monērent	#	2nd conjugation						
advise	subjunctive	active 	present	perfective	monuerim 	monuerīs 	monuerit 	monuerīmus 	monuerītis 	monuerint	#	2nd conjugation						
advise	subjunctive	active 	past	perfective	monuissem 	monuissēs 	monuisset 	monuissēmus 	monuissētis 	monuissent	#	2nd conjugation						
advise	subjunctive	passive 	present	aorist	monear 	moneāris, moneāre 	moneātur 	moneāmur 	moneāminī 	moneantur	#	2nd conjugation						
advise	subjunctive	passive 	past	imperfective	monērer 	monērēris, monērēre 	monērētur 	monērēmur 	monērēminī 	monērentur	#	2nd conjugation						
advise	imperative	active	present		—	monē 	—	—	monēte 	—	#	2nd conjugation						
advise	imperative	active	future		—	monētō 	monētō 	—	monētōte 	monentō	#	2nd conjugation						
advise	imperative	passive	present		—	monēre 	—	—	monēminī 	—	#	2nd conjugation						
advise	imperative	passive	future		—	monētor 	monētor 	—	—	monentor	#	2nd conjugation						
direct	indicative	active 	present	aorist	dūcō 	dūcis 	dūcit 	dūcimus 	dūcitis 	dūcunt	#	3rd conjugation						
direct	indicative	active 	past	imperfective	dūcēbam 	dūcēbās 	dūcēbat 	dūcēbāmus 	dūcēbātis 	dūcēbant	#	3rd conjugation						
direct	indicative	active 	future	aorist	dūcam 	dūcēs 	dūcet 	dūcēmus 	dūcētis 	dūcent	#	3rd conjugation						
direct	indicative	active 	present	perfective	dūxī 	dūxistī 	dūxit 	dūximus 	dūxistis 	dūxērunt, dūxēre	#	3rd conjugation						
direct	indicative	active 	past	perfective	dūxeram 	dūxerās 	dūxerat 	dūxerāmus 	dūxerātis 	dūxerant	#	3rd conjugation						
direct	indicative	active 	future	perfective	dūxerō 	dūxeris 	dūxerit 	dūxerimus 	dūxeritis 	dūxerint	#	3rd conjugation						
direct	indicative	passive	present	aorist	dūcor 	dūceris, dūcere 	dūcitur 	dūcimur 	dūciminī 	dūcuntur	#	3rd conjugation						
direct	indicative	passive	past	imperfective	dūcēbar 	dūcēbāris, dūcēbāre 	dūcēbātur 	dūcēbāmur 	dūcēbāminī 	dūcēbantur	#	3rd conjugation						
direct	indicative	passive	future	aorist	dūcar 	dūcēris, dūcēre 	dūcētur 	dūcēmur 	dūcēminī 	dūcentur	#	3rd conjugation						
direct	subjunctive	active 	present	aorist	dūcam 	dūcās 	dūcat 	dūcāmus 	dūcātis 	dūcant	#	3rd conjugation						
direct	subjunctive	active 	past	imperfective	dūcerem 	dūcerēs 	dūceret 	dūcerēmus 	dūcerētis 	dūcerent	#	3rd conjugation						
direct	subjunctive	active 	present	perfective	dūxerim 	dūxerīs 	dūxerit 	dūxerīmus 	dūxerītis 	dūxerint	#	3rd conjugation						
direct	subjunctive	active 	past	perfective	dūxissem 	dūxissēs 	dūxisset 	dūxissēmus 	dūxissētis 	dūxissent	#	3rd conjugation						
direct	subjunctive	passive 	present	aorist	dūcar 	dūcāris, dūcāre 	dūcātur 	dūcāmur 	dūcāminī 	dūcantur	#	3rd conjugation						
direct	subjunctive	passive 	past	imperfective	dūcerer 	dūcerēris, dūcerēre 	dūcerētur 	dūcerēmur 	dūcerēminī 	dūcerentur	#	3rd conjugation						
direct	imperative	active	present		—	dūc, dūce 	—	—	dūcite 	—	#	3rd conjugation						
direct	imperative	active	future		—	dūcitō 	dūcitō 	—	dūcitōte 	dūcuntō	#	3rd conjugation						
direct	imperative	passive	present		—	dūcere 	—	—	dūciminī 	—	#	3rd conjugation						
direct	imperative	passive	future		—	dūcitor 	dūcitor 	—	—	dūcuntor	#	3rd conjugation						
capture	indicative	active 	present	aorist	capiō 	capis 	capit 	capimus 	capitis 	capiunt	#	3rd conjugation, -iō variant						
capture	indicative	active 	past	imperfective	capiēbam 	capiēbās 	capiēbat 	capiēbāmus 	capiēbātis 	capiēbant	#	3rd conjugation, -iō variant						
capture	indicative	active 	future	aorist	capiam 	capiēs 	capiet 	capiēmus 	capiētis 	capient	#	3rd conjugation, -iō variant						
capture	indicative	active 	present	perfective	cēpī 	cēpistī 	cēpit 	cēpimus 	cēpistis 	cēpērunt, cēpēre	#	3rd conjugation, -iō variant						
capture	indicative	active 	past	perfective	cēperam 	cēperās 	cēperat 	cēperāmus 	cēperātis 	cēperant	#	3rd conjugation, -iō variant						
capture	indicative	active 	future	perfective	cēperō 	cēperis 	cēperit 	cēperimus 	cēperitis 	cēperint	#	3rd conjugation, -iō variant						
capture	indicative	passive	present	aorist	capior 	caperis, capere 	capitur 	capimur 	capiminī 	capiuntur	#	3rd conjugation, -iō variant						
capture	indicative	passive	past	imperfective	capiēbar 	capiēbāris, capiēbāre 	capiēbātur 	capiēbāmur 	capiēbāminī 	capiēbantur	#	3rd conjugation, -iō variant						
capture	indicative	passive	future	aorist	capiar 	capiēris, capiēre 	capiētur 	capiēmur 	capiēminī 	capientur	#	3rd conjugation, -iō variant						
capture	subjunctive	active 	present	aorist	capiam 	capiās 	capiat 	capiāmus 	capiātis 	capiant	#	3rd conjugation, -iō variant						
capture	subjunctive	active 	past	imperfective	caperem 	caperēs 	caperet 	caperēmus 	caperētis 	caperent	#	3rd conjugation, -iō variant						
capture	subjunctive	active 	present	perfective	cēperim 	cēperīs 	cēperit 	cēperīmus 	cēperītis 	cēperint	#	3rd conjugation, -iō variant						
capture	subjunctive	active 	past	perfective	cēpissem 	cēpissēs 	cēpisset 	cēpissēmus 	cēpissētis 	cēpissent	#	3rd conjugation, -iō variant						
capture	subjunctive	passive 	present	aorist	capiar 	capiāris, capiāre 	capiātur 	capiāmur 	capiāminī 	capiantur	#	3rd conjugation, -iō variant						
capture	subjunctive	passive 	past	imperfective	caperer 	caperēris, caperēre 	caperētur 	caperēmur 	caperēminī 	caperentur	#	3rd conjugation, -iō variant						
capture	imperative	active	present		—	cape 	—	—	capite 	—	#	3rd conjugation, -iō variant						
capture	imperative	active	future		—	capitō 	capitō 	—	capitōte 	capiuntō	#	3rd conjugation, -iō variant						
capture	imperative	passive	present		—	capere 	—	—	capiminī 	—	#	3rd conjugation, -iō variant						
capture	imperative	passive	future		—	capitor 	capitor 	—	—	capiuntor	#	3rd conjugation, -iō variant						
hear	indicative	active 	present	aorist	audiō 	audīs 	audit 	audīmus 	audītis 	audiunt	#	4th conjugation						
hear	indicative	active 	past	imperfective	audiēbam 	audiēbās 	audiēbat 	audiēbāmus 	audiēbātis 	audiēbant	#	4th conjugation						
hear	indicative	active 	future	aorist	audiam 	audiēs 	audiet 	audiēmus 	audiētis 	audient	#	4th conjugation						
hear	indicative	active 	present	perfective	audīvī, audiī 	audīvistī, audiistī 	audīvit, audiit 	audīvimus, audiimus 	audīvistis, audiistis 	audīvērunt, audīvēre, audiērunt, audiēre	#	4th conjugation						
hear	indicative	active 	past	perfective	audīveram, audieram 	audīverās, audierās 	audīverat, audierat 	audīverāmus, audierāmus 	audīverātis, audierātis 	audīverant, audierant	#	4th conjugation						
hear	indicative	active 	future	perfective	audīverō, audierō 	audīveris, audieris 	audīverit, audierit 	audīverimus, audierimus 	audīveritis, audieritis 	audīverint, audierint	#	4th conjugation						
hear	indicative	passive	present	aorist	audior 	audīris, audīre 	audītur 	audīmur 	audīminī 	audiuntur	#	4th conjugation						
hear	indicative	passive	past	imperfective	audiēbar 	audiēbāris, audiēbāre 	audiēbātur 	audiēbāmur 	audiēbāminī 	audiēbantur	#	4th conjugation						
hear	indicative	passive	future	aorist	audiar 	audiēris, audiēre 	audiētur 	audiēmur 	audiēminī 	audientur	#	4th conjugation						
hear	subjunctive	active 	present	aorist	audiam 	audiās 	audiat 	audiāmus 	audiātis 	audiant	#	4th conjugation						
hear	subjunctive	active 	past	imperfective	audīrem 	audīrēs 	audīret 	audīrēmus 	audīrētis 	audīrent	#	4th conjugation						
hear	subjunctive	active 	present	perfective	audīverim, audierim 	audīverīs, audierīs 	audīverit, audierit 	audīverīmus, audierīmus 	audīverītis, audierītis 	audīverint, audierint	#	4th conjugation						
hear	subjunctive	active 	past	perfective	audīvissem, audiissem 	audīvissēs, audiissēs 	audīvisset, audiisset 	audīvissēmus, audiissēmus 	audīvissētis, audiissētis 	audīvissent, audiissent	#	4th conjugation						
hear	subjunctive	passive 	present	aorist	audiar 	audiāris, audiāre 	audiātur 	audiāmur 	audiāminī 	audiantur	#	4th conjugation						
hear	subjunctive	passive 	past	imperfective	audīrer 	audīrēris, audīrēre 	audīrētur 	audīrēmur 	audīrēminī 	audīrentur	#	4th conjugation						
hear	imperative	active	present		—	audī 	—	—	audīte 	—	#	4th conjugation						
hear	imperative	active	future		—	audītō 	audītō 	—	audītōte 	audiuntō	#	4th conjugation						
hear	imperative	passive	present		—	audīre 	—	—	audīminī 	—	#	4th conjugation						
hear	imperative	passive	future		—	audītor 	audītor 	—	—	audiuntor	#	4th conjugation						
arrive	indicative	active 	present	aorist	adveniō 	advenīs 	advenit 	advenīmus 	advenītis 	adveniunt	#	needed to demonstrate declensions						
arrive	indicative	active 	past	imperfective	adveniēbam 	adveniēbās 	adveniēbat 	adveniēbāmus 	adveniēbātis 	adveniēbant	#	needed to demonstrate declensions						
arrive	indicative	active 	future	aorist	adveniam 	adveniēs 	adveniet 	adveniēmus 	adveniētis 	advenient	#	needed to demonstrate declensions						
arrive	indicative	active 	present	perfective	advēnī 	advēnistī 	advēnit 	advēnimus 	advēnistis 	advēnērunt, advēnēre	#	needed to demonstrate declensions						
arrive	indicative	active 	past	perfective	advēneram 	advēnerās 	advēnerat 	advēnerāmus 	advēnerātis 	advēnerant	#	needed to demonstrate declensions						
arrive	indicative	active 	future	perfective	advēnerō 	advēneris 	advēnerit 	advēnerimus 	advēneritis 	advēnerint	#	needed to demonstrate declensions						
arrive	indicative	passive	present	aorist	—	—	advenītur 	—	—	—	#	needed to demonstrate declensions						
arrive	indicative	passive	past	imperfective	—	—	adveniēbātur 	—	—	—	#	needed to demonstrate declensions						
arrive	indicative	passive	future	aorist	—	—	adveniētur 	—	—	—	#	needed to demonstrate declensions						
arrive	indicative	passive	present	perfective	—	—	adventum est 	—	—	—	#	needed to demonstrate declensions						
arrive	indicative	passive	past	perfective	—	—	adventum erat 	—	—	—	#	needed to demonstrate declensions						
arrive	indicative	passive	future	perfective	—	—	adventum erit 	—	—	—	#	needed to demonstrate declensions						
arrive	subjunctive	active 	present	aorist	adveniam 	adveniās 	adveniat 	adveniāmus 	adveniātis 	adveniant	#	needed to demonstrate declensions						
arrive	subjunctive	active 	past	imperfective	advenīrem 	advenīrēs 	advenīret 	advenīrēmus 	advenīrētis 	advenīrent	#	needed to demonstrate declensions						
arrive	subjunctive	active 	present	perfective	advēnerim 	advēnerīs 	advēnerit 	advēnerīmus 	advēnerītis 	advēnerint	#	needed to demonstrate declensions						
arrive	subjunctive	active 	past	perfective	advēnissem 	advēnissēs 	advēnisset 	advēnissēmus 	advēnissētis 	advēnissent	#	needed to demonstrate declensions						
arrive	subjunctive	passive 	present	aorist	—	—	adveniātur 	—	—	—	#	needed to demonstrate declensions						
arrive	subjunctive	passive 	past	imperfective	—	—	advenīrētur 	—	—	—	#	needed to demonstrate declensions						
arrive	subjunctive	passive 	present	perfective	—	—	adventum sit 	—	—	—	#	needed to demonstrate declensions						
arrive	subjunctive	passive 	past	perfective	—	—	adventum esset, adventum foret 	—	—	—	#	needed to demonstrate declensions						
arrive	imperative	active 	present 		—	advenī 	—	—	advenīte 	—	#	needed to demonstrate declensions						
