change	present	du änderst	ihr ändert	i	du änderestdu ändrest	ihr änderetihr ändret
change	present	er ändert	sie ändern	i	er ändereer ändre	sie ändern
change						
change	preterite	ich änderte	wir änderten	ii	ich änderte1	wir änderten1
change	preterite	du ändertest	ihr ändertet	ii	du ändertest1	ihr ändertet1
change	preterite	er änderte	sie änderten	ii	er änderte1	sie änderten1
change						
change	imperative	ändre (du)änder (du)ändere (du)	ändert (ihr)			
climb	infinitive	infinitive	klettern	klettern	klettern	klettern
climb	present participle	present participle	kletternd	kletternd	kletternd	kletternd
climb	past participle	past participle	geklettert	geklettert	geklettert	geklettert
climb	auxiliary	auxiliary	sein	sein	sein	sein
climb		indicative	indicative		subjunctive	subjunctive
climb		singular	plural		singular	plural
climb	present	ich klettreich klettereich kletter	wir klettern	i	ich klettereich klettre	wir klettern
climb	present	du kletterst	ihr klettert	i	du kletterestdu klettrest	ihr kletteretihr klettret
climb	present	er klettert	sie klettern	i	er klettereer klettre	sie klettern
climb						
climb	preterite	ich kletterte	wir kletterten	ii	ich kletterte1	wir kletterten1
climb	preterite	du klettertest	ihr klettertet	ii	du klettertest1	ihr klettertet1
climb	preterite	er kletterte	sie kletterten	ii	er kletterte1	sie kletterten1
climb						
climb	imperative	klettre (du)kletter (du)klettere (du)	klettert (ihr)			
cool	infinitive	infinitive	abkühlen	abkühlen	abkühlen	abkühlen
cool	present participle	present participle	abkühlend	abkühlend	abkühlend	abkühlend
cool	past participle	past participle	abgekühlt	abgekühlt	abgekühlt	abgekühlt
cool	zu-infinitive	zu-infinitive	abzukühlen	abzukühlen	abzukühlen	abzukühlen
cool	auxiliary	auxiliary	haben	haben	haben	haben
cool		indicative	indicative		subjunctive	subjunctive
cool		singular	plural		singular	plural
cool	present	ich kühle ab	wir kühlen ab	i	ich kühle ab	wir kühlen ab
cool	present	du kühlst ab	ihr kühlt ab	i	du kühlest ab	ihr kühlet ab
cool	present	er kühlt ab	sie kühlen ab	i	er kühle ab	sie kühlen ab
cool						
cool	preterite	ich kühlte ab	wir kühlten ab	ii	ich kühlte ab1	wir kühlten ab1
cool	preterite	du kühltest ab	ihr kühltet ab	ii	du kühltest ab1	ihr kühltet ab1
cool	preterite	er kühlte ab	sie kühlten ab	ii	er kühlte ab1	sie kühlten ab1
cool						
cool	imperative	kühl ab (du)kühle ab (du)	kühlt ab (ihr)			
direct	infinitive	infinitive	führen	führen	führen	führen
direct	present participle	present participle	führend	führend	führend	führend
direct	past participle	past participle	geführt	geführt	geführt	geführt
direct	auxiliary	auxiliary	haben	haben	haben	haben
direct		indicative	indicative		subjunctive	subjunctive
direct		singular	plural		singular	plural
direct	present	ich führe	wir führen	i	ich führe	wir führen
direct	present	du führst	ihr führt	i	du führest	ihr führet
direct	present	er führt	sie führen	i	er führe	sie führen
direct						
direct	preterite	ich führte	wir führten	ii	ich führte1	wir führten1
direct	preterite	du führtest	ihr führtet	ii	du führtest1	ihr führtet1
direct	preterite	er führte	sie führten	ii	er führte1	sie führten1
direct						
direct	imperative	führ (du)führe (du)	führt (ihr)			
displease	infinitive	infinitive	ärgern	ärgern	ärgern	ärgern
displease	present participle	present participle	ärgernd	ärgernd	ärgernd	ärgernd
displease	past participle	past participle	geärgert	geärgert	geärgert	geärgert
displease	auxiliary	auxiliary	haben	haben	haben	haben
displease		indicative	indicative		subjunctive	subjunctive
displease		singular	plural		singular	plural
displease	present	ich ärgreich ärgereich ärger	wir ärgern	i	ich ärgereich ärgre	wir ärgern
displease	present	du ärgerst	ihr ärgert	i	du ärgerestdu ärgrest	ihr ärgeretihr ärgret
displease	present	er ärgert	sie ärgern	i	er ärgereer ärgre	sie ärgern
displease						
displease	preterite	ich ärgerte	wir ärgerten	ii	ich ärgerte1	wir ärgerten1
displease	preterite	du ärgertest	ihr ärgertet	ii	du ärgertest1	ihr ärgertet1
displease	preterite	er ärgerte	sie ärgerten	ii	er ärgerte1	sie ärgerten1
displease						
displease	imperative	ärgre (du)ärger (du)ärgere (du)	ärgert (ihr)			
eat	infinitive	infinitive	essen	essen	essen	essen
eat	present participle	present participle	essend	essend	essend	essend
eat	past participle	past participle	gegessen	gegessen	gegessen	gegessen
eat	auxiliary	auxiliary	haben	haben	haben	haben
eat		indicative	indicative		subjunctive	subjunctive
eat		singular	plural		singular	plural
eat	present	ich esse	wir essen	i	ich esse	wir essen
eat	present	du isst	ihr esst	i	du essest	ihr esset
eat	present	er isst	sie essen	i	er esse	sie essen
eat						
eat	preterite	ich aß	wir aßen	ii	ich äße1	wir äßen1
eat	preterite	du aßestdu aßt	ihr aßt	ii	du äßest1du äßt1	ihr äßet1ihr äßt1
eat	preterite	er aß	sie aßen	ii	er äße1	sie äßen1
eat						
eat	imperative	iss (du)	esst (ihr)			
endure	infinitive	infinitive	ertragen	ertragen	ertragen	ertragen
endure	present participle	present participle	ertragend	ertragend	ertragend	ertragend
endure	past participle	past participle	ertragen	ertragen	ertragen	ertragen
endure	auxiliary	auxiliary	haben	haben	haben	haben
endure		indicative	indicative		subjunctive	subjunctive
endure		singular	plural		singular	plural
endure	present	ich ertrage	wir ertragen	i	ich ertrage	wir ertragen
endure	present	du erträgst	ihr ertragt	i	du ertragest	ihr ertraget
endure	present	er erträgt	sie ertragen	i	er ertrage	sie ertragen
endure						
endure	preterite	ich ertrug	wir ertrugen	ii	ich ertrüge1	wir ertrügen1
endure	preterite	du ertrugst	ihr ertrugt	ii	du ertrügest1du ertrügst1	ihr ertrüget1ihr ertrügt1
endure	preterite	er ertrug	sie ertrugen	ii	er ertrüge1	sie ertrügen1
endure						
endure	imperative	ertrag (du)ertrage (du)	ertragt (ihr)			
fall	infinitive	infinitive	fallen	fallen	fallen	fallen
fall	present participle	present participle	fallend	fallend	fallend	fallend
fall	past participle	past participle	gefallen	gefallen	gefallen	gefallen
fall	auxiliary	auxiliary	sein	sein	sein	sein
fall		indicative	indicative		subjunctive	subjunctive
fall		singular	plural		singular	plural
fall	present	ich falle	wir fallen	i	ich falle	wir fallen
fall	present	du fällst	ihr fallt	i	du fallest	ihr fallet
fall	present	er fällt	sie fallen	i	er falle	sie fallen
fall						
fall	preterite	ich fiel	wir fielen	ii	ich fiele1	wir fielen1
fall	preterite	du fielst	ihr fielt	ii	du fielest1du fielst1	ihr fielet1ihr fielt1
fall	preterite	er fiel	sie fielen	ii	er fiele1	sie fielen1
fall						
fall	imperative	fall (du)falle (du)	fallt (ihr)			
fly	infinitive	infinitive	fliegen	fliegen	fliegen	fliegen
fly	present participle	present participle	fliegend	fliegend	fliegend	fliegend
fly	past participle	past participle	geflogen	geflogen	geflogen	geflogen
fly	auxiliary	auxiliary	haben or sein	haben or sein	haben or sein	haben or sein
fly		indicative	indicative		subjunctive	subjunctive
fly		singular	plural		singular	plural
fly	present	ich fliege	wir fliegen	i	ich fliege	wir fliegen
fly	present	du fliegst	ihr fliegt	i	du fliegest	ihr flieget
fly	present	er fliegt	sie fliegen	i	er fliege	sie fliegen
fly						
fly	preterite	ich flog	wir flogen	ii	ich flöge1	wir flögen1
fly	preterite	du flogst	ihr flogt	ii	du flögest1du flögst1	ihr flöget1ihr flögt1
fly	preterite	er flog	sie flogen	ii	er flöge1	sie flögen1
fly						
fly	imperative	flieg (du)fliege (du)	fliegt (ihr)			
resemble	infinitive	infinitive	ähneln	ähneln	ähneln	ähneln
resemble	present participle	present participle	ähnelnd	ähnelnd	ähnelnd	ähnelnd
resemble	past participle	past participle	geähnelt	geähnelt	geähnelt	geähnelt
resemble	auxiliary	auxiliary	haben	haben	haben	haben
resemble		indicative	indicative		subjunctive	subjunctive
resemble		singular	plural		singular	plural
resemble	present	ich ähnleich ähneleich ähnel	wir ähneln	i	ich ähneleich ähnle	wir ähneln
resemble	present	du ähnelst	ihr ähnelt	i	du ähnelestdu ähnlest	ihr ähneletihr ähnlet
resemble	present	er ähnelt	sie ähneln	i	er ähneleer ähnle	sie ähneln
resemble						
resemble	preterite	ich ähnelte	wir ähnelten	ii	ich ähnelte1	wir ähnelten1
resemble	preterite	du ähneltest	ihr ähneltet	ii	du ähneltest1	ihr ähneltet1
resemble	preterite	er ähnelte	sie ähnelten	ii	er ähnelte1	sie ähnelten1
resemble						
resemble	imperative	ähnle (du)ähnel (du)ähnele (du)	ähnelt (ihr)			
rest	infinitive	infinitive	ruhen	ruhen	ruhen	ruhen
rest	present participle	present participle	ruhend	ruhend	ruhend	ruhend
rest	past participle	past participle	geruht	geruht	geruht	geruht
rest	auxiliary	auxiliary	haben	haben	haben	haben
rest		indicative	indicative		subjunctive	subjunctive
rest		singular	plural		singular	plural
rest	present	ich ruhe	wir ruhen	i	ich ruhe	wir ruhen
rest	present	du ruhst	ihr ruht	i	du ruhest	ihr ruhet
rest	present	er ruht	sie ruhen	i	er ruhe	sie ruhen
rest						
rest	preterite	ich ruhte	wir ruhten	ii	ich ruhte1	wir ruhten1
rest	preterite	du ruhtest	ihr ruhtet	ii	du ruhtest1	ihr ruhtet1
rest	preterite	er ruhte	sie ruhten	ii	er ruhte1	sie ruhten1
rest						
rest	imperative	ruh (du)ruhe (du)	ruht (ihr)			
see	infinitive	infinitive	sehen	sehen	sehen	sehen
see	present participle	present participle	sehend	sehend	sehend	sehend
see	past participle	past participle	gesehen	gesehen	gesehen	gesehen
see	auxiliary	auxiliary	haben	haben	haben	haben
see		indicative	indicative		subjunctive	subjunctive
see		singular	plural		singular	plural
see	present	ich sehe	wir sehen	i	ich sehe	wir sehen
see	present	du siehst	ihr seht	i	du sehest	ihr sehet
see	present	er sieht	sie sehen	i	er sehe	sie sehen
see						
see	preterite	ich sah	wir sahen	ii	ich sähe1	wir sähen1
see	preterite	du sahst	ihr saht	ii	du sähest1du sähst1	ihr sähet1ihr säht1
see	preterite	er sah	sie sahen	ii	er sähe1	sie sähen1
see						
see	imperative	sieh (du)siehe (du)	seht (ihr)			
