daughter	plural	construct	בְּנוֹת־‎	third	בְּנוֹתָיו‎	בְּנוֹתֶיהָ‎	בְּנוֹתָם‎	בְּנוֹתָן‎
dog	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
dog	number	state	form	person	singular	singular	plural	plural
dog	number	state	form	person	m.	f.	m.	f.
dog	masculine singular	indefinite	כֶּלֶב	first	כַּלְבִּי‎	כַּלְבִּי‎	כַּלְבֵּנוּ‎	כַּלְבֵּנוּ‎
dog	masculine singular	definite	הַכֶּלֶב‎	second	כַּלְבְּךָ‎	כַּלְבֵּךְ‎	כַּלְבְּכֶם‎	כַּלְבְּכֶן‎
dog	masculine singular	construct	כֶּלֶב־	third	כַּלְבּוֹ‎	כַּלְבָּהּ‎	כַּלְבָּם‎	כַּלְבָּן‎
dog	masculine plural	indefinite	כְּלָבִים‎	first	כלביי / כְּלָבַי‎	כלביי / כְּלָבַי‎	כְּלָבֵינוּ‎	כְּלָבֵינוּ‎
dog	masculine plural	definite	הַכְּלָבִים‎	second	כְּלָבֶיךָ‎	כלבייך / כְּלָבַיִךְ‎	כַּלְבֵיכֶם‎	כַּלְבֵיכֶן‎
dog	masculine plural	construct	כַּלְבֵי־‎	third	כְּלָבָיו‎	כְּלָבֶיהָ‎	כַּלְבֵיהֶם‎	כַּלְבֵיהֶן‎
dog	feminine singular	indefinite	כַּלְבָּה‎	first	כַּלְבָּתִי‎	כַּלְבָּתִי‎	כַּלְבָּתֵנוּ‎	כַּלְבָּתֵנוּ‎
dog	feminine singular	definite	הַכַּלְבָּה‎	second	כַּלְבָּתְךָ‎	כַּלְבָּתֵךְ‎	כַּלְבַּתְכֶם‎	כַּלְבַּתְכֶן‎
dog	feminine singular	construct	כַּלְבַּת־‎	third	כַּלְבָּתוֹ‎	כַּלְבָּתָהּ‎	כַּלְבָּתָם‎	כַּלְבָּתָן‎
dog	feminine plural	indefinite	כְּלָבוֹת‎	first	כלבותיי / כַּלְבוֹתַי‎	כלבותיי / כַּלְבוֹתַי‎	כַּלְבוֹתֵינוּ‎	כַּלְבוֹתֵינוּ‎
dog	feminine plural	definite	הַכְּלָבוֹת‎	second	כַּלְבוֹתֶיךָ‎	כלבותייך / כַּלְבוֹתַיִךְ‎	כַּלְבוֹתֵיכֶם‎	כַּלְבוֹתֵיכֶן‎
dog	feminine plural	construct	כַּלְבוֹת־‎	third	כַּלְבוֹתָיו‎	כַּלְבוֹתֶיהָ‎	כַּלְבוֹתָם‎	כַּלְבוֹתָן‎
door	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
door	number	state	form	person	singular	singular	plural	plural
door	number	state	form	person	m.	f.	m.	f.
door	singular	indefinite	דֶּלֶת	first	דַּלְתִּי‎	דַּלְתִּי‎	דַּלְתֵּנוּ‎	דַּלְתֵּנוּ‎
door	singular	definite	הַדֶּלֶת‎	second	דַּלְתְּךָ‎	דַּלְתֵּךְ‎	דַּלְתְּכֶם‎	דַּלְתְּכֶן‎
door	singular	construct	דֶּלֶת־	third	דַּלְתּוֹ‎	דַּלְתָּהּ‎	דַּלְתָּם‎	דַּלְתָּן‎
door	dual	indefinite	דלתיים / דְּלָתַיִם‎	first	דלתיי / דְּלָתַי‎	דלתיי / דְּלָתַי‎	דְּלָתֵינוּ‎	דְּלָתֵינוּ‎
door	dual	definite	הדלתיים / הַדְּלָתַיִם‎	second	דְּלָתֶיךָ‎	דלתייך / דְּלָתַיִךְ‎	דַּלְתֵיכֶם‎	דַּלְתֵיכֶן‎
door	dual	construct	דַּלְתֵי־‎	third	דְּלָתָיו‎	דְּלָתֶיהָ‎	דַּלְתֵיהֶם‎	דַּלְתֵיהֶן‎
door	plural	indefinite	דְּלָתוֹת‎	first	דלתותיי / דַּלְתוֹתַי‎	דלתותיי / דַּלְתוֹתַי‎	דַּלְתוֹתֵינוּ‎	דַּלְתוֹתֵינוּ‎
door	plural	definite	הַדְּלָתוֹת‎	second	דַּלְתוֹתֶיךָ‎	דלתותייך / דַּלְתוֹתַיִךְ‎	דַּלְתוֹתֵיכֶם‎	דַּלְתוֹתֵיכֶן‎
door	plural	construct	דַּלְתוֹת־‎	third	דַּלְתוֹתָיו‎	דַּלְתוֹתֶיהָ‎	דַּלְתוֹתָם‎	דַּלְתוֹתָן‎
food	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
food	number	state	form	person	singular	singular	plural	plural
food	number	state	form	person	m.	f.	m.	f.
food	singular	indefinite	מָזוֹן	first	מְזוֹנִי‎	מְזוֹנִי‎	מְזוֹנֵנוּ‎	מְזוֹנֵנוּ‎
food	singular	definite	הַמָּזוֹן‎	second	מְזוֹנְךָ‎	מְזוֹנֵךְ‎	מְזוֹנְכֶם‎	מְזוֹנְכֶן‎
food	singular	construct	מְזוֹן־	third	מְזוֹנוֹ‎	מְזוֹנָהּ‎	מְזוֹנָם‎	מְזוֹנָן‎
food	plural	indefinite	מְזוֹנוֹת‎	first	מזונותיי / מְזוֹנוֹתַי‎	מזונותיי / מְזוֹנוֹתַי‎	מְזוֹנוֹתֵינוּ‎	מְזוֹנוֹתֵינוּ‎
food	plural	definite	הַמְּזוֹנוֹת‎	second	מְזוֹנוֹתֶיךָ‎	מזונותייך / מְזוֹנוֹתַיִךְ‎	מְזוֹנוֹתֵיכֶם‎	מְזוֹנוֹתֵיכֶן‎
food	plural	construct	מְזוֹנוֹת־‎	third	מְזוֹנוֹתָיו‎	מְזוֹנוֹתֶיהָ‎	מְזוֹנוֹתָם‎	מְזוֹנוֹתָן‎
horse	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
horse	number	state	form	person	singular	singular	plural	plural
horse	number	state	form	person	m.	f.	m.	f.
horse	masculine singular	indefinite	סוּס	first	סוּסִי‎	סוּסִי‎	סוּסֵנוּ‎	סוּסֵנוּ‎
horse	masculine singular	definite	הַסּוּס‎	second	סוּסְךָ‎	סוּסֵךְ‎	סוּסְכֶם‎	סוּסְכֶן‎
horse	masculine singular	construct	סוּס־	third	סוּסוֹ‎	סוּסָהּ‎	סוּסָם‎	סוּסָן‎
horse	feminine singular	indefinite	סוּסָה‎	first	סוּסָתִי‎	סוּסָתִי‎	סוּסָתֵנוּ‎	סוּסָתֵנוּ‎
horse	feminine singular	definite	הַסּוּסָה‎	second	סוּסָתְךָ‎	סוּסָתֵךְ‎	סוּסַתְכֶם‎	סוּסַתְכֶן‎
horse	feminine singular	construct	סוּסַת־‎	third	סוּסָתוֹ‎	סוּסָתָהּ‎	סוּסָתָם‎	סוּסָתָן‎
horse	feminine plural	indefinite	סוּסוֹת‎	first	סוסותיי / סוּסוֹתַי‎	סוסותיי / סוּסוֹתַי‎	סוּסוֹתֵינוּ‎	סוּסוֹתֵינוּ‎
horse	feminine plural	definite	הַסּוּסוֹת‎	second	סוּסוֹתֶיךָ‎	סוסותייך / סוּסוֹתַיִךְ‎	סוּסוֹתֵיכֶם‎	סוּסוֹתֵיכֶן‎
horse	feminine plural	construct	סוּסוֹת־‎	third	סוּסוֹתָיו‎	סוּסוֹתֶיהָ‎	סוּסוֹתָם‎	סוּסוֹתָן‎
horse	masculine dual	indefinite	סוסיים / סוּסַיִם‎	first	סוסיי / סוּסַי‎	סוסיי / סוּסַי‎	סוּסֵינוּ‎	סוּסֵינוּ‎
horse	masculine dual	definite	הסוסיים / הַסּוּסַיִם‎	second	סוּסֶיךָ‎	סוסייך / סוּסַיִךְ‎	סוּסֵיכֶם‎	סוּסֵיכֶן‎
horse	masculine dual	construct	סוּסֵי־‎	third	סוּסָיו‎	סוּסֶיהָ‎	סוּסֵיהֶם‎	סוּסֵיהֶן‎
horse	masculine plural	indefinite	סוּסִים‎	first	סוסיי / סוּסַי‎	סוסיי / סוּסַי‎	סוּסֵינוּ‎	סוּסֵינוּ‎
horse	masculine plural	definite	הַסּוּסִים‎	second	סוּסֶיךָ‎	סוסייך / סוּסַיִךְ‎	סוּסֵיכֶם‎	סוּסֵיכֶן‎
horse	masculine plural	construct	סוּסֵי־‎	third	סוּסָיו‎	סוּסֶיהָ‎	סוּסֵיהֶם‎	סוּסֵיהֶן‎
house	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
house	number	state	form	person	singular	singular	plural	plural
house	number	state	form	person	m.	f.	m.	f.
house	singular	indefinite	בַּיִת	first	בֵּיתִי‎	בֵּיתִי‎	בֵּיתֵנוּ‎	בֵּיתֵנוּ‎
house	singular	definite	הַבַּיִת‎	second	בֵּיתְךָ‎	בֵּיתֵךְ‎	בֵּיתְכֶם‎	בֵּיתְכֶן‎
house	singular	construct	בֵּית־	third	בֵּיתוֹ‎	בֵּיתָהּ‎	בֵּיתָם‎	בֵּיתָן‎
house	plural	indefinite	בָּֽתִּים‎	first	בתיי / בָּֽתַּי‎	בתיי / בָּֽתַּי‎	בָּֽתֵּינוּ‎	בָּֽתֵּינוּ‎
house	plural	definite	הַבָּֽתִּים‎	second	בָּֽתֶּיךָ‎	בתייך / בָּֽתַּיִךְ‎	בָּֽתֵּיכֶם‎	בָּֽתֵּיכֶן‎
house	plural	construct	בָּֽתֵּי־‎	third	בָּֽתָּיו‎	בָּֽתֶּיהָ‎	בָּֽתֵּיהֶם‎	בָּֽתֵּיהֶן‎
love	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
love	number	state	form	person	singular	singular	plural	plural
love	number	state	form	person	m.	f.	m.	f.
love	singular	indefinite	אַהֲבָה	first	אַהֲבָתִי‎	אַהֲבָתִי‎	אַהֲבָתֵנוּ‎	אַהֲבָתֵנוּ‎
love	singular	definite	הָאַהֲבָה‎	second	אַהֲבָתְךָ‎	אַהֲבָתֵךְ‎	אַהֲבַתְכֶם‎	אַהֲבַתְכֶן‎
love	singular	construct	אַהֲבַת־‎	third	אַהֲבָתוֹ‎	אַהֲבָתָהּ‎	אַהֲבָתָם‎	אַהֲבָתָן‎
love	plural	indefinite	אֲהָבוֹת‎	first	אהבותיי / אַהֲבוֹתַי‎	אהבותיי / אַהֲבוֹתַי‎	אַהֲבוֹתֵינוּ‎	אַהֲבוֹתֵינוּ‎
love	plural	definite	הָאֲהָבוֹת‎	second	אַהֲבוֹתֶיךָ‎	אהבותייך / אַהֲבוֹתַיִךְ‎	אַהֲבוֹתֵיכֶם‎	אַהֲבוֹתֵיכֶן‎
love	plural	construct	אַהֲבוֹת־‎	third	אַהֲבוֹתָיו‎	אַהֲבוֹתֶיהָ‎	אַהֲבוֹתָם‎	אַהֲבוֹתָן‎
idea	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
idea	number	state	form	person	singular	singular	plural	plural
idea	number	state	form	person	m.	f.	m.	f.
idea	singular	indefinite	מַחְשָׁבָה	first	מַחְשָׁבָתִי‎	מַחְשָׁבָתִי‎	מַחְשָׁבָתֵנוּ‎	מַחְשָׁבָתֵנוּ‎
idea	singular	definite	הַמַּחְשָׁבָה‎	second	מַחְשָׁבָתְךָ‎	מַחְשָׁבָתֵךְ‎	מַחְשָׁבַתְכֶם‎	מַחְשָׁבַתְכֶן‎
idea	singular	construct	מַחְשָׁבַת־‎	third	מַחְשָׁבָתוֹ‎	מַחְשָׁבָתָהּ‎	מַחְשָׁבָתָם‎	מַחְשָׁבָתָן‎
idea	plural	indefinite	מַחְשְׁבוֹת‎	first	מחשבותיי / מַחְשְׁבוֹתַי‎	מחשבותיי / מַחְשְׁבוֹתַי‎	מַחְשְׁבוֹתֵינוּ‎	מַחְשְׁבוֹתֵינוּ‎
idea	plural	definite	הַמַּחְשְׁבוֹת‎	second	מַחְשְׁבוֹתֶיךָ‎	מחשבותייך / מַחְשְׁבוֹתַיִךְ‎	מַחְשְׁבוֹתֵיכֶם‎	מַחְשְׁבוֹתֵיכֶן‎
idea	plural	construct	מַחְשְׁבוֹת־‎	third	מַחְשְׁבוֹתָיו‎	מַחְשְׁבוֹתֶיהָ‎	מַחְשְׁבוֹתָם‎	מַחְשְׁבוֹתָן‎
man	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
man	number	state	form	person	singular	singular	plural	plural
man	number	state	form	person	m.	f.	m.	f.
man	singular	indefinite	אִישׁ	first	אִישִׁי‎	אִישִׁי‎	אִישֵׁנוּ‎	אִישֵׁנוּ‎
man	singular	definite	הָאִישׁ‎	second	אִישְׁךָ‎	אִישֵׁךְ‎	אִישְׁכֶם‎	אִישְׁכֶן‎
man	singular	construct	אִישׁ־	third	אִישׁוֹ‎	אִישָׁהּ‎	אִישָׁם‎	אִישָׁן‎
man	plural	indefinite	אֲנָשִׁים‎	first	אנשיי / אֲנָשַׁי‎	אנשיי / אֲנָשַׁי‎	אֲנָשֵׁינוּ‎	אֲנָשֵׁינוּ‎
man	plural	definite	הָאֲנָשִׁים‎	second	אֲנָשֶׁיךָ‎	אנשייך / אֲנָשַׁיִךְ‎	אַנְשֵׁיכֶם‎	אַנְשֵׁיכֶן‎
man	plural	construct	אַנְשֵׁי־‎	third	אֲנָשָׁיו‎	אֲנָשֶׁיהָ‎	אַנְשֵׁיהֶם‎	אַנְשֵׁיהֶן‎
money	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
money	number	state	form	person	singular	singular	plural	plural
money	number	state	form	person	m.	f.	m.	f.
money	singular	indefinite	כֶּסֶף	first	כַּסְפִּי‎	כַּסְפִּי‎	כַּסְפֵּנוּ‎	כַּסְפֵּנוּ‎
money	singular	definite	הַכֶּסֶף‎	second	כַּסְפְּךָ‎	כַּסְפֵּךְ‎	כַּסְפְּכֶם‎	כַּסְפְּכֶן‎
money	singular	construct	כֶּסֶף־	third	כַּסְפּוֹ‎	כַּסְפָּהּ‎	כַּסְפָּם‎	כַּסְפָּן‎
money	plural	indefinite	כְּסָפִים‎	first	כספיי / כְּסָפַי‎	כספיי / כְּסָפַי‎	כְּסָפֵינוּ‎	כְּסָפֵינוּ‎
money	plural	definite	הַכְּסָפִים‎	second	כְּסָפֶיךָ‎	כספייך / כְּסָפַיִךְ‎	כַּסְפֵיכֶם‎	כַּסְפֵיכֶן‎
money	plural	construct	כַּסְפֵי־‎	third	כְּסָפָיו‎	כְּסָפֶיהָ‎	כַּסְפֵיהֶם‎	כַּסְפֵיהֶן‎
monster	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
monster	number	state	form	person	singular	singular	plural	plural
monster	number	state	form	person	m.	f.	m.	f.
monster	singular	indefinite	בְּהֵמָה	first	בְּהֶמְתִּי‎	בְּהֶמְתִּי‎	בְּהֶמְתֵּנוּ‎	בְּהֶמְתֵּנוּ‎
monster	singular	definite	הַבְּהֵמָה‎	second	בְּהֶמְתְּךָ‎	בְּהֶמְתֵּךְ‎	בְּהֶמְתְּכֶם‎	בְּהֶמְתְּכֶן‎
monster	singular	construct	בֶּהֱמַת־‎	third	בְּהֶמְתּוֹ‎	בְּהֶמְתָּהּ‎	בְּהֶמְתָּם‎	בְּהֶמְתָּן‎
monster	plural	indefinite	בְּהֵמוֹת‎	first	בהמותיי / בַּהֲמוֹתַי‎	בהמותיי / בַּהֲמוֹתַי‎	בַּהֲמוֹתֵינוּ‎	בַּהֲמוֹתֵינוּ‎
monster	plural	definite	הַבְּהֵמוֹת‎	second	בַּהֲמוֹתֶיךָ‎	בהמותייך / בַּהֲמוֹתַיִךְ‎	בַּהֲמוֹתֵיכֶם‎	בַּהֲמוֹתֵיכֶן‎
monster	plural	construct	בַּהֲמוֹת־‎	third	בַּהֲמוֹתָיו‎	בַּהֲמוֹתֶיהָ‎	בַּהֲמוֹתָם‎	בַּהֲמוֹתָן‎
name	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
name	number	state	form	person	singular	singular	plural	plural
name	number	state	form	person	m.	f.	m.	f.
name	singular	indefinite	שֵׁם	first	שְׁמִי‎	שְׁמִי‎	שְׁמֵנוּ‎	שְׁמֵנוּ‎
name	singular	definite	הַשֵּׁם‎	second	שִׁמְךָ‎	שְׁמֵךְ‎	שִׁמְכֶם‎	שִׁמְכֶן‎
name	singular	construct	שֵׁם־	third	שְׁמוֹ‎	שְׁמָהּ‎	שְׁמָם‎	שְׁמָן‎
name	plural	indefinite	שֵׁמוֹת‎	first	שמותיי / שְׁמוֹתַי‎	שמותיי / שְׁמוֹתַי‎	שְׁמוֹתֵינוּ‎	שְׁמוֹתֵינוּ‎
name	plural	definite	הַשֵּׁמוֹת‎	second	שְׁמוֹתֶיךָ‎	שמותייך / שְׁמוֹתַיִךְ‎	שְׁמוֹתֵיכֶם‎	שְׁמוֹתֵיכֶן‎
name	plural	construct	שְׁמוֹת־‎	third	שְׁמוֹתָיו‎	שְׁמוֹתֶיהָ‎	שְׁמוֹתָם‎	שְׁמוֹתָן‎
rock	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
rock	number	state	form	person	singular	singular	plural	plural
rock	number	state	form	person	m.	f.	m.	f.
rock	singular	indefinite	אֶבֶן	first	אַבְנִי‎	אַבְנִי‎	אַבְנֵנוּ‎	אַבְנֵנוּ‎
rock	singular	definite	הָאֶבֶן‎	second	אַבְנְךָ‎	אַבְנֵךְ‎	אַבְנְכֶם‎	אַבְנְכֶן‎
rock	singular	construct	אֶבֶן־	third	אַבְנוֹ‎	אַבְנָהּ‎	אַבְנָם‎	אַבְנָן‎
rock	plural	indefinite	אֲבָנִים‎	first	אבניי / אֲבָנַי‎	אבניי / אֲבָנַי‎	אֲבָנֵינוּ‎	אֲבָנֵינוּ‎
rock	plural	definite	הָאֲבָנִים‎	second	אֲבָנֶיךָ‎	אבנייך / אֲבָנַיִךְ‎	אַבְנֵיכֶם‎	אַבְנֵיכֶן‎
rock	plural	construct	אַבְנֵי־‎	third	אֲבָנָיו‎	אֲבָנֶיהָ‎	אַבְנֵיהֶם‎	אַבְנֵיהֶן‎
son	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
son	number	state	form	person	singular	singular	plural	plural
son	number	state	form	person	m.	f.	m.	f.
son	singular	indefinite	בֵּן	first	בְּנִי‎	בְּנִי‎	בְּנֵנוּ‎	בְּנֵנוּ‎
son	singular	definite	הַבֵּן‎	second	בִּנְךָ‎	בְּנֵךְ‎	בִּנְכֶם‎	בִּנְכֶן‎
son	singular	construct	בֶּן־	third	בְּנוֹ‎	בְּנָהּ‎	בְּנָם‎	בְּנָן‎
son	plural	indefinite	בָּנִים‎	first	בניי / בָּנַי‎	בניי / בָּנַי‎	בָּנֵינוּ‎	בָּנֵינוּ‎
son	plural	definite	הַבָּנִים‎	second	בָּנֶיךָ‎	בנייך / בָּנַיִךְ‎	בְּנֵיכֶם‎	בְּנֵיכֶן‎
son	plural	construct	בְּנֵי־‎	third	בָּנָיו‎	בָּנֶיהָ‎	בְּנֵיהֶם‎	בְּנֵיהֶן‎
way	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
way	number	state	form	person	singular	singular	plural	plural
way	number	state	form	person	m.	f.	m.	f.
way	singular	indefinite	דֶּרֶךְ	first	דַּרְכִּי‎	דַּרְכִּי‎	דַּרְכֵּנוּ‎	דַּרְכֵּנוּ‎
way	singular	definite	הַדֶּרֶךְ‎	second	דַּרְכְּךָ‎	דַּרְכֵּךְ‎	דַּרְכְּכֶם‎	דַּרְכְּכֶן‎
way	singular	construct	דֶּרֶךְ־	third	דַּרְכּוֹ‎	דַּרְכָּהּ‎	דַּרְכָּם‎	דַּרְכָּן‎
way	plural	indefinite	דְּרָכִים‎	first	דרכיי / דְּרָכַי‎	דרכיי / דְּרָכַי‎	דְּרָכֵינוּ‎	דְּרָכֵינוּ‎
way	plural	definite	הַדְּרָכִים‎	second	דְּרָכֶיךָ‎	דרכייך / דְּרָכַיִךְ‎	דַּרְכֵיכֶם‎	דַּרְכֵיכֶן‎
way	plural	construct	דַּרְכֵי־‎	third	דְּרָכָיו‎	דְּרָכֶיהָ‎	דַּרְכֵיהֶם‎	דַּרְכֵיהֶן‎
work	number	isolated forms	isolated forms	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns	with possessive pronouns
work	number	state	form	person	singular	singular	plural	plural
work	number	state	form	person	m.	f.	m.	f.
work	singular	indefinite	מְלָאכָה	first	מְלַאכְתִּי‎	מְלַאכְתִּי‎	מְלַאכְתֵּנוּ‎	מְלַאכְתֵּנוּ‎
work	singular	definite	הַמְּלָאכָה‎	second	מְלַאכְתְּךָ‎	מְלַאכְתֵּךְ‎	מְלַאכְתְּכֶם‎	מְלַאכְתְּכֶן‎
work	singular	construct	מְלֶאכֶת־‎	third	מְלַאכְתּוֹ‎	מְלַאכְתָּהּ‎	מְלַאכְתָּם‎	מְלַאכְתָּן‎
work	plural	indefinite	מְלָאכוֹת‎	first	מלאכותיי / מְלָאכוֹתַי‎	מלאכותיי / מְלָאכוֹתַי‎	מְלָאכוֹתֵינוּ‎	מְלָאכוֹתֵינוּ‎
work	plural	definite	הַמְּלָאכוֹת‎	second	מְלָאכוֹתֶיךָ‎	מלאכותייך / מְלָאכוֹתַיִךְ‎	מְלָאכוֹתֵיכֶם‎	מְלָאכוֹתֵיכֶן‎
work	plural	construct	מְלָאכוֹת־‎	third	מְלָאכוֹתָיו‎	מְלָאכוֹתֶיהָ‎	מְלָאכוֹתָם‎	מְלָאכוֹתָן‎
