direct	perfect		active	subjunctive	ᾰ̓γηγόχω	ᾰ̓γηγόχῃς	ᾰ̓γηγόχῃ	ᾰ̓γηγόχητον	ᾰ̓γηγόχητον	ᾰ̓γηγόχωμεν	ᾰ̓γηγόχητε	ᾰ̓γηγόχωσῐ(ν)								
direct	perfect		active	optative	ᾰ̓γηγόχοιμῐ,ᾰ̓γηγοχοίην	ᾰ̓γηγόχοις,ᾰ̓γηγοχοίης	ᾰ̓γηγόχοι,ᾰ̓γηγοχοίη	ᾰ̓γηγόχοιτον	ᾰ̓γηγοχοίτην	ᾰ̓γηγόχοιμεν	ᾰ̓γηγόχοιτε	ᾰ̓γηγόχοιεν								
direct	perfect		active	imperative	 	ᾰ̓γήγοχε	ᾰ̓γηγοχέτω	ᾰ̓γηγόχετον	ᾰ̓γηγοχέτων	 	ᾰ̓γηγόχετε	ᾰ̓γηγοχόντων								
direct	perfect		active	indicative	ᾰ̓γείοχᾰ	ᾰ̓γείοχᾰς	ᾰ̓γείοχε(ν)	ᾰ̓γειόχᾰτον	ᾰ̓γειόχᾰτον	ᾰ̓γειόχᾰμεν	ᾰ̓γειόχᾰτε	ᾰ̓γειόχᾱσῐ(ν)								
direct	perfect		active	subjunctive	ᾰ̓γειόχω	ᾰ̓γειόχῃς	ᾰ̓γειόχῃ	ᾰ̓γειόχητον	ᾰ̓γειόχητον	ᾰ̓γειόχωμεν	ᾰ̓γειόχητε	ᾰ̓γειόχωσῐ(ν)								
direct	perfect		active	optative	ᾰ̓γειόχοιμῐ,ᾰ̓γειοχοίην	ᾰ̓γειόχοις,ᾰ̓γειοχοίης	ᾰ̓γειόχοι,ᾰ̓γειοχοίη	ᾰ̓γειόχοιτον	ᾰ̓γειοχοίτην	ᾰ̓γειόχοιμεν	ᾰ̓γειόχοιτε	ᾰ̓γειόχοιεν								
direct	perfect		active	imperative	 	ᾰ̓γείοχε	ᾰ̓γειοχέτω	ᾰ̓γειόχετον	ᾰ̓γειοχέτων	 	ᾰ̓γειόχετε	ᾰ̓γειοχόντων								
direct	perfect		active	indicative	ᾰ̓γήοχᾰ	ᾰ̓γήοχᾰς	ᾰ̓γήοχε(ν)	ᾰ̓γηόχᾰτον	ᾰ̓γηόχᾰτον	ᾰ̓γηόχᾰμεν	ᾰ̓γηόχᾰτε	ᾰ̓γηόχᾱσῐ(ν)								
direct	perfect		active	subjunctive	ᾰ̓γηόχω	ᾰ̓γηόχῃς	ᾰ̓γηόχῃ	ᾰ̓γηόχητον	ᾰ̓γηόχητον	ᾰ̓γηόχωμεν	ᾰ̓γηόχητε	ᾰ̓γηόχωσῐ(ν)								
direct	perfect		active	optative	ᾰ̓γηόχοιμῐ,ᾰ̓γηοχοίην	ᾰ̓γηόχοις,ᾰ̓γηοχοίης	ᾰ̓γηόχοι,ᾰ̓γηοχοίη	ᾰ̓γηόχοιτον	ᾰ̓γηοχοίτην	ᾰ̓γηόχοιμεν	ᾰ̓γηόχοιτε	ᾰ̓γηόχοιεν								
direct	perfect		active	imperative	 	ᾰ̓γήοχε	ᾰ̓γηοχέτω	ᾰ̓γηόχετον	ᾰ̓γηοχέτων	 	ᾰ̓γηόχετε	ᾰ̓γηοχόντων								
direct	perfect		active	indicative	ᾰ̓γέωχᾰ	ᾰ̓γέωχᾰς	ᾰ̓γέωχε(ν)	ᾰ̓γεώχᾰτον	ᾰ̓γεώχᾰτον	ᾰ̓γεώχᾰμεν	ᾰ̓γεώχᾰτε	ᾰ̓γεώχᾱσῐ(ν)								
direct	perfect		active	subjunctive	ᾰ̓γεώχω	ᾰ̓γεώχῃς	ᾰ̓γεώχῃ	ᾰ̓γεώχητον	ᾰ̓γεώχητον	ᾰ̓γεώχωμεν	ᾰ̓γεώχητε	ᾰ̓γεώχωσῐ(ν)								
direct	perfect		active	optative	ᾰ̓γεώχοιμῐ,ᾰ̓γεωχοίην	ᾰ̓γεώχοις,ᾰ̓γεωχοίης	ᾰ̓γεώχοι,ᾰ̓γεωχοίη	ᾰ̓γεώχοιτον	ᾰ̓γεωχοίτην	ᾰ̓γεώχοιμεν	ᾰ̓γεώχοιτε	ᾰ̓γεώχοιεν								
direct	perfect		active	imperative	 	ᾰ̓γέωχε	ᾰ̓γεωχέτω	ᾰ̓γεώχετον	ᾰ̓γεωχέτων	 	ᾰ̓γεώχετε	ᾰ̓γεωχόντων								
direct	pluperfect		active	indicative	ᾰ̓γηόχειν,ᾰ̓γηόχη	ᾰ̓γηόχεις,ᾰ̓γηόχης	ᾰ̓γηόχει(ν)	ᾰ̓γηόχετον	ᾰ̓γηοχέτην	ᾰ̓γηόχεμεν	ᾰ̓γηόχετε	ᾰ̓γηόχεσᾰν								
displease	present		active	indicative	ἀπᾰρέσκω	ἀπᾰρέσκεις	ἀπᾰρέσκει	ἀπᾰρέσκετον	ἀπᾰρέσκετον	ἀπᾰρέσκομεν	ἀπᾰρέσκετε	ἀπᾰρέσκουσῐ(ν)								
displease	present		active	subjunctive	ἀπᾰρέσκω	ἀπᾰρέσκῃς	ἀπᾰρέσκῃ	ἀπᾰρέσκητον	ἀπᾰρέσκητον	ἀπᾰρέσκωμεν	ἀπᾰρέσκητε	ἀπᾰρέσκωσῐ(ν)								
displease	present		active	optative	ἀπᾰρέσκοιμῐ	ἀπᾰρέσκοις	ἀπᾰρέσκοι	ἀπᾰρέσκοιτον	ἀπᾰρεσκοίτην	ἀπᾰρέσκοιμεν	ἀπᾰρέσκοιτε	ἀπᾰρέσκοιεν								
displease	present		active	imperative	 	ἀπᾰ́ρεσκε	ἀπᾰρεσκέτω	ἀπᾰρέσκετον	ἀπᾰρεσκέτων	 	ἀπᾰρέσκετε	ἀπᾰρεσκόντων								
displease	present		middle/passive	indicative	ἀπᾰρέσκομαι	ἀπᾰρέσκῃ,ἀπᾰρέσκει	ἀπᾰρέσκεται	ἀπᾰρέσκεσθον	ἀπᾰρέσκεσθον	ἀπᾰρεσκόμεθᾰ	ἀπᾰρέσκεσθε	ἀπᾰρέσκονται								
displease	present		middle/passive	subjunctive	ἀπᾰρέσκωμαι	ἀπᾰρέσκῃ	ἀπᾰρέσκηται	ἀπᾰρέσκησθον	ἀπᾰρέσκησθον	ἀπᾰρεσκώμεθᾰ	ἀπᾰρέσκησθε	ἀπᾰρέσκωνται								
displease	present		middle/passive	optative	ἀπᾰρεσκοίμην	ἀπᾰρέσκοιο	ἀπᾰρέσκοιτο	ἀπᾰρέσκοισθον	ἀπᾰρεσκοίσθην	ἀπᾰρεσκοίμεθᾰ	ἀπᾰρέσκοισθε	ἀπᾰρέσκοιντο								
displease	present		middle/passive	imperative	 	ἀπᾰρέσκου	ἀπᾰρεσκέσθω	ἀπᾰρέσκεσθον	ἀπᾰρεσκέσθων	 	ἀπᾰρέσκεσθε	ἀπᾰρεσκέσθων								
displease	imperfect		active	indicative	ἀπήρεσκον	ἀπήρεσκες	ἀπήρεσκε(ν)	ἀπηρέσκετον	ἀπηρεσκέτην	ἀπηρέσκομεν	ἀπηρέσκετε	ἀπήρεσκον								
displease	imperfect		middle/passive	indicative	ἀπηρεσκόμην	ἀπηρέσκου	ἀπηρέσκετο	ἀπηρέσκεσθον	ἀπηρεσκέσθην	ἀπηρεσκόμεθᾰ	ἀπηρέσκεσθε	ἀπηρέσκοντο								
displease	future		active	indicative	ἀπᾰρέσω	ἀπᾰρέσεις	ἀπᾰρέσει	ἀπᾰρέσετον	ἀπᾰρέσετον	ἀπᾰρέσομεν	ἀπᾰρέσετε	ἀπᾰρέσουσῐ(ν)								
displease	future		active	optative	ἀπᾰρέσοιμῐ	ἀπᾰρέσοις	ἀπᾰρέσοι	ἀπᾰρέσοιτον	ἀπᾰρεσοίτην	ἀπᾰρέσοιμεν	ἀπᾰρέσοιτε	ἀπᾰρέσοιεν								
displease	future		middle	indicative	ἀπᾰρέσομαι	ἀπᾰρέσῃ,ἀπᾰρέσει	ἀπᾰρέσεται	ἀπᾰρέσεσθον	ἀπᾰρέσεσθον	ἀπᾰρεσόμεθᾰ	ἀπᾰρέσεσθε	ἀπᾰρέσονται								
displease	future		middle	optative	ἀπᾰρεσοίμην	ἀπᾰρέσοιο	ἀπᾰρέσοιτο	ἀπᾰρέσοισθον	ἀπᾰρεσοίσθην	ἀπᾰρεσοίμεθᾰ	ἀπᾰρέσοισθε	ἀπᾰρέσοιντο								
displease	future		passive	indicative	ἀπᾰρεσθήσομαι	ἀπᾰρεσθήσῃ	ἀπᾰρεσθήσεται	ἀπᾰρεσθήσεσθον	ἀπᾰρεσθήσεσθον	ἀπᾰρεσθησόμεθᾰ	ἀπᾰρεσθήσεσθε	ἀπᾰρεσθήσονται								
displease	future		passive	optative	ἀπᾰρεσθησοίμην	ἀπᾰρεσθήσοιο	ἀπᾰρεσθήσοιτο	ἀπᾰρεσθήσοισθον	ἀπᾰρεσθησοίσθην	ἀπᾰρεσθησοίμεθᾰ	ἀπᾰρεσθήσοισθε	ἀπᾰρεσθήσοιντο								
displease	aorist		active	indicative	ἀπήρεσᾰ	ἀπήρεσᾰς	ἀπήρεσε(ν)	ἀπηρέσᾰτον	ἀπηρεσᾰ́την	ἀπηρέσᾰμεν	ἀπηρέσᾰτε	ἀπήρεσᾰν								
displease	aorist		active	subjunctive	ἀπᾰρέσω	ἀπᾰρέσῃς	ἀπᾰρέσῃ	ἀπᾰρέσητον	ἀπᾰρέσητον	ἀπᾰρέσωμεν	ἀπᾰρέσητε	ἀπᾰρέσωσῐ(ν)								
displease	aorist		active	optative	ἀπᾰρέσαιμῐ	ἀπᾰρέσειᾰς,ἀπᾰρέσαις	ἀπᾰρέσειε(ν),ἀπᾰρέσαι	ἀπᾰρέσαιτον	ἀπᾰρεσαίτην	ἀπᾰρέσαιμεν	ἀπᾰρέσαιτε	ἀπᾰρέσειᾰν,ἀπᾰρέσαιεν								
displease	aorist		active	imperative	 	ἀπᾰ́ρεσον	ἀπᾰρεσᾰ́τω	ἀπᾰρέσᾰτον	ἀπᾰρεσᾰ́των	 	ἀπᾰρέσᾰτε	ἀπᾰρεσᾰ́ντων								
displease	aorist		middle	indicative	ἀπηρεσᾰ́μην	ἀπηρέσω	ἀπηρέσᾰτο	ἀπηρέσᾰσθον	ἀπηρεσᾰ́σθην	ἀπηρεσᾰ́μεθᾰ	ἀπηρέσᾰσθε	ἀπηρέσᾰντο								
displease	aorist		middle	subjunctive	ἀπᾰρέσωμαι	ἀπᾰρέσῃ	ἀπᾰρέσηται	ἀπᾰρέσησθον	ἀπᾰρέσησθον	ἀπᾰρεσώμεθᾰ	ἀπᾰρέσησθε	ἀπᾰρέσωνται								
displease	aorist		middle	optative	ἀπᾰρεσαίμην	ἀπᾰρέσαιο	ἀπᾰρέσαιτο	ἀπᾰρέσαισθον	ἀπᾰρεσαίσθην	ἀπᾰρεσαίμεθᾰ	ἀπᾰρέσαισθε	ἀπᾰρέσαιντο								
displease	aorist		middle	imperative	 	ἀπᾰ́ρεσαι	ἀπᾰρεσᾰ́σθω	ἀπᾰρέσᾰσθον	ἀπᾰρεσᾰ́σθων	 	ἀπᾰρέσᾰσθε	ἀπᾰρεσᾰ́σθων								
displease	aorist		passive	indicative	ἀπηρέσθην	ἀπηρέσθης	ἀπηρέσθη	ἀπηρέσθητον	ἀπηρεσθήτην	ἀπηρέσθημεν	ἀπηρέσθητε	ἀπηρέσθησᾰν								
displease	aorist		passive	subjunctive	ἀπᾰρεσθῶ	ἀπᾰρεσθῇς	ἀπᾰρεσθῇ	ἀπᾰρεσθῆτον	ἀπᾰρεσθῆτον	ἀπᾰρεσθῶμεν	ἀπᾰρεσθῆτε	ἀπᾰρεσθῶσῐ(ν)								
displease	aorist		passive	optative	ἀπᾰρεσθείην	ἀπᾰρεσθείης	ἀπᾰρεσθείη	ἀπᾰρεσθεῖτον,ἀπᾰρεσθείητον	ἀπᾰρεσθείτην,ἀπᾰρεσθειήτην	ἀπᾰρεσθεῖμεν,ἀπᾰρεσθείημεν	ἀπᾰρεσθεῖτε,ἀπᾰρεσθείητε	ἀπᾰρεσθεῖεν,ἀπᾰρεσθείησᾰν								
displease	aorist		passive	imperative	 	ἀπᾰρέσθητῐ	ἀπᾰρεσθήτω	ἀπᾰρέσθητον	ἀπᾰρεσθήτων	 	ἀπᾰρέσθητε	ἀπᾰρεσθέντων								
displease	perfect		active	indicative	ἀπᾰρήρεκᾰ	ἀπᾰρήρεκᾰς	ἀπᾰρήρεκε(ν)	ἀπᾰρηρέκᾰτον	ἀπᾰρηρέκᾰτον	ἀπᾰρηρέκᾰμεν	ἀπᾰρηρέκᾰτε	ἀπᾰρηρέκᾱσῐ(ν)								
displease	perfect		active	subjunctive	ἀπᾰρηρέκω	ἀπᾰρηρέκῃς	ἀπᾰρηρέκῃ	ἀπᾰρηρέκητον	ἀπᾰρηρέκητον	ἀπᾰρηρέκωμεν	ἀπᾰρηρέκητε	ἀπᾰρηρέκωσῐ(ν)								
displease	perfect		active	optative	ἀπᾰρηρέκοιμῐ,ἀπᾰρηρεκοίην	ἀπᾰρηρέκοις,ἀπᾰρηρεκοίης	ἀπᾰρηρέκοι,ἀπᾰρηρεκοίη	ἀπᾰρηρέκοιτον	ἀπᾰρηρεκοίτην	ἀπᾰρηρέκοιμεν	ἀπᾰρηρέκοιτε	ἀπᾰρηρέκοιεν								
displease	perfect		active	imperative	 	ἀπᾰρήρεκε	ἀπᾰρηρεκέτω	ἀπᾰρηρέκετον	ἀπᾰρηρεκέτων	 	ἀπᾰρηρέκετε	ἀπᾰρηρεκόντων								
eat	present	epic	active	indicative	ἔδω	ἔδεις	ἔδει	ἔδετον	ἔδετον	ἔδομεν	ἔδετε	ἔδουσῐ(ν)								
eat	present	epic	active	subjunctive	ἔδω,ἔδωμῐ	ἔδῃς,ἔδῃσθᾰ	ἔδῃ,ἔδῃσῐ	ἔδητον	ἔδητον	ἔδωμεν	ἔδητε	ἔδωσῐ(ν)								
eat	present	epic	active	optative	ἔδοιμῐ	ἔδοισ(θᾰ)	ἔδοι	ἔδοιτον	ἐδοίτην	ἔδοιμεν	ἔδοιτε	ἔδοιεν								
eat	present	epic	active	imperative	 	ἔδε	ἐδέτω	ἔδετον	ἐδέτων	 	ἔδετε	ἐδόντων								
eat	present	epic	middle/passive	indicative	ἔδομαι	ἔδεαι	ἔδεται	ἔδεσθον	ἔδεσθον	ἐδόμε(σ)θᾰ	ἔδεσθε	ἔδονται								
eat	present	epic	middle/passive	subjunctive	ἔδωμαι,ἐδώμαιμῐ	ἔδηαι,ἔδηαι	ἔδηται,ἐδήταισῐ	ἔδησθον	ἔδησθον	ἐδώμε(σ)θᾰ	ἔδησθε	ἔδωνται								
eat	present	epic	middle/passive	optative	ἐδοίμην	ἔδοιο	ἔδοιτο	ἔδοισθον	ἐδοίσθην	ἐδοίμε(σ)θᾰ	ἔδοισθε	ἐδοίᾰτο								
eat	present	epic	middle/passive	imperative	 	ἔδεο	ἐδέσθω	ἔδεσθον	ἐδέσθων	 	ἔδεσθε	ἐδέσθων								
eat	imperfect	epic	active	indicative	ἔδον	ἔδες	ἔδε(ν)	ἔδετον	ἐδέτην	ἔδομεν	ἔδετε	ἔδον								
eat	imperfect	epic	middle/passive	indicative	ἐδόμην	ἔδου	ἔδετο	ἔδεσθον	ἐδέσθην	ἐδόμε(σ)θᾰ	ἔδεσθε	ἔδοντο								
eat	imperfect	epic	active	indicative	ἔδεσκον	ἔδεσκες	ἔδεσκε(ν)	ἐδέσκετον	ἐδεσκέτην	ἐδέσκομεν	ἐδέσκετε	ἔδεσκον								
eat	imperfect	epic	middle/passive	indicative	ἐδεσκόμην	ἐδέσκου	ἐδέσκετο	ἐδέσκεσθον	ἐδεσκέσθην	ἐδεσκόμε(σ)θᾰ	ἐδέσκεσθε	ἐδέσκοντο								
endure	present		active	indicative	ὑπομένω	ὑπομένεις	ὑπομένει	ὑπομένετον	ὑπομένετον	ὑπομένομεν	ὑπομένετε	ὑπομένουσῐ(ν)								
endure	present		active	subjunctive	ὑπομένω	ὑπομένῃς	ὑπομένῃ	ὑπομένητον	ὑπομένητον	ὑπομένωμεν	ὑπομένητε	ὑπομένωσῐ(ν)								
endure	present		active	optative	ὑπομένοιμῐ	ὑπομένοις	ὑπομένοι	ὑπομένοιτον	ὑπομενοίτην	ὑπομένοιμεν	ὑπομένοιτε	ὑπομένοιεν								
endure	present		active	imperative	 	ὑπόμενε	ὑπομενέτω	ὑπομένετον	ὑπομενέτων	 	ὑπομένετε	ὑπομενόντων								
endure	imperfect		active	indicative	ὑπέμενον	ὑπέμενες	ὑπέμενε(ν)	ὑπεμένετον	ὑπεμενέτην	ὑπεμένομεν	ὑπεμένετε	ὑπέμενον								
endure	future	uncontracted	active	indicative	ὑπομενέω	ὑπομενέεις	ὑπομενέει	ὑπομενέετον	ὑπομενέετον	ὑπομενέομεν	ὑπομενέετε	ὑπομενέουσῐ(ν)								
endure	future	uncontracted	active	optative	ὑπομενέοιμῐ	ὑπομενέοις	ὑπομενέοι	ὑπομενέοιτον	ὑπομενεοίτην	ὑπομενέοιμεν	ὑπομενέοιτε	ὑπομενέοιεν								
endure	future	uncontracted	active	indicative	ὑπομενῶ	ὑπομενεῖς	ὑπομενεῖ	ὑπομενεῖτον	ὑπομενεῖτον	ὑπομενοῦμεν	ὑπομενεῖτε	ὑπομενοῦσῐ(ν)								
endure	future	uncontracted	active	optative	ὑπομενοίην,ὑπομενοῖμῐ	ὑπομενοίης,ὑπομενοῖς	ὑπομενοίη,ὑπομενοῖ	ὑπομενοῖτον,ὑπομενοίητον	ὑπομενοίτην,ὑπομενοιήτην	ὑπομενοῖμεν,ὑπομενοίημεν	ὑπομενοῖτε,ὑπομενοίητε	ὑπομενοῖεν,ὑπομενοίησᾰν								
endure	aorist		active	indicative	ὑπέμεινᾰ	ὑπέμεινᾰς	ὑπέμεινε(ν)	ὑπεμείνᾰτον	ὑπεμεινᾰ́την	ὑπεμείνᾰμεν	ὑπεμείνᾰτε	ὑπέμεινᾰν								
endure	aorist		active	subjunctive	ὑπομείνω	ὑπομείνῃς	ὑπομείνῃ	ὑπομείνητον	ὑπομείνητον	ὑπομείνωμεν	ὑπομείνητε	ὑπομείνωσῐ(ν)								
endure	aorist		active	optative	ὑπομείναιμῐ	ὑπομείνειᾰς,ὑπομείναις	ὑπομείνειε(ν),ὑπομείναι	ὑπομείναιτον	ὑπομειναίτην	ὑπομείναιμεν	ὑπομείναιτε	ὑπομείνειᾰν,ὑπομείναιεν								
endure	aorist		active	imperative	 	ὑπόμεινον	ὑπομεινᾰ́τω	ὑπομείνᾰτον	ὑπομεινᾰ́των	 	ὑπομείνᾰτε	ὑπομεινᾰ́ντων								
endure	perfect		active	indicative	ὑπομεμένηκᾰ	ὑπομεμένηκᾰς	ὑπομεμένηκε(ν)	ὑπομεμενήκᾰτον	ὑπομεμενήκᾰτον	ὑπομεμενήκᾰμεν	ὑπομεμενήκᾰτε	ὑπομεμενήκᾱσῐ(ν)								
endure	perfect		active	subjunctive	ὑπομεμενήκω	ὑπομεμενήκῃς	ὑπομεμενήκῃ	ὑπομεμενήκητον	ὑπομεμενήκητον	ὑπομεμενήκωμεν	ὑπομεμενήκητε	ὑπομεμενήκωσῐ(ν)								
endure	perfect		active	optative	ὑπομεμενήκοιμῐ,ὑπομεμενηκοίην	ὑπομεμενήκοις,ὑπομεμενηκοίης	ὑπομεμενήκοι,ὑπομεμενηκοίη	ὑπομεμενήκοιτον	ὑπομεμενηκοίτην	ὑπομεμενήκοιμεν	ὑπομεμενήκοιτε	ὑπομεμενήκοιεν								
endure	perfect		active	imperative	 	ὑπομεμένηκε	ὑπομεμενηκέτω	ὑπομεμενήκετον	ὑπομεμενηκέτων	 	ὑπομεμενήκετε	ὑπομεμενηκόντων								
fall	present		active	indicative	πῑ́πτω	πῑ́πτεις	πῑ́πτει	πῑ́πτετον	πῑ́πτετον	πῑ́πτομεν	πῑ́πτετε	πῑ́πτουσῐ(ν)								
fall	present		active	subjunctive	πῑ́πτω	πῑ́πτῃς	πῑ́πτῃ	πῑ́πτητον	πῑ́πτητον	πῑ́πτωμεν	πῑ́πτητε	πῑ́πτωσῐ(ν)								
fall	present		active	optative	πῑ́πτοιμῐ	πῑ́πτοις	πῑ́πτοι	πῑ́πτοιτον	πῑπτοίτην	πῑ́πτοιμεν	πῑ́πτοιτε	πῑ́πτοιεν								
fall	present		active	imperative	 	πῖπτε	πῑπτέτω	πῑ́πτετον	πῑπτέτων	 	πῑ́πτετε	πῑπτόντων								
fall	imperfect		active	indicative	ἔπῑπτον	ἔπῑπτες	ἔπῑπτε(ν)	ἐπῑ́πτετον	ἐπῑπτέτην	ἐπῑ́πτομεν	ἐπῑ́πτετε	ἔπῑπτον								
fall	future	uncontracted	middle	indicative	πεσέομαι	πεσέῃ,πεσέει	πεσέεται	πεσέεσθον	πεσέεσθον	πεσεόμεθᾰ	πεσέεσθε	πεσέονται								
fall	future	uncontracted	middle	optative	πεσεοίμην	πεσέοιο	πεσέοιτο	πεσέοισθον	πεσεοίσθην	πεσεοίμεθᾰ	πεσέοισθε	πεσέοιντο								
fall	future	contracted	middle	indicative	πεσοῦμαι	πεσῇ	πεσεῖται	πεσεῖσθον	πεσεῖσθον	πεσούμεθᾰ	πεσεῖσθε	πεσοῦνται								
fall	future	contracted	middle	optative	πεσοίμην	πεσοῖο	πεσοῖτο	πεσοῖσθον	πεσοίσθην	πεσοίμεθᾰ	πεσοῖσθε	πεσοῖντο								
fall	aorist		active	indicative	ἔπεσον	ἔπεσες	ἔπεσε(ν)	ἐπέσετον	ἐπεσέτην	ἐπέσομεν	ἐπέσετε	ἔπεσον								
fall	aorist		active	subjunctive	πέσω	πέσῃς	πέσῃ	πέσητον	πέσητον	πέσωμεν	πέσητε	πέσωσῐ(ν)								
fall	aorist		active	optative	πέσοιμῐ	πέσοις	πέσοι	πέσοιτον	πεσοίτην	πέσοιμεν	πέσοιτε	πέσοιεν								
fall	aorist		active	imperative	 	πέσε	πεσέτω	πέσετον	πεσέτων	 	πέσετε	πεσόντων								
fall	perfect		active	indicative	πέπτωκᾰ	πέπτωκᾰς	πέπτωκε(ν)	πεπτώκᾰτον	πεπτώκᾰτον	πεπτώκᾰμεν	πεπτώκᾰτε	πεπτώκᾱσῐ(ν)								
fall	perfect		active	subjunctive	πεπτώκω	πεπτώκῃς	πεπτώκῃ	πεπτώκητον	πεπτώκητον	πεπτώκωμεν	πεπτώκητε	πεπτώκωσῐ(ν)								
fall	perfect		active	optative	πεπτώκοιμῐ,πεπτωκοίην	πεπτώκοις,πεπτωκοίης	πεπτώκοι,πεπτωκοίη	πεπτώκοιτον	πεπτωκοίτην	πεπτώκοιμεν	πεπτώκοιτε	πεπτώκοιεν								
fall	perfect		active	imperative	 	πέπτωκε	πεπτωκέτω	πεπτώκετον	πεπτωκέτων	 	πεπτώκετε	πεπτωκόντων								
fall	pluperfect		active	indicative	ἐπεπτώκειν,ἐπεπτώκη	ἐπεπτώκεις,ἐπεπτώκης	ἐπεπτώκει(ν)	ἐπεπτώκετον	ἐπεπτωκέτην	ἐπεπτώκεμεν	ἐπεπτώκετε	ἐπεπτώκεσᾰν								
fly	present		middle/passive	indicative	πέτομαι	πέτῃ,πέτει	πέτεται	πέτεσθον	πέτεσθον	πετόμεθᾰ	πέτεσθε	πέτονται								
fly	present		middle/passive	subjunctive	πέτωμαι	πέτῃ	πέτηται	πέτησθον	πέτησθον	πετώμεθᾰ	πέτησθε	πέτωνται								
fly	present		middle/passive	optative	πετοίμην	πέτοιο	πέτοιτο	πέτοισθον	πετοίσθην	πετοίμεθᾰ	πέτοισθε	πέτοιντο								
fly	present		middle/passive	imperative	 	πέτου	πετέσθω	πέτεσθον	πετέσθων	 	πέτεσθε	πετέσθων								
fly	imperfect		middle/passive	indicative	ἐπετόμην	ἐπέτου	ἐπέτετο	ἐπέτεσθον	ἐπετέσθην	ἐπετόμεθᾰ	ἐπέτεσθε	ἐπέτοντο								
fly	future		middle	indicative	πετήσομαι	πετήσῃ,πετήσει	πετήσεται	πετήσεσθον	πετήσεσθον	πετησόμεθᾰ	πετήσεσθε	πετήσονται								
fly	future		middle	optative	πετησοίμην	πετήσοιο	πετήσοιτο	πετήσοισθον	πετησοίσθην	πετησοίμεθᾰ	πετήσοισθε	πετήσοιντο								
fly	future		passive	indicative	πετασθήσομαι	πετασθήσῃ	πετασθήσεται	πετασθήσεσθον	πετασθήσεσθον	πετασθησόμεθᾰ	πετασθήσεσθε	πετασθήσονται								
fly	future		passive	optative	πετασθησοίμην	πετασθήσοιο	πετασθήσοιτο	πετασθήσοισθον	πετασθησοίσθην	πετασθησοίμεθᾰ	πετασθήσοισθε	πετασθήσοιντο								
fly	future		middle	indicative	πτήσομαι	πτήσῃ,πτήσει	πτήσεται	πτήσεσθον	πτήσεσθον	πτησόμεθᾰ	πτήσεσθε	πτήσονται								
fly	future		middle	optative	πτησοίμην	πτήσοιο	πτήσοιτο	πτήσοισθον	πτησοίσθην	πτησοίμεθᾰ	πτήσοισθε	πτήσοιντο								
fly	future		passive	indicative	πετασθήσομαι	πετασθήσῃ	πετασθήσεται	πετασθήσεσθον	πετασθήσεσθον	πετασθησόμεθᾰ	πετασθήσεσθε	πετασθήσονται								
fly	future		passive	optative	πετασθησοίμην	πετασθήσοιο	πετασθήσοιτο	πετασθήσοισθον	πετασθησοίσθην	πετασθησοίμεθᾰ	πετασθήσοισθε	πετασθήσοιντο								
fly	aorist		middle	indicative	ἐπτόμην	ἔπτου	ἔπτετο	ἔπτεσθον	ἐπτέσθην	ἐπτόμεθᾰ	ἔπτεσθε	ἔπτοντο								
fly	aorist		middle	subjunctive	πτῶμαι	πτῇ	πτῆται	πτῆσθον	πτῆσθον	πτώμεθᾰ	πτῆσθε	πτῶνται								
fly	aorist		middle	optative	πτοίμην	πτοῖο	πτοῖτο	πτοῖσθον	πτοίσθην	πτοίμεθᾰ	πτοῖσθε	πτοῖντο								
fly	aorist		middle	imperative	 	πτοῦ	πτέσθω	πτέσθον	πτέσθων	 	πτέσθε	πτέσθων								
fly	aorist		passive	indicative	ἐπετάσθην	ἐπετάσθης	ἐπετάσθη	ἐπετάσθητον	ἐπετασθήτην	ἐπετάσθημεν	ἐπετάσθητε	ἐπετάσθησᾰν								
fly	aorist		passive	subjunctive	πετασθῶ	πετασθῇς	πετασθῇ	πετασθῆτον	πετασθῆτον	πετασθῶμεν	πετασθῆτε	πετασθῶσῐ(ν)								
fly	aorist		passive	optative	πετασθείην	πετασθείης	πετασθείη	πετασθεῖτον,πετασθείητον	πετασθείτην,πετασθειήτην	πετασθεῖμεν,πετασθείημεν	πετασθεῖτε,πετασθείητε	πετασθεῖεν,πετασθείησᾰν								
fly	aorist		passive	imperative	 	πετάσθητῐ	πετασθήτω	πετάσθητον	πετασθήτων	 	πετάσθητε	πετασθέντων								
fly	aorist		middle	indicative	ἐπτᾰ́μην	ἔπτω	ἔπτᾰτο	ἔπτᾰσθον	ἐπτᾰ́σθην	ἐπτᾰ́μεθᾰ	ἔπτᾰσθε	ἔπτᾰντο								
fly	aorist		middle	subjunctive	πτῶμαι	πτῇ	πτῆται	πτῆσθον	πτῆσθον	πτώμεθᾰ	πτῆσθε	πτῶνται								
fly	aorist		middle	optative	πταίμην	πταῖο	πταῖτο	πταῖσθον	πταίσθην	πταίμεθᾰ	πταῖσθε	πταῖντο								
fly	aorist		middle	imperative	 	πταῖ	πτᾰ́σθω	πτᾰ́σθον	πτᾰ́σθων	 	πτᾰ́σθε	πτᾰ́σθων								
fly	aorist		passive	indicative	ἐπετάσθην	ἐπετάσθης	ἐπετάσθη	ἐπετάσθητον	ἐπετασθήτην	ἐπετάσθημεν	ἐπετάσθητε	ἐπετάσθησᾰν								
