bird		singular	plural
bird	nominative, accusative	brid	briddes
bird	genitive	briddes	briddes
bird	dative	bridde	bridde
dog		singular	plural
dog	nominative, accusative	hound	hounds or houndes
dog	genitive	houndes	hounde
dog	dative	hounde	hounden
