pronoun 	 jag 	 3083766
noun 	 jag 	 3083766
pronoun 	 det 	 2821232
verb 	 är 	 2478953
pronoun 	 du 	 2219274
conjunction 	 att 	 1579335
particle 	 att 	 1579335
adverb 	 inte 	 1570424
noun 	 en 	 1170511
pronoun 	 en 	 1170511
numeral 	 en 	 1170511
interjection 	 och 	 1108169
conjunction 	 och 	 1108169
verb 	 har 	 1003644
pronoun 	 vi 	 987404
adverb 	 vi 	 987404
noun 	 vi 	 987404
preposition 	 på 	 955428
adjective 	 på 	 955428
adverb 	 i 	 855366
preposition 	 i 	 855366
pronoun 	 i 	 855366
conjunction 	 för 	 761068
adverb 	 för 	 761068
preposition 	 för 	 761068
noun 	 för 	 761068
verb 	 för 	 761068
pronoun 	 han 	 710497
noun 	 med 	 700186
adverb 	 med 	 700186
preposition 	 med 	 700186
conjunction 	 som 	 689289
pronoun 	 som 	 689289
pronoun 	 vad 	 683312
noun 	 vad 	 683312
conjunction 	 om 	 676657
particle 	 om 	 676657
preposition 	 om 	 676657
conjunction 	 var 	 665938
adverb 	 var 	 665938
determiner 	 var 	 665938
noun 	 var 	 665938
verb 	 var 	 665938
pronoun 	 jag 	 664241
adverb 	 här 	 649710
noun 	 här 	 649710
pronoun 	 dig 	 637090
conjunction 	 så 	 593713
adverb 	 så 	 593713
pronoun 	 så 	 593713
noun 	 så 	 593713
verb 	 så 	 593713
pronoun 	 den 	 580314
verb 	 kunna 	 553059
adverb 	 till 	 547836
preposition 	 till 	 547836
pronoun 	 de 	 491659
conjunction 	 men 	 423573
noun 	 men 	 423573
pronoun 	 ni 	 410106
verb 	 ska 	 407196
noun 	 ska 	 407196
numeral 	 ett 	 399575
adverb 	 av 	 377039
preposition 	 av 	 377039
adjective 	 av 	 377039
verb 	 vill 	 353196
adjective 	 vill 	 353196
pronoun 	 hon 	 337077
noun 	 hon 	 337077
adverb 	 nu 	 326494
adverb 	 ja 	 324198
noun 	 ja 	 324198
pronoun 	 ja 	 324198
verb 	 veta 	 323682
adverb 	 nej 	 301515
noun 	 nej 	 301515
adverb 	 bara 	 300442
adjective 	 bara 	 300442
