#         	roots and suffixes                                                                                          
tia       	∫ɪEɪ                                                                                                       
tion      	∫n                                                                                                         
sion      	∫n                                                                                                          
augh      	ɔ                                                                                                           
ight      	aɪt                           
(?<=[bvdðgmnrl])e?s 	z
#         	consonant digraphs                                                                                          
\bth      	θ                                                                                                           
\Bth\B    	ð                                                                                                           
th\b      	θ                                                                                                           
the\b     	ð                                                                                                           
ch        	t∫                                                                                                          
sh        	∫                                                                                                           
ph        	f                                                                                                           
nge       	ŋdʒ                                                                                                         
ng        	ŋ                                                                                                           
nk        	ŋk                                                                                                           
dg        	dʒ                                                                                                          
\bwh      	w                                                                                                           
\bkn      	n                                                                                                           
\bwr      	r                                                                                                           
ss        	s                                                                                                           
tt        	t                                                                                                           
dd        	d                                                                                                           
ll        	l                                                                                                           
#         	consonant letters                                                                                           
c(?=[aou])	k                                                                                                           
c(?=[eiy])	s                                                                                                           
g(?=[aou])	g                                                                                                           
g(?=[eiy])	dʒ                                                                                                          
j         	dʒ                                                                                                          
q         	kw                                                                                                          
x         	ks                                                                                                          
#         	sources:                                                                                                    
#         	https://en.wikipedia.org/wiki/English_phonology                                                             
#         	https://en.wikipedia.org/wiki/Pronunciation_respelling_for_English                                          
#         	capital letter are temporarily used to distinguish english letters from IPA phonemes, where ambiguity exists
#         	terminal dipthongs                                                                                          
ey\b      	I                                                                                                           
ie\b      	I                                                                                                           
#         	terminal vowels                                                                                             
a\b       	ə                                                                                                           
e\b       	                                                                                                            
i\b       	I                                                                                                           
o\b       	Oʊ                                                                                                          
u\b       	U                                                                                                           
y\b       	I                                                                                                           
\ba       	ə                                                                                                           
#         	vowels before historical r                                                                                  
air       	ɛər                                                                                                         
ear       	ɪər                                                                                                         
our       	ʊər                                                                                                         
uar       	ɛr                                                                                                          
ar        	ɑr                                                                                                          
ir        	ɜr                                                                                                          
ere\b     	Eər                                                                                                         
er\b      	ər                                                                                                          
er        	ər                                                                                                          
or        	ɜr                                                                                                          
ur        	ɜr                                                                                                          
#         	dipthongs                                                                                                   
iew       	jU                                                                                                          
ay        	Eɪ                                                                                                          
ey        	Eɪ                                                                                                          
oy        	Oɪ                                                                                                          
uy        	ʊɪ                                                                                                          
aw        	Oʊ                                                                                                          
ew        	eʊ                                                                                                          
ow        	Oʊ                                                                                                          
ae        	I                                                                                                           
ai        	Eɪ                                                                                                          
au        	ɔ                                                                                                           
ea        	I                                                                                                           
ee        	I                                                                                                           
ei        	EI                                                                                                          
ie        	I                                                                                                           
oa        	Oʊ                                                                                                          
oi        	ɔɪ                                                                                                          
oo        	U                                                                                                           
ou        	Aʊ                                                                                                          
#         	monopthongs                                                                                                 
a         	æ                                                                                                           
e         	ɛ                                                                                                           
i         	ɪ                                                                                                           
o         	ɑ                                                                                                           
u         	ʌ                                                                                                           
y         	j                                                                                                           
          
