animal		singular	plural
sound	oblique	ध्वनी	dhvanī	ध्वनियों	dhvaniyõ
sound	vocative	ध्वनी	dhvanī	ध्वनियो	dhvaniyo
warmth		singular	plural
warmth	direct	ताप	tāp	ताप	tāp
warmth	oblique	ताप	tāp	तापों	tāpõ
warmth	vocative	ताप	tāp	तापो	tāpo
water		singular	plural
water	direct	पानी	pānī	पानी	pānī
water	oblique	पानी	pānī	पानियों	pāniyõ
water	vocative	पानी	pānī	पानियो	pāniyo
way		singular	plural
way	direct	पथ	path	पथ	path
way	oblique	पथ	path	पथों	pathõ
way	vocative	पथ	path	पथो	patho
wind		singular	plural
wind	direct	हवा	havā	हवाएँ	havāẽ
wind	oblique	हवा	havā	हवाओं	havāõ
wind	vocative	हवा	havā	हवाओ	havāo
window		singular	plural
window	direct	खिड़की	khiṛkī	खिड़कियाँ	khiṛkiyā̃
window	oblique	खिड़की	khiṛkī	खिड़कियों	khiṛkiyõ
window	vocative	खिड़की	khiṛkī	खिड़कियो	khiṛkiyo
woman		singular	plural
woman	direct	नारी	nārī	नारियाँ	nāriyā̃
woman	oblique	नारी	nārī	नारियों	nāriyõ
woman	vocative	नारी	nārī	नारियो	nāriyo
work		singular	plural
work	direct	कार्य	kārya	कार्य	kārya
work	oblique	कार्य	kārya	कार्यों	kāryõ
work	vocative	कार्य	kārya	कार्यो	kāryo
