english		english	translated	translated	translated	emoji
infinitive		argument	argument	argument	argument	
	voice		neuter	masculine	feminine	
be	active	well	ὑγῐές	ὑγῐῆ	ὑγῐᾶ	\nx{🧘\cx\gx}
go	active	to the temple	τῷ ἱερῷ	τῷ ἱερῷ	τῷ ἱερῷ	<big>🏛️</big><span style='font-size:60%'>←\nx{🚶\cx\gx}</span>
release	active	the dog	τὴν κῠ́νᾰ	τὴν κῠ́νᾰ	τὴν κῠ́νᾰ	←<span style='font-size:60%'>🐕</span><big>\nx{🧎\cx\gx}</big>
release	passive	by the guard	ἀπό τοῦ τηροῦ	ἀπό τοῦ τηροῦ	ἀπό τοῦ τηροῦ	←\nx{🧑\gx\cx}💂\c4
release	middle	by the guard	ἀπό τοῦ τηροῦ	ἀπό τοῦ τηροῦ	ἀπό τοῦ τηροῦ	←\nx{🧑\gx\cx}💂\c4
