*	*	*	*	*	*	*	*	*	*	mood	prephrase	postphrase	#
#	atomicity	duration	consistency	series-partitivity	persistance	progress	recency	motion-direction	motion-direction				#
	atomic												#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
													#
	A	D	C	S	p	P	R	d	D		(1+P)		
#	atomicity	duration	consistency	series-partitivity	persistance	progress	recency	motion-direction	motion-distribution				
#													
#	atomic	brief	incessant	series-partitive	nonresultant	started	recent	consistent-motion	centralized-motion				
#	nonatomic	protracted	static	series-nonpartitive	resultant	progressing	nonrecent	reversing-motion	decentralized-motion				
#		indefinite	habit		persistant	paused		returning-motion	undistributed-motion				
#			custom			arrested		undirected-motion					
#			repeated			resumed		unmoving					
#			experiential			continued							
#						finished							
													
