verb 	 với 	 91606
preposition 	 với 	 91606
noun 	 với 	 91606
verb 	 ra 	 88056
noun 	 ra 	 88056
adverb 	 vậy 	 87834
particle 	 vậy 	 87834
adverb 	 lại 	 86922
verb 	 lại 	 86922
adverb 	 thế 	 83926
verb 	 thế 	 83926
noun 	 thế 	 83926
pronoun 	 cậu 	 81308
noun 	 cậu 	 81308
adverb 	 nào 	 78619
determiner 	 nào 	 78619
particle 	 nào 	 78619
verb 	 để 	 78214
conjunction 	 để 	 78214
adjective 	 cái 	 77723
noun 	 cái 	 77723
particle 	 đang 	 72580
adjective 	 trong 	 70592
preposition 	 trong 	 70592
verb 	 muốn 	 70188
particle 	 như 	 68015
pronoun 	 ấy 	 67755
determiner 	 ấy 	 67755
particle 	 ấy 	 67755
conjunction 	 nhưng 	 65586
conjunction 	 mà 	 65321
particle 	 mà 	 65321
adverb 	 những 	 63775
determiner 	 những 	 63775
particle 	 những 	 63775
adverb 	 đâu 	 63641
particle 	 đâu 	 63641
adverb 	 khi 	 61372
verb 	 khi 	 61372
pronoun 	 khi 	 61372
interjection 	 chuyện 	 61207
noun 	 chuyện 	 61207
verb 	 đến 	 59249
preposition 	 đến 	 59249
adverb 	 chỉ 	 57962
verb 	 chỉ 	 57962
pronoun 	 chỉ 	 57962
noun 	 chỉ 	 57962
verb 	 về 	 55642
preposition 	 về 	 55642
noun 	 giờ 	 54783
interjection 	 thôi 	 53775
particle 	 thôi 	 53775
verb 	 thôi 	 53775
noun 	 thôi 	 53775
adverb 	 còn 	 53025
verb 	 còn 	 53025
particle 	 thì 	 52764
noun 	 thì 	 52764
verb 	 thấy 	 52409
adverb 	 cũng 	 49975
verb 	 các 	 48894
determiner 	 các 	 48894
noun 	 các 	 48894
pronoun 	 ai 	 48690
verb 	 vào 	 48331
preposition 	 vào 	 48331
particle 	 vào 	 48331
verb 	 bị 	 47117
noun 	 bị 	 47117
verb 	 nghĩ 	 46807
adverb 	 thật 	 45685
adjective 	 thật 	 45685
conjunction 	 nếu 	 45526
pronoun 	 mình 	 44886
adverb 	 mình 	 44886
noun 	 mình 	 44886
adverb 	 nữa 	 42790
interjection 	 nữa 	 42790
adverb 	 rất 	 42758
verb 	 cần 	 41313
noun 	 cần 	 41313
conjunction 	 vì 	 40648
preposition 	 vì 	 40648
noun 	 vì 	 40648
adjective 	 tới 	 39845
preposition 	 tới 	 39845
verb 	 tới 	 39845
interjection 	 à 	 39523
particle 	 à 	 39523
noun 	 điều 	 38535
verb 	 xin 	 36502
adverb 	 lên 	 35761
verb 	 lên 	 35761
noun 	 sự 	 35695
particle 	 chưa 	 35502
pronoun 	 mày 	 35043
noun 	 mày 	 35043
verb 	 nghe 	 34744
particle 	 nghe 	 34744
adjective 	 thứ 	 34702
verb 	 thứ 	 34702
noun 	 thứ 	 34702
adjective 	 nhà 	 34144
noun 	 nhà 	 34144
pronoun 	 bạn 	 33890
noun 	 bạn 	 33890
adjective 	 đúng 	 33630
pronoun 	 mẹ 	 33236
interjection 	 mẹ 	 33236
noun 	 mẹ 	 33236
conjunction 	 từ 	 32865
verb 	 từ 	 32865
noun 	 từ 	 32865
determiner 	 mọi 	 32363
noun 	 mọi 	 32363
adjective 	 chết 	 32316
verb 	 chết 	 32316
noun 	 ơn 	 31989
verb 	 đừng 	 31892
conjunction 	 hơn 	 31882
determiner 	 hơn 	 31882
verb 	 hơn 	 31882
verb 	 tìm 	 30847
adverb 	 hãy 	 30366
adjective 	 tốt 	 30133
noun 	 tốt 	 30133
verb 	 nên 	 30007
conjunction 	 nên 	 30007
noun 	 đầu 	 29922
pronoun 	 tao 	 29555
verb 	 tin 	 27835
noun 	 tin 	 27835
adverb 	 quá 	 27695
verb 	 quá 	 27695
determiner 	 nhiều 	 26761
adjective 	 hay 	 25981
verb 	 hay 	 25981
conjunction 	 hay 	 25981
noun 	 tên 	 25865
adverb 	 tất 	 25394
noun 	 tất 	 25394
adjective 	 ý 	 25306
particle 	 ý 	 25306
determiner 	 ý 	 25306
noun 	 ý 	 25306
adjective 	 công 	 25265
noun 	 công 	 25265
verb 	 bao 	 25235
determiner 	 bao 	 25235
noun 	 bao 	 25235
pronoun 	 bà 	 25171
noun 	 bà 	 25171
adjective 	 trên 	 24858
preposition 	 trên 	 24858
adverb 	 nhất 	 24482
interjection 	 nhất 	 24482
numeral 	 nhất 	 24482
preposition 	 tại 	 24163
conjunction 	 tại 	 24163
verb 	 tại 	 24163
pronoun 	 bố 	 23851
noun 	 bố 	 23851
noun 	 lỗi 	 23735
verb 	 theo 	 23647
preposition 	 theo 	 23647
noun 	 ngày 	 23380
adverb 	 sau 	 23351
adjective 	 sau 	 23351
preposition 	 sau 	 23351
adjective 	 thành 	 22957
preposition 	 thành 	 22957
verb 	 thành 	 22957
noun 	 thành 	 22957
adjective 	 ngay 	 22886
pronoun 	 cháu 	 22539
noun 	 cháu 	 22539
verb 	 gặp 	 22476
verb 	 yêu 	 22407
verb 	 nhìn 	 22198
adjective 	 khác 	 21972
verb 	 bắt 	 21944
adverb 	 chắc 	 21910
adjective 	 chắc 	 21910
verb 	 giết 	 21753
verb 	 xem 	 21702
pronoun 	 qua 	 21668
adjective 	 qua 	 21668
preposition 	 qua 	 21668
verb 	 qua 	 21668
adjective 	 cùng 	 21505
conjunction 	 cùng 	 21505
noun 	 cùng 	 21505
interjection 	 chào 	 21331
verb 	 chào 	 21331
verb 	 thích 	 21300
noun 	 thích 	 21300
verb 	 cách 	 20969
noun 	 cách 	 20969
verb 	 đưa 	 20707
adverb 	 hết 	 20604
interjection 	 hết 	 20604
verb 	 hết 	 20604
adverb 	 lắm 	 20602
determiner 	 lắm 	 20602
noun 	 lúc 	 20367
adjective 	 hai 	 19742
numeral 	 hai 	 19742
noun 	 quan 	 19601
verb 	 lấy 	 19477
adverb 	 mới 	 19441
adjective 	 mới 	 19441
verb 	 gọi 	 19384
pronoun 	 cha 	 19375
noun 	 cha 	 19375
verb 	 hiểu 	 19246
verb 	 ăn 	 19225
noun 	 tay 	 19160
adjective 	 xe 	 18685
noun 	 xe 	 18685
conjunction 	 rằng 	 18630
verb 	 rằng 	 18630
preposition 	 lần 	 18251
verb 	 lần 	 18251
noun 	 lần 	 18251
verb 	 bỏ 	 17847
pronoun 	 ngài 	 17804
noun 	 ngài 	 17804
noun 	 cuộc 	 17493
numeral 	 năm 	 17208
noun 	 năm 	 17208
adverb 	 chúa 	 17185
adjective 	 chúa 	 17185
noun 	 chúa 	 17185
verb 	 mất 	 17135
particle 	 mất 	 17135
pronoun 	 ngươi 	 16993
noun 	 ngươi 	 16993
verb 	 vụ 	 16791
noun 	 vụ 	 16791
pronoun 	 bây 	 16552
adjective 	 nay 	 16513
verb 	 nhân 	 16480
conjunction 	 nhân 	 16480
noun 	 nhân 	 16480
noun 	 i 	 16422
noun 	 tiền 	 16262
adjective 	 đường 	 15873
noun 	 đường 	 15873
verb 	 nhận 	 15775
interjection 	 vâng 	 15700
verb 	 vâng 	 15700
verb 	 trở 	 15609
adverb 	 xuống 	 15426
verb 	 xuống 	 15426
adjective 	 mặt 	 15069
noun 	 mặt 	 15069
particle 	 thời 	 15011
noun 	 thời 	 15011
particle 	 nhé 	 15003
verb 	 định 	 14960
adjective 	 gái 	 14775
noun 	 gái 	 14775
adjective 	 sát 	 14737
verb 	 sát 	 14737
particle 	 đồ 	 14639
verb 	 đồ 	 14639
noun 	 đồ 	 14639
verb 	 gia 	 14589
pronoun 	 nơi 	 14588
noun 	 nơi 	 14588
preposition 	 do 	 14512
noun 	 lời 	 14421
adverb 	 luôn 	 14406
adverb 	 ngoài 	 14390
adjective 	 ngoài 	 14390
preposition 	 ngoài 	 14390
noun 	 ngoài 	 14390
adverb 	 nhau 	 14353
noun 	 nhau 	 14353
adjective 	 cơ 	 14169
particle 	 cơ 	 14169
noun 	 cơ 	 14169
adverb 	 mấy 	 14108
determiner 	 mấy 	 14108
noun 	 chút 	 14081
pronoun 	 bé 	 13902
adjective 	 bé 	 13902
noun 	 bé 	 13902
adjective 	 toàn 	 13886
verb 	 kẻ 	 13761
noun 	 kẻ 	 13761
adverb 	 từng 	 13693
noun 	 từng 	 13693
pronoun 	 từng 	 13693
verb 	 động 	 13598
noun 	 động 	 13598
adjective 	 hàng 	 13517
verb 	 hàng 	 13517
noun 	 hàng 	 13517
interjection 	 ơi 	 13505
particle 	 ơi 	 13505
adjective 	 bằng 	 13250
preposition 	 bằng 	 13250
noun 	 bằng 	 13250
noun 	 chỗ 	 13244
verb 	 phòng 	 13239
noun 	 phòng 	 13239
pronoun 	 chú 	 13203
noun 	 chú 	 13203
verb 	 quay 	 13148
verb 	 nhớ 	 13140
adjective 	 thực 	 12893
noun 	 thực 	 12893
verb 	 chiến 	 12873
noun 	 chiến 	 12873
adverb 	 chẳng 	 12796
interjection 	 vô 	 12748
verb 	 vô 	 12748
particle 	 vô 	 12748
adverb 	 đại 	 12711
adjective 	 đại 	 12711
noun 	 lí 	 12600
adverb 	 ko 	 12594
adjective 	 vui 	 12588
preposition 	 bên 	 12584
noun 	 bên 	 12584
adjective 	 lẽ 	 12554
noun 	 lẽ 	 12554
verb 	 hỏi 	 12521
verb 	 tiếp 	 12519
verb 	 cứu 	 12482
noun 	 tình 	 12437
adjective 	 cảnh 	 12401
noun 	 cảnh 	 12401
verb 	 học 	 12384
adverb 	 tuyệt 	 12350
adjective 	 tuyệt 	 12350
verb 	 tuyệt 	 12350
adjective 	 đồng 	 12206
noun 	 đồng 	 12206
verb 	 trả 	 12191
noun 	 máy 	 12170
verb 	 đánh 	 12127
adjective 	 giống 	 12117
verb 	 giống 	 12117
noun 	 giống 	 12117
adjective 	 trai 	 12104
noun 	 trai 	 12104
preposition 	 vị 	 12046
noun 	 vị 	 12046
adverb 	 kia 	 12005
adjective 	 kia 	 12005
pronoun 	 chị 	 11925
noun 	 chị 	 11925
noun 	 tâm 	 11916
adverb 	 bộ 	 11915
particle 	 bộ 	 11915
noun 	 bộ 	 11915
verb 	 đề 	 11782
noun 	 đề 	 11782
adjective 	 gian 	 11775
noun 	 gian 	 11775
adjective 	 tối 	 11740
noun 	 tối 	 11740
verb 	 cám 	 11700
noun 	 cám 	 11700
verb 	 sinh 	 11437
noun 	 sinh 	 11437
verb 	 giữ 	 11311
noun 	 tiếng 	 11269
verb 	 câu 	 11162
noun 	 câu 	 11162
preposition 	 bởi 	 11066
conjunction 	 bởi 	 11066
verb 	 ừ 	 10959
particle 	 ừ 	 10959
verb 	 chờ 	 10916
adjective 	 đẹp 	 10847
verb 	 kết 	 10575
noun 	 kết 	 10575
verb 	 lo 	 10568
adverb 	 vừa 	 10554
adjective 	 vừa 	 10554
verb 	 vừa 	 10554
conjunction 	 vừa 	 10554
noun 	 hành 	 10481
noun 	 giới 	 10461
verb 	 báo 	 10417
noun 	 báo 	 10417
verb 	 tưởng 	 10339
adjective 	 đáng 	 10264
verb 	 đáng 	 10264
adjective 	 viên 	 10200
verb 	 viên 	 10200
noun 	 viên 	 10200
noun 	 hôm 	 10153
adverb 	 hiện 	 10115
verb 	 hiện 	 10115
adjective 	 ôi 	 9971
adjective 	 bình 	 9884
verb 	 bình 	 9884
noun 	 bình 	 9884
adjective 	 biệt 	 9803
verb 	 biệt 	 9803
adverb 	 lâu 	 9796
verb 	 đủ 	 9784
adjective 	 sáng 	 9583
noun 	 sáng 	 9583
adjective 	 trọng 	 9514
verb 	 trọng 	 9514
adjective 	 lớn 	 9440
verb 	 lớn 	 9440
pronoun 	 thần 	 9422
noun 	 thần 	 9422
verb 	 vấn 	 9372
noun 	 cửa 	 9357
adjective 	 ba 	 9325
numeral 	 ba 	 9325
determiner 	 ba 	 9325
noun 	 ba 	 9325
verb 	 thương 	 9287
noun 	 thương 	 9287
verb 	 chạy 	 9243
verb 	 giải 	 9179
noun 	 giải 	 9179
adjective 	 thông 	 9176
verb 	 thông 	 9176
noun 	 thông 	 9176
adjective 	 trung 	 9152
noun 	 trung 	 9152
verb 	 phụ 	 9138
adjective 	 thường 	 9046
verb 	 tra 	 9024
adjective 	 cuối 	 8991
noun 	 cuối 	 8991
interjection 	 coi 	 8969
verb 	 coi 	 8969
verb 	 mang 	 8908
noun 	 mang 	 8908
noun 	 vẻ 	 8890
verb 	 cầu 	 8810
noun 	 cầu 	 8810
verb 	 đội 	 8766
noun 	 đội 	 8766
pronoun 	 nhỏ 	 8754
adjective 	 nhỏ 	 8754
verb 	 nhỏ 	 8754
noun 	 nhỏ 	 8754
pronoun 	 bác 	 8710
verb 	 bác 	 8710
noun 	 bác 	 8710
adjective 	 hợp 	 8685
verb 	 hợp 	 8685
noun 	 hợp 	 8685
adjective 	 trời 	 8669
interjection 	 trời 	 8669
noun 	 trời 	 8669
verb 	 ngủ 	 8629
adjective 	 thêm 	 8615
conjunction 	 thêm 	 8615
verb 	 thêm 	 8615
noun 	 đời 	 8595
noun 	 bản 	 8575
noun 	 quân 	 8568
adverb 	 thay 	 8549
verb 	 thay 	 8549
adjective 	 an 	 8534
noun 	 xác 	 8476
adverb 	 bay 	 8451
verb 	 bay 	 8451
pronoun 	 bay 	 8451
noun 	 bay 	 8451
pronoun 	 a 	 8419
interjection 	 a 	 8419
noun 	 đêm 	 8398
adverb 	 tiên 	 8385
noun 	 tiên 	 8385
verb 	 điện 	 8348
noun 	 điện 	 8348
verb 	 dùng 	 8291
adverb 	 y 	 8266
noun 	 y 	 8266
verb 	 đổi 	 8217
conjunction 	 dù 	 8199
noun 	 dù 	 8199
adjective 	 thân 	 8178
noun 	 thân 	 8178
noun 	 vệ 	 8164
noun 	 súng 	 8127
pronoun 	 ảnh 	 8097
noun 	 ảnh 	 8097
adjective 	 đứng 	 8080
verb 	 đứng 	 8080
noun 	 hội 	 8053
verb 	 liên 	 7921
noun 	 liên 	 7921
adverb 	 gần 	 7760
adjective 	 gần 	 7760
adjective 	 xa 	 7718
noun 	 xa 	 7718
verb 	 phát 	 7679
verb 	 ngồi 	 7649
verb 	 đợi 	 7640
verb 	 trông 	 7621
adjective 	 trường 	 7559
noun 	 trường 	 7559
noun 	 đất 	 7534
adjective 	 trẻ 	 7429
noun 	 trẻ 	 7429
verb 	 tính 	 7341
noun 	 tính 	 7341
verb 	 đàn 	 7335
noun 	 đàn 	 7335
pronoun 	 ổng 	 7316
verb 	 uống 	 7286
verb 	 sắp 	 7242
particle 	 sắp 	 7242
verb 	 vọng 	 7213
adjective 	 điên 	 7188
verb 	 tử 	 7180
noun 	 tử 	 7180
adjective 	 giá 	 7125
noun 	 giá 	 7125
adjective 	 xong 	 7068
verb 	 xong 	 7068
verb 	 quyết 	 7045
verb 	 tập 	 7011
noun 	 tập 	 7011
verb 	 dừng 	 7009
adjective 	 khó 	 6994
interjection 	 ồ 	 6936
verb 	 ồ 	 6936
verb 	 mở 	 6913
adverb 	 năng 	 6904
determiner 	 ít 	 6901
verb 	 ạ 	 6886
particle 	 ạ 	 6886
adjective 	 cao 	 6822
noun 	 cao 	 6822
noun 	 chứng 	 6792
verb 	 kiếm 	 6791
noun 	 kiếm 	 6791
verb 	 đấu 	 6784
noun 	 đấu 	 6784
noun 	 lòng 	 6769
noun 	 mắt 	 6735
adverb 	 thử 	 6691
verb 	 thử 	 6691
noun 	 chủ 	 6685
noun 	 vợ 	 6611
noun 	 sư 	 6560
verb 	 vật 	 6537
noun 	 vật 	 6537
verb 	 chuyển 	 6502
noun 	 chuyển 	 6502
noun 	 trưởng 	 6498
adjective 	 bệnh 	 6497
noun 	 bệnh 	 6497
adjective 	 mạnh 	 6490
particle 	 phần 	 6464
verb 	 phần 	 6464
noun 	 phần 	 6464
interjection 	 biến 	 6432
verb 	 biến 	 6432
noun 	 biến 	 6432
verb 	 thức 	 6426
noun 	 thức 	 6426
verb 	 tiến 	 6419
adverb 	 trái 	 6399
adjective 	 trái 	 6399
preposition 	 trái 	 6399
noun 	 trái 	 6399
verb 	 quên 	 6380
noun 	 phút 	 6380
noun 	 gã 	 6347
verb 	 chọn 	 6341
adjective 	 quý 	 6317
verb 	 quý 	 6317
noun 	 quý 	 6317
verb 	 sàng 	 6257
noun 	 sàng 	 6257
adjective 	 may 	 6234
verb 	 may 	 6234
adjective 	 mừng 	 6165
verb 	 mừng 	 6165
verb 	 loại 	 6092
noun 	 loại 	 6092
noun 	 chân 	 6088
adjective 	 sai 	 5986
verb 	 sai 	 5986
adjective 	 yên 	 5963
noun 	 yên 	 5963
adjective 	 tệ 	 5951
verb 	 dụng 	 5949
adjective 	 minh 	 5948
verb 	 minh 	 5948
noun 	 minh 	 5948
adverb 	 hơi 	 5946
noun 	 hơi 	 5946
verb 	 hạ 	 5942
noun 	 hạ 	 5942
verb 	 điểm 	 5880
noun 	 điểm 	 5880
noun 	 quả 	 5875
verb 	 thuốc 	 5833
noun 	 thuốc 	 5833
noun 	 lực 	 5830
noun 	 mai 	 5830
noun 	 sức 	 5822
adjective 	 vũ 	 5820
verb 	 vũ 	 5820
noun 	 vũ 	 5820
noun 	 phố 	 5811
adverb 	 mau 	 5801
adjective 	 mau 	 5801
verb 	 tuần 	 5786
noun 	 tuần 	 5786
adjective 	 đau 	 5743
verb 	 đau 	 5743
verb 	 mua 	 5702
noun 	 mua 	 5702
noun 	 thống 	 5680
adjective 	 tài 	 5665
noun 	 tài 	 5665
pronoun 	 trò 	 5599
noun 	 trò 	 5599
adverb 	 duy 	 5589
adjective 	 kinh 	 5580
verb 	 diễn 	 5574
adjective 	 tàu 	 5568
noun 	 tàu 	 5568
noun 	 chó 	 5543
noun 	 trí 	 5525
adjective 	 pháp 	 5518
noun 	 pháp 	 5518
noun 	 ư 	 5517
verb 	 nổi 	 5506
verb 	 đặt 	 5505
adjective 	 to 	 5494
determiner 	 mỗi 	 5478
adjective 	 đặc 	 5457
noun 	 bài 	 5452
noun 	 khí 	 5415
adjective 	 tục 	 5410
noun 	 tục 	 5410
adjective 	 thú 	 5410
verb 	 thú 	 5410
noun 	 thú 	 5410
noun 	 quyền 	 5405
adverb 	 thư 	 5392
adjective 	 thư 	 5392
verb 	 thư 	 5392
noun 	 thư 	 5392
adjective 	 the 	 5385
noun 	 the 	 5385
noun 	 dân 	 5355
verb 	 mặc 	 5338
noun 	 tháng 	 5314
noun 	 buổi 	 5306
noun 	 hiệu 	 5292
adjective 	 hoàng 	 5206
noun 	 hoàng 	 5206
verb 	 cá 	 5193
noun 	 cá 	 5193
noun 	 quốc 	 5188
noun 	 đơn 	 5188
verb 	 phục 	 5180
verb 	 tiêu 	 5143
noun 	 tiêu 	 5143
verb 	 phá 	 5140
noun 	 phá 	 5140
verb 	 tránh 	 5127
particle 	 hôn 	 5122
verb 	 hôn 	 5122
noun 	 hôn 	 5122
verb 	 thắng 	 5099
noun 	 thắng 	 5099
verb 	 chúc 	 5097
noun 	 cây 	 5083
verb 	 tạo 	 5079
verb 	 mạng 	 5012
noun 	 mạng 	 5012
adjective 	 tạm 	 5008
noun 	 tuổi 	 4996
adjective 	 chuẩn 	 4952
noun 	 chuẩn 	 4952
noun 	 danh 	 4921
adjective 	 mật 	 4916
noun 	 mật 	 4916
verb 	 bàn 	 4915
noun 	 bàn 	 4915
verb 	 phạm 	 4908
noun 	 thanh 	 4906
adjective 	 xấu 	 4903
noun 	 luật 	 4901
noun 	 khu 	 4900
adjective 	 áo 	 4890
noun 	 áo 	 4890
verb 	 máu 	 4888
noun 	 máu 	 4888
pronoun 	 chàng 	 4881
noun 	 chàng 	 4881
verb 	 tranh 	 4869
noun 	 tranh 	 4869
noun 	 sếp 	 4803
numeral 	 thiên 	 4791
noun 	 thiên 	 4791
noun 	 độ 	 4780
noun 	 sách 	 4779
verb 	 bán 	 4763
verb 	 hứa 	 4710
adjective 	 lạc 	 4669
verb 	 lạc 	 4669
noun 	 lạc 	 4669
adjective 	 tinh 	 4658
noun 	 tinh 	 4658
noun 	 tượng 	 4658
noun 	 chí 	 4635
adverb 	 ngon 	 4607
adjective 	 ngon 	 4607
adverb 	 nè 	 4598
interjection 	 nè 	 4598
verb 	 liệu 	 4500
adverb 	 giỏi 	 4490
adjective 	 giỏi 	 4490
verb 	 xử 	 4489
adjective 	 cấp 	 4476
verb 	 cấp 	 4476
noun 	 cấp 	 4476
verb 	 dậy 	 4474
particle 	 dậy 	 4474
noun 	 ma 	 4460
adjective 	 giả 	 4435
verb 	 giả 	 4435
verb 	 trình 	 4433
noun 	 trình 	 4433
adjective 	 bóng 	 4411
noun 	 bóng 	 4411
verb 	 trốn 	 4351
adverb 	 sớm 	 4346
adverb 	 khá 	 4301
adjective 	 khá 	 4301
adjective 	 tù 	 4295
noun 	 tù 	 4295
verb 	 giáo 	 4279
noun 	 giáo 	 4279
adjective 	 dối 	 4273
verb 	 dối 	 4273
verb 	 viết 	 4266
noun 	 viết 	 4266
verb 	 đọc 	 4243
noun 	 căn 	 4228
pronoun 	 nghỉ 	 4228
verb 	 nghỉ 	 4228
preposition 	 giữa 	 4222
noun 	 sử 	 4220
adjective 	 ngu 	 4192
verb 	 cười 	 4179
noun 	 cười 	 4179
pronoun 	 già 	 4161
adjective 	 già 	 4161
noun 	 già 	 4161
adjective 	 hoa 	 4156
noun 	 hoa 	 4156
adjective 	 mục 	 4154
numeral 	 mục 	 4154
noun 	 mục 	 4154
noun 	 hồ 	 4122
adjective 	 vòng 	 4121
verb 	 vòng 	 4121
noun 	 vòng 	 4121
verb 	 dịch 	 4118
noun 	 dịch 	 4118
verb 	 giao 	 4102
adjective 	 ngốc 	 4093
verb 	 dấu 	 4092
noun 	 dấu 	 4092
verb 	 bước 	 4084
noun 	 bước 	 4084
adjective 	 mĩ 	 4075
adjective 	 mĩ 	 4075
noun 	 thận 	 4050
noun 	 cánh 	 4040
verb 	 đá 	 3960
noun 	 đá 	 3960
noun 	 tim 	 3954
noun 	 hạnh 	 3942
noun 	 kiếp 	 3932
adjective 	 bí 	 3927
verb 	 bí 	 3927
noun 	 bí 	 3927
adjective 	 tư 	 3926
numeral 	 tư 	 3926
verb 	 băng 	 3920
noun 	 băng 	 3920
noun 	 nạn 	 3896
verb 	 lập 	 3888
verb 	 tế 	 3884
verb 	 tham 	 3880
noun 	 tham 	 3880
verb 	 ban 	 3865
noun 	 ban 	 3865
adverb 	 khoan 	 3844
verb 	 khoan 	 3844
noun 	 da 	 3842
verb 	 đóng 	 3825
verb 	 u 	 3814
noun 	 u 	 3814
noun 	 trang 	 3804
adjective 	 khoẻ 	 3791
verb 	 phản 	 3788
noun 	 phản 	 3788
verb 	 viện 	 3777
noun 	 viện 	 3777
adverb 	 tức 	 3771
adjective 	 tức 	 3771
noun 	 văn 	 3768
verb 	 đem 	 3743
adverb 	 càng 	 3734
noun 	 càng 	 3734
adjective 	 im 	 3729
verb 	 im 	 3729
adjective 	 đức 	 3729
noun 	 đức 	 3729
noun 	 bánh 	 3726
noun 	 kiểu 	 3721
adjective 	 đầy 	 3704
pronoun 	 thầy 	 3683
noun 	 thầy 	 3683
adjective 	 bức 	 3656
verb 	 bức 	 3656
adjective 	 phi 	 3654
verb 	 phi 	 3654
conjunction 	 phi 	 3654
noun 	 phi 	 3654
verb 	 mong 	 3649
verb 	 lái 	 3643
numeral 	 lái 	 3643
noun 	 lái 	 3643
adjective 	 khủng 	 3637
noun 	 trận 	 3631
verb 	 nổ 	 3630
adverb 	 suốt 	 3629
noun 	 suốt 	 3629
adjective 	 ngựa 	 3629
noun 	 ngựa 	 3629
adverb 	 khoảng 	 3611
noun 	 khoảng 	 3611
verb 	 đùa 	 3598
pronoun 	 nàng 	 3592
noun 	 nàng 	 3592
verb 	 án 	 3553
noun 	 án 	 3553
noun 	 món 	 3552
pronoun 	 thị 	 3550
verb 	 thị 	 3550
noun 	 thị 	 3550
noun 	 lượng 	 3544
verb 	 trừ 	 3528
verb 	 hồi 	 3527
noun 	 hồi 	 3527
verb 	 kéo 	 3498
noun 	 kéo 	 3498
noun 	 giác 	 3490
verb 	 nghi 	 3477
adjective 	 độc 	 3459
noun 	 cáo 	 3458
adjective 	 đông 	 3452
verb 	 đông 	 3452
noun 	 đông 	 3452
adjective 	 thẳng 	 3421
verb 	 suy 	 3420
adjective 	 quanh 	 3416
preposition 	 quanh 	 3416
adjective 	 buồn 	 3412
verb 	 buồn 	 3412
noun 	 lửa 	 3404
verb 	 gửi 	 3403
adjective 	 linh 	 3403
numeral 	 linh 	 3403
adverb 	 mãi 	 3383
preposition 	 mãi 	 3383
adjective 	 vua 	 3376
noun 	 vua 	 3376
verb 	 chồng 	 3367
noun 	 chồng 	 3367
noun 	 binh 	 3354
noun 	 tương 	 3346
verb 	 mơ 	 3341
noun 	 mơ 	 3341
noun 	 ngôi 	 3335
numeral 	 triệu 	 3317
adjective 	 sơ 	 3299
adjective 	 dài 	 3297
adjective 	 vàng 	 3280
noun 	 vàng 	 3280
noun 	 đạn 	 3259
noun 	 bữa 	 3258
noun 	 màu 	 3249
adverb 	 tổ 	 3239
noun 	 tổ 	 3239
noun 	 biển 	 3237
adjective 	 nhật 	 3222
noun 	 nhật 	 3222
verb 	 thả 	 3220
noun 	 dây 	 3201
adjective 	 quen 	 3198
verb 	 thuộc 	 3194
adjective 	 lịch 	 3190
noun 	 lịch 	 3190
noun 	 tổng 	 3172
noun 	 li 	 3172
verb 	 la 	 3125
adjective 	 nguyên 	 3125
noun 	 nguyên 	 3125
verb 	 dạy 	 3124
adjective 	 tây 	 3091
noun 	 tây 	 3091
verb 	 dám 	 3085
verb 	 thu 	 3072
noun 	 thu 	 3072
verb 	 lắng 	 3071
numeral 	 tá 	 3070
noun 	 tá 	 3070
noun 	 chức 	 3048
noun 	 mã 	 3036
verb 	 nghiệm 	 3023
