change	condi­tionalmood	pre­sent	indef.	megváltoznék	megváltoznál	megváltozna	megváltoznánk	megváltoznátok	megváltoznának
change	condi­tionalmood	pre­sent	def.	―	―	―	―	―	―
change	condi­tionalmood	pre­sent	2nd-p. o.	―	―	―	―	―	―
change	sub­junc­tivemood	pre­sent	indef.	megváltozzak  ormegváltozzam	megváltozz ormegváltozzál	megváltozzon	megváltozzunk	megváltozzatok	megváltozzanak
change	sub­junc­tivemood	pre­sent	def.	―	―	―	―	―	―
change	sub­junc­tivemood	pre­sent	2nd-p. o.	―	―	―	―	―	―
change	infinitive	megváltozni	megváltozni	megváltoznom	megváltoznod	megváltoznia	megváltoznunk	megváltoznotok	megváltozniuk
change	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	verbal noun	present participle	past participle	future part.	adverbial part.	potential
change	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	megváltozás	megváltozó	megváltozott	―	megváltozva	megváltozhat
resemble				1st person sg	2nd person sginformal	3rd person sg,2nd p. sg formal	1st person pl	2nd person plinformal	3rd person pl,2nd p. pl formal
resemble	indica­tivemood	pre­sent	indef.	hasonlítok	hasonlítasz	hasonlít	hasonlítunk	hasonlítotok	hasonlítanak
resemble	indica­tivemood	pre­sent	def.	hasonlítom	hasonlítod	hasonlítja	hasonlítjuk	hasonlítjátok	hasonlítják
resemble	indica­tivemood	pre­sent	2nd-p. o.	hasonlítalak	―	―	―	―	―
resemble	indica­tivemood	past	indef.	hasonlítottam	hasonlítottál	hasonlított	hasonlítottunk	hasonlítottatok	hasonlítottak
resemble	indica­tivemood	past	def.	hasonlítottam	hasonlítottad	hasonlította	hasonlítottuk	hasonlítottátok	hasonlították
resemble	indica­tivemood	past	2nd-p. o.	hasonlítottalak	―	―	―	―	―
resemble	condi­tionalmood	pre­sent	indef.	hasonlítanék	hasonlítanál	hasonlítana	hasonlítanánk	hasonlítanátok	hasonlítanának
resemble	condi­tionalmood	pre­sent	def.	hasonlítanám	hasonlítanád	hasonlítaná	hasonlítanánk (or hasonlítanók)	hasonlítanátok	hasonlítanák
resemble	condi­tionalmood	pre­sent	2nd-p. o.	hasonlítanálak	―	―	―	―	―
resemble	sub­junc­tivemood	pre­sent	indef.	hasonlítsak	hasonlíts orhasonlítsál	hasonlítson	hasonlítsunk	hasonlítsatok	hasonlítsanak
resemble	sub­junc­tivemood	pre­sent	def.	hasonlítsam	hasonlítsd orhasonlítsad	hasonlítsa	hasonlítsuk	hasonlítsátok	hasonlítsák
resemble	sub­junc­tivemood	pre­sent	2nd-p. o.	hasonlítsalak	―	―	―	―	―
resemble	infinitive	hasonlítani	hasonlítani	hasonlítanom	hasonlítanod	hasonlítania	hasonlítanunk	hasonlítanotok	hasonlítaniuk
resemble	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	verbal noun	present participle	past participle	future part.	adverbial part.	potential
resemble	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	hasonlítás	hasonlító	hasonlított	hasonlítandó	hasonlítva	hasonlíthat
rest				1st person sg	2nd person sginformal	3rd person sg,2nd p. sg formal	1st person pl	2nd person plinformal	3rd person pl,2nd p. pl formal
rest	indica­tivemood	pre­sent	indef.	pihenek	pihensz	pihen	pihenünk	pihentek	pihennek
rest	indica­tivemood	pre­sent	def.	intransitive verb, definite forms are not used	intransitive verb, definite forms are not used	intransitive verb, definite forms are not used	intransitive verb, definite forms are not used	intransitive verb, definite forms are not used	intransitive verb, definite forms are not used
rest	indica­tivemood	pre­sent	2nd-p. o.	―	―	―	―	―	―
rest	indica­tivemood	past	indef.	pihentem	pihentél	pihent	pihentünk	pihentetek	pihentek
rest	indica­tivemood	past	def.	―	―	―	―	―	―
rest	indica­tivemood	past	2nd-p. o.	―	―	―	―	―	―
rest	condi­tionalmood	pre­sent	indef.	pihennék	pihennél	pihenne	pihennénk	pihennétek	pihennének
rest	condi­tionalmood	pre­sent	def.	―	―	―	―	―	―
rest	condi­tionalmood	pre­sent	2nd-p. o.	―	―	―	―	―	―
rest	sub­junc­tivemood	pre­sent	indef.	pihenjek	pihenj orpihenjél	pihenjen	pihenjünk	pihenjetek	pihenjenek
rest	sub­junc­tivemood	pre­sent	def.	―	―	―	―	―	―
rest	sub­junc­tivemood	pre­sent	2nd-p. o.	―	―	―	―	―	―
rest	infinitive	pihenni	pihenni	pihennem	pihenned	pihennie	pihennünk	pihennetek	pihenniük
rest	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	verbal noun	present participle	past participle	future part.	adverbial part.	potential
rest	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	pihenés	pihenő	pihent	―	pihenve	pihenhet
see				1st person sg	2nd person sginformal	3rd person sg,2nd p. sg formal	1st person pl	2nd person plinformal	3rd person pl,2nd p. pl formal
see	indica­tivemood	pre­sent	indef.	látok	látsz	lát	látunk	láttok	látnak
see	indica­tivemood	pre­sent	def.	látom	látod	látja	látjuk	látjátok	látják
see	indica­tivemood	pre­sent	2nd-p. o.	látlak	―	―	―	―	―
see	indica­tivemood	past	indef.	láttam	láttál	látott	láttunk	láttatok	láttak
see	indica­tivemood	past	def.	láttam	láttad	látta	láttuk	láttátok	látták
see	indica­tivemood	past	2nd-p. o.	láttalak	―	―	―	―	―
see	condi­tionalmood	pre­sent	indef.	látnék	látnál	látna	látnánk	látnátok	látnának
see	condi­tionalmood	pre­sent	def.	látnám	látnád	látná	látnánk (or látnók)	látnátok	látnák
see	condi­tionalmood	pre­sent	2nd-p. o.	látnálak	―	―	―	―	―
see	sub­junc­tivemood	pre­sent	indef.	lássak	láss orlássál	lásson	lássunk	lássatok	lássanak
see	sub­junc­tivemood	pre­sent	def.	lássam	lásd orlássad	lássa	lássuk	lássátok	lássák
see	sub­junc­tivemood	pre­sent	2nd-p. o.	lássalak	―	―	―	―	―
see	infinitive	látni	látni	látnom	látnod	látnia	látnunk	látnotok	látniuk
see	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	verbal noun	present participle	past participle	future part.	adverbial part.	potential
see	other nonfiniteverb forms	other nonfiniteverb forms	other nonfiniteverb forms	látás	látó	látott	látandó	látva	láthat
