animal	inflection (stem in -o-, back harmony)	inflection (stem in -o-, back harmony)	inflection (stem in -o-, back harmony)
animal		singular	plural
animal	nominative	állat	állatok
animal	accusative	állatot	állatokat
animal	dative	állatnak	állatoknak
animal	instrumental	állattal	állatokkal
animal	causal-final	állatért	állatokért
animal	translative	állattá	állatokká
animal	terminative	állatig	állatokig
animal	essive-formal	állatként	állatokként
animal	essive-modal	—	—
animal	inessive	állatban	állatokban
animal	superessive	állaton	állatokon
animal	adessive	állatnál	állatoknál
animal	illative	állatba	állatokba
animal	sublative	állatra	állatokra
animal	allative	állathoz	állatokhoz
animal	elative	állatból	állatokból
animal	delative	állatról	állatokról
animal	ablative	állattól	állatoktól
animal	non-attributivepossessive - singular	állaté	állatoké
animal	non-attributivepossessive - plural	állatéi	állatokéi
animal	possessive forms of állat	possessive forms of állat	possessive forms of állat
animal	possessor	single possession	multiple possessions
animal	1st person sing.	állatom	állataim
animal	2nd person sing.	állatod	állataid
animal	3rd person sing.	állata	állatai
animal	1st person plural	állatunk	állataink
animal	2nd person plural	állatotok	állataitok
animal	3rd person plural	állatuk	állataik
attention	inflection (stem in -e-, front unrounded harmony)	inflection (stem in -e-, front unrounded harmony)	inflection (stem in -e-, front unrounded harmony)
attention		singular	plural
attention	nominative	figyelem	figyelmek
attention	accusative	figyelmet	figyelmeket
attention	dative	figyelemnek	figyelmeknek
attention	instrumental	figyelemmel	figyelmekkel
attention	causal-final	figyelemért	figyelmekért
attention	translative	figyelemmé	figyelmekké
attention	terminative	figyelemig	figyelmekig
attention	essive-formal	figyelemként	figyelmekként
attention	essive-modal	—	—
attention	inessive	figyelemben	figyelmekben
attention	superessive	figyelmen	figyelmeken
attention	adessive	figyelemnél	figyelmeknél
attention	illative	figyelembe	figyelmekbe
attention	sublative	figyelemre	figyelmekre
attention	allative	figyelemhez	figyelmekhez
attention	elative	figyelemből	figyelmekből
attention	delative	figyelemről	figyelmekről
attention	ablative	figyelemtől	figyelmektől
attention	non-attributivepossessive - singular	figyelemé	figyelmeké
attention	non-attributivepossessive - plural	figyeleméi	figyelmekéi
attention	possessive forms of figyelem	possessive forms of figyelem	possessive forms of figyelem
attention	possessor	single possession	multiple possessions
attention	1st person sing.	figyelmem	figyelmeim
attention	2nd person sing.	figyelmed	figyelmeid
attention	3rd person sing.	figyelme	figyelmei
attention	1st person plural	figyelmünk	figyelmeink
attention	2nd person plural	figyelmetek	figyelmeitek
attention	3rd person plural	figyelmük	figyelmeik
bird	inflection (stem in -a-, back harmony)	inflection (stem in -a-, back harmony)	inflection (stem in -a-, back harmony)
bird		singular	plural
bird	nominative	madár	madarak
bird	accusative	madarat	madarakat
bird	dative	madárnak	madaraknak
bird	instrumental	madárral	madarakkal
bird	causal-final	madárért	madarakért
bird	translative	madárrá	madarakká
bird	terminative	madárig	madarakig
bird	essive-formal	madárként	madarakként
bird	essive-modal	—	—
bird	inessive	madárban	madarakban
bird	superessive	madáron	madarakon
bird	adessive	madárnál	madaraknál
bird	illative	madárba	madarakba
bird	sublative	madárra	madarakra
bird	allative	madárhoz	madarakhoz
bird	elative	madárból	madarakból
bird	delative	madárról	madarakról
bird	ablative	madártól	madaraktól
bird	non-attributivepossessive - singular	madáré	madaraké
bird	non-attributivepossessive - plural	madáréi	madarakéi
bird	possessive forms of madár	possessive forms of madár	possessive forms of madár
bird	possessor	single possession	multiple possessions
bird	1st person sing.	madaram	madaraim
bird	2nd person sing.	madarad	madaraid
bird	3rd person sing.	madara	madarai
bird	1st person plural	madarunk	madaraink
