Matthew S. Dryer. 2013. Order of Adposition and Noun Phrase.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/85, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
au	Au	2	Prepositions	-3.58333333333	142.083333333	Central Wapei	Torricelli	Word Order
ava	Avar	1	Postpositions	42.5	46.5	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
avo	Avokaya	1	Postpositions	4.66666666667	30.0	Moru-Ma'di	Central Sudanic	Word Order
awp	Awa Pit	1	Postpositions	1.5	-78.25	Barbacoan	Barbacoan	Word Order
awt	Awtuw	1	Postpositions	-3.58333333333	142.0	Ram	Sepik	Word Order
ayw	Ayiwo	2	Prepositions	-10.3333333333	166.25	Oceanic	Austronesian	Word Order
aym	Aymara (Central)	1	Postpositions	-17.0	-69.0	Aymaran	Aymaran	Word Order
bbl	Babole	2	Prepositions	1.08333333333	17.25	Bantu	Niger-Congo	Word Order
bab	Babungo	2	Prepositions	6.11666666667	10.4166666667	Wide Grassfields	Niger-Congo	Word Order
bac	Bachamal	1	Postpositions	-13.1666666667	130.166666667	Wandjiginy	Wandjiginy	Word Order
bfi	Bafia	2	Prepositions	5.0	11.1666666667	Bantu	Niger-Congo	Word Order
baf	Bafut	2	Prepositions	6.25	9.91666666667	Wide Grassfields	Niger-Congo	Word Order
bgs	Baga Sitemu	1	Postpositions	10.5	-14.5	Northern Mel	Niger-Congo	Word Order
bag	Bagirmi	2	Prepositions	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Word Order
bgr	Bagiro	4	No dominant order	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Word Order
bai	Bai	4	No dominant order	26.0	100.0	Macro-Bai	Sino-Tibetan	Word Order
baj	Bajau (Sama)	2	Prepositions	-4.33333333333	123.0	Sama-Bajaw	Austronesian	Word Order
bwc	Bajau (West Coast)	2	Prepositions	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Word Order
bak	Baka (in Cameroon)	2	Prepositions	2.58333333333	13.5833333333	Ubangi	Niger-Congo	Word Order
bka	Baka (in South Sudan)	2	Prepositions	4.83333333333	29.25	Bongo-Bagirmi	Central Sudanic	Word Order
bvi	Bali-Vitu	2	Prepositions	-4.9	149.116666667	Oceanic	Austronesian	Word Order
blt	Balti	1	Postpositions	35.0	76.0	Bodic	Sino-Tibetan	Word Order
bam	Bambara	1	Postpositions	12.5	-7.5	Western Mande	Mande	Word Order
bnk	Bankon	2	Prepositions	4.41666666667	9.58333333333	Bantu	Niger-Congo	Word Order
bnn	Banoni	2	Prepositions	-6.41666666667	155.25	Oceanic	Austronesian	Word Order
bao	Bao'an	1	Postpositions	35.75	102.833333333333	Mongolic	Altaic	Word Order
ble	Baoulé	1	Postpositions	7.0	-5.0	Tano	Niger-Congo	Word Order
baa	Barai	1	Postpositions	-9.33333333333	148.083333333	Koiarian	Trans-New Guinea	Word Order
bbu	Barambu	2	Prepositions	3.5	27.0	Ubangi	Niger-Congo	Word Order
brs	Barasano	1	Postpositions	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Word Order
bar	Bari	2	Prepositions	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Word Order
bry	Baruya	1	Postpositions	-6.91666666667	145.916666667	Nuclear Angan	Trans-New Guinea	Word Order
bae	Baré	1	Postpositions	1.0	-67.0	Japura-Colombia	Arawakan	Word Order
bas	Basaá	2	Prepositions	3.91666666667	10.5	Bantu	Niger-Congo	Word Order
bsk	Bashkir	1	Postpositions	53.0	58.0	Turkic	Altaic	Word Order
bsq	Basque	1	Postpositions	43.0	-3.0	Basque	Basque	Word Order
bkr	Batak (Karo)	2	Prepositions	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
bto	Batak (Toba)	2	Prepositions	2.5	99.0	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
bzi	Bauzi	1	Postpositions	-2.5	137.5	Geelvink Bay	Geelvink Bay	Word Order
baw	Bawm	1	Postpositions	22.5	92.25	Kuki-Chin	Sino-Tibetan	Word Order
bej	Beja	1	Postpositions	18.0	36.0	Beja	Afro-Asiatic	Word Order
bco	Bella Coola	2	Prepositions	52.5	-126.666666667	Bella Coola	Salishan	Word Order
blu	Bena-Lulua	2	Prepositions	-6.0	21.0	Bantu	Niger-Congo	Word Order
bga	Benga	2	Prepositions	1.16666666667	9.41666666667	Bantu	Niger-Congo	Word Order
brq	Bera	2	Prepositions	1.5	30.03	Bantu	Niger-Congo	Word Order
bse	Berber (Ayt Seghrouchen Middle Atlas)	2	Prepositions	33.3333333333	-4.66666666667	Berber	Afro-Asiatic	Word Order
bfg	Berber (Figuig)	2	Prepositions	32.5	-1.5	Berber	Afro-Asiatic	Word Order
bma	Berber (Middle Atlas)	2	Prepositions	33.0	-5.0	Berber	Afro-Asiatic	Word Order
bmz	Berber (Mzab)	2	Prepositions	32.5	3.5	Berber	Afro-Asiatic	Word Order
brf	Berber (Rif)	2	Prepositions	34.5	-4.0	Berber	Afro-Asiatic	Word Order
bsi	Berber (Siwa)	2	Prepositions	29.1666666667	25.5	Berber	Afro-Asiatic	Word Order
zag	Beria	1	Postpositions	16.0	23.0	Eastern Saharan	Saharan	Word Order
bti	Betoi	1	Postpositions	7.16666666667	-71.25	Betoi	Betoi	Word Order
bkb	Betta Kurumba	1	Postpositions	11.5	76.75	Dravidian	Dravidian	Word Order
bho	Bhojpuri	1	Postpositions	26.0	84.0	Indic	Indo-European	Word Order
bik	Biak	2	Prepositions	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Word Order
bid	Bidiya	2	Prepositions	11.9166666667	18.75	East Chadic	Afro-Asiatic	Word Order
bkl	Bikol	2	Prepositions	13.3333333333	123.5	Greater Central Philippine	Austronesian	Word Order
bln	Bilin	1	Postpositions	15.75	38.5	Central Cushitic	Afro-Asiatic	Word Order
blx	Biloxi	1	Postpositions	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Word Order
bil	Bilua	1	Postpositions	-7.75	156.666666667	Bilua	Solomons East Papuan	Word Order
bmb	Bimoba	4	No dominant order	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bin	Binandere	1	Postpositions	-8.25	148.0	Binanderean	Trans-New Guinea	Word Order
bni	Bini	2	Prepositions	6.41666666667	5.83333333333	Edoid	Niger-Congo	Word Order
bbw	Bininj Gun-Wok	4	No dominant order	-12.5	133.75	Marne	Gunwinyguan	Word Order
bir	Birom	2	Prepositions	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Word Order
bla	Blackfoot	5	No adpositions	50.0	-112.666666667	Algonquian	Algic	Word Order
boa	Boazi (Kuni)	1	Postpositions	-7.0	141.333333333	Boazi	Trans-New Guinea	Word Order
bob	Bobangi	2	Prepositions	-1.33333333333	17.3333333333	Bantu	Niger-Congo	Word Order
bbf	Bobo Madaré (Northern)	1	Postpositions	12.4166666666667	-4.3333333333333	Western Mande	Mande	Word Order
bok	Boko	1	Postpositions	10.5	3.5	Eastern Mande	Mande	Word Order
bol	Bolia	2	Prepositions	-1.25	18.3333333333	Bantu	Niger-Congo	Word Order
bgo	Bongo	2	Prepositions	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Word Order
bon	Bongu	1	Postpositions	-5.5	145.916666667	Rai Coast	Trans-New Guinea	Word Order
btk	Bontok	2	Prepositions	17.0833333333	120.916666667	Northern Luzon	Austronesian	Word Order
boj	Bori	1	Postpositions	28.3333333333	94.75	Tani	Sino-Tibetan	Word Order
brh	Brahui	1	Postpositions	28.5	67.0	Dravidian	Dravidian	Word Order
bra	Brao	2	Prepositions	14.1666666667	107.5	Bahnaric	Austro-Asiatic	Word Order
bre	Breton	2	Prepositions	48.0	-3.0	Celtic	Indo-European	Word Order
bri	Bribri	1	Postpositions	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Word Order
bdu	Budu	2	Prepositions	2.0	28.0	Bantu	Niger-Congo	Word Order
bud	Buduma	2	Prepositions	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bul	Bulgarian	2	Prepositions	42.5	25.0	Slavic	Indo-European	Word Order
bum	Buma	2	Prepositions	-11.6333333333	166.833333333	Oceanic	Austronesian	Word Order
pnu	Bunu (Younuo)	5	No adpositions	24.0	107.0	Hmongic	Hmong-Mien	Word Order
bnb	Bunuba	3	Inpositions	-17.75	125.75	Bunuban	Bunuban	Word Order
bua	Burarra	1	Postpositions	-12.25	134.583333333	Burarran	Mangrida	Word Order
but	Buriat	1	Postpositions	52.0	108.0	Mongolic	Altaic	Word Order
brm	Burmese	1	Postpositions	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
buu	Buru	2	Prepositions	-3.5	126.5	Central Malayo-Polynesian	Austronesian	Word Order
brn	Burunge	4	No dominant order	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	1	Postpositions	36.5	74.5	Burushaski	Burushaski	Word Order
bus	Busa	1	Postpositions	9.66666666667	4.0	Eastern Mande	Mande	Word Order
bsh	Bushoong	2	Prepositions	-4.5	21.5	Bantu	Niger-Congo	Word Order
dok	Bwele	2	Prepositions	3.216666667	19.28333333	Bantu	Niger-Congo	Word Order
bya	Byansi	1	Postpositions	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cah	Cahuilla	1	Postpositions	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cak	Cakchiquel	2	Prepositions	14.5	-91.0	Mayan	Mayan	Word Order
cax	Campa (Axininca)	5	No adpositions	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Word Order
cam	Camsá	1	Postpositions	1.16666666667	-77.0	Camsá	Camsá	Word Order
cnm	Canamarí	1	Postpositions	-6.5	-68.5	Katukinan	Katukinan	Word Order
cnl	Canela	1	Postpositions	-7.0	-45.0	Je Setentrional	Macro-Ge	Word Order
cnt	Cantonese	4	No dominant order	23.0	113.0	Chinese	Sino-Tibetan	Word Order
car	Carib	1	Postpositions	5.5	-56.0	Cariban	Cariban	Word Order
cde	Carib (De'kwana)	1	Postpositions	5.5	-65.0	Cariban	Cariban	Word Order
cas	Cashibo	1	Postpositions	-8.5	-75.5	Panoan	Pano-Tacanan	Word Order
ctl	Catalan	2	Prepositions	41.75	2.0	Romance	Indo-European	Word Order
ctw	Catawba	1	Postpositions	35.5	-80.5	Catawban	Siouan	Word Order
cav	Cavineña	1	Postpositions	-13.3333333333	-66.5	Tacanan	Pano-Tacanan	Word Order
cyv	Cayuvava	2	Prepositions	-13.5	-65.5	Cayuvava	Cayuvava	Word Order
ceb	Cebuano	2	Prepositions	10.0	124.0	Greater Central Philippine	Austronesian	Word Order
chh	Chaha	4	No dominant order	8.112935	37.93267	Semitic	Afro-Asiatic	Word Order
cai	Chai	1	Postpositions	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Word Order
cld	Chaldean (Modern)	2	Prepositions	36.0	43.0	Semitic	Afro-Asiatic	Word Order
cha	Chamorro	2	Prepositions	13.45	144.75	Chamorro	Austronesian	Word Order
chg	Chang	1	Postpositions	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Word Order
chn	Chantyal	1	Postpositions	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Word Order
cso	Chatino (Sierra Occidental)	2	Prepositions	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
cya	Chatino (Yaitepec)	2	Prepositions	16.25	-97.25	Zapotecan	Oto-Manguean	Word Order
chc	Chechen	1	Postpositions	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Word Order
cmh	Chemehuevi	1	Postpositions	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Word Order
che	Cherokee	1	Postpositions	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cic	Chichewa	2	Prepositions	-14.0	34.0	Bantu	Niger-Congo	Word Order
chi	Chimariko	1	Postpositions	41.0	-123.0	Chimariko	Hokan	Word Order
cmr	Chin (Mara)	1	Postpositions	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	1	Postpositions	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
cti	Chin (Tiddim)	1	Postpositions	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	2	Prepositions	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	2	Prepositions	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	2	Prepositions	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	2	Prepositions	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
ckl	Chinook (Lower)	2	Prepositions	46.25	-123.5	Chinookan	Penutian	Word Order
chp	Chipewyan	1	Postpositions	59.0	-106.0	Athapaskan	Na-Dene	Word Order
cqt	Chiquitano	2	Prepositions	-17.5	-60.0	Chiquitano	Chiquitano	Word Order
ctm	Chitimacha	1	Postpositions	29.6666666667	-91.0	Chitimacha	Chitimacha	Word Order
cct	Choctaw	1	Postpositions	32.25	-88.5	Muskogean	Muskogean	Word Order
cln	Cholón	1	Postpositions	-8.0	-77.5	Hobitu-Cholon	Hobitu-Cholon	Word Order
cmy	Chontal Maya	2	Prepositions	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	2	Prepositions	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chj	Chuj	2	Prepositions	15.9166666667	-91.5833333333	Mayan	Mayan	Word Order
chk	Chukchi	1	Postpositions	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
cba	Chumash (Barbareño)	2	Prepositions	34.5	-120.25	Chumash	Chumash	Word Order
chv	Chuvash	1	Postpositions	55.5	47.5	Turkic	Altaic	Word Order
cbo	Chácobo	1	Postpositions	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Word Order
coc	Cocama	1	Postpositions	-5.0	-74.5	Maweti-Guarani	Tupian	Word Order
coe	Coeur d'Alene	2	Prepositions	47.25	-116.5	Interior Salish	Salishan	Word Order
cmn	Comanche	1	Postpositions	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cmx	Comox	2	Prepositions	50.1666666667	-125.0	Central Salish	Salishan	Word Order
coo	Coos (Hanis)	1	Postpositions	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cop	Coptic	2	Prepositions	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Word Order
cor	Cora	1	Postpositions	22.1666666667	-104.833333333	Corachol	Uto-Aztecan	Word Order
crn	Cornish	2	Prepositions	50.3333333333	-5.0	Celtic	Indo-European	Word Order
cre	Cree (Plains)	5	No adpositions	54.0	-110.0	Algonquian	Algic	Word Order
cub	Cubeo	1	Postpositions	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cuc	Cuica	2	Prepositions	9.0	-70.5	Timote-Cuica	Timote-Cuica	Word Order
cup	Cupeño	1	Postpositions	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cze	Czech	2	Prepositions	50.0	15.0	Slavic	Indo-European	Word Order
cem	Cèmuhî	2	Prepositions	-20.8333333333	165.166666667	Oceanic	Austronesian	Word Order
dag	Daga	1	Postpositions	-10.0	149.333333333	Dagan	Trans-New Guinea	Word Order
dga	Dagaare	1	Postpositions	10.5	-2.66666666667	Oti-Volta	Niger-Congo	Word Order
dgb	Dagbani	1	Postpositions	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Word Order
dgr	Dagur	1	Postpositions	48.0	124.0	Mongolic	Altaic	Word Order
dan	Dan	1	Postpositions	7.5	-8.0	Eastern Mande	Mande	Word Order
dni	Dani (Lower Grand Valley)	1	Postpositions	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Word Order
dsh	Danish	2	Prepositions	56.0	10.0	Germanic	Indo-European	Word Order
drg	Dargwa	1	Postpositions	42.25	47.4166666667	Dargwic	Nakh-Daghestanian	Word Order
drm	Darma	1	Postpositions	30.0	79.75	Bodic	Sino-Tibetan	Word Order
des	Desano	1	Postpositions	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Word Order
dhr	Dhargari	5	No adpositions	-23.75	114.916666667	Western Pama-Nyungan	Pama-Nyungan	Word Order
dhm	Dhimal	1	Postpositions	26.6666666667	87.75	Dhimalic	Sino-Tibetan	Word Order
did	Didinga	2	Prepositions	4.5	33.5	South Surmic	Eastern Sudanic	Word Order
die	Diegueño (Mesa Grande)	1	Postpositions	32.6666666667	-116.166666667	Yuman	Hokan	Word Order
dig	Digaro	1	Postpositions	28.4166666667	96.0	Digaroan	Sino-Tibetan	Word Order
dms	Dimasa	1	Postpositions	25.5	93.0	Brahmaputran	Sino-Tibetan	Word Order
dim	Dime	1	Postpositions	6.16666666667	36.25	South Omotic	Afro-Asiatic	Word Order
dng	Ding	2	Prepositions	-4.33333333333	19.5	Bantu	Niger-Congo	Word Order
din	Dinka	4	No dominant order	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
dio	Diola-Fogny	2	Prepositions	13.0	-16.25	Jola	Niger-Congo	Word Order
dji	Djingili	1	Postpositions	-17.75	134.0	Djingili	Mirndi	Word Order
dlm	Dla (Menggwa)	1	Postpositions	-3.55	141.033333333	Senagi	Senagi	Word Order
der	Dla (Proper)	1	Postpositions	-3.58333333333	141.0	Senagi	Senagi	Word Order
dmk	Domaaki	1	Postpositions	36.1666666667	74.0	Indic	Indo-European	Word Order
dom	Domari	2	Prepositions	32.0	35.0	Indic	Indo-European	Word Order
don	Dong (Southern)	2	Prepositions	27.0	109.0	Kam-Tai	Tai-Kadai	Word Order
dds	Donno So	1	Postpositions	14.3333333333	-3.58333333333	Dogon	Dogon	Word Order
doy	Doyayo	4	No dominant order	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Word Order
dre	Drehu	2	Prepositions	-21.0	167.25	Oceanic	Austronesian	Word Order
duk	Duka	2	Prepositions	11.1666666667	5.08333333333	Central Kainji	Niger-Congo	Word Order
dul	Dulong	1	Postpositions	28.0	98.3333333333	Nungish	Sino-Tibetan	Word Order
dmi	Dumi	1	Postpositions	27.25	86.6666666667	Himalayish	Sino-Tibetan	Word Order
dun	Duna	1	Postpositions	-5.5	142.5	Duna	Duna-Bogaya	Word Order
dut	Dutch	2	Prepositions	52.5	6.0	Germanic	Indo-European	Word Order
dyi	Dyirbal	5	No adpositions	-17.8333333333	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
daw	Dâw	1	Postpositions	-0.25	-67.0833333333	Nadahup	Nadahup	Word Order
edo	Edolo	1	Postpositions	-6.16666666667	142.666666667	Bosavi	Trans-New Guinea	Word Order
erk	Efate (South)	2	Prepositions	-17.75	168.416666667	Oceanic	Austronesian	Word Order
eip	Eipo	1	Postpositions	-4.33333333333	140.083333333	Mek	Trans-New Guinea	Word Order
ora	Emai	2	Prepositions	7.08333333333	5.91666666667	Edoid	Niger-Congo	Word Order
emb	Emberá (Northern)	1	Postpositions	6.83333333333	-77.1666666667	Choco	Choco	Word Order
emm	Emmi	1	Postpositions	-13.5	130.0	Wagaydy	Western Daly	Word Order
ene	Enets	1	Postpositions	67.5	86.5	Samoyedic	Uralic	Word Order
egn	Engenni	2	Prepositions	5.16666666667	6.38333333333	Edoid	Niger-Congo	Word Order
eno	Enggano	2	Prepositions	-5.41666666667	102.25	Enggano	Austronesian	Word Order
eng	English	2	Prepositions	52.0	0.0	Germanic	Indo-European	Word Order
epe	Epena Pedee	1	Postpositions	3.0	-77.0	Choco	Choco	Word Order
err	Erromangan	2	Prepositions	-18.8333333333	169.166666667	Oceanic	Austronesian	Word Order
ese	Ese Ejja	1	Postpositions	-11.0	-66.0	Tacanan	Pano-Tacanan	Word Order
esm	Esmeraldeño	2	Prepositions	0.333333333333	-79.8333333333	Tacame	Tacame	Word Order
est	Estonian	1	Postpositions	59.0	26.0	Finnic	Uralic	Word Order
eud	Eudeve	1	Postpositions	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Word Order
evn	Even	1	Postpositions	68.0	130.0	Tungusic	Altaic	Word Order
