Matthew S. Dryer. 2013. Polar Questions.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/116, Accessed on 2025-03-23.)

wals code	name	value	description	latitude	longitude	genus	family	area
bwc	Bajau (West Coast)	1	Question particle	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Simple Clauses
bkn	Bakundu	1	Question particle	4.83333333333	9.33333333333	Bantu	Niger-Congo	Simple Clauses
blt	Balti	2	Interrogative verb morphology	35.0	76.0	Bodic	Sino-Tibetan	Simple Clauses
bam	Bambara	1	Question particle	12.5	-7.5	Western Mande	Mande	Simple Clauses
bnj	Bandjalang	1	Question particle	-28.75	153.0	Southeastern Pama-Nyungan	Pama-Nyungan	Simple Clauses
bgz	Banggi	6	Interrogative intonation only	7.25	117.166666667	North Borneo	Austronesian	Simple Clauses
bao	Bao'an	2	Interrogative verb morphology	35.75	102.833333333333	Mongolic	Altaic	Simple Clauses
ble	Baoulé	6	Interrogative intonation only	7.0	-5.0	Tano	Niger-Congo	Simple Clauses
baa	Barai	1	Question particle	-9.33333333333	148.083333333	Koiarian	Trans-New Guinea	Simple Clauses
brs	Barasano	2	Interrogative verb morphology	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Simple Clauses
bar	Bari	1	Question particle	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Simple Clauses
brp	Barupu	1	Question particle	-3.08333333333	142.083333333	Warapu	Skou	Simple Clauses
bae	Baré	6	Interrogative intonation only	1.0	-67.0	Japura-Colombia	Arawakan	Simple Clauses
bsk	Bashkir	1	Question particle	53.0	58.0	Turkic	Altaic	Simple Clauses
bsq	Basque	1	Question particle	43.0	-3.0	Basque	Basque	Simple Clauses
bkr	Batak (Karo)	1	Question particle	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Simple Clauses
baw	Bawm	1	Question particle	22.5	92.25	Kuki-Chin	Sino-Tibetan	Simple Clauses
bej	Beja	2	Interrogative verb morphology	18.0	36.0	Beja	Afro-Asiatic	Simple Clauses
bel	Belhare	1	Question particle	26.9666666667	87.3	Himalayish	Sino-Tibetan	Simple Clauses
bco	Bella Coola	2	Interrogative verb morphology	52.5	-126.666666667	Bella Coola	Salishan	Simple Clauses
blr	Belorussian	1	Question particle	54.0	28.0	Slavic	Indo-European	Simple Clauses
bem	Bemba	1	Question particle	-10.0	28.25	Bantu	Niger-Congo	Simple Clauses
bfg	Berber (Figuig)	1	Question particle	32.5	-1.5	Berber	Afro-Asiatic	Simple Clauses
bma	Berber (Middle Atlas)	1	Question particle	33.0	-5.0	Berber	Afro-Asiatic	Simple Clauses
brf	Berber (Rif)	1	Question particle	34.5	-4.0	Berber	Afro-Asiatic	Simple Clauses
zag	Beria	2	Interrogative verb morphology	16.0	23.0	Eastern Saharan	Saharan	Simple Clauses
ber	Berta	1	Question particle	10.3333333333	34.6666666667	Berta	Berta	Simple Clauses
bti	Betoi	2	Interrogative verb morphology	7.16666666667	-71.25	Betoi	Betoi	Simple Clauses
bho	Bhojpuri	1	Question particle	26.0	84.0	Indic	Indo-European	Simple Clauses
bik	Biak	6	Interrogative intonation only	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Simple Clauses
bln	Bilin	2	Interrogative verb morphology	15.75	38.5	Central Cushitic	Afro-Asiatic	Simple Clauses
blx	Biloxi	1	Question particle	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Simple Clauses
bil	Bilua	6	Interrogative intonation only	-7.75	156.666666667	Bilua	Solomons East Papuan	Simple Clauses
bmb	Bimoba	2	Interrogative verb morphology	10.5	0.0	Oti-Volta	Niger-Congo	Simple Clauses
bbw	Bininj Gun-Wok	1	Question particle	-12.5	133.75	Marne	Gunwinyguan	Simple Clauses
bii	Biri	6	Interrogative intonation only	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
bir	Birom	1	Question particle	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Simple Clauses
biu	Bisu	2	Interrogative verb morphology	19.75	100.0	Burmese-Lolo	Sino-Tibetan	Simple Clauses
bla	Blackfoot	2	Interrogative verb morphology	50.0	-112.666666667	Algonquian	Algic	Simple Clauses
bbf	Bobo Madaré (Northern)	1	Question particle	12.4166666666667	-4.3333333333333	Western Mande	Mande	Simple Clauses
bod	Bodo	2	Interrogative verb morphology	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Simple Clauses
bgo	Bongo	1	Question particle	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Simple Clauses
bon	Bongu	1	Question particle	-5.5	145.916666667	Rai Coast	Trans-New Guinea	Simple Clauses
btk	Bontok	1	Question particle	17.0833333333	120.916666667	Northern Luzon	Austronesian	Simple Clauses
bra	Brao	1	Question particle	14.1666666667	107.5	Bahnaric	Austro-Asiatic	Simple Clauses
bre	Breton	1	Question particle	48.0	-3.0	Celtic	Indo-European	Simple Clauses
bud	Buduma	1	Question particle	13.5	14.5	Biu-Mandara	Afro-Asiatic	Simple Clauses
bug	Bugis	1	Question particle	-4.0	120.0	South Sulawesi	Austronesian	Simple Clauses
bgn	Bugun	1	Question particle	27.5	92.5833333333	Kho-Bwa	Sino-Tibetan	Simple Clauses
bnu	Bularnu	1	Question particle	-21.0	138.0	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
bul	Bulgarian	1	Question particle	42.5	25.0	Slavic	Indo-European	Simple Clauses
bum	Buma	6	Interrogative intonation only	-11.6333333333	166.833333333	Oceanic	Austronesian	Simple Clauses
ghr	Bunan	1	Question particle	32.5	77.0	Bodic	Sino-Tibetan	Simple Clauses
brm	Burmese	2	Interrogative verb morphology	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Simple Clauses
brn	Burunge	2	Interrogative verb morphology	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Simple Clauses
bur	Burushaski	2	Interrogative verb morphology	36.5	74.5	Burushaski	Burushaski	Simple Clauses
bus	Busa	1	Question particle	9.66666666667	4.0	Eastern Mande	Mande	Simple Clauses
bsh	Bushoong	6	Interrogative intonation only	-4.5	21.5	Bantu	Niger-Congo	Simple Clauses
bya	Byansi	1	Question particle	30.1666666667	80.5	Bodic	Sino-Tibetan	Simple Clauses
cah	Cahuilla	6	Interrogative intonation only	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Simple Clauses
cml	Camling	6	Interrogative intonation only	27.0	86.6666666667	Himalayish	Sino-Tibetan	Simple Clauses
cax	Campa (Axininca)	1	Question particle	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Simple Clauses
cnm	Canamarí	1	Question particle	-6.5	-68.5	Katukinan	Katukinan	Simple Clauses
can	Candoshi	2	Interrogative verb morphology	-4.16666666667	-77.0	Candoshi	Candoshi	Simple Clauses
cnl	Canela	1	Question particle	-7.0	-45.0	Je Setentrional	Macro-Ge	Simple Clauses
cnt	Cantonese	1	Question particle	23.0	113.0	Chinese	Sino-Tibetan	Simple Clauses
crp	Carapana	2	Interrogative verb morphology	0.833333333333	-70.75	Tucanoan	Tucanoan	Simple Clauses
car	Carib	2	Interrogative verb morphology	5.5	-56.0	Cariban	Cariban	Simple Clauses
ctl	Catalan	6	Interrogative intonation only	41.75	2.0	Romance	Indo-European	Simple Clauses
cga	Chaga	1	Question particle	-3.0	37.0	Bantu	Niger-Congo	Simple Clauses
chh	Chaha	1	Question particle	8.112935	37.93267	Semitic	Afro-Asiatic	Simple Clauses
cai	Chai	6	Interrogative intonation only	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Simple Clauses
chw	Cham (Western)	1	Question particle	12.0	105.5	Malayo-Sumbawan	Austronesian	Simple Clauses
cha	Chamorro	1	Question particle	13.45	144.75	Chamorro	Austronesian	Simple Clauses
chg	Chang	3	Mixture of previous two types	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Simple Clauses
chn	Chantyal	3	Mixture of previous two types	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Simple Clauses
cso	Chatino (Sierra Occidental)	1	Question particle	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Simple Clauses
chc	Chechen	2	Interrogative verb morphology	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Simple Clauses
cmh	Chemehuevi	1	Question particle	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Simple Clauses
che	Cherokee	1	Question particle	35.5	-83.5	Southern Iroquoian	Iroquoian	Simple Clauses
cic	Chichewa	1	Question particle	-14.0	34.0	Bantu	Niger-Congo	Simple Clauses
chi	Chimariko	2	Interrogative verb morphology	41.0	-123.0	Chimariko	Hokan	Simple Clauses
cmr	Chin (Mara)	1	Question particle	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Simple Clauses
chs	Chin (Siyin)	1	Question particle	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Simple Clauses
cti	Chin (Tiddim)	1	Question particle	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Simple Clauses
ccm	Chinantec (Comaltepec)	1	Question particle	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Simple Clauses
cle	Chinantec (Lealao)	1	Question particle	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Simple Clauses
cpl	Chinantec (Palantla)	6	Interrogative intonation only	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Simple Clauses
chq	Chinantec (Quiotepec)	1	Question particle	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Simple Clauses
cpy	Chipaya	2	Interrogative verb morphology	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Simple Clauses
chp	Chipewyan	1	Question particle	59.0	-106.0	Athapaskan	Na-Dene	Simple Clauses
ctm	Chitimacha	1	Question particle	29.6666666667	-91.0	Chitimacha	Chitimacha	Simple Clauses
cct	Choctaw	1	Question particle	32.25	-88.5	Muskogean	Muskogean	Simple Clauses
chx	Chontal (Huamelultec Oaxaca)	1	Question particle	16.0	-95.75	Tequistlatecan	Hokan	Simple Clauses
cmy	Chontal Maya	6	Interrogative intonation only	18.1666666667	-92.5833333333	Mayan	Mayan	Simple Clauses
chr	Chrau	1	Question particle	10.75	107.5	Bahnaric	Austro-Asiatic	Simple Clauses
chk	Chukchi	6	Interrogative intonation only	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Simple Clauses
cba	Chumash (Barbareño)	2	Interrogative verb morphology	34.5	-120.25	Chumash	Chumash	Simple Clauses
chv	Chuvash	2	Interrogative verb morphology	55.5	47.5	Turkic	Altaic	Simple Clauses
cbo	Chácobo	1	Question particle	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Simple Clauses
coa	Coahuilteco	2	Interrogative verb morphology	28.0	-100.0	Coahuiltecan	Coahuiltecan	Simple Clauses
coc	Cocama	1	Question particle	-5.0	-74.5	Maweti-Guarani	Tupian	Simple Clauses
cmn	Comanche	1	Question particle	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Simple Clauses
coo	Coos (Hanis)	1	Question particle	43.5	-124.166666667	Coosan	Oregon Coast	Simple Clauses
cop	Coptic	1	Question particle	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Simple Clauses
crn	Cornish	1	Question particle	50.3333333333	-5.0	Celtic	Indo-European	Simple Clauses
cre	Cree (Plains)	1	Question particle	54.0	-110.0	Algonquian	Algic	Simple Clauses
cea	Cree (Swampy)	1	Question particle	56.0	-90.0	Algonquian	Algic	Simple Clauses
cub	Cubeo	2	Interrogative verb morphology	1.33333333333	-70.5	Tucanoan	Tucanoan	Simple Clauses
cup	Cupeño	6	Interrogative intonation only	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Simple Clauses
cze	Czech	4	Interrogative word order	50.0	15.0	Slavic	Indo-European	Simple Clauses
cem	Cèmuhî	1	Question particle	-20.8333333333	165.166666667	Oceanic	Austronesian	Simple Clauses
dgr	Dagur	1	Question particle	48.0	124.0	Mongolic	Altaic	Simple Clauses
dan	Dan	1	Question particle	7.5	-8.0	Eastern Mande	Mande	Simple Clauses
dni	Dani (Lower Grand Valley)	2	Interrogative verb morphology	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Simple Clauses
dsh	Danish	4	Interrogative word order	56.0	10.0	Germanic	Indo-European	Simple Clauses
drm	Darma	1	Question particle	30.0	79.75	Bodic	Sino-Tibetan	Simple Clauses
des	Desano	2	Interrogative verb morphology	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Simple Clauses
deu	Deuri	2	Interrogative verb morphology	26.0	90.25	Brahmaputran	Sino-Tibetan	Simple Clauses
dha	Dhaasanac	6	Interrogative intonation only	4.66666666667	36.3333333333	Lowland East Cushitic	Afro-Asiatic	Simple Clauses
dhi	Dhivehi	1	Question particle	4.16666666667	73.5	Indic	Indo-European	Simple Clauses
die	Diegueño (Mesa Grande)	2	Interrogative verb morphology	32.6666666667	-116.166666667	Yuman	Hokan	Simple Clauses
dim	Dime	2	Interrogative verb morphology	6.16666666667	36.25	South Omotic	Afro-Asiatic	Simple Clauses
dng	Ding	1	Question particle	-4.33333333333	19.5	Bantu	Niger-Congo	Simple Clauses
din	Dinka	5	Absence of declarative morphemes	8.5	28.0	Western Nilotic	Eastern Sudanic	Simple Clauses
dio	Diola-Fogny	6	Interrogative intonation only	13.0	-16.25	Jola	Niger-Congo	Simple Clauses
diy	Diyari	6	Interrogative intonation only	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Simple Clauses
djm	Djambarrpuyngu	6	Interrogative intonation only	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
djp	Djapu	3	Mixture of previous two types	-12.6666666667	136.0	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
dji	Djingili	1	Question particle	-17.75	134.0	Djingili	Mirndi	Simple Clauses
dlm	Dla (Menggwa)	6	Interrogative intonation only	-3.55	141.033333333	Senagi	Senagi	Simple Clauses
dmk	Domaaki	1	Question particle	36.1666666667	74.0	Indic	Indo-European	Simple Clauses
don	Dong (Southern)	1	Question particle	27.0	109.0	Kam-Tai	Tai-Kadai	Simple Clauses
dds	Donno So	1	Question particle	14.3333333333	-3.58333333333	Dogon	Dogon	Simple Clauses
doy	Doyayo	1	Question particle	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Simple Clauses
dre	Drehu	1	Question particle	-21.0	167.25	Oceanic	Austronesian	Simple Clauses
duk	Duka	1	Question particle	11.1666666667	5.08333333333	Central Kainji	Niger-Congo	Simple Clauses
dul	Dulong	1	Question particle	28.0	98.3333333333	Nungish	Sino-Tibetan	Simple Clauses
dum	Dumo	1	Question particle	-2.68333333333	141.3	Western Skou	Skou	Simple Clauses
dun	Duna	1	Question particle	-5.5	142.5	Duna	Duna-Bogaya	Simple Clauses
dut	Dutch	4	Interrogative word order	52.5	6.0	Germanic	Indo-European	Simple Clauses
dyi	Dyirbal	1	Question particle	-17.8333333333	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
ebi	Ebira	1	Question particle	8.16666666667	7.0	Nupoid	Niger-Congo	Simple Clauses
erk	Efate (South)	6	Interrogative intonation only	-17.75	168.416666667	Oceanic	Austronesian	Simple Clauses
efi	Efik	1	Question particle	4.91666666667	8.5	Lower Cross	Niger-Congo	Simple Clauses
ega	Ega	1	Question particle	5.5	-5.5	Ega	Niger-Congo	Simple Clauses
eip	Eipo	2	Interrogative verb morphology	-4.33333333333	140.083333333	Mek	Trans-New Guinea	Simple Clauses
ora	Emai	6	Interrogative intonation only	7.08333333333	5.91666666667	Edoid	Niger-Congo	Simple Clauses
emb	Emberá (Northern)	2	Interrogative verb morphology	6.83333333333	-77.1666666667	Choco	Choco	Simple Clauses
ene	Enets	2	Interrogative verb morphology	67.5	86.5	Samoyedic	Uralic	Simple Clauses
egn	Engenni	1	Question particle	5.16666666667	6.38333333333	Edoid	Niger-Congo	Simple Clauses
eno	Enggano	6	Interrogative intonation only	-5.41666666667	102.25	Enggano	Austronesian	Simple Clauses
eng	English	4	Interrogative word order	52.0	0.0	Germanic	Indo-European	Simple Clauses
epe	Epena Pedee	2	Interrogative verb morphology	3.0	-77.0	Choco	Choco	Simple Clauses
err	Erromangan	1	Question particle	-18.8333333333	169.166666667	Oceanic	Austronesian	Simple Clauses
ese	Ese Ejja	1	Question particle	-11.0	-66.0	Tacanan	Pano-Tacanan	Simple Clauses
est	Estonian	1	Question particle	59.0	26.0	Finnic	Uralic	Simple Clauses
eud	Eudeve	1	Question particle	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Simple Clauses
evn	Even	1	Question particle	68.0	130.0	Tungusic	Altaic	Simple Clauses
eve	Evenki	1	Question particle	56.0	125.0	Tungusic	Altaic	Simple Clauses
ewe	Ewe	1	Question particle	6.33333333333	0.416666666667	Gbe	Niger-Congo	Simple Clauses
ewo	Ewondo	1	Question particle	4.0	12.0	Bantu	Niger-Congo	Simple Clauses
fas	Fasu	2	Interrogative verb morphology	-6.58333333333	143.333333333	Fasu	Trans-New Guinea	Simple Clauses
fij	Fijian	6	Interrogative intonation only	-17.8333333333	178.0	Oceanic	Austronesian	Simple Clauses
fin	Finnish	1	Question particle	62.0	25.0	Finnic	Uralic	Simple Clauses
foe	Foe	2	Interrogative verb morphology	-6.5	143.5	Foe	Trans-New Guinea	Simple Clauses
pdp	Folopa	2	Interrogative verb morphology	-7.0	144.5	Teberan	Teberan-Pawaian	Simple Clauses
fre	French	1	Question particle	48.0	2.0	Romance	Indo-European	Simple Clauses
fri	Frisian	4	Interrogative word order	53.0	5.0	Germanic	Indo-European	Simple Clauses
fua	Fulfulde (Adamawa)	1	Question particle	9.16666666667	13.5	Peul-Serer	Niger-Congo	Simple Clauses
ful	Fulniô	2	Interrogative verb morphology	-8.0	-37.5	Fulniô	Fulniô	Simple Clauses
fut	Futuna-Aniwa	1	Question particle	-19.5333333333	170.216666667	Oceanic	Austronesian	Simple Clauses
fye	Fyem	1	Question particle	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Simple Clauses
gds	Gadsup	2	Interrogative verb morphology	-6.25	146.0	Gauwa	Trans-New Guinea	Simple Clauses
gae	Gaelic (Scots)	2	Interrogative verb morphology	57.0	-4.0	Celtic	Indo-European	Simple Clauses
gah	Gahuku	2	Interrogative verb morphology	-6.0	145.416666667	Gahuku	Trans-New Guinea	Simple Clauses
gal	Galo	2	Interrogative verb morphology	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Simple Clauses
gap	Gapapaiwa	1	Question particle	-9.75	149.833333333	Oceanic	Austronesian	Simple Clauses
gar	Garo	2	Interrogative verb morphology	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Simple Clauses
grr	Garrwa	1	Question particle	-17.0833333333	137.166666667	Garrwan	Garrwan	Simple Clauses
gav	Gavião	1	Question particle	-10.6666666667	-62.0	Monde	Tupian	Simple Clauses
gbb	Gbeya Bossangoa	1	Question particle	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Simple Clauses
gel	Gela	1	Question particle	-9.08333333333	160.25	Oceanic	Austronesian	Simple Clauses
geo	Georgian	6	Interrogative intonation only	42.0	44.0	Kartvelian	Kartvelian	Simple Clauses
ger	German	4	Interrogative word order	52.0	10.0	Germanic	Indo-European	Simple Clauses
gim	Gimira	2	Interrogative verb morphology	7.0	35.75	Ta-Ne-Omotic	Afro-Asiatic	Simple Clauses
git	Gitksan	1	Question particle	55.3333333333	-127.75	Tsimshianic	Tsimshianic	Simple Clauses
goa	Goajiro	1	Question particle	12.0	-72.0	Guajiro-Paraujano	Arawakan	Simple Clauses
goe	Goemai	1	Question particle	8.66666666667	9.75	West Chadic	Afro-Asiatic	Simple Clauses
