Matthew S. Dryer. 2013. Position of Tense-Aspect Affixes.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/69, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
alc	Allentiac	2	Tense-aspect suffixes	-31.0	-68.0	Huarpe	Huarpe	Verbal Categories
aln	Alune	5	No tense-aspect inflection	-3.0	128.333333333	Central Malayo-Polynesian	Austronesian	Verbal Categories
aly	Alyawarra	2	Tense-aspect suffixes	-22.5	135.0	Central Pama-Nyungan	Pama-Nyungan	Verbal Categories
amc	Amahuaca	2	Tense-aspect suffixes	-10.5	-72.5	Panoan	Pano-Tacanan	Verbal Categories
amn	Amanab	2	Tense-aspect suffixes	-3.58333333333	141.25	Border	Border	Verbal Categories
amq	Ambai	5	No tense-aspect inflection	-1.83333333333	136.5	South Halmahera - West New Guinea	Austronesian	Verbal Categories
amb	Ambulas	2	Tense-aspect suffixes	-3.83333333333	143.0	Ndu	Sepik	Verbal Categories
ame	Amele	2	Tense-aspect suffixes	-5.25	145.583333333	Mabuso	Trans-New Guinea	Verbal Categories
amh	Amharic	4	Mixed type	10.0	38.0	Semitic	Afro-Asiatic	Verbal Categories
amo	Amo	1	Tense-aspect prefixes	10.3333333333	8.66666666667	Central Kainji	Niger-Congo	Verbal Categories
amx	Anamuxra	2	Tense-aspect suffixes	-4.66666666667	145.0	Josephstaal	Trans-New Guinea	Verbal Categories
anj	Anejom	5	No tense-aspect inflection	-20.2	169.8	Oceanic	Austronesian	Verbal Categories
agm	Angami	2	Tense-aspect suffixes	25.6666666667	94.5	Angami-Pochuri	Sino-Tibetan	Verbal Categories
anc	Angas	5	No tense-aspect inflection	9.5	9.5	West Chadic	Afro-Asiatic	Verbal Categories
ang	Anggor	4	Mixed type	-3.75	141.166666667	Senagi	Senagi	Verbal Categories
agt	Anguthimri	2	Tense-aspect suffixes	-12.3333333333	141.833333333	Northern Pama-Nyungan	Pama-Nyungan	Verbal Categories
ann	Anindilyakwa	2	Tense-aspect suffixes	-14.0	136.5	Anindilyakwa	Gunwinyguan	Verbal Categories
anu	Anufo	4	Mixed type	10.0833333333	0.25	Tano	Niger-Congo	Verbal Categories
ayi	Anyi	1	Tense-aspect prefixes	7.0	-3.5	Tano	Niger-Congo	Verbal Categories
any	Anywa	4	Mixed type	8.0	33.5	Western Nilotic	Eastern Sudanic	Verbal Categories
ao	Ao	2	Tense-aspect suffixes	26.5833333333	94.6666666667	Central Naga	Sino-Tibetan	Verbal Categories
apw	Apache (Western)	1	Tense-aspect prefixes	33.75	-110.0	Athapaskan	Na-Dene	Verbal Categories
apl	Apalaí	2	Tense-aspect suffixes	0.0	-54.0	Cariban	Cariban	Verbal Categories
apt	Apatani	2	Tense-aspect suffixes	27.5	93.75	Tani	Sino-Tibetan	Verbal Categories
apu	Apurinã	2	Tense-aspect suffixes	-9.0	-67.0	Purus	Arawakan	Verbal Categories
abn	Arabana	2	Tense-aspect suffixes	-28.25	136.25	Central Pama-Nyungan	Pama-Nyungan	Verbal Categories
aeg	Arabic (Egyptian)	4	Mixed type	30.0	31.0	Semitic	Afro-Asiatic	Verbal Categories
arg	Arabic (Gulf)	4	Mixed type	26.0	49.0	Semitic	Afro-Asiatic	Verbal Categories
arq	Arabic (Iraqi)	4	Mixed type	33.0	44.0	Semitic	Afro-Asiatic	Verbal Categories
amr	Arabic (Moroccan)	4	Mixed type	34.0	-6.0	Semitic	Afro-Asiatic	Verbal Categories
asy	Arabic (Syrian)	4	Mixed type	34.0	38.0	Semitic	Afro-Asiatic	Verbal Categories
ana	Araona	2	Tense-aspect suffixes	-12.3333333333	-67.75	Tacanan	Pano-Tacanan	Verbal Categories
arp	Arapesh (Mountain)	1	Tense-aspect prefixes	-3.46666666667	143.166666667	Kombio-Arapesh	Torricelli	Verbal Categories
arc	Archi	2	Tense-aspect suffixes	42.0	46.8333333333	Lezgic	Nakh-Daghestanian	Verbal Categories
ari	Aribwatsa	1	Tense-aspect prefixes	-6.71666666667	147.0	Oceanic	Austronesian	Verbal Categories
arm	Armenian (Eastern)	2	Tense-aspect suffixes	40.0	45.0	Armenian	Indo-European	Verbal Categories
arw	Armenian (Western)	2	Tense-aspect suffixes	38.5	43.5	Armenian	Indo-European	Verbal Categories
aro	Arosi	5	No tense-aspect inflection	-10.25	161.333333333	Oceanic	Austronesian	Verbal Categories
amp	Arrernte (Mparntwe)	2	Tense-aspect suffixes	-24.0	136.0	Central Pama-Nyungan	Pama-Nyungan	Verbal Categories
awe	Arrernte (Western)	2	Tense-aspect suffixes	-24.0	132.5	Central Pama-Nyungan	Pama-Nyungan	Verbal Categories
asm	Asmat	2	Tense-aspect suffixes	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Verbal Categories
ass	Assamese	2	Tense-aspect suffixes	26.0	93.0	Indic	Indo-European	Verbal Categories
atk	Atakapa	2	Tense-aspect suffixes	30.0	-93.5	Atakapa	Atakapa	Verbal Categories
ata	Atayal	4	Mixed type	24.5	121.333333333	Atayalic	Austronesian	Verbal Categories
ath	Athpare	2	Tense-aspect suffixes	27.0	87.3333333333	Himalayish	Sino-Tibetan	Verbal Categories
ats	Atsugewi	4	Mixed type	40.75	-121.0	Atsugewi	Hokan	Verbal Categories
au	Au	5	No tense-aspect inflection	-3.58333333333	142.083333333	Central Wapei	Torricelli	Verbal Categories
ava	Avar	2	Tense-aspect suffixes	42.5	46.5	Avar-Andic-Tsezic	Nakh-Daghestanian	Verbal Categories
avo	Avokaya	2	Tense-aspect suffixes	4.66666666667	30.0	Moru-Ma'di	Central Sudanic	Verbal Categories
awa	Awa	2	Tense-aspect suffixes	-6.66666666667	145.75	Gauwa	Trans-New Guinea	Verbal Categories
awp	Awa Pit	2	Tense-aspect suffixes	1.5	-78.25	Barbacoan	Barbacoan	Verbal Categories
awt	Awtuw	2	Tense-aspect suffixes	-3.58333333333	142.0	Ram	Sepik	Verbal Categories
awy	Awyi	4	Mixed type	-2.91666666667	140.583333333	Border	Border	Verbal Categories
aym	Aymara (Central)	2	Tense-aspect suffixes	-17.0	-69.0	Aymaran	Aymaran	Verbal Categories
azi	Azari (Iranian)	2	Tense-aspect suffixes	37.5	47.0	Turkic	Altaic	Verbal Categories
aze	Azerbaijani	2	Tense-aspect suffixes	40.5	48.5	Turkic	Altaic	Verbal Categories
bbl	Babole	4	Mixed type	1.08333333333	17.25	Bantu	Niger-Congo	Verbal Categories
bac	Bachamal	2	Tense-aspect suffixes	-13.1666666667	130.166666667	Wandjiginy	Wandjiginy	Verbal Categories
bdm	Badimaya	2	Tense-aspect suffixes	-27.6666666667	118.0	Western Pama-Nyungan	Pama-Nyungan	Verbal Categories
bag	Bagirmi	4	Mixed type	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Verbal Categories
bgr	Bagiro	1	Tense-aspect prefixes	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Verbal Categories
bai	Bai	5	No tense-aspect inflection	26.0	100.0	Macro-Bai	Sino-Tibetan	Verbal Categories
bku	Bakueri	1	Tense-aspect prefixes	4.25	9.25	Bantu	Niger-Congo	Verbal Categories
blt	Balti	2	Tense-aspect suffixes	35.0	76.0	Bodic	Sino-Tibetan	Verbal Categories
bam	Bambara	2	Tense-aspect suffixes	12.5	-7.5	Western Mande	Mande	Verbal Categories
bnj	Bandjalang	2	Tense-aspect suffixes	-28.75	153.0	Southeastern Pama-Nyungan	Pama-Nyungan	Verbal Categories
bnn	Banoni	1	Tense-aspect prefixes	-6.41666666667	155.25	Oceanic	Austronesian	Verbal Categories
bao	Bao'an	2	Tense-aspect suffixes	35.75	102.833333333333	Mongolic	Altaic	Verbal Categories
ble	Baoulé	3	Tense-aspect tone	7.0	-5.0	Tano	Niger-Congo	Verbal Categories
baa	Barai	2	Tense-aspect suffixes	-9.33333333333	148.083333333	Koiarian	Trans-New Guinea	Verbal Categories
bbu	Barambu	1	Tense-aspect prefixes	3.5	27.0	Ubangi	Niger-Congo	Verbal Categories
brs	Barasano	2	Tense-aspect suffixes	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Verbal Categories
mug	Bargam	4	Mixed type	-4.88333333333	145.75	Bargam	Trans-New Guinea	Verbal Categories
bar	Bari	1	Tense-aspect prefixes	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Verbal Categories
bry	Baruya	2	Tense-aspect suffixes	-6.91666666667	145.916666667	Nuclear Angan	Trans-New Guinea	Verbal Categories
bae	Baré	2	Tense-aspect suffixes	1.0	-67.0	Japura-Colombia	Arawakan	Verbal Categories
bsk	Bashkir	2	Tense-aspect suffixes	53.0	58.0	Turkic	Altaic	Verbal Categories
bsq	Basque	4	Mixed type	43.0	-3.0	Basque	Basque	Verbal Categories
bkr	Batak (Karo)	2	Tense-aspect suffixes	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Verbal Categories
bau	Bau	2	Tense-aspect suffixes	-5.25	145.616666667	Mabuso	Trans-New Guinea	Verbal Categories
baq	Baure	2	Tense-aspect suffixes	-13.0833333333	-64.1666666667	Bolivia-Parana	Arawakan	Verbal Categories
bzi	Bauzi	2	Tense-aspect suffixes	-2.5	137.5	Geelvink Bay	Geelvink Bay	Verbal Categories
baw	Bawm	5	No tense-aspect inflection	22.5	92.25	Kuki-Chin	Sino-Tibetan	Verbal Categories
bej	Beja	2	Tense-aspect suffixes	18.0	36.0	Beja	Afro-Asiatic	Verbal Categories
bel	Belhare	2	Tense-aspect suffixes	26.9666666667	87.3	Himalayish	Sino-Tibetan	Verbal Categories
bco	Bella Coola	2	Tense-aspect suffixes	52.5	-126.666666667	Bella Coola	Salishan	Verbal Categories
blr	Belorussian	4	Mixed type	54.0	28.0	Slavic	Indo-European	Verbal Categories
bem	Bemba	1	Tense-aspect prefixes	-10.0	28.25	Bantu	Niger-Congo	Verbal Categories
bfg	Berber (Figuig)	4	Mixed type	32.5	-1.5	Berber	Afro-Asiatic	Verbal Categories
bma	Berber (Middle Atlas)	4	Mixed type	33.0	-5.0	Berber	Afro-Asiatic	Verbal Categories
brf	Berber (Rif)	1	Tense-aspect prefixes	34.5	-4.0	Berber	Afro-Asiatic	Verbal Categories
zag	Beria	4	Mixed type	16.0	23.0	Eastern Saharan	Saharan	Verbal Categories
ber	Berta	2	Tense-aspect suffixes	10.3333333333	34.6666666667	Berta	Berta	Verbal Categories
bti	Betoi	4	Mixed type	7.16666666667	-71.25	Betoi	Betoi	Verbal Categories
bkb	Betta Kurumba	2	Tense-aspect suffixes	11.5	76.75	Dravidian	Dravidian	Verbal Categories
bho	Bhojpuri	2	Tense-aspect suffixes	26.0	84.0	Indic	Indo-European	Verbal Categories
bik	Biak	5	No tense-aspect inflection	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Verbal Categories
bkl	Bikol	4	Mixed type	13.3333333333	123.5	Greater Central Philippine	Austronesian	Verbal Categories
bia	Bila	4	Mixed type	1.0	28.75	Bantu	Niger-Congo	Verbal Categories
bln	Bilin	2	Tense-aspect suffixes	15.75	38.5	Central Cushitic	Afro-Asiatic	Verbal Categories
bnr	Bilinarra	2	Tense-aspect suffixes	-16.0	131.666666667	Western Pama-Nyungan	Pama-Nyungan	Verbal Categories
blx	Biloxi	2	Tense-aspect suffixes	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Verbal Categories
bil	Bilua	2	Tense-aspect suffixes	-7.75	156.666666667	Bilua	Solomons East Papuan	Verbal Categories
bmb	Bimoba	2	Tense-aspect suffixes	10.5	0.0	Oti-Volta	Niger-Congo	Verbal Categories
bin	Binandere	2	Tense-aspect suffixes	-8.25	148.0	Binanderean	Trans-New Guinea	Verbal Categories
big	Binga	1	Tense-aspect prefixes	8.0	25.0	Bongo-Bagirmi	Central Sudanic	Verbal Categories
bbw	Bininj Gun-Wok	4	Mixed type	-12.5	133.75	Marne	Gunwinyguan	Verbal Categories
bii	Biri	2	Tense-aspect suffixes	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Verbal Categories
bir	Birom	1	Tense-aspect prefixes	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Verbal Categories
bla	Blackfoot	1	Tense-aspect prefixes	50.0	-112.666666667	Algonquian	Algic	Verbal Categories
boa	Boazi (Kuni)	4	Mixed type	-7.0	141.333333333	Boazi	Trans-New Guinea	Verbal Categories
bod	Bodo	2	Tense-aspect suffixes	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Verbal Categories
boi	Boiken	2	Tense-aspect suffixes	-3.5	143.5	Ndu	Sepik	Verbal Categories
bgo	Bongo	1	Tense-aspect prefixes	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Verbal Categories
btk	Bontok	1	Tense-aspect prefixes	17.0833333333	120.916666667	Northern Luzon	Austronesian	Verbal Categories
boj	Bori	2	Tense-aspect suffixes	28.3333333333	94.75	Tani	Sino-Tibetan	Verbal Categories
brr	Bororo	2	Tense-aspect suffixes	-16.0	-57.0	Bororoan	Bororoan	Verbal Categories
brh	Brahui	2	Tense-aspect suffixes	28.5	67.0	Dravidian	Dravidian	Verbal Categories
bre	Breton	2	Tense-aspect suffixes	48.0	-3.0	Celtic	Indo-European	Verbal Categories
bri	Bribri	2	Tense-aspect suffixes	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Verbal Categories
bdu	Budu	4	Mixed type	2.0	28.0	Bantu	Niger-Congo	Verbal Categories
bud	Buduma	1	Tense-aspect prefixes	13.5	14.5	Biu-Mandara	Afro-Asiatic	Verbal Categories
bgn	Bugun	2	Tense-aspect suffixes	27.5	92.5833333333	Kho-Bwa	Sino-Tibetan	Verbal Categories
bun	Buin	2	Tense-aspect suffixes	-6.75	155.75	South Bougainville	South Bougainville	Verbal Categories
bnu	Bularnu	2	Tense-aspect suffixes	-21.0	138.0	Western Pama-Nyungan	Pama-Nyungan	Verbal Categories
bul	Bulgarian	2	Tense-aspect suffixes	42.5	25.0	Slavic	Indo-European	Verbal Categories
pnu	Bunu (Younuo)	5	No tense-aspect inflection	24.0	107.0	Hmongic	Hmong-Mien	Verbal Categories
bua	Burarra	2	Tense-aspect suffixes	-12.25	134.583333333	Burarran	Mangrida	Verbal Categories
but	Buriat	2	Tense-aspect suffixes	52.0	108.0	Mongolic	Altaic	Verbal Categories
brm	Burmese	2	Tense-aspect suffixes	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Verbal Categories
bmr	Burum	2	Tense-aspect suffixes	-6.5	147.333333333	Huon	Trans-New Guinea	Verbal Categories
brn	Burunge	2	Tense-aspect suffixes	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Verbal Categories
bur	Burushaski	2	Tense-aspect suffixes	36.5	74.5	Burushaski	Burushaski	Verbal Categories
bsh	Bushoong	1	Tense-aspect prefixes	-4.5	21.5	Bantu	Niger-Congo	Verbal Categories
bya	Byansi	2	Tense-aspect suffixes	30.1666666667	80.5	Bodic	Sino-Tibetan	Verbal Categories
cah	Cahuilla	2	Tense-aspect suffixes	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Verbal Categories
cax	Campa (Axininca)	2	Tense-aspect suffixes	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Verbal Categories
cam	Camsá	1	Tense-aspect prefixes	1.16666666667	-77.0	Camsá	Camsá	Verbal Categories
cnm	Canamarí	2	Tense-aspect suffixes	-6.5	-68.5	Katukinan	Katukinan	Verbal Categories
cnl	Canela	5	No tense-aspect inflection	-7.0	-45.0	Je Setentrional	Macro-Ge	Verbal Categories
cnt	Cantonese	2	Tense-aspect suffixes	23.0	113.0	Chinese	Sino-Tibetan	Verbal Categories
crp	Carapana	2	Tense-aspect suffixes	0.833333333333	-70.75	Tucanoan	Tucanoan	Verbal Categories
car	Carib	2	Tense-aspect suffixes	5.5	-56.0	Cariban	Cariban	Verbal Categories
cde	Carib (De'kwana)	2	Tense-aspect suffixes	5.5	-65.0	Cariban	Cariban	Verbal Categories
cas	Cashibo	2	Tense-aspect suffixes	-8.5	-75.5	Panoan	Pano-Tacanan	Verbal Categories
cay	Cayapa	2	Tense-aspect suffixes	0.666666666667	-79.0	Barbacoan	Barbacoan	Verbal Categories
cyv	Cayuvava	4	Mixed type	-13.5	-65.5	Cayuvava	Cayuvava	Verbal Categories
ceb	Cebuano	1	Tense-aspect prefixes	10.0	124.0	Greater Central Philippine	Austronesian	Verbal Categories
chh	Chaha	4	Mixed type	8.112935	37.93267	Semitic	Afro-Asiatic	Verbal Categories
cld	Chaldean (Modern)	2	Tense-aspect suffixes	36.0	43.0	Semitic	Afro-Asiatic	Verbal Categories
chb	Chambri	2	Tense-aspect suffixes	-4.16666666667	143.083333333	Lower Sepik	Ramu-Lower Sepik	Verbal Categories
chg	Chang	2	Tense-aspect suffixes	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Verbal Categories
chn	Chantyal	2	Tense-aspect suffixes	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Verbal Categories
cso	Chatino (Sierra Occidental)	1	Tense-aspect prefixes	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Verbal Categories
cya	Chatino (Yaitepec)	4	Mixed type	16.25	-97.25	Zapotecan	Oto-Manguean	Verbal Categories
chc	Chechen	2	Tense-aspect suffixes	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Verbal Categories
cmh	Chemehuevi	2	Tense-aspect suffixes	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Verbal Categories
che	Cherokee	2	Tense-aspect suffixes	35.5	-83.5	Southern Iroquoian	Iroquoian	Verbal Categories
cic	Chichewa	1	Tense-aspect prefixes	-14.0	34.0	Bantu	Niger-Congo	Verbal Categories
chi	Chimariko	2	Tense-aspect suffixes	41.0	-123.0	Chimariko	Hokan	Verbal Categories
chs	Chin (Siyin)	5	No tense-aspect inflection	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Verbal Categories
cti	Chin (Tiddim)	5	No tense-aspect inflection	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Verbal Categories
ccm	Chinantec (Comaltepec)	4	Mixed type	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Verbal Categories
cle	Chinantec (Lealao)	4	Mixed type	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Verbal Categories
cpl	Chinantec (Palantla)	1	Tense-aspect prefixes	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Verbal Categories
chq	Chinantec (Quiotepec)	4	Mixed type	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Verbal Categories
ckl	Chinook (Lower)	4	Mixed type	46.25	-123.5	Chinookan	Penutian	Verbal Categories
cpy	Chipaya	2	Tense-aspect suffixes	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Verbal Categories
chp	Chipewyan	1	Tense-aspect prefixes	59.0	-106.0	Athapaskan	Na-Dene	Verbal Categories
cqt	Chiquitano	1	Tense-aspect prefixes	-17.5	-60.0	Chiquitano	Chiquitano	Verbal Categories
ctm	Chitimacha	2	Tense-aspect suffixes	29.6666666667	-91.0	Chitimacha	Chitimacha	Verbal Categories
cct	Choctaw	2	Tense-aspect suffixes	32.25	-88.5	Muskogean	Muskogean	Verbal Categories
cln	Cholón	2	Tense-aspect suffixes	-8.0	-77.5	Hobitu-Cholon	Hobitu-Cholon	Verbal Categories
chx	Chontal (Huamelultec Oaxaca)	2	Tense-aspect suffixes	16.0	-95.75	Tequistlatecan	Hokan	Verbal Categories
cmy	Chontal Maya	2	Tense-aspect suffixes	18.1666666667	-92.5833333333	Mayan	Mayan	Verbal Categories
chr	Chrau	5	No tense-aspect inflection	10.75	107.5	Bahnaric	Austro-Asiatic	Verbal Categories
chj	Chuj	1	Tense-aspect prefixes	15.9166666667	-91.5833333333	Mayan	Mayan	Verbal Categories
chk	Chukchi	4	Mixed type	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Verbal Categories
cba	Chumash (Barbareño)	2	Tense-aspect suffixes	34.5	-120.25	Chumash	Chumash	Verbal Categories
chv	Chuvash	2	Tense-aspect suffixes	55.5	47.5	Turkic	Altaic	Verbal Categories
cbo	Chácobo	2	Tense-aspect suffixes	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Verbal Categories
coa	Coahuilteco	2	Tense-aspect suffixes	28.0	-100.0	Coahuiltecan	Coahuiltecan	Verbal Categories
coc	Cocama	5	No tense-aspect inflection	-5.0	-74.5	Maweti-Guarani	Tupian	Verbal Categories
coe	Coeur d'Alene	1	Tense-aspect prefixes	47.25	-116.5	Interior Salish	Salishan	Verbal Categories
cmn	Comanche	2	Tense-aspect suffixes	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Verbal Categories
coo	Coos (Hanis)	2	Tense-aspect suffixes	43.5	-124.166666667	Coosan	Oregon Coast	Verbal Categories
cop	Coptic	5	No tense-aspect inflection	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Verbal Categories
crn	Cornish	2	Tense-aspect suffixes	50.3333333333	-5.0	Celtic	Indo-European	Verbal Categories
cre	Cree (Plains)	1	Tense-aspect prefixes	54.0	-110.0	Algonquian	Algic	Verbal Categories
cub	Cubeo	2	Tense-aspect suffixes	1.33333333333	-70.5	Tucanoan	Tucanoan	Verbal Categories
cui	Cuiba	2	Tense-aspect suffixes	6.5	-70.0	Guahiban	Guahiban	Verbal Categories
cup	Cupeño	2	Tense-aspect suffixes	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Verbal Categories
cze	Czech	4	Mixed type	50.0	15.0	Slavic	Indo-European	Verbal Categories
cem	Cèmuhî	5	No tense-aspect inflection	-20.8333333333	165.166666667	Oceanic	Austronesian	Verbal Categories
dag	Daga	2	Tense-aspect suffixes	-10.0	149.333333333	Dagan	Trans-New Guinea	Verbal Categories
dgb	Dagbani	4	Mixed type	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Verbal Categories
dgr	Dagur	2	Tense-aspect suffixes	48.0	124.0	Mongolic	Altaic	Verbal Categories
dan	Dan	2	Tense-aspect suffixes	7.5	-8.0	Eastern Mande	Mande	Verbal Categories
dni	Dani (Lower Grand Valley)	2	Tense-aspect suffixes	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Verbal Categories
dsh	Danish	2	Tense-aspect suffixes	56.0	10.0	Germanic	Indo-European	Verbal Categories
drm	Darma	2	Tense-aspect suffixes	30.0	79.75	Bodic	Sino-Tibetan	Verbal Categories
des	Desano	2	Tense-aspect suffixes	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Verbal Categories
deu	Deuri	2	Tense-aspect suffixes	26.0	90.25	Brahmaputran	Sino-Tibetan	Verbal Categories
dhw	Dharawal	2	Tense-aspect suffixes	-34.5	150.5	Southeastern Pama-Nyungan	Pama-Nyungan	Verbal Categories
dhr	Dhargari	2	Tense-aspect suffixes	-23.75	114.916666667	Western Pama-Nyungan	Pama-Nyungan	Verbal Categories
dhb	Dharumbal	2	Tense-aspect suffixes	-22.75	150.5	Northern Pama-Nyungan	Pama-Nyungan	Verbal Categories
dhm	Dhimal	2	Tense-aspect suffixes	26.6666666667	87.75	Dhimalic	Sino-Tibetan	Verbal Categories
die	Diegueño (Mesa Grande)	4	Mixed type	32.6666666667	-116.166666667	Yuman	Hokan	Verbal Categories
dig	Digaro	2	Tense-aspect suffixes	28.4166666667	96.0	Digaroan	Sino-Tibetan	Verbal Categories
dms	Dimasa	2	Tense-aspect suffixes	25.5	93.0	Brahmaputran	Sino-Tibetan	Verbal Categories
dim	Dime	2	Tense-aspect suffixes	6.16666666667	36.25	South Omotic	Afro-Asiatic	Verbal Categories
din	Dinka	5	No tense-aspect inflection	8.5	28.0	Western Nilotic	Eastern Sudanic	Verbal Categories
dio	Diola-Fogny	4	Mixed type	13.0	-16.25	Jola	Niger-Congo	Verbal Categories
diy	Diyari	2	Tense-aspect suffixes	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Verbal Categories
dja	Djabugay	2	Tense-aspect suffixes	-16.75	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Verbal Categories
djm	Djambarrpuyngu	2	Tense-aspect suffixes	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Verbal Categories
