preposition 	 aus 	 269701
adjective 	 aus 	 269701
noun 	 aus 	 269701
adverb 	 aus 	 269701
preposition 	 um 	 268714
adjective 	 um 	 268714
conjunction 	 um 	 268714
adverb 	 um 	 268714
determiner 	 mein 	 266017
verb 	 meinen 	 266017
pronoun 	 meiner 	 266017
adverb 	 dann 	 264865
noun 	 im 	 251908
verb 	 bist 	 249017
determiner 	 mein 	 247735
pronoun 	 ich 	 247735
conjunction 	 doch 	 233508
adverb 	 doch 	 233508
determiner 	 alles 	 230999
pronoun 	 alles 	 230999
adjective 	 weiß 	 218422
verb 	 weiß 	 218422
noun 	 weiß 	 218422
particle 	 oder 	 214775
conjunction 	 oder 	 214775
preposition 	 nach 	 207669
adverb 	 nach 	 207669
noun 	 s 	 194750
noun 	 werden 	 194284
verb 	 werden 	 194284
noun 	 nichts 	 193569
pronoun 	 nichts 	 193569
adverb 	 man 	 188465
pronoun 	 man 	 188465
conjunction 	 wo 	 186838
adverb 	 wo 	 186838
pronoun 	 wo 	 186838
pronoun 	 sie 	 183662
pronoun 	 sie 	 183662
noun 	 etwas 	 181934
adverb 	 etwas 	 181934
pronoun 	 etwas 	 181934
noun 	 muss 	 181625
verb 	 muss 	 181625
verb 	 will 	 179801
interjection 	 oh 	 178134
adjective 	 mehr 	 177486
noun 	 mehr 	 177486
adverb 	 mehr 	 177486
interjection 	 also 	 174799
conjunction 	 also 	 174799
adverb 	 also 	 174799
preposition 	 bei 	 170877
adverb 	 immer 	 167261
noun 	 bitte 	 166140
verb 	 bitte 	 166140
interjection 	 bitte 	 166140
adverb 	 bitte 	 166140
verb 	 hab 	 159993
preposition 	 vor 	 155796
adverb 	 los 	 154848
interjection 	 los 	 154848
adjective 	 los 	 154848
noun 	 los 	 154848
verb 	 los 	 154848
noun 	 können 	 152494
verb 	 können 	 152494
adverb 	 wieder 	 151814
noun 	 sage 	 148970
verb 	 sagen 	 148970
verb 	 machen 	 147231
determiner 	 all 	 142880
adverb 	 alle 	 142880
pronoun 	 all 	 142880
noun 	 mann 	 141770
adjective 	 okay 	 140795
interjection 	 okay 	 140795
adverb 	 okay 	 140795
noun 	 gehen 	 140022
verb 	 gehen 	 140022
conjunction 	 denn 	 139250
adverb 	 denn 	 139250
noun 	 tun 	 137036
verb 	 tun 	 137036
pronoun 	 dieser 	 136456
interjection 	 danke 	 136305
verb 	 danke 	 136305
noun 	 danke 	 136305
noun 	 sehen 	 135747
verb 	 sehen 	 135747
pronoun 	 wer 	 135593
pronoun 	 ihr 	 133228
verb 	 komm 	 132064
noun 	 einer 	 129339
numeral 	 ein 	 129339
pronoun 	 einer 	 129339
determiner 	 ihr 	 128225
pronoun 	 ihr 	 128225
verb 	 werde 	 127576
preposition 	 über 	 124513
adverb 	 über 	 124513
determiner 	 dein 	 122342
pronoun 	 deiner 	 122342
noun 	 wissen 	 120690
verb 	 wissen 	 120690
verb 	 müssen 	 120043
noun 	 soll 	 117929
verb 	 soll 	 117929
adverb 	 nie 	 116256
adjective 	 weg 	 114064
noun 	 weg 	 114064
adverb 	 weg 	 114064
pronoun 	 kein 	 112268
noun 	 des 	 111848
noun 	 würde 	 111071
verb 	 würde 	 111071
noun 	 leben 	 108302
verb 	 leben 	 108302
noun 	 am 	 107925
adjective 	 viel 	 107734
adverb 	 viel 	 107734
pronoun 	 viel 	 107734
verb 	 tut 	 106193
verb 	 willst 	 102090
noun 	 kommen 	 101561
verb 	 kommen 	 101561
noun 	 zeit 	 101264
interjection 	 nun 	 101033
adverb 	 nun 	 101033
verb 	 hatte 	 100841
determiner 	 dein 	 99860
pronoun 	 du 	 99860
verb 	 kommen 	 98113
noun 	 heute 	 96550
adverb 	 heute 	 96550
adjective 	 wollen 	 95326
verb 	 wollen 	 95326
noun 	 wolle 	 95326
conjunction 	 damit 	 93171
adverb 	 damit 	 93171
noun 	 frau 	 93136
pronoun 	 frau 	 93136
verb 	 wäre 	 91454
adjective 	 ganz 	 91142
adverb 	 ganz 	 91142
verb 	 wurde 	 90078
preposition 	 bis 	 89123
conjunction 	 bis 	 89123
noun 	 bis 	 89123
interjection 	 zurück 	 88227
adverb 	 zurück 	 88227
adjective 	 leid 	 86310
noun 	 leid 	 86310
verb 	 lassen 	 85608
noun 	 macht 	 85039
verb 	 macht 	 85039
interjection 	 na 	 83059
noun 	 gott 	 82959
determiner 	 mein 	 80743
verb 	 meinen 	 80743
noun 	 hallo 	 80393
interjection 	 hallo 	 80393
determiner 	 sein 	 80287
pronoun 	 er 	 80287
pronoun 	 es 	 80287
noun 	 zwei 	 79810
numeral 	 zwei 	 79810
verb 	 lass 	 76422
verb 	 hätte 	 75941
noun 	 ware 	 73648
verb 	 waren 	 73648
verb 	 könnte 	 73436
noun 	 vater 	 71313
noun 	 morgen 	 71059
adverb 	 morgen 	 71059
adjective 	 klar 	 68997
interjection 	 klar 	 68997
adverb 	 klar 	 68997
preposition 	 ab 	 67201
adjective 	 ab 	 67201
noun 	 ab 	 67201
noun 	 tag 	 67125
interjection 	 tag 	 67125
verb 	 tag 	 67125
adjective 	 gerade 	 66340
noun 	 gerade 	 66340
adverb 	 gerade 	 66340
adjective 	 schön 	 65228
adverb 	 schön 	 65228
noun 	 glaube 	 65132
verb 	 glauben 	 65132
noun 	 liebe 	 64284
adjective 	 liebe 	 64284
verb 	 lieben 	 64284
noun 	 geld 	 63441
preposition 	 durch 	 63104
adverb 	 durch 	 63104
noun 	 rede 	 63011
verb 	 reden 	 63011
verb 	 machen 	 61553
interjection 	 raus 	 61515
adverb 	 raus 	 61515
verb 	 sagte 	 61265
preposition 	 ob 	 60877
conjunction 	 ob 	 60877
noun 	 ob 	 60877
noun 	 mutter 	 59618
pronoun 	 dieser 	 59483
determiner 	 paar 	 59449
noun 	 paar 	 59449
verb 	 musst 	 58313
noun 	 wohl 	 58205
adverb 	 wohl 	 58205
verb 	 möchte 	 58060
adjective 	 besser 	 57694
verb 	 besser 	 57694
verb 	 dachte 	 57154
adverb 	 her 	 56834
verb 	 hör 	 56715
verb 	 sag 	 56175
preposition 	 ohne 	 55901
adverb 	 ohne 	 55901
noun 	 nacht 	 55724
adjective 	 anderen 	 55252
verb 	 finden 	 52788
adverb 	 dort 	 52783
adjective 	 lange 	 51857
verb 	 lange 	 51857
adverb 	 lange 	 51857
adjective 	 gute 	 51542
noun 	 ordnung 	 51411
verb 	 sei 	 50892
adjective 	 gar 	 49767
adverb 	 gar 	 49767
verb 	 geh 	 49662
verb 	 sagt 	 48911
verb 	 denke 	 48524
preposition 	 seit 	 48455
conjunction 	 seit 	 48455
adjective 	 gleich 	 48447
adverb 	 gleich 	 48447
noun 	 hören 	 48247
verb 	 hören 	 48247
interjection 	 ach 	 48226
adverb 	 davon 	 47864
determiner 	 ihr 	 47758
pronoun 	 ihr 	 47758
adjective 	 recht 	 47629
noun 	 recht 	 47629
adverb 	 recht 	 47629
adverb 	 dafür 	 46366
preposition 	 wegen 	 46246
noun 	 weg 	 46246
noun 	 hause 	 46066
verb 	 hause 	 46066
adjective 	 hin 	 45955
adverb 	 hin 	 45955
noun 	 warte 	 45435
verb 	 warten 	 45435
noun 	 drei 	 45414
numeral 	 drei 	 45414
determiner 	 dein 	 45399
noun 	 abend 	 44677
noun 	 freund 	 44650
verb 	 sollen 	 44539
noun 	 haus 	 44446
verb 	 haus 	 44446
noun 	 mensch 	 44405
adjective 	 viele 	 44288
noun 	 musik 	 43625
determiner 	 unser 	 43571
pronoun 	 unser 	 43571
noun 	 angst 	 43498
adjective 	 tot 	 42768
noun 	 welt 	 42718
adverb 	 zusammen 	 42573
preposition 	 unter 	 42225
noun 	 unter 	 42225
noun 	 scheiße 	 42002
adjective 	 scheiße 	 42002
verb 	 scheiße 	 42002
numeral 	 ein 	 41647
pronoun 	 einer 	 41647
noun 	 herr 	 41547
adjective 	 andere 	 41514
adjective 	 rein 	 41132
adverb 	 rein 	 41132
verb 	 bringen 	 41071
adjective 	 ganze 	 40821
noun 	 ganze 	 40821
noun 	 esse 	 40600
verb 	 essen 	 40600
noun 	 kind 	 40333
noun 	 glaube 	 39944
verb 	 glauben 	 39944
verb 	 dürfen 	 39154
noun 	 junges 	 38692
adjective 	 junge 	 38692
verb 	 brauchen 	 38499
preposition 	 gegen 	 38488
noun 	 moment 	 38244
adverb 	 erst 	 38239
verb 	 seid 	 38130
noun 	 niemand 	 37152
pronoun 	 niemand 	 37152
noun 	 warte 	 36827
verb 	 warten 	 36827
noun 	 frage 	 36308
verb 	 fragen 	 36308
noun 	 jahr 	 36182
interjection 	 halt 	 35953
noun 	 halt 	 35953
verb 	 halt 	 35953
adverb 	 halt 	 35953
determiner 	 ihr 	 35539
pronoun 	 sie 	 35539
pronoun 	 sie 	 35539
pronoun 	 ihr 	 35539
conjunction 	 bevor 	 35329
noun 	 familie 	 34293
verb 	 heißt 	 34272
noun 	 sprechen 	 34019
verb 	 sprechen 	 34019
noun 	 sache 	 33886
noun 	 problem 	 33643
adjective 	 fertig 	 33601
conjunction 	 wann 	 33476
adverb 	 wann 	 33476
verb 	 brauche 	 33451
noun 	 bruder 	 33252
verb 	 halten 	 33202
verb 	 hatten 	 33181
noun 	 kind 	 33079
verb 	 konnte 	 32825
adjective 	 wahr 	 32792
interjection 	 nee 	 32531
determiner 	 sein 	 32530
determiner 	 beide 	 32462
pronoun 	 beide 	 32462
noun 	 denken 	 32332
verb 	 denken 	 32332
noun 	 jahr 	 32283
adverb 	 daran 	 31908
verb 	 kommen 	 31779
verb 	 gib 	 31576
noun 	 würde 	 31483
verb 	 würden 	 31483
determiner 	 ihr 	 30847
pronoun 	 ihr 	 30847
verb 	 wusste 	 30820
verb 	 könnten 	 30743
noun 	 fall 	 30735
verb 	 fall 	 30735
adjective 	 lieber 	 30660
noun 	 lieber 	 30660
adverb 	 lieber 	 30660
pronoun 	 jeder 	 30306
preposition 	 dank 	 30257
noun 	 dank 	 30257
verb 	 kennen 	 30103
verb 	 mag 	 30060
verb 	 sehe 	 29963
noun 	 frage 	 29796
verb 	 frage 	 29796
adverb 	 gern 	 29788
verb 	 komme 	 29593
noun 	 sage 	 29204
verb 	 sage 	 29204
noun 	 mann 	 29061
adjective 	 egal 	 28936
adverb 	 egal 	 28936
adjective 	 letzte 	 28922
noun 	 letzter 	 28922
noun 	 name 	 28879
verb 	 gab 	 28744
adjective 	 kleine 	 28720
noun 	 kleine 	 28720
verb 	 mache 	 28654
verb 	 töten 	 28571
verb 	 fahren 	 28565
determiner 	 all 	 28366
noun 	 all 	 28366
noun 	 n 	 28273
noun 	 uhr 	 28149
noun 	 ende 	 28065
verb 	 ende 	 28065
noun 	 baby 	 27935
verb 	 gehe 	 27758
noun 	 glück 	 27747
verb 	 glück 	 27747
noun 	 ding 	 27590
adverb 	 bisschen 	 27343
verb 	 sterben 	 27336
adverb 	 bald 	 27064
noun 	 minute 	 26971
adjective 	 echt 	 26844
adverb 	 echt 	 26844
noun 	 eins 	 26732
adverb 	 eins 	 26732
numeral 	 eins 	 26732
pronoun 	 einer 	 26732
noun 	 auge 	 26715
determiner 	 sein 	 26344
pronoun 	 er 	 26344
pronoun 	 es 	 26344
noun 	 auto 	 26062
determiner 	 euer 	 25995
adjective 	 vielen 	 25958
verb 	 stehen 	 25905
adjective 	 weit 	 25733
adverb 	 weit 	 25733
adverb 	 draußen 	 25700
noun 	 tür 	 25683
noun 	 dad 	 25677
verb 	 wurden 	 25385
noun 	 kerl 	 24963
verb 	 hätten 	 24941
preposition 	 vorbei 	 24833
adjective 	 vorbei 	 24833
noun 	 treffen 	 24548
verb 	 treffen 	 24548
adjective 	 ganzen 	 24536
verb 	 kenne 	 24293
preposition 	 hinter 	 24261
adverb 	 hinter 	 24261
verb 	 fasen 	 24181
adverb 	 fast 	 24181
noun 	 name 	 24087
noun 	 arbeit 	 24085
verb 	 arbeiten 	 24085
adverb 	 gerne 	 24082
adverb 	 dran 	 24013
verb 	 ging 	 23577
noun 	 sorge 	 23565
verb 	 sorgen 	 23565
verb 	 verstanden 	 23556
noun 	 tochter 	 23504
adjective 	 toll 	 23432
adverb 	 überhaupt 	 23328
adjective 	 spät 	 23219
verb 	 hört 	 23167
noun 	 hand 	 23136
adverb 	 drin 	 23127
noun 	 schau 	 23112
verb 	 schau 	 23112
verb 	 nimm 	 23056
noun 	 mama 	 22979
adjective 	 lang 	 22946
verb 	 lang 	 22946
adverb 	 lang 	 22946
adjective 	 verloren 	 22883
verb 	 verlieren 	 22883
noun 	 art 	 22847
verb 	 sah 	 22811
verb 	 verstehen 	 22808
adjective 	 große 	 22802
noun 	 große 	 22802
adverb 	 darum 	 22792
noun 	 job 	 22720
noun 	 ruhe 	 22714
verb 	 ruhe 	 22714
noun 	 spiel 	 22616
verb 	 spielen 	 22616
noun 	 idee 	 22558
noun 	 suche 	 22456
verb 	 suchen 	 22456
adverb 	 je 	 22392
verb 	 kommen 	 22374
verb 	 liegt 	 22368
noun 	 grund 	 22293
noun 	 versuch 	 22259
verb 	 versuchen 	 22259
noun 	 jahr 	 22128
noun 	 wasser 	 22015
verb 	 wasser 	 22015
noun 	 schwester 	 21916
noun 	 tod 	 21854
adverb 	 oben 	 21843
adjective 	 letzten 	 21748
noun 	 letzte 	 21748
noun 	 letzter 	 21748
noun 	 erster 	 21584
adjective 	 alter 	 21582
interjection 	 alter 	 21582
noun 	 alte 	 21582
adjective 	 kurz 	 21578
adverb 	 kurz 	 21578
interjection 	 ah 	 21383
noun 	 fünf 	 21360
numeral 	 fünf 	 21360
adjective 	 hoch 	 21240
noun 	 hoch 	 21240
adverb 	 hoch 	 21240
verb 	 finde 	 21135
noun 	 land 	 20995
verb 	 lasst 	 20971
noun 	 stunde 	 20816
verb 	 stunden 	 20816
verb 	 holen 	 20791
verb 	 lässt 	 20687
adjective 	 verlassen 	 20653
verb 	 verlassen 	 20653
adverb 	 verlassen 	 20653
adverb 	 anders 	 20560
noun 	 gestern 	 20504
adverb 	 gestern 	 20504
verb 	 musste 	 20477
noun 	 vier 	 20265
numeral 	 vier 	 20265
verb 	 sagst 	 20142
noun 	 ort 	 19952
verb 	 laufen 	 19932
noun 	 zimmer 	 19888
preposition 	 während 	 19849
conjunction 	 während 	 19849
noun 	 seite 	 19837
verb 	 würdest 	 19810
noun 	 krieg 	 19748
verb 	 krieg 	 19748
adjective 	 gefallen 	 19663
verb 	 gefallen 	 19663
noun 	 gefallen 	 19663
noun 	 spiel 	 19649
adjective 	 nett 	 19593
pronoun 	 der 	 19513
noun 	 wagen 	 19361
verb 	 wagen 	 19361
adjective 	 kleinen 	 19313
noun 	 kleine 	 19313
adjective 	 guter 	 19252
noun 	 schatz 	 19218
noun 	 schuld 	 19103
noun 	 erster 	 19078
noun 	 erste 	 19078
numeral 	 erste 	 19078
pronoun 	 dies 	 19022
noun 	 spaß 	 19020
noun 	 tag 	 18999
verb 	 tage 	 18999
adjective 	 beste 	 18908
noun 	 chance 	 18641
adjective 	 schlecht 	 18478
adverb 	 schlecht 	 18478
interjection 	 äh 	 18414
adjective 	 ernst 	 18369
noun 	 ernst 	 18369
noun 	 sache 	 18334
adjective 	 eben 	 18316
adverb 	 eben 	 18316
verb 	 schlafen 	 18283
adjective 	 gefällt 	 18282
verb 	 gefällt 	 18282
noun 	 bett 	 18232
noun 	 wort 	 18163
pronoun 	 alles 	 18129
noun 	 gesicht 	 18095
noun 	 typ 	 18066
adverb 	 unten 	 18005
noun 	 mensch 	 17915
pronoun 	 mensch 	 17915
noun 	 miss 	 17885
verb 	 messen 	 17885
adjective 	 kleiner 	 17819
noun 	 kleine 	 17819
verb 	 hättest 	 17799
noun 	 teil 	 17740
noun 	 tu 	 17679
verb 	 tu 	 17679
noun 	 trinken 	 17564
verb 	 trinken 	 17564
verb 	 wären 	 17436
determiner 	 beide 	 17358
pronoun 	 beide 	 17358
noun 	 herz 	 17286
verb 	 herz 	 17286
noun 	 papa 	 17256
noun 	 stelle 	 17230
verb 	 stellen 	 17230
determiner 	 euer 	 17109
pronoun 	 sie 	 17109
noun 	 blut 	 17101
noun 	 schule 	 17000
verb 	 schule 	 17000
adjective 	 bloß 	 16976
adverb 	 bloß 	 16976
noun 	 wiedersehen 	 16819
interjection 	 wiedersehen 	 16819
verb 	 wiedersehen 	 16819
adjective 	 frei 	 16630
noun 	 ding 	 16615
adverb 	 oft 	 16458
adjective 	 alt 	 16420
noun 	 alt 	 16420
noun 	 alter 	 16303
adjective 	 alte 	 16303
noun 	 waffe 	 16296
noun 	 sorge 	 16271
verb 	 sorge 	 16271
adjective 	 fest 	 16261
noun 	 fest 	 16261
noun 	 platz 	 16193
interjection 	 platz 	 16193
verb 	 platz 	 16193
noun 	 kriegen 	 16094
verb 	 kriegen 	 16094
conjunction 	 daß 	 16054
pronoun 	 wer 	 16039
adverb 	 drauf 	 15969
noun 	 fall 	 15947
conjunction 	 falls 	 15947
noun 	 junge 	 15680
adjective 	 jungen 	 15680
adjective 	 besten 	 15642
adjective 	 alten 	 15591
noun 	 alte 	 15591
noun 	 alter 	 15591
noun 	 nummer 	 15580
noun 	 dollar 	 15540
adjective 	 ehrlich 	 15525
verb 	 setzen 	 15470
adjective 	 falsch 	 15452
noun 	 menge 	 15400
verb 	 bringen 	 15352
pronoun 	 jede 	 15339
noun 	 hölle 	 15326
noun 	 pass 	 15216
verb 	 pass 	 15216
preposition 	 außer 	 15213
conjunction 	 außer 	 15213
noun 	 rede 	 15130
verb 	 rede 	 15130
adjective 	 großen 	 15105
noun 	 große 	 15105
noun 	 hand 	 14989
noun 	 telefon 	 14890
adjective 	 früh 	 14800
noun 	 früh 	 14800
noun 	 scheiß 	 14646
verb 	 scheiß 	 14646
verb 	 tue 	 14643
adverb 	 kaum 	 14597
noun 	 doktor 	 14589
adjective 	 lieben 	 14463
verb 	 lieben 	 14463
noun 	 lieben 	 14463
verb 	 retten 	 14386
noun 	 stunde 	 14369
verb 	 stunde 	 14369
noun 	 sechs 	 14308
numeral 	 sechs 	 14308
adjective 	 plan 	 14259
noun 	 plan 	 14259
noun 	 hund 	 14109
noun 	 zehn 	 14088
numeral 	 zehn 	 14088
adjective 	 langsam 	 14044
adverb 	 langsam 	 14044
verb 	 gebe 	 13996
noun 	 film 	 13924
noun 	 ruf 	 13806
verb 	 ruf 	 13806
adjective 	 geworden 	 13747
verb 	 geworden 	 13747
verb 	 schaffen 	 13727
verb 	 wär 	 13717
adjective 	 voll 	 13655
adverb 	 voll 	 13655
noun 	 feuer 	 13645
verb 	 feuer 	 13645
noun 	 büro 	 13548
noun 	 kumpel 	 13439
noun 	 lernen 	 13275
verb 	 lernen 	 13275
noun 	 laufen 	 13257
verb 	 laufen 	 13257
verb 	 denken 	 13211
noun 	 könig 	 13182
adjective 	 neu 	 13135
noun 	 tat 	 13117
verb 	 tat 	 13117
pronoun 	 wer 	 13054
adjective 	 eigenen 	 12965
verb 	 könnt 	 12945
adjective 	 neues 	 12801
noun 	 neues 	 12801
verb 	 hattest 	 12773
noun 	 leider 	 12743
adverb 	 leider 	 12743
noun 	 luft 	 12707
noun 	 stelle 	 12643
verb 	 stellen 	 12643
verb 	 verschwinden 	 12579
noun 	 heirat 	 12434
verb 	 heiraten 	 12434
pronoun 	 jeder 	 12359
noun 	 problem 	 12343
verb 	 könntest 	 12298
noun 	 versuch 	 12262
verb 	 versuche 	 12262
adjective 	 groß 	 12250
noun 	 gros 	 12250
adjective 	 gebracht 	 12239
verb 	 gebracht 	 12239
adjective 	 krank 	 12239
noun 	 straße 	 12160
adjective 	 froh 	 12146
adjective 	 wert 	 12067
noun 	 wert 	 12067
noun 	 rufen 	 12056
verb 	 rufen 	 12056
noun 	 erde 	 12050
verb 	 erde 	 12050
noun 	 suche 	 12003
verb 	 suche 	 12003
noun 	 buch 	 11909
verb 	 buch 	 11909
noun 	 stück 	 11906
verb 	 treffen 	 11899
noun 	 tagen 	 11828
verb 	 tagen 	 11828
verb 	 möchten 	 11784
noun 	 arzt 	 11773
noun 	 type 	 11734
verb 	 fand 	 11723
noun 	 vertrauen 	 11704
verb 	 vertrauen 	 11704
noun 	 himmel 	 11687
interjection 	 tja 	 11523
noun 	 gut 	 11502
adjective 	 gutes 	 11502
noun 	 onkel 	 11488
adjective 	 großer 	 11424
noun 	 licht 	 11394
adjective 	 licht 	 11394
verb 	 kaufen 	 11383
verb 	 lasse 	 11351
noun 	 rest 	 11293
noun 	 schatz 	 11271
verb 	 schätze 	 11271
noun 	 halt 	 11242
verb 	 halte 	 11242
noun 	 sitz 	 11198
verb 	 sitzen 	 11198
noun 	 million 	 11179
adjective 	 weh 	 11169
interjection 	 weh 	 11169
noun 	 weh 	 11169
adjective 	 leicht 	 11169
adverb 	 leicht 	 11169
verb 	 hält 	 11092
noun 	 herr 	 11070
verb 	 sagten 	 11067
verb 	 kennt 	 11043
noun 	 schau 	 10949
verb 	 schauen 	 10949
noun 	 party 	 10939
adjective 	 total 	 10879
verb 	 möchtest 	 10819
noun 	 opfer 	 10816
verb 	 opfer 	 10816
verb 	 passt 	 10807
verb 	 werden 	 10807
noun 	 versuch 	 10806
verb 	 versuch 	 10806
noun 	 gefängnis 	 10768
adjective 	 cool 	 10760
noun 	 schreiben 	 10695
verb 	 schreiben 	 10695
noun 	 o 	 10676
interjection 	 o 	 10676
adjective 	 großartig 	 10651
interjection 	 großartig 	 10651
adverb 	 großartig 	 10651
preposition 	 laut 	 10643
noun 	 laut 	 10643
adjective 	 laut 	 10643
verb 	 lauten 	 10643
noun 	 sinn 	 10573
verb 	 sinn 	 10573
adjective 	 schöne 	 10559
verb 	 schöne 	 10559
noun 	 schöne 	 10559
noun 	 trage 	 10524
verb 	 tragen 	 10524
noun 	 person 	 10521
adjective 	 böse 	 10497
noun 	 böse 	 10497
adverb 	 böse 	 10497
noun 	 mist 	 10492
adjective 	 super 	 10474
noun 	 super 	 10474
adjective 	 stark 	 10452
adjective 	 still 	 10438
adverb 	 still 	 10438
noun 	 mund 	 10433
noun 	 boss 	 10384
noun 	 boden 	 10374
noun 	 sex 	 10336
noun 	 kampf 	 10333
verb 	 kämpfen 	 10333
verb 	 bringe 	 10315
noun 	 fühlen 	 10313
verb 	 fühlen 	 10313
adverb 	 außerdem 	 10271
adjective 	 lustig 	 10249
verb 	 ändern 	 10237
noun 	 fliege 	 10217
verb 	 fliegen 	 10217
verb 	 höre 	 10200
adjective 	 klasse 	 10189
noun 	 klasse 	 10189
conjunction 	 solange 	 10182
adverb 	 solange 	 10182
verb 	 setz 	 10137
adjective 	 länger 	 10114
verb 	 hörst 	 10096
adjective 	 stolz 	 10090
noun 	 stolz 	 10090
noun 	 idiot 	 10071
noun 	 anruf 	 10029
verb 	 anrufen 	 10029
noun 	 zeug 	 10023
noun 	 hasse 	 9986
verb 	 hasse 	 9986
adjective 	 hart 	 9956
adverb 	 hart 	 9956
adjective 	 heißen 	 9927
verb 	 heißen 	 9927
noun 	 mörder 	 9921
noun 	 lache 	 9915
verb 	 lachen 	 9915
noun 	 a 	 9908
verb 	 führen 	 9897
adverb 	 heraus 	 9896
verb 	 fällt 	 9893
noun 	 stimme 	 9878
verb 	 stimme 	 9878
noun 	 geschehen 	 9874
verb 	 geschehen 	 9874
verb 	 wärst 	 9792
noun 	 geschäft 	 9776
noun 	 tag 	 9703
adjective 	 schneller 	 9694
adverb 	 hinten 	 9693
noun 	 stand 	 9681
verb 	 stand 	 9681
noun 	 acht 	 9653
numeral 	 acht 	 9653
noun 	 liebling 	 9646
verb 	 mögen 	 9605
noun 	 falle 	 9604
verb 	 fallen 	 9604
noun 	 lesen 	 9533
verb 	 lesen 	 9533
adjective 	 frank 	 9506
noun 	 folge 	 9421
verb 	 folgen 	 9421
noun 	 schluss 	 9420
adverb 	 vorher 	 9355
noun 	 laden 	 9188
verb 	 laden 	 9188
noun 	 nähe 	 9154
verb 	 nähe 	 9154
noun 	 team 	 9147
noun 	 bild 	 9142
adjective 	 verdient 	 9128
verb 	 verdient 	 9128
pronoun 	 jeder 	 9119
noun 	 behalten 	 9108
verb 	 behalten 	 9108
verb 	 bitten 	 9095
verb 	 anfangen 	 9043
noun 	 mord 	 9002
noun 	 ruf 	 8970
verb 	 rufe 	 8970
verb 	 zieh 	 8947
noun 	 fort 	 8940
adverb 	 fort 	 8940
adjective 	 perfekt 	 8920
noun 	 perfekt 	 8920
noun 	 sieb 	 8891
verb 	 sieben 	 8891
numeral 	 sieben 	 8891
noun 	 tisch 	 8870
noun 	 liege 	 8864
verb 	 liegen 	 8864
verb 	 machte 	 8822
noun 	 auge 	 8759
noun 	 general 	 8750
adjective 	 dumm 	 8735
verb 	 konnten 	 8727
noun 	 hotel 	 8716
verb 	 verkaufen 	 8704
noun 	 ziel 	 8667
verb 	 ziel 	 8667
