
# 	The IPA phoneme /h/ needs to be treated carefully, 
# 	incorrect ordering may cause errors in either forward or backward transcription
tç	hᶠᵖ                                                    
dʝ	hᶠᵛᵖ      
h 	hᶠ                                                         

pf 	h←←←←←←←←←←ᶠᵖ                                         
bv 	h←←←←←←←←←←ᶠᵛᵖ                                              
pf 	h←←←←←←←←←ᶠᵖ                                         
bv 	h←←←←←←←←←ᶠᵛᵖ                                              
tʃ 	h←←←←←←←←ᶠᵖ                                                 
tʃ 	h←←←←←←←←ᶠᵛᵖ                                                
ts	h←←←←←←←ᶠᵖ                                                 
dz	h←←←←←←←ᶠᵛᵖ                                                
tʃ	h←←←←←←ᶠᵖ   
dʒ	h←←←←←←ᶠᵛᵖ                                                 
ʈʂ	h←←←←←ᶠᵖ                                                   
ɖʐ	h←←←←←ᶠᵛᵖ                                                  
tç	h←←←←ᶠᵖ                                                    
dʝ	h←←←←ᶠᵛᵖ                                                   
tç	h←←←ᶠᵖ                                                    
dʝ	h←←←ᶠᵛᵖ                                                   
tç	h←←ᶠᵖ                                                    
dʝ	h←←ᶠᵛᵖ                                                   
tç	h←ᶠᵖ                                                    
dʝ	h←ᶠᵛᵖ                                                                                                

b 	h←←←←←←←←←←ᵛᵖ                                              
p 	h←←←←←←←←←←ᵖ                                               
d 	h←←←←←←←←ᵛᵖ                                                
t 	h←←←←←←←←ᵖ                                                 
d 	h←←←←←←←ᵛᵖ                                                
t 	h←←←←←←←ᵖ                                                 
d 	h←←←←←←ᵛᵖ                                                
t 	h←←←←←←ᵖ                                                 
ɖ 	h←←←←←ᵛᵖ                                                   
ʈ 	h←←←←←ᵖ                                                    
ɟ 	h←←←←ᵛᵖ                                                    
c 	h←←←←ᵖ                                                     
g 	h←←←ᵛᵖ                                                     
k 	h←←←ᵖ                                                      
ɢ 	h←←ᵛᵖ                                                      
q 	h←←ᵖ                                                       
ʔ 	hᵖ                                                         
  
m 	h←←←←←←←←←←ⁿ                                               
ɱ 	h←←←←←←←←←ⁿ                                                
n 	h←←←←←←←ⁿ                                                  
ɳ 	h←←←←←ⁿ                                                    
ɲ 	h←←←←ⁿ                                                     
ŋ 	h←←←ⁿ                                                      
ɴ 	h←←ⁿ                                                       
  
ʙ 	h←←←←←←←←←←ᴿ                                               
r 	h←←←←←←←ᴿ                                                  
ʀ 	h←←ᴿ                                                       
  
ⱱ 	h←←←←←←←←←ᴸ                                                
ɾ 	h←←←←←←←ᴸ                                                  
ɽ 	h←←←←←ᴸ                                                    
  
β 	h←←←←←←←←←←ᶠᵛ                                              
ϕ 	h←←←←←←←←←←ᶠ                                               
v 	h←←←←←←←←←ᶠᵛ                                               
f 	h←←←←←←←←←ᶠ                                                
ð 	h←←←←←←←←ᶠᵛ                                                
θ 	h←←←←←←←←ᶠ                                                 
z 	h←←←←←←←ᶠᵛ                                                 
s 	h←←←←←←←ᶠ                                                  
ʒ 	h←←←←←←ᶠᵛ                                                  
ʃ 	h←←←←←←ᶠ                                                   
ʐ 	h←←←←←ᶠᵛ                                                   
ʂ 	h←←←←←ᶠ                                                    
ʝ 	h←←←←ᶠᵛ                                                    
ç 	h←←←←ᶠ                                                     
ɣ 	h←←←ᶠᵛ                                                     
x 	h←←←ᶠ                                                      
ʁ 	h←←ᶠᵛ                                                      
χ 	h←←ᶠ                                                       
ʕ 	h←ᶠᵛ                                                       
ħ 	h←ᶠ                                                        
ɦ 	hᶠᵛ                                                        
  
  
ɮ 	h←←←←←←←ᶠˡᵛ                                                
ɬ 	h←←←←←←←ᶠˡ                                                 
  
ʋ 	h←←←←←←←←←ʳ                                                
ɹ 	h←←←←←←←ʳ                                                  
ɻ 	h←←←←←ʳ                                                    
j 	h←←←←ʳ                                                     
ɰ 	h←←←ʳ                                                      
  
