thesaurus 	 noun 	 hoard 	 treasure, hoard
thesaurus 	 noun 	 treasure 	 treasure, hoard
thesaurus 	 noun 	 loved one 	 a dear friend, loved one
thesaurus 	 noun 	 dear 	 a dear friend, loved one
thesaurus 	 noun 	 friend 	 a dear friend, loved one
thesaurus 	 noun 	 vault 	 a vault for treasure
thesaurus 	 noun 	 chest 	 chest, strongbox
thesaurus 	 noun 	 strongbox 	 chest, strongbox
thesaurus 	 noun 	 collection 	 repository, collection
thesaurus 	 noun 	 repository 	 repository, collection
encyclopaedia 	 noun 	 encyclopedia 	 encyclopedia
gratis 	 adverb 	 gratuitously 	 out of favor or kindness, without recompense or compensation, gratuitously
pie 	 adverb 	 devoutly 	 piously, devoutly
pie 	 adverb 	 piously 	 piously, devoutly
pie 	 adverb 	 loyally 	 dutifully, loyally
pie 	 adverb 	 dutifully 	 dutifully, loyally
aquila 	 noun 	 eagle 	 eagle
aquila 	 noun 	 legion 	 the standard  carried by a Roman legion
aquila 	 noun 	 Roman 	 the standard  carried by a Roman legion
aquila 	 noun 	 standard 	 the standard  carried by a Roman legion
fabella 	 noun 	 fable 	 story, fable, play
fabella 	 noun 	 story 	 story, fable, play
fabella 	 noun 	 play 	 story, fable, play
abactor 	 noun 	 thief 	 A cattle thief; abactor or rustler
abactor 	 noun 	 rustler 	 A cattle thief; abactor or rustler
abactor 	 noun 	 cattle 	 A cattle thief; abactor or rustler
abactor 	 noun 	 abduct 	 A man who abducts
abacus 	 noun 	 square 	 square board
abacus 	 noun 	 board 	 square board
abacus 	 noun 	 sideboard 	 sideboard
abacus 	 noun 	 counting board 	 counting board, abacus
abacus 	 noun 	 gaming board 	 gaming board
abacus 	 noun 	 panel 	 A painted ceiling or wall panel
abacus 	 noun 	 panel 	 panel
abacus 	 noun 	 tray 	 tray
abdicative 	 adverb 	 negatively 	 negatively
abdomen 	 noun 	 belly 	 belly, abdomen
abdomen 	 noun 	 gluttony 	 gluttony
abnegator 	 noun 	 denier 	 a denier
millennium 	 noun 	 English 	 millennium
raptor 	 noun 	 robber 	 A thief, robber, plunderer
raptor 	 noun 	 thief 	 A thief, robber, plunderer
raptor 	 noun 	 plunderer 	 A thief, robber, plunderer
raptor 	 noun 	 abductor 	 An abductor, kidnapper
raptor 	 noun 	 kidnapper 	 An abductor, kidnapper
lente 	 adverb 	 slowly 	 slowly
absinthium 	 noun 	 wormwood 	 wormwood
absinthium 	 noun 	 honey 	 an infusion of wormwood sometimes masked with honey due to its bitter taste
absinthium 	 noun 	 infusion 	 an infusion of wormwood sometimes masked with honey due to its bitter taste
absinthium 	 noun 	 masked 	 an infusion of wormwood sometimes masked with honey due to its bitter taste
absinthium 	 noun 	 taste 	 an infusion of wormwood sometimes masked with honey due to its bitter taste
absinthium 	 noun 	 bitter 	 an infusion of wormwood sometimes masked with honey due to its bitter taste
absinthium 	 noun 	 wholesome 	 something which is bitter but wholesome
accipiter 	 noun 	 merlin 	 hawk, merlin
accipiter 	 noun 	 hawk 	 hawk, merlin
accipiter 	 noun 	 rapacious 	 a rapacious man
accurate 	 adverb 	 exactly 	 carefully, precisely, exactly
accurate 	 adverb 	 precisely 	 carefully, precisely, exactly
accurate 	 adverb 	 carefully 	 carefully, precisely, exactly
color 	 noun 	 colour 	 colour UK, shade; color US
color 	 noun 	 colorEnglish 	 colour UK, shade; color US
color 	 noun 	 shade 	 colour UK, shade; color US
color 	 noun 	 pigment 	 pigment
color 	 noun 	 complexion 	 complexion
color 	 noun 	 outward 	 outward appearance
color 	 noun 	 appearance 	 outward appearance
en 	 interjection 	 behold 	 lookǃ beholdǃ presenting something in a lively or indignant manner
en 	 interjection 	 look 	 lookǃ beholdǃ presenting something in a lively or indignant manner
en 	 interjection 	 really 	 reallyǃ? surprise or anger in questions
en 	 interjection 	 come on 	 come onǃ exhortation to action in imperatives
lens 	 noun 	 lentil 	 lentil
lens 	 noun 	 English 	 lens
lens 	 noun 	 nit 	 nit
