pronoun 	 τίς 	 1140938
pronoun 	 ὁ 	 831492
preposition 	 ἐν 	 795289
conjunction 	 τῷ 	 516494
adverb 	 ὡς 	 456527
conjunction 	 ὡς 	 456527
preposition 	 εἰς 	 432343
conjunction 	 τε 	 359233
particle 	 τε 	 359233
conjunction 	 ὅτι 	 347892
particle 	 οὐ 	 314150
conjunction 	 εἰ 	 255163
preposition 	 ἐκ 	 248813
pronoun 	 οὗτος 	 224907
adverb 	 αὐτοῦ 	 219616
pronoun 	 αὐτός 	 219616
verb 	 εἰμί 	 190321
pronoun 	 αὐτός 	 128353
pronoun 	 τις 	 126637
verb 	 εἰμί 	 124150
verb 	 εἰμί 	 123917
preposition 	 ἐξ 	 120888
pronoun 	 τις 	 116588
verb 	 εἰμί 	 112597
noun 	 θεός 	 93211
conjunction 	 ἵνα 	 86892
adverb 	 νῦν 	 78599
particle 	 γε 	 78369
adverb 	 οὔτε 	 78085
adverb 	 μᾶλλον 	 70888
pronoun 	 ἡμεῖς 	 63882
adverb 	 πῶς 	 63856
verb 	 εἰμί 	 61728
pronoun 	 σύ 	 59605
conjunction 	 ὅταν 	 57133
preposition 	 ἐς 	 55486
verb 	 ἵημι 	 55232
adjective 	 ὅς 	 55232
adverb 	 οὗ 	 55232
pronoun 	 ὅς 	 55232
conjunction 	 ἄρα 	 53143
verb 	 δεῖ 	 51709
verb 	 εἰμί 	 46453
determiner 	 οὗτος 	 45537
adverb 	 ἤδη 	 44147
pronoun 	 ἐγώ 	 42338
adjective 	 πρῶτος 	 41913
verb 	 εἰμί 	 40521
interjection 	 ὦ 	 40521
pronoun 	 σύ 	 39622
adverb 	 ἅμα 	 37128
preposition 	 ἅμα 	 37128
pronoun 	 ὅς 	 37026
determiner 	 ὅς 	 37026
pronoun 	 τινα 	 36847
adjective 	 ἄλλος 	 36662
adverb 	 ὅτε 	 34693
pronoun 	 σύ 	 34044
pronoun 	 ὅς 	 33441
noun 	 σῶμα 	 32919
conjunction 	 εἴ 	 31986
determiner 	 πᾶς 	 30839
adjective 	 ἄλλος 	 30542
conjunction 	 ἄν 	 30462
particle 	 ἄν 	 30462
adverb 	 ὅπως 	 28824
conjunction 	 ὅπως 	 28824
noun 	 ὄνομα 	 28182
pronoun 	 ὅς 	 27788
noun 	 ψῡχή 	 27749
noun 	 ἄνθρωπος 	 27329
noun 	 θεός 	 26479
noun 	 ἕως 	 26022
adverb 	 ἕως 	 26022
conjunction 	 ἕως 	 26022
particle 	 ἕως 	 26022
pronoun 	 οὗτος 	 25750
conjunction 	 ἤτοι 	 25720
adjective 	 ἄλλος 	 23409
adverb 	 ἄλλως 	 23408
noun 	 πνεῦμα 	 23221
verb 	 εἰμί 	 23140
noun 	 εἶδος 	 22844
adverb 	 ἐκεῖ 	 22690
adverb 	 καλός 	 22482
conjunction 	 εἴτε 	 22436
adjective 	 ὅς 	 22313
pronoun 	 ὅς 	 22313
adverb 	 ποτε 	 22234
noun 	 ὕδωρ 	 20229
verb 	 εἰσιν 	 19836
noun 	 ἀρχή 	 19687
verb 	 ἵημι 	 19609
adverb 	 ᾗ 	 19609
pronoun 	 ὅς 	 19609
pronoun 	 τινες 	 19348
adverb 	 εὖ 	 18009
noun 	 πλῆθος 	 17620
adverb 	 που 	 17452
pronoun 	 ἐκεῖνος 	 17447
verb 	 εἶπον 	 17164
verb 	 δηλοῖ 	 16714
noun 	 θεῶν 	 16458
adverb 	 ἔξω 	 16264
adverb 	 ὅμως 	 15830
noun 	 πῦρ 	 15824
verb 	 ἐμοῦ 	 15155
pronoun 	 ἐγώ 	 15155
determiner 	 πᾶς 	 15092
numeral 	 εἷς 	 14636
numeral 	 τρεῖς 	 14636
adverb 	 αὖθις 	 14584
adverb 	 ἴσως 	 14362
verb 	 εἰσι 	 14272
numeral 	 ι 	 13990
adverb 	 ἔπειτα 	 13535
noun 	 φῶς 	 13435
particle 	 τοι 	 13367
adjective 	 ἄλλος 	 13354
adverb 	 ὥς 	 13115
conjunction 	 οὐκοῦν 	 12831
preposition 	 ἄνευ 	 12810
adverb 	 πως 	 12592
noun 	 ἀνδρῶν 	 12512
adjective 	 ῐ̓́δῐος 	 12461
noun 	 ἀνήρ 	 12368
adverb 	 ὅπου 	 12228
adjective 	 σός 	 12097
pronoun 	 σύ 	 12097
determiner 	 πᾶς 	 11476
verb 	 ἔχω 	 11407
adjective 	 ἄλλος 	 11108
noun 	 σχῆμα 	 10805
particle 	 οὐ 	 10634
noun 	 πρᾶγμα 	 10604
noun 	 γῆ 	 10603
noun 	 ἔργον 	 10554
noun 	 οὐρανός 	 10530
numeral 	 εἷς 	 10495
noun 	 αἷμα 	 10290
noun 	 ζῷον 	 10213
adjective 	 πρῶτος 	 10150
noun 	 νοῦς 	 10133
verb 	 ὅρα 	 10102
determiner 	 ἕκαστος 	 9590
noun 	 θεῖον 	 9567
adverb 	 ποῦ 	 9513
adjective 	 ὅμοιος 	 9150
adverb 	 ἐκεῖθεν 	 8868
verb 	 ἔχω 	 8831
preposition 	 ἔν 	 8800
pronoun 	 ὁ 	 8667
pronoun 	 ὅς 	 8667
determiner 	 οἷος 	 8598
noun 	 εἶ 	 8365
verb 	 εἰμί 	 8365
verb 	 εἶμι 	 8365
noun 	 ἥλιος 	 8213
noun 	 ψῡχή 	 7772
pronoun 	 ἐκεῖνος 	 7748
adjective 	 φωνῆς 	 7648
noun 	 αἷμα 	 7522
noun 	 ὅμηρος 	 7330
adjective 	 ὅς 	 7283
pronoun 	 ὅς 	 7283
adjective 	 ἕτερος 	 7149
noun 	 ζῷον 	 7127
conjunction 	 ἦ 	 6962
verb 	 εἰμί 	 6962
verb 	 ἠμί 	 6962
conjunction 	 ἤ 	 6772
verb 	 ἔχω 	 6755
noun 	 ὄρος 	 6632
verb 	 ποιέω 	 6614
pronoun 	 τινων 	 6584
adjective 	 πρῶτα 	 6564
adverb 	 πρῶτα 	 6564
adverb 	 ἅπαξ 	 6428
noun 	 ἀρχῇ 	 6271
preposition 	 περ 	 6259
particle 	 περ 	 6259
noun 	 ῥῆμα 	 6244
pronoun 	 ὅς 	 6180
