show	subjunctive	passive	present	simple	mōnstrer	mōnstrēris, mōnstrēre	mōnstrētur	mōnstrēmur	mōnstrēminī	mōnstrentur									
show	subjunctive	passive	past	imperfective	mōnstrārer	mōnstrārēris, mōnstrārēre	mōnstrārētur	mōnstrārēmur	mōnstrārēminī	mōnstrārentur									
show	imperative	active	present	simple	—	mōnstrā	—	—	mōnstrāte	—									
show	imperative	active	future	simple	—	mōnstrātō	mōnstrātō	—	mōnstrātōte	mōnstrantō									
show	imperative	passive	present	simple	—	mōnstrāre	—	—	mōnstrāminī	—									
show	imperative	passive	future	simple	—	mōnstrātor	mōnstrātor	—	—	mōnstrantor									
startle	indicative	active	present	simple	pavefaciō	pavefacis	pavefacit	pavefacimus	pavefacitis	pavefaciunt									
startle	indicative	active	past	imperfective	pavefaciēbam	pavefaciēbās	pavefaciēbat	pavefaciēbāmus	pavefaciēbātis	pavefaciēbant									
startle	indicative	active	future	simple	pavefaciam	pavefaciēs	pavefaciet	pavefaciēmus	pavefaciētis	pavefacient									
startle	indicative	active	present	perfective	pavefēcī	pavefēcistī	pavefēcit	pavefēcimus	pavefēcistis	pavefēcērunt, pavefēcēre									
startle	indicative	active	past	perfective	pavefēceram	pavefēcerās	pavefēcerat	pavefēcerāmus	pavefēcerātis	pavefēcerant									
startle	indicative	active	future	perfective	pavefēcerō	pavefēceris	pavefēcerit	pavefēcerimus	pavefēceritis	pavefēcerint									
startle	indicative	passive	present	simple	pavefīō	pavefīs	pavefit	pavefīmus	pavefītis	pavefīunt									
startle	indicative	passive	past	imperfective	pavefīēbam	pavefīēbās	pavefīēbat	pavefīēbāmus	pavefīēbātis	pavefīēbant									
startle	indicative	passive	future	simple	pavefīam	pavefīēs	pavefīet	pavefīēmus	pavefīētis	pavefīent									
startle	subjunctive	active	present	simple	pavefaciam	pavefaciās	pavefaciat	pavefaciāmus	pavefaciātis	pavefaciant									
startle	subjunctive	active	past	imperfective	pavefacerem	pavefacerēs	pavefaceret	pavefacerēmus	pavefacerētis	pavefacerent									
startle	subjunctive	active	present	perfective	pavefēcerim	pavefēcerīs	pavefēcerit	pavefēcerīmus	pavefēcerītis	pavefēcerint									
startle	subjunctive	active	past	perfective	pavefēcissem	pavefēcissēs	pavefēcisset	pavefēcissēmus	pavefēcissētis	pavefēcissent									
startle	subjunctive	passive	present	simple	pavefīam	pavefīās	pavefīat	pavefīāmus	pavefīātis	pavefīant									
startle	subjunctive	passive	past	imperfective	pavefierem	pavefierēs	pavefieret	pavefierēmus	pavefierētis	pavefierent									
startle	imperative	active	present	simple	—	paveface	—	—	pavefacite	—									
startle	imperative	active	future	simple	—	pavefacitō	pavefacitō	—	pavefacitōte	pavefaciuntō									
startle	imperative	passive	present	simple	—	pavefī	—	—	pavefīte	—									
startle	imperative	passive	future	simple	—	pavefītō	pavefītō	—	pavefītōte	pavefīuntō									
swim	indicative	active	present	simple	natō	natās	natat	natāmus	natātis	natant									
swim	indicative	active	past	imperfective	natābam	natābās	natābat	natābāmus	natābātis	natābant									
swim	indicative	active	future	simple	natābō	natābis	natābit	natābimus	natābitis	natābunt									
swim	indicative	active	present	perfective	natāvī	natāvistī	natāvit	natāvimus	natāvistis	natāvērunt, natāvēre									
swim	indicative	active	past	perfective	natāveram	natāverās	natāverat	natāverāmus	natāverātis	natāverant									
swim	indicative	active	future	perfective	natāverō	natāveris	natāverit	natāverimus	natāveritis	natāverint									
swim	indicative	passive	present	simple	nator	natāris, natāre	natātur	natāmur	natāminī	natantur									
swim	indicative	passive	past	imperfective	natābar	natābāris, natābāre	natābātur	natābāmur	natābāminī	natābantur									
swim	indicative	passive	future	simple	natābor	natāberis, natābere	natābitur	natābimur	natābiminī	natābuntur									
swim	subjunctive	active	present	simple	natem	natēs	natet	natēmus	natētis	natent									
swim	subjunctive	active	past	imperfective	natārem	natārēs	natāret	natārēmus	natārētis	natārent									
swim	subjunctive	active	present	perfective	natāverim	natāverīs	natāverit	natāverīmus	natāverītis	natāverint									
swim	subjunctive	active	past	perfective	natāvissem	natāvissēs	natāvisset	natāvissēmus	natāvissētis	natāvissent									
swim	subjunctive	passive	present	simple	nater	natēris, natēre	natētur	natēmur	natēminī	natentur									
swim	subjunctive	passive	past	imperfective	natārer	natārēris, natārēre	natārētur	natārēmur	natārēminī	natārentur									
swim	imperative	active	present	simple	—	natā	—	—	natāte	—									
swim	imperative	active	future	simple	—	natātō	natātō	—	natātōte	natantō									
swim	imperative	passive	present	simple	—	natāre	—	—	natāminī	—									
swim	imperative	passive	future	simple	—	natātor	natātor	—	—	natantor									
walk	indicative	active	present	simple	ambulō	ambulās	ambulat	ambulāmus	ambulātis	ambulant									
walk	indicative	active	past	imperfective	ambulābam	ambulābās	ambulābat	ambulābāmus	ambulābātis	ambulābant									
walk	indicative	active	future	simple	ambulābō	ambulābis	ambulābit	ambulābimus	ambulābitis	ambulābunt									
walk	indicative	active	present	perfective	ambulāvī	ambulāvistī, ambulāstī1	ambulāvit, ambulāt1	ambulāvimus, ambulāmus1	ambulāvistis, ambulāstis1	ambulāvērunt, ambulāvēre, ambulārunt1									
walk	indicative	active	past	perfective	ambulāveram, ambulāram1	ambulāverās, ambulārās1	ambulāverat, ambulārat1	ambulāverāmus, ambulārāmus1	ambulāverātis, ambulārātis1	ambulāverant, ambulārant1									
walk	indicative	active	future	perfective	ambulāverō, ambulārō1	ambulāveris, ambulāris1	ambulāverit, ambulārit1	ambulāverimus, ambulārimus1	ambulāveritis, ambulāritis1	ambulāverint, ambulārint1									
walk	indicative	passive	present	simple	ambulor	ambulāris, ambulāre	ambulātur	ambulāmur	ambulāminī	ambulantur									
walk	indicative	passive	past	imperfective	ambulābar	ambulābāris, ambulābāre	ambulābātur	ambulābāmur	ambulābāminī	ambulābantur									
walk	indicative	passive	future	simple	ambulābor	ambulāberis, ambulābere	ambulābitur	ambulābimur	ambulābiminī	ambulābuntur									
walk	subjunctive	active	present	simple	ambulem	ambulēs	ambulet	ambulēmus	ambulētis	ambulent									
walk	subjunctive	active	past	imperfective	ambulārem	ambulārēs	ambulāret	ambulārēmus	ambulārētis	ambulārent									
walk	subjunctive	active	present	perfective	ambulāverim, ambulārim1	ambulāverīs, ambulārīs1	ambulāverit, ambulārit1	ambulāverīmus, ambulārīmus1	ambulāverītis, ambulārītis1	ambulāverint, ambulārint1									
walk	subjunctive	active	past	perfective	ambulāvissem, ambulāssem1	ambulāvissēs, ambulāssēs1	ambulāvisset, ambulāsset1	ambulāvissēmus, ambulāssēmus1	ambulāvissētis, ambulāssētis1	ambulāvissent, ambulāssent1									
walk	subjunctive	passive	present	simple	ambuler	ambulēris, ambulēre	ambulētur	ambulēmur	ambulēminī	ambulentur									
walk	subjunctive	passive	past	imperfective	ambulārer	ambulārēris, ambulārēre	ambulārētur	ambulārēmur	ambulārēminī	ambulārentur									
walk	imperative	active	present	simple	—	ambulā	—	—	ambulāte	—									
walk	imperative	active	future	simple	—	ambulātō	ambulātō	—	ambulātōte	ambulantō									
walk	imperative	passive	present	simple	—	ambulāre	—	—	ambulāminī	—									
walk	imperative	passive	future	simple	—	ambulātor	ambulātor	—	—	ambulantor									
warm	indicative	active	present	simple	calē̆faciō	calē̆facis	calē̆facit	calē̆facimus	calē̆facitis	calē̆faciunt									
warm	indicative	active	past	imperfective	calē̆faciēbam	calē̆faciēbās	calē̆faciēbat	calē̆faciēbāmus	calē̆faciēbātis	calē̆faciēbant									
warm	indicative	active	future	simple	calē̆faciam	calē̆faciēs	calē̆faciet	calē̆faciēmus	calē̆faciētis	calē̆facient									
warm	indicative	active	present	perfective	calē̆fēcī	calē̆fēcistī	calē̆fēcit	calē̆fēcimus	calē̆fēcistis	calē̆fēcērunt, calē̆fēcēre									
warm	indicative	active	past	perfective	calē̆fēceram	calē̆fēcerās	calē̆fēcerat	calē̆fēcerāmus	calē̆fēcerātis	calē̆fēcerant									
warm	indicative	active	future	perfective	calē̆fēcerō	calē̆fēceris	calē̆fēcerit	calē̆fēcerimus	calē̆fēceritis	calē̆fēcerint									
warm	indicative	passive	present	simple	calē̆fīō	calē̆fīs	calē̆fit	calē̆fīmus	calē̆fītis	calē̆fīunt									
warm	indicative	passive	past	imperfective	calē̆fīēbam	calē̆fīēbās	calē̆fīēbat	calē̆fīēbāmus	calē̆fīēbātis	calē̆fīēbant									
warm	indicative	passive	future	simple	calē̆fīam	calē̆fīēs	calē̆fīet	calē̆fīēmus	calē̆fīētis	calē̆fīent									
warm	subjunctive	active	present	simple	calē̆faciam	calē̆faciās	calē̆faciat	calē̆faciāmus	calē̆faciātis	calē̆faciant									
warm	subjunctive	active	past	imperfective	calē̆facerem	calē̆facerēs	calē̆faceret	calē̆facerēmus	calē̆facerētis	calē̆facerent									
warm	subjunctive	active	present	perfective	calē̆fēcerim	calē̆fēcerīs	calē̆fēcerit	calē̆fēcerīmus	calē̆fēcerītis	calē̆fēcerint									
warm	subjunctive	active	past	perfective	calē̆fēcissem	calē̆fēcissēs	calē̆fēcisset	calē̆fēcissēmus	calē̆fēcissētis	calē̆fēcissent									
warm	subjunctive	passive	present	simple	calē̆fīam	calē̆fīās	calē̆fīat	calē̆fīāmus	calē̆fīātis	calē̆fīant									
warm	subjunctive	passive	past	imperfective	calē̆fierem	calē̆fierēs	calē̆fieret	calē̆fierēmus	calē̆fierētis	calē̆fierent									
warm	imperative	active	present	simple	—	calē̆face	—	—	calē̆facite	—									
warm	imperative	active	future	simple	—	calē̆facitō	calē̆facitō	—	calē̆facitōte	calē̆faciuntō									
warm	imperative	passive	present	simple	—	calē̆fī	—	—	calē̆fīte	—									
warm	imperative	passive	future	simple	—	calē̆fītō	calē̆fītō	—	calē̆fītōte	calē̆fīuntō									
watch	indicative	active	present	simple	spectō	spectās	spectat	spectāmus	spectātis	spectant									
watch	indicative	active	past	imperfective	spectābam	spectābās	spectābat	spectābāmus	spectābātis	spectābant									
watch	indicative	active	future	simple	spectābō	spectābis	spectābit	spectābimus	spectābitis	spectābunt									
watch	indicative	active	present	perfective	spectāvī	spectāvistī, spectāstī1	spectāvit, spectāt1	spectāvimus, spectāmus1	spectāvistis, spectāstis1	spectāvērunt, spectāvēre, spectārunt1									
watch	indicative	active	past	perfective	spectāveram, spectāram1	spectāverās, spectārās1	spectāverat, spectārat1	spectāverāmus, spectārāmus1	spectāverātis, spectārātis1	spectāverant, spectārant1									
watch	indicative	active	future	perfective	spectāverō, spectārō1	spectāveris, spectāris1	spectāverit, spectārit1	spectāverimus, spectārimus1	spectāveritis, spectāritis1	spectāverint, spectārint1									
watch	indicative	passive	present	simple	spector	spectāris, spectāre	spectātur	spectāmur	spectāminī	spectantur									
watch	indicative	passive	past	imperfective	spectābar	spectābāris, spectābāre	spectābātur	spectābāmur	spectābāminī	spectābantur									
watch	indicative	passive	future	simple	spectābor	spectāberis, spectābere	spectābitur	spectābimur	spectābiminī	spectābuntur									
watch	subjunctive	active	present	simple	spectem	spectēs	spectet	spectēmus	spectētis	spectent									
watch	subjunctive	active	past	imperfective	spectārem	spectārēs	spectāret	spectārēmus	spectārētis	spectārent									
watch	subjunctive	active	present	perfective	spectāverim, spectārim1	spectāverīs, spectārīs1	spectāverit, spectārit1	spectāverīmus, spectārīmus1	spectāverītis, spectārītis1	spectāverint, spectārint1									
watch	subjunctive	active	past	perfective	spectāvissem, spectāssem1	spectāvissēs, spectāssēs1	spectāvisset, spectāsset1	spectāvissēmus, spectāssēmus1	spectāvissētis, spectāssētis1	spectāvissent, spectāssent1									
watch	subjunctive	passive	present	simple	specter	spectēris, spectēre	spectētur	spectēmur	spectēminī	spectentur									
watch	subjunctive	passive	past	imperfective	spectārer	spectārēris, spectārēre	spectārētur	spectārēmur	spectārēminī	spectārentur									
watch	imperative	active	present	simple	—	spectā	—	—	spectāte	—									
watch	imperative	active	future	simple	—	spectātō	spectātō	—	spectātōte	spectantō									
watch	imperative	passive	present	simple	—	spectāre	—	—	spectāminī	—									
watch	imperative	passive	future	simple	—	spectātor	spectātor	—	—	spectantor									
work	indicative	active	present	simple	labōrō	labōrās	labōrat	labōrāmus	labōrātis	labōrant									
work	indicative	active	past	imperfective	labōrābam	labōrābās	labōrābat	labōrābāmus	labōrābātis	labōrābant									
work	indicative	active	future	simple	labōrābō	labōrābis	labōrābit	labōrābimus	labōrābitis	labōrābunt									
work	indicative	active	present	perfective	labōrāvī	labōrāvistī, labōrāstī1	labōrāvit, labōrāt1	labōrāvimus, labōrāmus1	labōrāvistis, labōrāstis1	labōrāvērunt, labōrāvēre, labōrārunt1									
work	indicative	active	past	perfective	labōrāveram, labōrāram1	labōrāverās, labōrārās1	labōrāverat, labōrārat1	labōrāverāmus, labōrārāmus1	labōrāverātis, labōrārātis1	labōrāverant, labōrārant1									
work	indicative	active	future	perfective	labōrāverō, labōrārō1	labōrāveris, labōrāris1	labōrāverit, labōrārit1	labōrāverimus, labōrārimus1	labōrāveritis, labōrāritis1	labōrāverint, labōrārint1									
work	indicative	passive	present	simple	—	—	labōrātur	—	—	labōrantur									
work	indicative	passive	past	imperfective	—	—	labōrābātur	—	—	labōrābantur									
work	indicative	passive	future	simple	—	—	labōrābitur	—	—	labōrābuntur									
work	indicative	passive	present	perfective	—	—	labōrātus est	—	—	labōrātī sunt									
work	indicative	passive	past	perfective	—	—	labōrātus erat	—	—	labōrātī erant									
work	indicative	passive	future	perfective	—	—	labōrātus erit	—	—	labōrātī erunt									
work	subjunctive	active	present	simple	labōrem	labōrēs	labōret	labōrēmus	labōrētis	labōrent									
work	subjunctive	active	past	imperfective	labōrārem	labōrārēs	labōrāret	labōrārēmus	labōrārētis	labōrārent									
work	subjunctive	active	present	perfective	labōrāverim, labōrārim1	labōrāverīs, labōrārīs1	labōrāverit, labōrārit1	labōrāverīmus, labōrārīmus1	labōrāverītis, labōrārītis1	labōrāverint, labōrārint1									
work	subjunctive	active	past	perfective	labōrāvissem, labōrāssem1	labōrāvissēs, labōrāssēs1	labōrāvisset, labōrāsset1	labōrāvissēmus, labōrāssēmus1	labōrāvissētis, labōrāssētis1	labōrāvissent, labōrāssent1									
work	subjunctive	passive	present	simple	—	—	labōrētur	—	—	labōrentur									
work	subjunctive	passive	past	imperfective	—	—	labōrārētur	—	—	labōrārentur									
work	subjunctive	passive	present	perfective	—	—	labōrātus sit	—	—	labōrātī sint									
work	subjunctive	passive	past	perfective	—	—	labōrātus esset, labōrātus foret	—	—	labōrātī essent, labōrātī forent									
work	imperative	active	present	simple	—	labōrā	—	—	labōrāte	—									
work	imperative	active	future	simple	—	labōrātō	labōrātō	—	labōrātōte	labōrantō									
be	indicative	active	present	simple	sum	es	est	sumus	estis	sunt									
be	indicative	active	past	imperfective	eram	erās	erat	erāmus	erātis	erant									
be	indicative	active	future	simple	erō	eris, ere	erit	erimus	eritis	erunt									
be	indicative	active	present	perfective	fuī	fuistī	fuit	fuimus	fuistis	fuērunt, fuēre									
be	indicative	active	past	perfective	fueram	fuerās	fuerat	fuerāmus	fuerātis	fuerant									
be	indicative	active	future	perfective	fuerō	fueris	fuerit	fuerimus	fueritis	fuerint									
be	subjunctive	active	present	simple	sim	sīs	sit	sīmus	sītis	sint									
be	subjunctive	active	past	imperfective	essem, forem	essēs, forēs	esset, foret	essēmus, forēmus	essētis, forētis	essent, forent									
be	subjunctive	active	present	perfective	fuerim	fuerīs	fuerit	fuerīmus	fuerītis	fuerint									
be	subjunctive	active	past	perfective	fuissem	fuissēs	fuisset	fuissēmus	fuissētis	fuissent									
be	imperative	active	present	simple	—	es	—	—	este	—									
be	imperative	active	future	simple	—	estō	estō	—	estōte	suntō									
be-able	indicative	active	present	simple	possum	potes	potest	possumus	potestis	possunt									
be-able	indicative	active	past	imperfective	poteram	poterās	poterat	poterāmus	poterātis	poterant									
be-able	indicative	active	future	simple	poterō	poteris, potere	poterit	poterimus	poteritis	poterunt									
be-able	indicative	active	present	perfective	potuī	potuistī	potuit	potuimus	potuistis	potuērunt, potuēre									
be-able	indicative	active	past	perfective	potueram	potuerās	potuerat	potuerāmus	potuerātis	potuerant									
be-able	indicative	active	future	perfective	potuerō	potueris	potuerit	potuerimus	potueritis	potuerint									
be-able	subjunctive	active	present	simple	possim	possīs	possit	possīmus	possītis	possint									
be-able	subjunctive	active	past	imperfective	possem	possēs	posset	possēmus	possētis	possent									
be-able	subjunctive	active	present	perfective	potuerim	potuerīs	potuerit	potuerīmus	potuerītis	potuerint									
be-able	subjunctive	active	past	perfective	potuissem	potuissēs	potuisset	potuissēmus	potuissētis	potuissent									
want	indicative	active	present	simple	volō	vīs	vult, volt	volumus	vultis, voltis	volunt									
want	indicative	active	past	imperfective	volēbam	volēbās	volēbat	volēbāmus	volēbātis	volēbant									
want	indicative	active	future	simple	volam	volēs	volet	volēmus	volētis	volent									
want	indicative	active	present	perfective	voluī	voluistī	voluit	voluimus	voluistis	voluērunt, voluēre									
want	indicative	active	past	perfective	volueram	voluerās	voluerat	voluerāmus	voluerātis	voluerant									
want	indicative	active	future	perfective	voluerō	volueris	voluerit	voluerimus	volueritis	voluerint									
want	subjunctive	active	present	simple	velim	velīs	velit	velīmus	velītis	velint									
want	subjunctive	active	past	imperfective	vellem	vellēs	vellet	vellēmus	vellētis	vellent									
want	subjunctive	active	present	perfective	voluerim	voluerīs	voluerit	voluerīmus	voluerītis	voluerint									
want	subjunctive	active	past	perfective	voluissem	voluissēs	voluisset	voluissēmus	voluissētis	voluissent									
become	indicative	active	present	simple	fīō	fīs	fit	fīmus	fītis	fīunt									
become	indicative	active	past	imperfective	fīēbam	fīēbās	fīēbat	fīēbāmus	fīēbātis	fīēbant									
become	indicative	active	future	simple	fīam	fīēs	fīet	fīēmus	fīētis	fīent									
become	subjunctive	active	present	simple	fīam	fīās	fīat	fīāmus	fīātis	fīant									
become	subjunctive	active	past	imperfective	fierem	fierēs	fieret	fierēmus	fierētis	fierent									
become	imperative	active	present	simple	—	fī	—	—	fīte	—									
become	imperative	active	future	simple	—	fītō	fītō	—	fītōte	fīuntō									
go	indicative	active	present	simple	eō	īs	it	īmus	ītis	eunt									
go	indicative	active	past	imperfective	ībam	ībās	ībat	ībāmus	ībātis	ībant									
go	indicative	active	future	simple	ībō	ībis	ībit	ībimus	ībitis	ībunt									
go	indicative	active	present	perfective	iī, īvī	īstī, īvistī	iit, īvit	iimus	īstis	iērunt, iēre									
go	indicative	active	past	perfective	ieram	ierās	ierat	ierāmus	ierātis	ierant									
go	indicative	active	future	perfective	ierō	ieris	ierit	ierimus	ieritis	ierint									
go	indicative	passive	present	simple	eor	īris, īre	ītur	īmur	īminī	euntur									
go	indicative	passive	past	imperfective	ībar	ībāris, ībāre	ībātur	ībāmur	ībāminī	ībantur									
go	indicative	passive	future	simple	ībor	īberis, ībere	ībitur	ībimur	ībiminī	ībuntur									
go	subjunctive	active	present	simple	eam	eās	eat	eāmus	eātis	eant									
go	subjunctive	active	past	imperfective	īrem	īrēs	īret	īrēmus	īrētis	īrent									
go	subjunctive	active	present	perfective	ierim	ierīs	ierit	ierīmus	ierītis	ierint									
go	subjunctive	active	past	perfective	īssem	īssēs	īsset	īssēmus	īssētis	īssent									
go	subjunctive	passive	present	simple	ear	eāris, eāre	eātur	eāmur	eāminī	eantur									
go	subjunctive	passive	past	imperfective	īrer	īrēris, īrēre	īrētur	īrēmur	īrēminī	īrentur									
go	imperative	active	present	simple	—	ī	—	—	īte	—									
go	imperative	active	future	simple	—	ītō	ītō	—	ītōte	euntō									
go	imperative	passive	present	simple	—	īre	—	—	īminī	—									
go	imperative	passive	future	simple	—	ītor	ītor	—	—	euntor									
carry	indicative	active	present	simple	ferō	fers	fert	ferimus	fertis	ferunt									
carry	indicative	active	past	imperfective	ferēbam	ferēbās	ferēbat	ferēbāmus	ferēbātis	ferēbant									
carry	indicative	active	future	simple	feram	ferēs	feret	ferēmus	ferētis	ferent									
carry	indicative	active	present	perfective	tulī, tetulī1	tulistī, tetulistī1	tulit, tetulit1	tulimus, tetulimus1	tulistis, tetulistis1	tulērunt, tulēre, tetulērunt, tetulēre1									
carry	indicative	active	past	perfective	tuleram, tetuleram1	tulerās, tetulerās1	tulerat, tetulerat1	tulerāmus, tetulerāmus1	tulerātis, tetulerātis1	tulerant, tetulerant1									
carry	indicative	active	future	perfective	tulerō, tetulerō1	tuleris, tetuleris1	tulerit, tetulerit1	tulerimus, tetulerimus1	tuleritis, tetuleritis1	tulerint, tetulerint1									
carry	indicative	passive	present	simple	feror	ferris, ferre	fertur	ferimur	feriminī	feruntur									
carry	indicative	passive	past	imperfective	ferēbar	ferēbāris, ferēbāre	ferēbātur	ferēbāmur	ferēbāminī	ferēbantur									
carry	indicative	passive	future	simple	ferar	ferēris, ferēre	ferētur	ferēmur	ferēminī	ferentur									
carry	subjunctive	active	present	simple	feram	ferās	ferat	ferāmus	ferātis	ferant									
carry	subjunctive	active	past	imperfective	ferrem	ferrēs	ferret	ferrēmus	ferrētis	ferrent									
carry	subjunctive	active	present	perfective	tulerim, tetulerim1	tulerīs, tetulerīs1	tulerit, tetulerit1	tulerīmus, tetulerīmus1	tulerītis, tetulerītis1	tulerint, tetulerint1									
carry	subjunctive	active	past	perfective	tulissem, tetulissem1	tulissēs, tetulissēs1	tulisset, tetulisset1	tulissēmus, tetulissēmus1	tulissētis, tetulissētis1	tulissent, tetulissent1									
carry	subjunctive	passive	present	simple	ferar	ferāris, ferāre	ferātur	ferāmur	ferāminī	ferantur									
carry	subjunctive	passive	past	imperfective	ferrer	ferrēris, ferrēre	ferrētur	ferrēmur	ferrēminī	ferrentur									
carry	imperative	active	present	simple	—	fer	—	—	ferte	—									
carry	imperative	active	future	simple	—	fertō	fertō	—	fertōte	feruntō									
carry	imperative	passive	present	simple	—	ferre	—	—	feriminī	—									
carry	imperative	passive	future	simple	—	fertor	fertor	—	—	feruntor									
love	indicative	active	present	simple	amō	amās	amat	amāmus	amātis	amant									
love	indicative	active	past	imperfective	amābam	amābās	amābat	amābāmus	amābātis	amābant									
love	indicative	active	future	simple	amābō	amābis	amābit	amābimus	amābitis	amābunt									
love	indicative	active	present	perfective	amāvī	amāvistī, amāstī2	amāvit, amāt2	amāvimus, amāmus2	amāvistis, amāstis2	amāvērunt, amāvēre, amārunt2									
love	indicative	active	past	perfective	amāveram, amāram2	amāverās, amārās2	amāverat, amārat2	amāverāmus, amārāmus2	amāverātis, amārātis2	amāverant, amārant2									
love	indicative	active	future	perfective	amāverō, amārō2	amāveris, amāris2	amāverit, amārit2	amāverimus, amārimus2	amāveritis, amāritis2	amāverint, amārint2									
love	indicative	active	#	sigmatic future	amāssō	amāssis	amāssit	amāssimus	amāssitis	amāssint									
love	indicative	passive	present	simple	amor	amāris, amāre	amātur	amāmur	amāminī	amantur									
love	indicative	passive	past	imperfective	amābar	amābāris, amābāre	amābātur	amābāmur	amābāminī	amābantur									
love	indicative	passive	future	simple	amābor	amāberis, amābere	amābitur	amābimur	amābiminī	amābuntur									
love	subjunctive	active	present	simple	amem	amēs	amet	amēmus	amētis	ament									
love	subjunctive	active	past	imperfective	amārem	amārēs	amāret	amārēmus	amārētis	amārent									
love	subjunctive	active	present	perfective	amāverim, amārim2	amāverīs, amārīs2	amāverit, amārit2	amāverīmus, amārīmus2	amāverītis, amārītis2	amāverint, amārint2									
love	subjunctive	active	past	perfective	amāvissem, amāssem2	amāvissēs, amāssēs2	amāvisset, amāsset2	amāvissēmus, amāssēmus2	amāvissētis, amāssētis2	amāvissent, amāssent2									
love	subjunctive	active	#	sigmatic aorist1	amāssim	amāssīs	amāssīt	amāssīmus	amāssītis	amāssint									
love	subjunctive	passive	present	simple	amer	amēris, amēre	amētur	amēmur	amēminī	amentur									
love	subjunctive	passive	past	imperfective	amārer	amārēris, amārēre	amārētur	amārēmur	amārēminī	amārentur									
love	imperative	active	present	simple	—	amā	—	—	amāte	—									
love	imperative	active	future	simple	—	amātō	amātō	—	amātōte	amantō									
love	imperative	passive	present	simple	—	amāre	—	—	amāminī	—									
love	imperative	passive	future	simple	—	amātor	amātor	—	—	amantor									
advise	indicative	active	present	simple	moneō	monēs	monet	monēmus	monētis	monent									
advise	indicative	active	past	imperfective	monēbam	monēbās	monēbat	monēbāmus	monēbātis	monēbant									
advise	indicative	active	future	simple	monēbō	monēbis	monēbit	monēbimus	monēbitis	monēbunt									
advise	indicative	active	present	perfective	monuī	monuistī	monuit	monuimus	monuistis	monuērunt, monuēre									
advise	indicative	active	past	perfective	monueram	monuerās	monuerat	monuerāmus	monuerātis	monuerant									
advise	indicative	active	future	perfective	monuerō	monueris	monuerit	monuerimus	monueritis	monuerint									
advise	indicative	active	#	sigmatic future	monerō	moneris	monerit	monerimus	moneritis	monerint									
advise	indicative	passive	present	simple	moneor	monēris, monēre	monētur	monēmur	monēminī	monentur									
advise	indicative	passive	past	imperfective	monēbar	monēbāris, monēbāre	monēbātur	monēbāmur	monēbāminī	monēbantur									
advise	indicative	passive	future	simple	monēbor	monēberis, monēbere	monēbitur	monēbimur	monēbiminī	monēbuntur									
advise	subjunctive	active	present	simple	moneam	moneās	moneat	moneāmus	moneātis	moneant									
advise	subjunctive	active	past	imperfective	monērem	monērēs	monēret	monērēmus	monērētis	monērent									
advise	subjunctive	active	present	perfective	monuerim	monuerīs	monuerit	monuerīmus	monuerītis	monuerint									
advise	subjunctive	active	past	perfective	monuissem	monuissēs	monuisset	monuissēmus	monuissētis	monuissent									
advise	subjunctive	active	#	sigmatic aorist1	monerim	monerīs	monerīt	monerīmus	monerītis	monerint									
advise	subjunctive	passive	present	simple	monear	moneāris, moneāre	moneātur	moneāmur	moneāminī	moneantur									
advise	subjunctive	passive	past	imperfective	monērer	monērēris, monērēre	monērētur	monērēmur	monērēminī	monērentur									
advise	imperative	active	present	simple	—	monē	—	—	monēte	—									
advise	imperative	active	future	simple	—	monētō	monētō	—	monētōte	monentō									
advise	imperative	passive	present	simple	—	monēre	—	—	monēminī	—									
advise	imperative	passive	future	simple	—	monētor	monētor	—	—	monentor									
capture	indicative	active	present	simple	capiō	capis	capit	capimus	capitis	capiunt									
capture	indicative	active	past	imperfective	capiēbam	capiēbās	capiēbat	capiēbāmus	capiēbātis	capiēbant									
capture	indicative	active	future	simple	capiam	capiēs	capiet	capiēmus	capiētis	capient									
capture	indicative	active	present	perfective	cēpī	cēpistī	cēpit	cēpimus	cēpistis	cēpērunt, cēpēre									
capture	indicative	active	past	perfective	cēperam	cēperās	cēperat	cēperāmus	cēperātis	cēperant									
capture	indicative	active	future	perfective	cēperō	cēperis	cēperit	cēperimus	cēperitis	cēperint									
capture	indicative	active	#	sigmatic future	capsō	capsis	capsit	capsimus	capsitis	capsint									
capture	indicative	passive	present	simple	capior	caperis, capere	capitur	capimur	capiminī	capiuntur									
capture	indicative	passive	past	imperfective	capiēbar	capiēbāris, capiēbāre	capiēbātur	capiēbāmur	capiēbāminī	capiēbantur									
capture	indicative	passive	future	simple	capiar	capiēris, capiēre	capiētur	capiēmur	capiēminī	capientur									
capture	subjunctive	active	present	simple	capiam	capiās	capiat	capiāmus	capiātis	capiant									
capture	subjunctive	active	past	imperfective	caperem	caperēs	caperet	caperēmus	caperētis	caperent									
capture	subjunctive	active	present	perfective	cēperim	cēperīs	cēperit	cēperīmus	cēperītis	cēperint									
capture	subjunctive	active	past	perfective	cēpissem	cēpissēs	cēpisset	cēpissēmus	cēpissētis	cēpissent									
capture	subjunctive	active	#	sigmatic aorist1	capsim	capsīs	capsīt	capsīmus	capsītis	capsint									
capture	subjunctive	passive	present	simple	capiar	capiāris, capiāre	capiātur	capiāmur	capiāminī	capiantur									
capture	subjunctive	passive	past	imperfective	caperer	caperēris, caperēre	caperētur	caperēmur	caperēminī	caperentur									
capture	imperative	active	present	simple	—	cape	—	—	capite	—									
