animal	neuter
attention	feminine
bird	masculine
bird	feminine
boat	feminine
book	neuter
brother	masculine
bug	neuter
dog	masculine
dog	feminine
door	feminine
clothing	feminine
daughter	feminine
drum	neuter
enemy	masculine
fire	neuter
food	neuter
food	neuter
gift	neuter
glass	feminine
guard	masculine
horse	masculine
horse	feminine
house	masculine
livestock	neuter
love	feminine
idea	feminine
man	masculine
money	neuter
monster	neuter
name	neuter
rock	masculine
rope	feminine
size	neuter
son	masculine
sound	masculine
warmth	feminine
water	neuter
way	feminine
wind	masculine
window	feminine
woman	feminine
work	neuter
young-man	neuter
soldier	masculine
polity	masculine
village	feminine
person	feminine
street	masculine
street	feminine
hero	neuter
fish	masculine
oak	masculine
city	feminine
axe	feminine
town	masculine
master	neuter
old-woman	masculine
cow	feminine
echo	masculine
echo	feminine
Clio	feminine
crow	feminine
vulture	masculine
rug	masculine
giant	masculine
tooth	masculine
old-man	pl
property	masculine
Greek	neuter
winter	masculine
Titan	masculine
light-ray	masculine
shepherd	feminine
guide	masculine
neighbor	masculine
ichor	masculine
ichor	feminine
chaff	masculine
orator	masculine
father	masculine
Demeter	masculine
Socrates	feminine
Pericles	masculine
arrow	masculine
shame	neuter
Ares	feminine
Thales	masculine
Oedipus	masculine
Apollo	masculine
knee	masculine
wood	neuter
Zeus	neuter
liver	masculine
ship	neuter
ear	feminine
hand	neuter
