conjunction 	 et 	 196733
adverb 	 et 	 196733
preposition 	 in 	 141478
verb 	 sum 	 99336
verb 	 edō 	 99336
particle 	 non 	 90877
conjunction 	 ut 	 71388
adverb 	 ut 	 71388
conjunction 	 cum 	 61990
preposition 	 cum 	 61990
conjunction 	 si 	 60477
preposition 	 ad 	 59421
conjunction 	 quod 	 53420
pronoun 	 quī 	 53420
adjective 	 qui 	 46829
pronoun 	 quis 	 46829
adverb 	 qui 	 46829
conjunction 	 sed 	 41773
pronoun 	 quis 	 38471
pronoun 	 quī 	 38471
noun 	 ex 	 37117
preposition 	 ex 	 37117
conjunction 	 quam 	 34622
adjective 	 quī 	 34622
pronoun 	 quis 	 34622
pronoun 	 quī 	 34622
noun 	 esse 	 32724
verb 	 sum 	 32724
verb 	 edō 	 32724
noun 	 de 	 31473
preposition 	 de 	 31473
conjunction 	 aut 	 30842
noun 	 a 	 30363
preposition 	 a 	 30363
interjection 	 a 	 30363
adverb 	 hoc 	 26545
determiner 	 hic 	 26545
conjunction 	 nec 	 26181
adverb 	 nec 	 26181
verb 	 sum 	 22844
adverb 	 etiam 	 22637
pronoun 	 se 	 22600
adverb 	 quid 	 22104
pronoun 	 quis 	 22104
preposition 	 ab 	 21419
preposition 	 per 	 21133
verb 	 sum 	 20911
pronoun 	 is 	 19162
conjunction 	 autem 	 18879
adverb 	 quo 	 18482
pronoun 	 quis 	 18482
pronoun 	 quī 	 18482
adjective 	 quī 	 18482
pronoun 	 ego 	 18053
conjunction 	 ne 	 17403
adverb 	 ne 	 17403
interjection 	 ne 	 17403
pronoun 	 tū 	 17154
noun 	 te 	 17154
conjunction 	 ac 	 17047
phrase 	 ac 	 17047
conjunction 	 nam 	 16790
conjunction 	 tamen 	 15730
pronoun 	 is 	 15481
pronoun 	 hic 	 15361
pronoun 	 ego 	 15063
adverb 	 ita 	 14853
adverb 	 iam 	 14646
adverb 	 eo 	 13197
pronoun 	 is 	 13197
verb 	 eo 	 13197
adverb 	 ea 	 12441
pronoun 	 is 	 12441
preposition 	 pro 	 12390
pronoun 	 tū 	 11977
conjunction 	 quia 	 11599
pronoun 	 ego 	 11431
pronoun 	 nihil 	 11365
pronoun 	 is 	 10995
adverb 	 modo 	 10666
noun 	 modus 	 10666
adverb 	 nunc 	 10559
adverb 	 sic 	 10484
noun 	 liber 	 10445
verb 	 libro 	 10445
conjunction 	 an 	 10413
preposition 	 inter 	 10235
adverb 	 qua 	 9965
pronoun 	 quis 	 9965
pronoun 	 quī 	 9965
verb 	 sum 	 9847
verb 	 edō 	 9847
noun 	 causa 	 9553
verb 	 sum 	 9552
conjunction 	 nisi 	 9402
adjective 	 hic 	 9214
pronoun 	 hic 	 9214
adverb 	 hic 	 9214
adverb 	 tum 	 9048
pronoun 	 quis 	 8960
determiner 	 ipse 	 8946
verb 	 sum 	 8937
pronoun 	 tu 	 8804
pronoun 	 ille 	 8736
determiner 	 ille 	 8736
adverb 	 ante 	 8723
preposition 	 ante 	 8723
preposition 	 sine 	 8675
verb 	 sinō 	 8675
noun 	 res 	 8536
