	adverb	तद्	14724	in that case
	adjective	सर्व	2861	entire; whole
💰	noun	अर्थ	1537	purpose; money
✝️	noun	धर्म	1469	religion; duty
👹	noun	राक्षस	1336	demon; devil
📝←	adverb	यथा	1297	so
🗺️←	adverb	तत्र	1137	there
🏋️	noun	बल	1125	strength; power
👨‍👩‍👦	noun	पुत्र	997	son
🐒	noun	वानर	984	monkey
	noun	वन	976	a tree
🧍🧍	adjective	अन्य	893	other
	noun	वाक्य	885	sentence
🧓	noun	देव	832	god
🪦	noun	काल	744	death; time
👨‍👧‍👦	noun	पितृ	703	father
🤝	noun	वचन	648	promise
1	numeral	एक	643	one
👼	noun	वर	637	blessing; favor
	adjective	बहु	594	abundant; numerous
	adverb	बहु	594	much
🤗	adjective	प्रिय	589	favourite; dear
🏹	noun	शर	574	arrow
🔥	noun	हरि	572	fire
👦	noun	भ्रातृ	566	brother
🦸	noun	वीर	553	hero
	noun	काम	525	lust
🤕	adjective	दुःख	523	suffering
😢	noun	दुःख	523	distress; sorrow; misery
👩	noun	स्त्री	520	woman
📅	adverb	अद्य	514	today
	noun	गुण	506	use
👨	noun	नर	486	man
	noun	रूप	480	appearance; shape; form
	noun	रथ	478	chariot
	noun	शोक	477	distress
🌡️	noun	तपस्	477	warmth; heat
🧍	noun	जन	476	person; people; man
😂	noun	सुख	472	delight; joy; happiness
🧍	noun	पुरुष	471	person; man
🤓	noun	मनस्	470	intelligence; mind
	adjective	उत्तम	463	uppermost
💪	noun	बाहु	423	arm
🧑‍🔧	noun	कार्य	417	act; work
🐒	noun	कपि	415	ape; monkey
🔥	noun	अग्नि	412	fire
🗺️←	adverb	अत्र	407	here
🤴	adjective	राज्य	398	royal
🏛️	noun	राज्य	398	royalty; government
100	numeral	शत	381	hundred
😱	adjective	घोर	379	frightful; frightening; terrifying
😱	noun	घोर	379	horror
	noun	दर्शन	378	philosophy
🗾	noun	देश	366	region; country
1000	numeral	सहस्र	354	thousand
⚔️	noun	युद्ध	350	battle; war; fight
	adjective	सत्य	342	real
T	noun	सत्य	342	truth
👹	adjective	पाप	335	evil
😈	noun	पाप	335	sin
	noun	ब्राह्मण	334	brahmin
🪨	noun	भूमि	327	land; earth
👄	noun	मुख	326	mouth
💡	noun	बुद्धि	322	knowledge
⛰️	noun	पर्वत	321	mountain
⛰️	noun	गिरि	315	hill; mountain
🦌	noun	मृग	315	deer; animal
🏹	noun	बाण	312	arrow
😂	noun	रण	307	combat; joy; battle
👻	noun	भूत	300	ghost
🐘	adjective	गुरु	296	heavy; weighty
	noun	गुरु	296	guru
👨‍👩‍👧‍👦	noun	कुल	294	family
	adjective	अन्तर	293	interior
	noun	अन्तर	293	interior
	adjective	अपर	289	unsurpassed
🥁	noun	शब्द	280	sound; word
👩‍👦‍👦	noun	मातृ	279	mother
🏠	noun	गृह	278	house; home
😠	noun	क्रोध	276	wrath; anger
🦹	noun	शत्रु	274	enemy
🌱🌿🍂☃️	noun	वर्ष	270	year
🫁	noun	अङ्ग	266	limb; organ
🌳	noun	मूल	266	root
	noun	दोष	265	fault
😨	adjective	भीम	263	fearful; frightening
🧓	noun	सुर	263	god
🦵	noun	पाद	258	leg
☁️👼☁️	adjective	दिव्य	256	celestial; heavenly; divine
💰	noun	धन	255	money
	noun	विधि	254	ceremony
🚶<sub>🚶🚶</sub>	adjective	अग्र	253	front
🚶<sub>🚶🚶</sub>	noun	अग्र	253	front
	noun	गति	252	movement
🌳	noun	वृक्ष	251	tree
🌻	noun	पुष्प	246	blossom; flower
🗣️	noun	वाच्	246	voice
	noun	हेतु	244	cause
🧃	noun	रस	244	sap; juice; taste
📏	adjective	साधु	235	straight; right
📏	adverb	साधु	235	properly; straight
	noun	साधु	235	sadhu; gentleness
<sub>🚶</sub>🚶🚶	adjective	मध्य	234	middle
<sub>🚶</sub>🚶🚶	noun	मध्य	234	centre; middle
🔥	noun	यज्ञ	230	fire
🪦	noun	अन्त	229	death; end
	noun	अस्त्र	228	missile
🤪	adjective	जल	228	dumb; stupid
🤪	noun	जल	228	idiot; water
👸	noun	देवी	224	goddess
💌	noun	वर्ण	218	letter
🧘	noun	योग	218	meditation; yoga; charm
😮‍💨	noun	प्राण	216	breath
	adjective	जीवित	215	alive
🌹	noun	जीवित	215	life
🧍	noun	शरीर	213	body
☀️	noun	सूर्य	208	sun
👧	noun	कन्या	207	girl
🦁	noun	सिंह	207	lion
⭐	adjective	चन्द्र	206	radiant; shining
🌙	noun	चन्द्र	206	moon
🐘	noun	गज	202	elephant
🧑‍🤝‍🧑	noun	मित्र	202	friend
🐄	noun	गो	201	cow
🏞️	noun	नदी	200	river
🏰	noun	पुरी	200	fortress
	noun	पुण्य	199	merit
🌳	noun	द्रुम	196	tree
💭	noun	चित्त	195	thinking
	adjective	दीन	194	scarce; scanty
🚶	noun	पद	192	step; word
	noun	सूत	191	wheelwright
🧘	noun	व्रत	187	will
4	numeral	चतुर्	186	four
🐎	noun	अश्व	184	horse
🖼️	noun	चित्र	184	picture
	noun	अक्ष	183	axle; axis
💎	noun	रत्न	177	gem; jewel
	noun	विशेष	172	distinction; difference
	adjective	नाग	170	snaky
🐍	noun	नाग	170	snake
📛	noun	नामन्	170	name
☁️	noun	मेघ	168	cloud
📍	noun	स्थान	168	place
🚢	noun	समुद्र	167	ocean; sea
🌩️	noun	वज्र	167	thunderbolt; lightning; diamond
💡	noun	ज्ञान	166	knowledge
🪦	noun	मृत्यु	165	death
🍔	noun	अन्न	163	food
	noun	आर्य	163	aryan
🎁	noun	दान	162	donation; dana; gift
🍢	noun	शक्ति	159	spear; strength
	adjective	उत्तर	157	superior; upper
🧭	noun	उत्तर	157	north
🍖	noun	मांस	154	meat
	noun	पद्म	154	lotus
🖐️	noun	पाणि	154	hand
🤴	noun	प्रभु	154	master; lord
	noun	अम्बर	151	surroundings; environment
🫀	noun	हृदय	151	heart
	noun	कथा	150	story
	noun	स्नेह	150	unctuousness
💨	noun	वायु	150	wind
🟦	adjective	नील	148	blue
🏞️	noun	प्रकृति	148	nature
	noun	राग	148	lust
🐍	adjective	दीर्घ	147	long
🍯	noun	मधु	147	honey
🧓	adjective	वृद्ध	146	old
🪑	noun	आसन	145	chair; seat
🌃	noun	रात्रि	145	night
👹	noun	असुर	143	demon
🤝	noun	प्रतिज्ञा	143	promise
🏚️	noun	क्षय	141	corrosion; decay
🌌	noun	आकाश	140	sky
💎	noun	शिला	138	stone
👄	noun	आस्	137	mouth
	noun	क्रिया	136	verb
🧭	noun	दक्षिण	129	south
😠	noun	कोप	129	anger
	adjective	आशु	128	swift; rapid; quick
🏃	adverb	आशु	128	rapidly; quickly; quick
🏰	noun	दुर्ग	128	fortress; castle
	adjective	गृध्र	128	eager
🛣️	noun	मार्ग	128	road; way
☁️👼☁️	noun	स्वर्ग	128	heaven
🐁	adjective	अल्प	127	small; little
🚪	noun	द्वार	127	door
	noun	मान	127	maund
😂	noun	हर्ष	126	joy
	noun	देवता	125	divinity; idol
👩	noun	नारी	125	woman
	noun	अवस्था	124	condition; state
🍬	adjective	मधुर	120	sweet
🦅	noun	पक्ष	120	wing
🏢	noun	भवन	119	building
🌰	noun	बीज	119	seed
🌹	noun	गन्ध	119	fragrance; smell
	noun	नाथ	119	protector
	noun	क्षण	117	instant; moment
	noun	दूत	115	envoy; messenger
💎	noun	मणि	115	gem; jewel
📅	noun	मास	115	month
	adjective	विमान	115	honourless
	noun	विमान	115	disrespect; dishonour
🏘️	noun	विश्	115	settlement; house
🪦	noun	यम	115	death
	adjective	अधिक	114	additional
🐎	noun	हय	114	horse
👰‍♀️	noun	पत्नी	114	wife
👻	noun	माया	113	illusion
	noun	गदा	111	club
	noun	भूषण	110	ornament; decoration
⛱️	noun	तीर	110	shore; beach
🪦	noun	अभाव	109	death
	noun	चेतस्	108	splendour
	noun	द्रव्य	107	resin; gum
🙇	noun	चाप	106	bow
	adjective	दूर	106	remote; distant; far
🏛️	noun	शासन	106	government
🦹	noun	अरि	104	enemy
🌅🏙️🌇🌃	noun	अहर्	103	day
🧑‍🤝‍🧑	noun	बन्धु	103	relation; association; connection
	noun	अधर्म	102	unrighteousness
	adjective	दृढ	102	adamant; firm
<span style="border: 1px solid black">Fe</span>	noun	दृढ	102	iron
	adjective	विशाल	102	roomy; spacious; extensive
	noun	प्रमाण	101	evidence
🧍	noun	देह	100	body
🟥	adjective	रुधिर	100	red
👁️	noun	नयन	99	eye
🚩	noun	ध्वज	98	flag
🥁	noun	नाद	98	sound
🐄🐄	noun	पशु	96	cattle; kine
💡	noun	विद्या	96	knowledge
👁️	noun	नेत्र	95	eye
🟥	adjective	रक्त	95	red
	noun	गर्भ	93	the womb
🏘️	noun	नगर	92	town; city
	noun	नख	91	nail
🥇	noun	जय	90	victory
🤴	noun	कुमार	90	prince
🥆🪖	noun	सेना	90	army
🧑‍⚖️	noun	आज्ञा	89	command; order
	noun	दृष्टि	89	eyesight; notion; vision
	noun	अर्ध	88	half
💨	noun	मारुत	88	wind
	noun	क्षत्रिय	87	kshatriya
	adjective	शीघ्र	87	quick
