conjunction 	 च 	 15132
pronoun 	 तद् 	 14724
adverb 	 तद् 	 14724
noun 	 तद् 	 14724
particle 	 न 	 6312
preposition 	 अपि 	 3696
pronoun 	 यद् 	 3099
adjective 	 सर्व 	 2861
adverb 	 इव 	 2749
adjective 	 महा 	 2739
adjective 	 राम 	 2559
noun 	 राम 	 2559
noun 	 भू 	 2289
particle 	 हि 	 2143
pronoun 	 एतद् 	 1903
noun 	 राजन् 	 1728
conjunction 	 वा 	 1717
noun 	 अर्थ 	 1537
pronoun 	 क 	 1521
noun 	 क 	 1521
noun 	 धर्म 	 1469
adjective 	 स 	 1444
noun 	 स 	 1444
pronoun 	 स 	 1444
noun 	 राक्षस 	 1336
adverb 	 यथा 	 1297
adverb 	 तत्र 	 1137
adjective 	 बल 	 1125
noun 	 बल 	 1125
noun 	 पुत्र 	 997
adjective 	 वानर 	 984
noun 	 वानर 	 984
noun 	 वन 	 976
adverb 	 तदा 	 971
adjective 	 अन्य 	 893
noun 	 वाक्य 	 885
noun 	 लोक 	 865
pronoun 	 स्व 	 864
noun 	 स्व 	 864
adjective 	 देव 	 832
noun 	 देव 	 832
adjective 	 सह 	 799
noun 	 सह 	 799
noun 	 सीता 	 790
noun 	 दा 	 744
adjective 	 काल 	 744
noun 	 काल 	 744
noun 	 पितृ 	 703
pronoun 	 त्वम् 	 658
adjective 	 त्व 	 658
adjective 	 वचन 	 648
noun 	 वचन 	 648
noun 	 एक 	 643
adjective 	 एक 	 643
numeral 	 एक 	 643
adjective 	 वर 	 637
noun 	 वर 	 637
conjunction 	 यदि 	 611
adjective 	 बहु 	 594
adverb 	 बहु 	 594
adjective 	 प्रिय 	 589
noun 	 शर 	 574
adjective 	 हरि 	 572
noun 	 हरि 	 572
noun 	 भ्रातृ 	 566
adverb 	 इह 	 557
adjective 	 वीर 	 553
noun 	 वीर 	 553
noun 	 काम 	 525
adjective 	 दुःख 	 523
noun 	 दुःख 	 523
noun 	 ऋषि 	 523
noun 	 स्त्री 	 520
adverb 	 अद्य 	 514
noun 	 गुण 	 506
noun 	 नर 	 486
