<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='display:inline-flex; transform: scale(-1,1)'>🚶🏾‍♂️️←</span>🧍🏻‍♂️️</span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme marche {{c1:: a }} y</div> <div style='font-size:2em'>lə ɔm maʁʃ {{c1:: a }} i</div> <div>  the man walks to him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>🚶🏾‍♂️️ <span style='font-size:90.0%; transform:translate(0.0em,-0.5em);'>🧍🏻‍♂️️</span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme marche {{c1:: a }} y</div> <div style='font-size:2em'>lə ɔm maʁʃ {{c1:: a }} i</div> <div>  the man walks by him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>←🚶🏾‍♂️️ 🧍🏻‍♂️️</span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme marche {{c1:: de }} y</div> <div style='font-size:2em'>lə ɔm maʁʃ {{c1:: de }} i</div> <div>  the man walks away from him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:40.0%; transform:translate(1.0em,1.5em);'>♨️</span><span style='display:inline-flex; font-size:1.2em'>🧍🏻‍♂️️</span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le chaleur coule {{c1:: dans }} y</div> <div style='font-size:2em'>lə ʃa.lœʁ {{c1:: dans }} i</div> <div>  the warmth flows in him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:40.0%; transform:translate(1.0em,-1.5em);'>🐞</span><span style='display:inline-flex; font-size:1.2em'>🧍🏻‍♂️️</span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le insecte rampe {{c1:: sur }} y</div> <div style='font-size:2em'>lə ɛ̃.sɛkt {{c1:: sur }} i</div> <div>  the bug crawls on him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:40.0%; transform:translate(0.5em,-1em);'><span style='filter: brightness(2) sepia(1) contrast(3) hue-rotate(60deg) ;'>➕</span></span>👨🏾‍🌾<span style='font-size:90.0%; transform:translate(0.0em,-0.5em);'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>🧍🏻‍♂️️</span></span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme travaille</div> <div style='font-size:2em'>lə ɔm tʁa.vaj</div> <div>  the man works [to aid] him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>👨🏾‍🌾<span style='font-size:90.0%; transform:translate(0.0em,-0.5em);'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>🧍🏻‍♂️️<span style='font-size:40.0%; transform:translate(-0.5em,-1em);'><span style='filter: brightness(2) sepia(1) contrast(3) hue-rotate(60deg) ;'>➕</span></span></span></span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme travaille {{c1:: avec }} lui</div> <div style='font-size:2em'>lə ɔm tʁa.vaj {{c1:: avec }} lɥi</div> <div>  the man works [with the aid of] him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>👨🏾‍🌾<span style='font-size:90.0%; transform:translate(0.0em,-0.5em);'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>🧍🏻‍♂️️<span style='font-size:40.0%; transform:translate(-0.5em,-1em);'><span style='filter: brightness(2) sepia(1) contrast(3) hue-rotate(60deg) ;'>➕</span></span></span></span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme travaille</div> <div style='font-size:2em'>lə ɔm tʁa.vaj</div> <div>  the man works [thanks to the aid of] him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='border-radius: 0.5em; padding: 0.4em; border-style: solid; border-color:grey; border-width:3px;'>👨🏾‍🌾</span>→<span style='border-radius: 0.5em; padding: 0.4em; background: linear-gradient(to left top, transparent 47%, red 48%, red 52%, transparent 53%); border-style: solid; border-color:red; border-width:6px;'>🧍🏻‍♂️️</span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme travaille</div> <div style='font-size:2em'>lə ɔm tʁa.vaj</div> <div>  the man works [to avoid] him </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'>👨🏾‍🌾<span style='font-size:90.0%; transform:translate(0.0em,-0.5em);'><span style='border-radius: 0.5em; padding: 0.4em; background: linear-gradient(to left top, transparent 47%, red 48%, red 52%, transparent 53%); border-style: solid; border-color:red; border-width:6px;'>🧍🏻‍♂️️</span></span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme travaille {{c1:: sans }} lui</div> <div style='font-size:2em'>lə ɔm tʁa.vaj {{c1:: sans }} lɥi</div> <div>  the man works [in the absence of] him </div>
