<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🦸🏾‍♂️️ </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le {{c1:: bon }} homme apparaît</div> <div style='font-size:2em'>lə {{c1:: bɔ̃(n) }} ɔm a.pa.ʁɛ</div> <div>  the good man appears </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:1.2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:100%; transform:translate(0.5em,0.1em);'>🦸🏾‍♂️️</span>🦸🏾‍♂️️<span style='font-size:100%; transform:translate(-0.5em,0.1em);'>🦸🏾‍♂️️</span></span> </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>les {{c1:: bons }} hommes apparaissent</div> <div style='font-size:2em'>lɛ(z) {{c1:: bɔ̃(z) }} ɔm a.pa.ʁɛs</div> <div>  the good men appear </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🦸🏾‍♀️ </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>la {{c1:: bonne }} femme apparaît</div> <div style='font-size:2em'>la {{c1:: bɔn }} fam a.pa.ʁɛ</div> <div>  the good woman appears </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:1.2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:100%; transform:translate(0.5em,0.1em);'>🦸🏾‍♀️</span>🦸🏾‍♀️<span style='font-size:100%; transform:translate(-0.5em,0.1em);'>🦸🏾‍♀️</span></span> </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>les {{c1:: bonnes }} femmes apparaissent</div> <div style='font-size:2em'>lɛ(z) {{c1:: bɔn }} fam a.pa.ʁɛs</div> <div>  the good women appear </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🙋🏾‍♂️️ 🦸🏾‍♂️️</span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme voit le {{c1:: bon }} homme</div> <div style='font-size:2em'>lə ɔm vwa lə {{c1:: bɔ̃(n) }} ɔm</div> <div>  the man sees the good man </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🙋🏾‍♂️️ <span style='max-width:1.2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:100%; transform:translate(0.5em,0.1em);'>🦸🏾‍♂️️</span>🦸🏾‍♂️️<span style='font-size:100%; transform:translate(-0.5em,0.1em);'>🦸🏾‍♂️️</span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme voit les {{c1:: bons }} hommes</div> <div style='font-size:2em'>lə ɔm vwa lɛ(z) {{c1:: bɔ̃(z) }} ɔm</div> <div>  the man sees the good men </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🙋🏾‍♂️️ 🦸🏾‍♀️</span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme voit la {{c1:: bonne }} femme</div> <div style='font-size:2em'>lə ɔm vwa la {{c1:: bɔn }} fam</div> <div>  the man sees the good woman </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🙋🏾‍♂️️ <span style='max-width:1.2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:100%; transform:translate(0.5em,0.1em);'>🦸🏾‍♀️</span>🦸🏾‍♀️<span style='font-size:100%; transform:translate(-0.5em,0.1em);'>🦸🏾‍♀️</span></span></span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le homme voit les {{c1:: bonnes }} femmes</div> <div style='font-size:2em'>lə ɔm vwa lɛ(z) {{c1:: bɔn }} fam</div> <div>  the man sees the good women </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'>🦸🏾‍♂️️ </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>le {{c1:: meilleur }} homme apparaît</div> <div style='font-size:2em'>lə {{c1:: mɛ.jœʁ }} ɔm a.pa.ʁɛ</div> <div>  the better man appears </div>
<div style='font-size:3em; padding: 1em 0em; display:inline-box; font-family:  sans-serif, Twemoji, "Twemoji Mozilla", "Segoe UI Emoji", "Noto Color Emoji" '><div style='margin-bottom: 1em;'><span style='border-radius: 0.5em; padding: 1em; background:#ccc !important; z-index:-2;'><span style='max-width:1.2em; display:inline-flex; justify-content:center; align-items:center; white-space:nowrap;'><span style='font-size:100%; transform:translate(0.5em,0.1em);'>🦸🏾‍♂️️</span>🦸🏾‍♂️️<span style='font-size:100%; transform:translate(-0.5em,0.1em);'>🦸🏾‍♂️️</span></span> </span></div>👩🏽<span style='color:#ccc !important; position:relative; font-size: 150%; bottom: 0.5em;'>◥</span>🧑🏼</div> <div style='font-size:3em'>les {{c1:: meilleurs }} hommes apparaissent</div> <div style='font-size:2em'>lɛ(z) {{c1:: mɛ.jœʁ }} ɔm a.pa.ʁɛs</div> <div>  the better men appear </div>
