o	letter	o
i	letter	i
to	letter	to
so	letter	so
do	letter	do
go	letter	go
e	letter	e
bo	letter	bo
u	letter	u
co	letter	co
ho	letter	ho
po	letter	po
fo	letter	fo
lo	letter	lo
ko	letter	ko
zo	letter	zo
jo	letter	jo
ro	letter	ro
mo	letter	mo
vo	letter	vo
soldado	noun	soldato
esperanto	noun	Esperanto
no	letter	no
tiun	determiner	tiu
nederlanda	adjective	nederlanda
filon	noun	filo
jazo	noun	ĵazo
dekunua	adjective	dek-unua
ian	determiner	ia
ĉiun	determiner	ĉiu
iun	determiner	iu
iun	pronoun	iu
ĉiaj	determiner	ĉia
ĉion	pronoun	ĉio
ĉian	determiner	ĉia
ĉiajn	determiner	ĉia
ninĝo	noun	ninĵo
brajlo	noun	brajlo
unun	determiner	unu
ŭo	letter	ŭo
sozo	letter	sozo
dank'al	preposition	dank' al
dekdua	adjective	dek-dua
dekunu	numeral	dek unu
dekdu	numeral	dek du
dektri	numeral	dek tri
dekkvar	numeral	dek kvar
dekkvin	numeral	dek kvin
dekses	numeral	dek ses
deksep	numeral	dek sep
dekok	numeral	dek ok
deknaŭ	numeral	dek naŭ
dudekunu	numeral	dudek unu
dudekdu	numeral	dudek du
dudektri	numeral	dudek tri
dudekkvar	numeral	dudek kvar
dudekkvin	numeral	dudek kvin
dudekses	numeral	dudek ses
dudeksep	numeral	dudek sep
dudekok	numeral	dudek ok
dudeknaŭ	numeral	dudek naŭ
tridekunu	numeral	tridek unu
tridekdu	numeral	tridek du
tridektri	numeral	tridek tri
tridekkvar	numeral	tridek kvar
tridekkvin	numeral	tridek kvin
tridekses	numeral	tridek ses
trideksep	numeral	tridek sep
tridekok	numeral	tridek ok
trideknaŭ	numeral	tridek naŭ
kvardekunu	numeral	kvardek unu
kvardekdu	numeral	kvardek du
kvardektri	numeral	kvardek tri
kvardekkvar	numeral	kvardek kvar
kvardekkvin	numeral	kvardek kvin
kvardekses	numeral	kvardek ses
kvardeksep	numeral	kvardek sep
kvardekok	numeral	kvardek ok
kvardeknaŭ	numeral	kvardek naŭ
kvindekunu	numeral	kvindek unu
kvindekdu	numeral	kvindek du
kvindektri	numeral	kvindek tri
kvindekkvar	numeral	kvindek kvar
kvindekkvin	numeral	kvindek kvin
kvindekses	numeral	kvindek ses
kvindeksep	numeral	kvindek sep
kvindekok	numeral	kvindek ok
kvindeknaŭ	numeral	kvindek naŭ
sesdekunu	numeral	sesdek unu
sesdekdu	numeral	sesdek du
sesdektri	numeral	sesdek tri
sesdekkvar	numeral	sesdek kvar
sesdekkvin	numeral	sesdek kvin
sesdekses	numeral	sesdek ses
sesdeksep	numeral	sesdek sep
sesdekok	numeral	sesdek ok
sesdeknaŭ	numeral	sesdek naŭ
sepdekunu	numeral	sepdek unu
sepdekdu	numeral	sepdek du
sepdektri	numeral	sepdek tri
sepdekkvar	numeral	sepdek kvar
sepdekkvin	numeral	sepdek kvin
sepdekses	numeral	sepdek ses
sepdeksep	numeral	sepdek sep
sepdekok	numeral	sepdek ok
sepdeknaŭ	numeral	sepdek naŭ
okdekunu	numeral	okdek unu
okdekdu	numeral	okdek du
okdektri	numeral	okdek tri
okdekkvar	numeral	okdek kvar
okdekkvin	numeral	okdek kvin
okdekses	numeral	okdek ses
okdeksep	numeral	okdek sep
okdekok	numeral	okdek ok
okdeknaŭ	numeral	okdek naŭ
naŭdekunu	numeral	naŭdek unu
naŭdekdu	numeral	naŭdek du
naŭdektri	numeral	naŭdek tri
naŭdekkvar	numeral	naŭdek kvar
naŭdekkvin	numeral	naŭdek kvin
naŭdekses	numeral	naŭdek ses
naŭdeksep	numeral	naŭdek sep
naŭdekok	numeral	naŭdek ok
naŭdeknaŭ	numeral	naŭdek naŭ
ĉifoje	adverb	ĉi-foje
nifoj	noun	NIFO
nifon	noun	NIFO
nifojn	noun	NIFO
esperantisto	noun	esperantisto
dudektria	adjective	dudek-tria
dekkvina	adjective	dek-kvina
dektria	adjective	dek-tria
esperantiston	noun	esperantiston
esperantistoj	noun	esperantistoj
esperantistojn	noun	esperantistojn
