animal	neuter
attention	masculine
attention	neuter
bird	masculine
boat	masculine
book	feminine
brother	masculine
bug	masculine
clothing	neuter
daughter	feminine
dog	masculine
door	feminine
enemy	masculine
fire	neuter
food	masculine
gift	feminine
glass	neuter
guard	masculine
horse	neuter
house	neuter
livestock	neuter
love	feminine
idea	masculine
idea	neuter
man	masculine
money	neuter
monster	masculine
name	masculine
rock	masculine
rope	masculine
size	feminine
son	masculine
sound	masculine
warmth	feminine
water	neuter
way	masculine
wind	masculine
window	feminine
woman	feminine
work	neuter
light	neuter
raid	feminine
moon	masculine
sun	feminine
eye	neuter
time	feminine
English	masculine pl
hand	feminine
person	masculine
nut	feminine
goose	feminine
friend	masculine
bystander	masculine
father	masculine
mother	feminine
brother	masculine
sister	feminine
lamb	neuter
shoe	masculine
piglet	masculine
shadow	feminine
meadow	feminine
